,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
23700,F,A21N,SFB UA /OV SFB090010/TM 2015/FL130/TP A21N/TB MOD,MOD,,13000.0,28.77972,-81.05343941999787,2024-02-13 20:15:00,3.0,U,"('KMLB', 'KTBW', 'KJAX', 'KVAX', 'KAMX')","['s3://noaa-nexrad-level2/2024/02/13/KMLB/KMLB20240213_201113_V06', 's3://noaa-nexrad-level2/2024/02/13/KTBW/KTBW20240213_201206_V06', 's3://noaa-nexrad-level2/2024/02/13/KJAX/KJAX20240213_201316_V06', 's3://noaa-nexrad-level2/2024/02/13/KVAX/KVAX20240213_200847_V06']"
23701,F,E175,CEF UA /OV CEF/TM 2016/FL320/TP E175/TB LGT CHOP,LGT CHOP,,32000.0,42.19401,-72.53478,2024-02-13 20:16:00,1.0,U,"('KOKX', 'KBOX', 'KENX', 'KCXX', 'KGYX')","['s3://noaa-nexrad-level2/2024/02/13/KOKX/KOKX20240213_201248_V06', 's3://noaa-nexrad-level2/2024/02/13/KBOX/KBOX20240213_201343_V06', 's3://noaa-nexrad-level2/2024/02/13/KENX/KENX20240213_201303_V06', 's3://noaa-nexrad-level2/2024/02/13/KCXX/KCXX20240213_201222_V06', 's3://noaa-nexrad-level2/2024/02/13/KGYX/KGYX20240213_201333_V06']"
23702,F,A319,PSK UA /OV PSK175030/TM 2016/FL340/TP A319/TB NEG/RM ZTLFD 43,NEG,,34000.0,36.63921230502851,-80.62381126146774,2024-02-13 20:16:00,0.0,M,"('KFCX', 'KRLX', 'KRAX', 'KGSP', 'KCAE')","['s3://noaa-nexrad-level2/2024/02/13/KFCX/KFCX20240213_201321_V06', 's3://noaa-nexrad-level2/2024/02/13/KRLX/KRLX20240213_201555_V06', 's3://noaa-nexrad-level2/2024/02/13/KRAX/KRAX20240213_201229_V06', 's3://noaa-nexrad-level2/2024/02/13/KGSP/KGSP20240213_201542_V06', 's3://noaa-nexrad-level2/2024/02/13/KCAE/KCAE20240213_201554_V06']"
23703,F,C172,GJT UA /OV KGJT /TM 2019 /FL115 /TP C172 /SK SKC /TB NEG /RM DURC,NEG,,11500.0,39.13417,-108.54,2024-02-13 20:19:00,0.0,L,"('KGJX', 'KRIW', 'KFTG', 'KCYS', 'KABX')","['s3://noaa-nexrad-level2/2024/02/13/KGJX/KGJX20240213_201537_V06', 's3://noaa-nexrad-level2/2024/02/13/KRIW/KRIW20240213_201520_V06', 's3://noaa-nexrad-level2/2024/02/13/KFTG/KFTG20240213_201402_V06', 's3://noaa-nexrad-level2/2024/02/13/KCYS/KCYS20240213_201555_V06', 's3://noaa-nexrad-level2/2024/02/13/KABX/KABX20240213_201548_V06']"
23704,F,E190,EEN UA /OV EEN/TM 2019/FL360/TP E190/TB LGT 260-340 NEG 350-ABV,LGT 260-340 NEG 350-ABV,,36000.0,42.9,-72.27,2024-02-13 20:19:00,0.0,U,"('KBOX', 'KENX', 'KCXX', 'KOKX', 'KGYX')","['s3://noaa-nexrad-level2/2024/02/13/KBOX/KBOX20240213_201813_V06', 's3://noaa-nexrad-level2/2024/02/13/KENX/KENX20240213_201303_V06', 's3://noaa-nexrad-level2/2024/02/13/KCXX/KCXX20240213_201222_V06', 's3://noaa-nexrad-level2/2024/02/13/KOKX/KOKX20240213_201248_V06', 's3://noaa-nexrad-level2/2024/02/13/KGYX/KGYX20240213_201333_V06']"
23705,F,A359,PUB UA /OV PUB205044/TM 2019/FL390/TP A359/TB CONS LGT/RM ZDV,CONS LGT,,39000.0,37.62532045477007,-104.89322268821624,2024-02-13 20:19:00,1.0,U,"('KPUX', 'KFTG', 'KABX', 'KFDX', 'KCYS')","['s3://noaa-nexrad-level2/2024/02/13/KPUX/KPUX20240213_201257_V06', 's3://noaa-nexrad-level2/2024/02/13/KFTG/KFTG20240213_201402_V06', 's3://noaa-nexrad-level2/2024/02/13/KABX/KABX20240213_201548_V06', 's3://noaa-nexrad-level2/2024/02/13/KFDX/KFDX20240213_201824_V06', 's3://noaa-nexrad-level2/2024/02/13/KCYS/KCYS20240213_201555_V06']"
23706,F,C414,MDQ UA /OV RQZ/TM 2019/FL250/TP C414/TB NEG/RM ZTLFD 06,NEG,,25000.0,34.8,-86.63,2024-02-13 20:19:00,0.0,L,"('KHTX', 'KOHX', 'KBMX', 'KGWX', 'KHPX')","['s3://noaa-nexrad-level2/2024/02/13/KHTX/KHTX20240213_201839_V06', 's3://noaa-nexrad-level2/2024/02/13/KOHX/KOHX20240213_201618_V06', 's3://noaa-nexrad-level2/2024/02/13/KBMX/KBMX20240213_201210_V06', 's3://noaa-nexrad-level2/2024/02/13/KGWX/KGWX20240213_201730_V06', 's3://noaa-nexrad-level2/2024/02/13/KHPX/KHPX20240213_201458_V06']"
23707,F,A321,BHM UA /OV VUZ/TM 2019/FL330/TP A321/TB NEG/RM ZTLFD 02,NEG,,33000.0,33.67,-86.9,2024-02-13 20:19:00,0.0,M,"('KBMX', 'KGWX', 'KHTX', 'KMXX', 'KFFC')","['s3://noaa-nexrad-level2/2024/02/13/KBMX/KBMX20240213_201210_V06', 's3://noaa-nexrad-level2/2024/02/13/KGWX/KGWX20240213_201730_V06', 's3://noaa-nexrad-level2/2024/02/13/KHTX/KHTX20240213_201839_V06', 's3://noaa-nexrad-level2/2024/02/13/KMXX/KMXX20240213_201456_V06', 's3://noaa-nexrad-level2/2024/02/13/KFFC/KFFC20240213_201826_V06']"
23708,F,C208,FAI UA /OV FAI360010 /TM 2020 /FL070 /TP C208 /TB LGT-MOD CHOP /RM(AKFSS),LGT-MOD CHOP,,7000.0,64.97668016668017,-147.85,2024-02-13 20:20:00,2.0,L,"('PAPD', 'PAHG', 'PAIH', 'PAIH', 'PAKC')","['s3://noaa-nexrad-level2/2024/02/13/PAPD/PAPD20240213_201451_V06', 's3://noaa-nexrad-level2/2024/02/13/PAHG/PAHG20240213_201952_V06', 's3://noaa-nexrad-level2/2024/02/13/PAIH/PAIH20240213_201902_V06', 's3://noaa-nexrad-level2/2024/02/13/PAIH/PAIH20240213_201902_V06', 's3://noaa-nexrad-level2/2024/02/13/PAKC/PAKC20240213_201500_V06']"
23709,F,C208,FAI UA /OV FAI360010 /TM 2020 /FL070 /TP C208 /TB LGT-MOD CHOP /RM (AKFSS,LGT-MOD CHOP,,7000.0,64.97668016668017,-147.85,2024-02-13 20:20:00,2.0,L,"('PAPD', 'PAHG', 'PAIH', 'PAIH', 'PAKC')","['s3://noaa-nexrad-level2/2024/02/13/PAPD/PAPD20240213_201451_V06', 's3://noaa-nexrad-level2/2024/02/13/PAHG/PAHG20240213_201952_V06', 's3://noaa-nexrad-level2/2024/02/13/PAIH/PAIH20240213_201902_V06', 's3://noaa-nexrad-level2/2024/02/13/PAIH/PAIH20240213_201902_V06', 's3://noaa-nexrad-level2/2024/02/13/PAKC/PAKC20240213_201500_V06']"
23710,F,B738,MIA UA /OV ZBV240030/TM 2020/FL100/TP B738/TB LGT,LGT,,10000.0,25.41997974997976,-79.78046807139172,2024-02-13 20:20:00,1.0,M,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/13/KBYX/KBYX20240213_201800_V06', 's3://noaa-nexrad-level2/2024/02/13/KMLB/KMLB20240213_201754_V06', 's3://noaa-nexrad-level2/2024/02/13/KTBW/KTBW20240213_201206_V06']"
23711,F,PA31,HOM UA /OV HOM250030/TM 2022/FL065/TP PA31/SK OVC065/TB LGT CHOP/RM /ZAN/,LGT CHOP,,6500.0,59.46897607650751,-152.39966974704214,2024-02-13 20:22:00,1.0,L,"('PAHG', 'PAKC', 'PAIH', 'PAIH', 'PAPD')","['s3://noaa-nexrad-level2/2024/02/13/PAHG/PAHG20240213_201952_V06', 's3://noaa-nexrad-level2/2024/02/13/PAKC/PAKC20240213_202002_V06', 's3://noaa-nexrad-level2/2024/02/13/PAIH/PAIH20240213_201902_V06', 's3://noaa-nexrad-level2/2024/02/13/PAIH/PAIH20240213_201902_V06', 's3://noaa-nexrad-level2/2024/02/13/PAPD/PAPD20240213_202153_V06']"
23712,F,A321,CHS UA /OV CHS/TM 2022/FL280/TP A321/TB MOD /IC LGT RIME,MOD,,28000.0,32.8986,-80.0405,2024-02-13 20:22:00,3.0,M,"('KCLX', 'KCAE', 'KLTX', 'KJAX', 'KGSP')","['s3://noaa-nexrad-level2/2024/02/13/KCLX/KCLX20240213_201919_V06', 's3://noaa-nexrad-level2/2024/02/13/KCAE/KCAE20240213_201554_V06', 's3://noaa-nexrad-level2/2024/02/13/KLTX/KLTX20240213_201810_V06', 's3://noaa-nexrad-level2/2024/02/13/KJAX/KJAX20240213_202001_V06', 's3://noaa-nexrad-level2/2024/02/13/KGSP/KGSP20240213_201542_V06']"
23713,F,B737,GLS UA /OV KMHF270040/TM 2022/FL270/TP B737/TB MOD CHOP FL270-FL240/RM ZHU,MOD CHOP FL270-FL240,,27000.0,29.55,-95.51641109656376,2024-02-13 20:22:00,3.0,M,"('KHGX', 'KGRK', 'KLCH', 'KEWX', 'KCRP')","['s3://noaa-nexrad-level2/2024/02/13/KHGX/KHGX20240213_163955_V06', 's3://noaa-nexrad-level2/2024/02/13/KGRK/KGRK20240213_202156_V06', 's3://noaa-nexrad-level2/2024/02/13/KLCH/KLCH20240213_201653_V06', 's3://noaa-nexrad-level2/2024/02/13/KEWX/KEWX20240213_201653_V06', 's3://noaa-nexrad-level2/2024/02/13/KCRP/KCRP20240213_201438_V06']"
