,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
33180,F,B38M,SYM UA /OV SYM/TM 1002/FL370/TP B38M/TB OCNL LGT CHOP,OCNL LGT CHOP,,37000.0,38.215,-83.5874,2024-02-19 10:02:00,1.0,U,"('KJKL', 'KILN', 'KRLX', 'KMRX', 'KLVX')","['s3://noaa-nexrad-level2/2024/02/19/KJKL/KJKL20240219_095514_V06', 's3://noaa-nexrad-level2/2024/02/19/KILN/KILN20240219_095308_V06', 's3://noaa-nexrad-level2/2024/02/19/KRLX/KRLX20240219_095515_V06', 's3://noaa-nexrad-level2/2024/02/19/KMRX/KMRX20240219_095745_V06', 's3://noaa-nexrad-level2/2024/02/19/KLVX/KLVX20240219_095645_V06']"
33181,F,A21N,PIE UA /OV PIE230060/TM 1005/FL350/TP A21N/TB NEG,NEG,,35000.0,27.26716032446501,-83.5543662594346,2024-02-19 10:05:00,0.0,U,"('KTBW', 'KMLB', 'KTLH', 'KBYX', 'KAMX')","['s3://noaa-nexrad-level2/2024/02/19/KTBW/KTBW20240219_100036_V06', 's3://noaa-nexrad-level2/2024/02/19/KMLB/KMLB20240219_100219_V06', 's3://noaa-nexrad-level2/2024/02/19/KTLH/KTLH20240219_100246_V06', 's3://noaa-nexrad-level2/2024/02/19/KBYX/KBYX20240219_100159_V06']"
33182,F,B739,CYS UA /OV CYS069040/TM 1006/FL330/TP B739/TB CONS LGT ZDV/FD,CONS LGT ZDV,,33000.0,41.39457131825216,-103.98377724025336,2024-02-19 10:06:00,1.0,M,"('KCYS', 'KFTG', 'KPUX', 'KUDX', 'KGLD')","['s3://noaa-nexrad-level2/2024/02/19/KCYS/KCYS20240219_100108_V06', 's3://noaa-nexrad-level2/2024/02/19/KFTG/KFTG20240219_095959_V06', 's3://noaa-nexrad-level2/2024/02/19/KPUX/KPUX20240219_095913_V06', 's3://noaa-nexrad-level2/2024/02/19/KUDX/KUDX20240219_095755_V06', 's3://noaa-nexrad-level2/2024/02/19/KGLD/KGLD20240219_100256_V06']"
33183,F,B737,BIG UA /OV BIG/TM 1008/FL230/TP B737/TB LGT CHOP/RM RIDE GOOD AT 380 FOR LAST HOUR. ZAN,LGT CHOP,,23000.0,63.99,-145.72,2024-02-19 10:08:00,1.0,M,"('PAPD', 'PAIH', 'PAIH', 'PAHG', 'PAKC')","['s3://noaa-nexrad-level2/2024/02/19/PAPD/PAPD20240219_100505_V06', 's3://noaa-nexrad-level2/2024/02/19/PAIH/PAIH20240219_100707_V06', 's3://noaa-nexrad-level2/2024/02/19/PAIH/PAIH20240219_100707_V06', 's3://noaa-nexrad-level2/2024/02/19/PAHG/PAHG20240219_100118_V06', 's3://noaa-nexrad-level2/2024/02/19/PAKC/PAKC20240219_100637_V06']"
33184,F,B739,YAK UA /OV YAK194067/TM 1008/FL350/TP B739/TB NEG/RM SMOOTH ZAN,NEG,,35000.0,58.41641534232227,-140.19231049774106,2024-02-19 10:08:00,0.0,M,"('PACG', 'PAIH', 'PAIH', 'PAPD', 'PAHG')","['s3://noaa-nexrad-level2/2024/02/19/PACG/PACG20240219_100729_V06', 's3://noaa-nexrad-level2/2024/02/19/PAIH/PAIH20240219_100707_V06', 's3://noaa-nexrad-level2/2024/02/19/PAIH/PAIH20240219_100707_V06', 's3://noaa-nexrad-level2/2024/02/19/PAPD/PAPD20240219_100505_V06', 's3://noaa-nexrad-level2/2024/02/19/PAHG/PAHG20240219_100118_V06']"
33185,F,B737,PUB UA /OV PUB/TM 1010/FL330/TP B737/TB MOD CHOP 310-370/RM MTW +/-20KT  ALS-PUB-HGO-LAA-ALS ZDV/FD,MOD CHOP 310-370,,33000.0,38.29,-104.49833,2024-02-19 10:10:00,3.0,M,"('KPUX', 'KFTG', 'KCYS', 'KGLD', 'KFDX')","['s3://noaa-nexrad-level2/2024/02/19/KPUX/KPUX20240219_100607_V06', 's3://noaa-nexrad-level2/2024/02/19/KFTG/KFTG20240219_100700_V06', 's3://noaa-nexrad-level2/2024/02/19/KCYS/KCYS20240219_100804_V06', 's3://noaa-nexrad-level2/2024/02/19/KGLD/KGLD20240219_100937_V06', 's3://noaa-nexrad-level2/2024/02/19/KFDX/KFDX20240219_100948_V06']"
33186,F,B38M,CRW UA /OV HVQ/TM 1012/FL370/TP B38M/TB OCNL LGT CHOP,OCNL LGT CHOP,,37000.0,38.35,-81.77,2024-02-19 10:12:00,1.0,U,"('KRLX', 'KJKL', 'KFCX', 'KILN', 'KPBZ')","['s3://noaa-nexrad-level2/2024/02/19/KRLX/KRLX20240219_100901_V06', 's3://noaa-nexrad-level2/2024/02/19/KJKL/KJKL20240219_100857_V06', 's3://noaa-nexrad-level2/2024/02/19/KFCX/KFCX20240219_101152_V06', 's3://noaa-nexrad-level2/2024/02/19/KILN/KILN20240219_100251_V06', 's3://noaa-nexrad-level2/2024/02/19/KPBZ/KPBZ20240219_100556_V06']"
33187,F,B747,EHM UA /OV EHM242070/TM 1015/FL350/TP B747/TB NEG/RM SMOOTH ZAN,NEG,,35000.0,58.09223881164274,-164.03955805885116,2024-02-19 10:15:00,0.0,H,"('PABC', 'PAEC', 'PAKC', 'PAHG', 'PAIH')","['s3://noaa-nexrad-level2/2024/02/19/PABC/PABC20240219_101426_V06', 's3://noaa-nexrad-level2/2024/02/19/PAEC/PAEC20240219_101436_V06', 's3://noaa-nexrad-level2/2024/02/19/PAKC/PAKC20240219_101237_V06', 's3://noaa-nexrad-level2/2024/02/19/PAHG/PAHG20240219_100819_V06', 's3://noaa-nexrad-level2/2024/02/19/PAIH/PAIH20240219_101143_V06']"
33188,F,A21N,BGM UA /OV RKA/TM 1018/FL330/TP A21N/TB CONS LGT CAT 350/RM OCNL LGT CHOP 310 NEG CHOP ABV 350,CONS LGT CAT 350,,33000.0,42.47,-75.24,2024-02-19 10:18:00,1.0,U,"('KBGM', 'KENX', 'KTYX', 'KDIX', 'KOKX')","['s3://noaa-nexrad-level2/2024/02/19/KBGM/KBGM20240219_101448_V06', 's3://noaa-nexrad-level2/2024/02/19/KENX/KENX20240219_101652_V06', 's3://noaa-nexrad-level2/2024/02/19/KTYX/KTYX20240219_101438_V06', 's3://noaa-nexrad-level2/2024/02/19/KDIX/KDIX20240219_101341_V06', 's3://noaa-nexrad-level2/2024/02/19/KOKX/KOKX20240219_101303_V06']"
33189,F,A321,MCO UA /OV MCO 36015/TM 1034/FL130/TP A321/TB MOD CHOP/RM DURC,MOD CHOP,,13000.0,28.42939,-81.30899,2024-02-19 10:34:00,3.0,M,"('KMLB', 'KTBW', 'KJAX', 'KAMX', 'KAMX')","['s3://noaa-nexrad-level2/2024/02/19/KMLB/KMLB20240219_103117_V06', 's3://noaa-nexrad-level2/2024/02/19/KTBW/KTBW20240219_102835_V06', 's3://noaa-nexrad-level2/2024/02/19/KJAX/KJAX20240219_103248_V06']"
