,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
25122,F,A320,ABQ UA /OV CNX/TM 2053/FL360/TP A320/TB CONS LGT-MOD/RM ZAB/FDCS,CONS LGT-MOD,,36000.0,34.37,-105.68,2024-02-14 20:53:00,2.0,M,"('KHDX', 'KABX', 'KFDX', 'KEPZ', 'KLBB')","['s3://noaa-nexrad-level2/2024/02/14/KHDX/KHDX20240214_204912_V06', 's3://noaa-nexrad-level2/2024/02/14/KABX/KABX20240214_204922_V06', 's3://noaa-nexrad-level2/2024/02/14/KFDX/KFDX20240214_205052_V06', 's3://noaa-nexrad-level2/2024/02/14/KEPZ/KEPZ20240214_204904_V06', 's3://noaa-nexrad-level2/2024/02/14/KLBB/KLBB20240214_205258_V06']"
25123,F,P32R,LAL UA /OV LAL160010 /TM 2053 /FL040 /TP P32R /SK SKC /WX FV99SM /TA 17 /TB NEG /RM CAVU SMTH,NEG,,4000.0,27.832291877339284,-81.95400111238366,2024-02-14 20:53:00,0.0,L,"('KTBW', 'KMLB', 'KJAX', 'KAMX', 'KAMX')","['s3://noaa-nexrad-level2/2024/02/14/KTBW/KTBW20240214_204502_V06', 's3://noaa-nexrad-level2/2024/02/14/KMLB/KMLB20240214_204935_V06', 's3://noaa-nexrad-level2/2024/02/14/KJAX/KJAX20240214_204727_V06']"
25124,F,A320,EGE UA /OV RLG102010/TM 2054/FL300/TP A320/TB LGT CHOP/RM ZDV,LGT CHOP,,30000.0,39.96534524471974,-106.22716926074902,2024-02-14 20:54:00,1.0,M,"('KFTG', 'KCYS', 'KGJX', 'KPUX', 'KRIW')","['s3://noaa-nexrad-level2/2024/02/14/KFTG/KFTG20240214_204927_V06', 's3://noaa-nexrad-level2/2024/02/14/KCYS/KCYS20240214_205113_V06', 's3://noaa-nexrad-level2/2024/02/14/KGJX/KGJX20240214_204623_V06', 's3://noaa-nexrad-level2/2024/02/14/KPUX/KPUX20240214_205033_V06', 's3://noaa-nexrad-level2/2024/02/14/KRIW/KRIW20240214_205246_V06']"
25125,F,B738,LSF UA /OV EUF180010/TM 2054/FL300/TP B738/TB LGT CHOP 300/RM ZTLFD-09,LGT CHOP 300,,30000.0,31.78461983331984,-85.1289,2024-02-14 20:54:00,1.0,M,"('KEOX', 'KMXX', 'KEVX', 'KTLH', 'KFFC')","['s3://noaa-nexrad-level2/2024/02/14/KEOX/KEOX20240214_205350_V06', 's3://noaa-nexrad-level2/2024/02/14/KMXX/KMXX20240214_205333_V06', 's3://noaa-nexrad-level2/2024/02/14/KEVX/KEVX20240214_204823_V06', 's3://noaa-nexrad-level2/2024/02/14/KTLH/KTLH20240214_204545_V06', 's3://noaa-nexrad-level2/2024/02/14/KFFC/KFFC20240214_204908_V06']"
25126,F,PC12,TRK UA /OV TRK/TM 2054/FL130/TP PC12/TB LGT CAT/IC LGT RIME/RM WS +/- 10KTS,LGT CAT,,13000.0,39.32004,-120.13956,2024-02-14 20:54:00,1.0,L,"('KRGX', 'KBBX', 'KDAX', 'KMUX', 'KHNX')","['s3://noaa-nexrad-level2/2024/02/14/KRGX/KRGX20240214_205337_V06', 's3://noaa-nexrad-level2/2024/02/14/KBBX/KBBX20240214_205250_V06', 's3://noaa-nexrad-level2/2024/02/14/KDAX/KDAX20240214_205304_V06', 's3://noaa-nexrad-level2/2024/02/14/KMUX/KMUX20240214_205015_V06', 's3://noaa-nexrad-level2/2024/02/14/KHNX/KHNX20240214_204736_V06']"
25127,F,A20N,ABQ UA /OV ABQ/TM 2055/FL370/TP A20N/TB MOD/RM ZAB/FDCS,MOD,,37000.0,35.0419,-106.6155,2024-02-14 20:55:00,3.0,U,"('KABX', 'KHDX', 'KFDX', 'KEPZ', 'KPUX')","['s3://noaa-nexrad-level2/2024/02/14/KABX/KABX20240214_204922_V06', 's3://noaa-nexrad-level2/2024/02/14/KHDX/KHDX20240214_204912_V06', 's3://noaa-nexrad-level2/2024/02/14/KFDX/KFDX20240214_205052_V06', 's3://noaa-nexrad-level2/2024/02/14/KEPZ/KEPZ20240214_204904_V06', 's3://noaa-nexrad-level2/2024/02/14/KPUX/KPUX20240214_205033_V06']"
25128,F,B738,MRF UA /OV MRF200040/TM 2056/FL370/TP B738/TB OCNL MOD/RM ZAB/FDCS,OCNL MOD,,37000.0,29.74348750935713,-104.28429946440092,2024-02-14 20:56:00,3.0,M,"('KMAF', 'KEPZ', 'KHDX', 'KDFX', 'KSJT')","['s3://noaa-nexrad-level2/2024/02/14/KMAF/KMAF20240214_204907_V06', 's3://noaa-nexrad-level2/2024/02/14/KEPZ/KEPZ20240214_204904_V06', 's3://noaa-nexrad-level2/2024/02/14/KHDX/KHDX20240214_204912_V06', 's3://noaa-nexrad-level2/2024/02/14/KDFX/KDFX20240214_205241_V06', 's3://noaa-nexrad-level2/2024/02/14/KSJT/KSJT20240214_205207_V06']"
25129,F,B77W,ANC UA /OV 3500N15700W/TM 2056/FL350/TP B77W/TB LGT,LGT,,35000.0,35.0,-157.0,2024-02-14 20:56:00,1.0,U,"('PHKI', 'PHMO', 'PHKM', 'PHWA', 'PAKC')","['s3://noaa-nexrad-level2/2024/02/14/PHKI/PHKI20240214_205556_V06', 's3://noaa-nexrad-level2/2024/02/14/PHMO/PHMO20240214_205416_V06', 's3://noaa-nexrad-level2/2024/02/14/PHKM/PHKM20240214_205501_V06', 's3://noaa-nexrad-level2/2024/02/14/PHWA/PHWA20240214_205232_V06', 's3://noaa-nexrad-level2/2024/02/14/PAKC/PAKC20240214_205007_V06']"
25130,F,BE9L,ANC UA /OV TED222043/TM 2057/FL000/TP BE9L/TB CONT LGT CHOP 000-138/RM DURC /ZAN/,CONT LGT CHOP 000-138,,0.0,60.63736973547428,-150.98454597884893,2024-02-14 20:57:00,1.0,L,"('PAHG', 'PAIH', 'PAIH', 'PAPD', 'PAKC')","['s3://noaa-nexrad-level2/2024/02/14/PAHG/PAHG20240214_205603_V06', 's3://noaa-nexrad-level2/2024/02/14/PAIH/PAIH20240214_204919_V06', 's3://noaa-nexrad-level2/2024/02/14/PAIH/PAIH20240214_204919_V06', 's3://noaa-nexrad-level2/2024/02/14/PAPD/PAPD20240214_205543_V06', 's3://noaa-nexrad-level2/2024/02/14/PAKC/PAKC20240214_205007_V06']"
25131,F,B39M,MGM UA /OV MGM270050/TM 2058/FL330/TP B39M/TB LGT CONS/RM ZTLFD-11,LGT CONS,,33000.0,32.30064,-87.37994462437752,2024-02-14 20:58:00,1.0,U,"('KBMX', 'KMXX', 'KMOB', 'KGWX', 'KEOX')","['s3://noaa-nexrad-level2/2024/02/14/KBMX/KBMX20240214_205502_V06', 's3://noaa-nexrad-level2/2024/02/14/KMXX/KMXX20240214_205333_V06', 's3://noaa-nexrad-level2/2024/02/14/KMOB/KMOB20240214_205019_V06', 's3://noaa-nexrad-level2/2024/02/14/KGWX/KGWX20240214_205409_V06', 's3://noaa-nexrad-level2/2024/02/14/KEOX/KEOX20240214_205350_V06']"
