,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
27966,F,B738,ICT UA /OV ICT130055/TM 0124/FL360/TP B738/TB MOD CHOP/RM ZKC/FDC/CW,MOD CHOP,,36000.0,37.06073029742626,-96.54303040840163,2024-02-16 01:24:00,3.0,M,"('KICT', 'KINX', 'KVNX', 'KTLX', 'KTWX')","['s3://noaa-nexrad-level2/2024/02/16/KICT/KICT20240216_011546_V06', 's3://noaa-nexrad-level2/2024/02/16/KINX/KINX20240216_011724_V06', 's3://noaa-nexrad-level2/2024/02/16/KVNX/KVNX20240216_011654_V06', 's3://noaa-nexrad-level2/2024/02/16/KTLX/KTLX20240216_012315_V06', 's3://noaa-nexrad-level2/2024/02/16/KTWX/KTWX20240216_012231_V06']"
27967,F,C208,ABQ UA /OV ABQ035012/TM 0126/FL080/TP C208/TB OCNL MOD TURB,OCNL MOD TURB,,8000.0,35.20574367913419,-106.4753753597418,2024-02-16 01:26:00,3.0,L,"('KABX', 'KHDX', 'KFDX', 'KEPZ', 'KPUX')","['s3://noaa-nexrad-level2/2024/02/16/KABX/KABX20240216_012459_V06', 's3://noaa-nexrad-level2/2024/02/16/KHDX/KHDX20240216_012306_V06', 's3://noaa-nexrad-level2/2024/02/16/KFDX/KFDX20240216_012413_V06', 's3://noaa-nexrad-level2/2024/02/16/KEPZ/KEPZ20240216_012437_V06', 's3://noaa-nexrad-level2/2024/02/16/KPUX/KPUX20240216_012420_V06']"
27968,F,A320,BDR UA /OV BDR/TM 0126/FL150/TP A320/TB MOD CHOP BLO 150 LGT CHOP 160-210,MOD CHOP BLO 150 LGT CHOP 160-210,,15000.0,41.15833,-73.12889,2024-02-16 01:26:00,2.0,M,"('KOKX', 'KENX', 'KDIX', 'KBOX', 'KBGM')","['s3://noaa-nexrad-level2/2024/02/16/KOKX/KOKX20240216_012148_V06', 's3://noaa-nexrad-level2/2024/02/16/KENX/KENX20240216_012520_V06', 's3://noaa-nexrad-level2/2024/02/16/KDIX/KDIX20240216_012022_V06', 's3://noaa-nexrad-level2/2024/02/16/KBOX/KBOX20240216_012030_V06', 's3://noaa-nexrad-level2/2024/02/16/KBGM/KBGM20240216_012317_V06']"
27969,F,B767,AVK UA /OV ANY/TM 0127/FL310/TP B767/TB OCNL MOD CHOP/RM ZKC/FDC/CW,OCNL MOD CHOP,,31000.0,37.15,-98.07,2024-02-16 01:27:00,3.0,H,"('KVNX', 'KICT', 'KTLX', 'KDDC', 'KOUN')","['s3://noaa-nexrad-level2/2024/02/16/KVNX/KVNX20240216_012635_V06', 's3://noaa-nexrad-level2/2024/02/16/KICT/KICT20240216_012418_V06', 's3://noaa-nexrad-level2/2024/02/16/KTLX/KTLX20240216_012315_V06', 's3://noaa-nexrad-level2/2024/02/16/KDDC/KDDC20240216_012043_V06']"
27970,F,CRJ9,EVV UA /OV PXV2250320/TM 0130/FL340/TP CRJ9/TB CONS LGT OCNL MOD CHOP/RM ZME,CONS LGT OCNL MOD CHOP,,34000.0,38.0441,-87.5205,2024-02-16 01:30:00,2.0,U,"('KVWX', 'KHPX', 'KLVX', 'KPAH', 'KOHX')","['s3://noaa-nexrad-level2/2024/02/16/KVWX/KVWX20240216_012536_V06', 's3://noaa-nexrad-level2/2024/02/16/KHPX/KHPX20240216_012659_V06', 's3://noaa-nexrad-level2/2024/02/16/KLVX/KLVX20240216_012528_V06', 's3://noaa-nexrad-level2/2024/02/16/KOHX/KOHX20240216_012718_V06']"
27971,F,F2TH,PNC UA /OV PER/TM 0130/FL410/TP F2TH/TB MOD/RM ZKC/FDC/CW,MOD,,41000.0,36.75,-97.16,2024-02-16 01:30:00,3.0,M,"('KICT', 'KVNX', 'KTLX', 'KOUN', 'KINX')","['s3://noaa-nexrad-level2/2024/02/16/KICT/KICT20240216_012418_V06', 's3://noaa-nexrad-level2/2024/02/16/KVNX/KVNX20240216_012635_V06', 's3://noaa-nexrad-level2/2024/02/16/KTLX/KTLX20240216_012315_V06', 's3://noaa-nexrad-level2/2024/02/16/KINX/KINX20240216_012607_V06']"
27972,F,E170,ABQ UA /OV CNX270040/TM 0130/FL350/TP E170/TB MOD/RM ZAB/FDCS,MOD,,35000.0,34.37,-106.48774561969802,2024-02-16 01:30:00,3.0,U,"('KABX', 'KHDX', 'KEPZ', 'KFDX', 'KPUX')","['s3://noaa-nexrad-level2/2024/02/16/KABX/KABX20240216_012459_V06', 's3://noaa-nexrad-level2/2024/02/16/KHDX/KHDX20240216_012306_V06', 's3://noaa-nexrad-level2/2024/02/16/KEPZ/KEPZ20240216_012437_V06', 's3://noaa-nexrad-level2/2024/02/16/KFDX/KFDX20240216_012413_V06', 's3://noaa-nexrad-level2/2024/02/16/KPUX/KPUX20240216_012420_V06']"
27973,F,A21N,MCN UA /OV MCN280020/TM 0131/FL290/TP A21N/TB CONS MOD CHOP/RM ZTLFD-22,CONS MOD CHOP,,29000.0,32.750737414394465,-84.0393054703296,2024-02-16 01:31:00,3.0,U,"('KJGX', 'KFFC', 'KMXX', 'KEOX', 'KVAX')","['s3://noaa-nexrad-level2/2024/02/16/KJGX/KJGX20240216_012929_V06', 's3://noaa-nexrad-level2/2024/02/16/KFFC/KFFC20240216_012455_V06', 's3://noaa-nexrad-level2/2024/02/16/KMXX/KMXX20240216_012750_V06', 's3://noaa-nexrad-level2/2024/02/16/KEOX/KEOX20240216_012432_V06', 's3://noaa-nexrad-level2/2024/02/16/KVAX/KVAX20240216_012415_V06']"
27974,F,CRJ7,AHN UA /OV AHN/TM 0132/FL260/TP CRJ7/TB LGT OCNL CAT/RM ZTLFD-32,LGT OCNL CAT,,26000.0,33.9486,-83.32635,2024-02-16 01:32:00,1.0,M,"('KJGX', 'KFFC', 'KGSP', 'KCAE', 'KMRX')","['s3://noaa-nexrad-level2/2024/02/16/KJGX/KJGX20240216_012929_V06', 's3://noaa-nexrad-level2/2024/02/16/KFFC/KFFC20240216_013154_V06', 's3://noaa-nexrad-level2/2024/02/16/KGSP/KGSP20240216_012910_V06', 's3://noaa-nexrad-level2/2024/02/16/KCAE/KCAE20240216_012633_V06', 's3://noaa-nexrad-level2/2024/02/16/KMRX/KMRX20240216_012758_V06']"
27975,F,E75L,ICT UA /OV ICT/TM 0132/FL350/TP E75L/TB CONS MOD/RM ZKC/FDC/CW,CONS MOD,,35000.0,37.65,-97.43,2024-02-16 01:32:00,3.0,U,"('KICT', 'KVNX', 'KTWX', 'KTLX', 'KINX')","['s3://noaa-nexrad-level2/2024/02/16/KICT/KICT20240216_012418_V06', 's3://noaa-nexrad-level2/2024/02/16/KVNX/KVNX20240216_012635_V06', 's3://noaa-nexrad-level2/2024/02/16/KTWX/KTWX20240216_013113_V06', 's3://noaa-nexrad-level2/2024/02/16/KTLX/KTLX20240216_013016_V06', 's3://noaa-nexrad-level2/2024/02/16/KINX/KINX20240216_012607_V06']"
