,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
32706,F,A21N,ALB UA /OV ALB270030/TM 0004/FL300/TP A21N/TB LGT OCNL CHOP 300,LGT OCNL CHOP 300,,30000.0,42.75757,-74.48464806744293,2024-02-19 00:04:00,1.0,U,"('KENX', 'KTYX', 'KBGM', 'KCXX', 'KOKX')","['s3://noaa-nexrad-level2/2024/02/19/KENX/KENX20240219_000325_V06', 's3://noaa-nexrad-level2/2024/02/19/KTYX/KTYX20240219_000342_V06', 's3://noaa-nexrad-level2/2024/02/19/KBGM/KBGM20240219_000149_V06', 's3://noaa-nexrad-level2/2024/02/19/KCXX/KCXX20240219_000038_V06', 's3://noaa-nexrad-level2/2024/02/18/KOKX/KOKX20240218_235645_V06']"
32707,F,B737,ZZV UA /OV ZZV/TM 0004/FL320/TP B737/SK VMC/TB NEG,NEG,,32000.0,39.94445,-81.89209,2024-02-19 00:04:00,0.0,M,"('KCLE', 'KRLX', 'KPBZ', 'KILN', 'KJKL')","['s3://noaa-nexrad-level2/2024/02/19/KCLE/KCLE20240219_000345_V06', 's3://noaa-nexrad-level2/2024/02/19/KRLX/KRLX20240219_000300_V06', 's3://noaa-nexrad-level2/2024/02/19/KPBZ/KPBZ20240219_000034_V06', 's3://noaa-nexrad-level2/2024/02/18/KILN/KILN20240218_235824_V06', 's3://noaa-nexrad-level2/2024/02/18/KJKL/KJKL20240218_235916_V06']"
32708,F,B737,MGM UA /OV MGM180010/TM 0005/FL340/TP B737/TB LGT CONS 340/RM ZTLFD-11,LGT CONS 340,,34000.0,32.133959833319835,-86.39397,2024-02-19 00:05:00,1.0,M,"('KMXX', 'KBMX', 'KEOX', 'KEVX', 'KFFC')","['s3://noaa-nexrad-level2/2024/02/19/KMXX/KMXX20240219_000413_V06', 's3://noaa-nexrad-level2/2024/02/19/KBMX/KBMX20240219_000340_V06', 's3://noaa-nexrad-level2/2024/02/19/KEOX/KEOX20240219_000040_V06', 's3://noaa-nexrad-level2/2024/02/19/KEVX/KEVX20240219_000018_V06', 's3://noaa-nexrad-level2/2024/02/19/KFFC/KFFC20240219_000411_V06']"
32709,F,B738,LPR UA /OV DJB313020/TM 0005/FL360/TP B738/TB CONS LGT OCNL MOD CHOP,CONS LGT OCNL MOD CHOP,,36000.0,41.58735120066164,-82.4848244389145,2024-02-19 00:05:00,2.0,M,"('KCLE', 'KDTX', 'KPBZ', 'KILN', 'KIWX')","['s3://noaa-nexrad-level2/2024/02/19/KCLE/KCLE20240219_000345_V06', 's3://noaa-nexrad-level2/2024/02/19/KDTX/KDTX20240219_000020_V06', 's3://noaa-nexrad-level2/2024/02/19/KPBZ/KPBZ20240219_000034_V06', 's3://noaa-nexrad-level2/2024/02/18/KILN/KILN20240218_235824_V06', 's3://noaa-nexrad-level2/2024/02/18/KIWX/KIWX20240218_235808_V06']"
32710,F,A321,MIA UA /OV MIA120020/TM 0005/FL030/TP A321/TB NEG/RM VMC DURD,NEG,,3000.0,25.621369833319832,-79.99629976589398,2024-02-19 00:05:00,0.0,M,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://noaa-nexrad-level2/2024/02/19/KBYX/KBYX20240219_000003_V06', 's3://noaa-nexrad-level2/2024/02/19/KMLB/KMLB20240219_000320_V06', 's3://noaa-nexrad-level2/2024/02/18/KTBW/KTBW20240218_235942_V06']"
32711,F,P28A,BJC UA /OV KLMO/TM 0005/FL065/TP P28A/TB CONS MOD-OCNL SEV,CONS MOD-OCNL SEV,,6500.0,40.16367,-105.16304,2024-02-19 00:05:00,4.0,L,"('KFTG', 'KCYS', 'KPUX', 'KGJX', 'KGLD')","['s3://noaa-nexrad-level2/2024/02/19/KFTG/KFTG20240219_000146_V06', 's3://noaa-nexrad-level2/2024/02/18/KCYS/KCYS20240218_235822_V06', 's3://noaa-nexrad-level2/2024/02/18/KPUX/KPUX20240218_235807_V06', 's3://noaa-nexrad-level2/2024/02/19/KGJX/KGJX20240219_000028_V06', 's3://noaa-nexrad-level2/2024/02/19/KGLD/KGLD20240219_000354_V06']"
32712,F,B77W,ACK UA /OV ACK280045/TM 0006/FL310/TP B77W/TB LGT MOD CHOP,LGT MOD CHOP,,31000.0,41.38335668238754,-71.04283420170589,2024-02-19 00:06:00,2.0,U,"('KBOX', 'KOKX', 'KGYX', 'KENX', 'KDIX')","['s3://noaa-nexrad-level2/2024/02/19/KBOX/KBOX20240219_000220_V06', 's3://noaa-nexrad-level2/2024/02/19/KOKX/KOKX20240219_000524_V06', 's3://noaa-nexrad-level2/2024/02/19/KGYX/KGYX20240219_000107_V06', 's3://noaa-nexrad-level2/2024/02/19/KENX/KENX20240219_000325_V06', 's3://noaa-nexrad-level2/2024/02/19/KDIX/KDIX20240219_000249_V06']"
32713,T,GLF5,PBI UUA /OV PBI260040/TM 0006/FL210/TP GLF5/TB MOD SEV/RM DURC,MOD SEV,,21000.0,26.56892517121108,-80.83426071088488,2024-02-19 00:06:00,4.0,M,"('KAMX', 'KAMX', 'KMLB', 'KTBW', 'KBYX')","['s3://noaa-nexrad-level2/2024/02/19/KMLB/KMLB20240219_000320_V06', 's3://noaa-nexrad-level2/2024/02/18/KTBW/KTBW20240218_235942_V06', 's3://noaa-nexrad-level2/2024/02/19/KBYX/KBYX20240219_000003_V06']"
32714,T,GLF5,RSW UUA /OV RSW090040/TM 0006/FL240/TP GLF5/TB MOD SEV 215,MOD SEV 215,,24000.0,26.53806,-81.0114890867794,2024-02-19 00:06:00,4.0,M,"('KAMX', 'KAMX', 'KMLB', 'KTBW', 'KBYX')","['s3://noaa-nexrad-level2/2024/02/19/KMLB/KMLB20240219_000320_V06', 's3://noaa-nexrad-level2/2024/02/18/KTBW/KTBW20240218_235942_V06', 's3://noaa-nexrad-level2/2024/02/19/KBYX/KBYX20240219_000003_V06']"
32715,F,LJ45,EYW UA /OV EYW250070/TM 0007/FL370/TP LJ45/TB CONS LGT OCNL MOD,CONS LGT OCNL MOD,,37000.0,24.15705527851752,-82.9649771536664,2024-02-19 00:07:00,2.0,M,"('KBYX', 'KAMX', 'KAMX', 'KTBW', 'KMLB')","['s3://noaa-nexrad-level2/2024/02/19/KBYX/KBYX20240219_000603_V06', 's3://noaa-nexrad-level2/2024/02/19/KTBW/KTBW20240219_000623_V06', 's3://noaa-nexrad-level2/2024/02/19/KMLB/KMLB20240219_000320_V06']"
