,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
42660,F,A21N,LYH UA /OV MOL260020/TM 1609/FL280/TP A21N/TB CONST LGT OCNL MOD,CONST LGT OCNL MOD,,28000.0,37.842112585605534,-79.52604671434828,2024-02-27 16:09:00,2.0,U,"('KFCX', 'KRLX', 'KLWX', 'KRAX', 'KAKQ')","['s3://noaa-nexrad-level2/2024/02/27/KFCX/KFCX20240227_160847_V06', 's3://noaa-nexrad-level2/2024/02/27/KRLX/KRLX20240227_160820_V06', 's3://noaa-nexrad-level2/2024/02/27/KLWX/KLWX20240227_160602_V06', 's3://noaa-nexrad-level2/2024/02/27/KRAX/KRAX20240227_160515_V06', 's3://noaa-nexrad-level2/2024/02/27/KAKQ/KAKQ20240227_160506_V06']"
42661,F,A21N,BHM UA /OV VUZ150035/TM 1609/FL300/TP A21N/TB OCNL LGT CHOP 300/RM ZTLFD-03,OCNL LGT CHOP 300,,30000.0,33.16477759471783,-86.54951371465899,2024-02-27 16:09:00,1.0,U,"('KBMX', 'KMXX', 'KHTX', 'KGWX', 'KFFC')","['s3://noaa-nexrad-level2/2024/02/27/KBMX/KBMX20240227_160838_V06', 's3://noaa-nexrad-level2/2024/02/27/KMXX/KMXX20240227_160649_V06', 's3://noaa-nexrad-level2/2024/02/27/KHTX/KHTX20240227_160449_V06', 's3://noaa-nexrad-level2/2024/02/27/KGWX/KGWX20240227_160720_V06', 's3://noaa-nexrad-level2/2024/02/27/KFFC/KFFC20240227_160441_V06']"
42662,F,A321,MCW UA /OV MCW/TM 1609/FL320/TP A321/TB CONS LGT CHOP,CONS LGT CHOP,,32000.0,43.154383,-93.326097,2024-02-27 16:09:00,1.0,M,"('KDMX', 'KMPX', 'KARX', 'KDVN', 'KFSD')","['s3://noaa-nexrad-level2/2024/02/27/KDMX/KDMX20240227_160607_V06', 's3://noaa-nexrad-level2/2024/02/27/KMPX/KMPX20240227_160449_V06', 's3://noaa-nexrad-level2/2024/02/27/KARX/KARX20240227_160845_V06', 's3://noaa-nexrad-level2/2024/02/27/KDVN/KDVN20240227_160226_V06', 's3://noaa-nexrad-level2/2024/02/27/KFSD/KFSD20240227_160212_V06']"
42663,F,A333,ILM UA /OV ILM180040/TM 1609/FL400/TP A333/TB MOD,MOD,,40000.0,33.60327933327934,-77.9,2024-02-27 16:09:00,3.0,H,"('KLTX', 'KMHX', 'KRAX', 'KCAE', 'KCLX')","['s3://noaa-nexrad-level2/2024/02/27/KLTX/KLTX20240227_160758_V06', 's3://noaa-nexrad-level2/2024/02/27/KMHX/KMHX20240227_160806_V06', 's3://noaa-nexrad-level2/2024/02/27/KRAX/KRAX20240227_160515_V06', 's3://noaa-nexrad-level2/2024/02/27/KCAE/KCAE20240227_160310_V06', 's3://noaa-nexrad-level2/2024/02/27/KCLX/KCLX20240227_160656_V06']"
42664,F,B712,ATL UA /OV ATL/TM 1610/FL050/TP B712/SK BKN030-TOP045/TB LGT-MOD CHOP,LGT-MOD CHOP,,5000.0,33.6301,-84.4418,2024-02-27 16:10:00,2.0,M,"('KFFC', 'KJGX', 'KMXX', 'KHTX', 'KBMX')","['s3://noaa-nexrad-level2/2024/02/27/KFFC/KFFC20240227_160441_V06', 's3://noaa-nexrad-level2/2024/02/27/KJGX/KJGX20240227_160920_V06', 's3://noaa-nexrad-level2/2024/02/27/KMXX/KMXX20240227_160649_V06', 's3://noaa-nexrad-level2/2024/02/27/KHTX/KHTX20240227_160947_V06', 's3://noaa-nexrad-level2/2024/02/27/KBMX/KBMX20240227_160838_V06']"
42665,F,PC12,EAR UA /OV EAR/TM 1610/FL050/TP PC12/SK BASE035-TOP040/TB LGT /IC NEG,LGT,,5000.0,40.72703,-99.00678,2024-02-27 16:10:00,1.0,L,"('KUEX', 'KLNX', 'KOAX', 'KGLD', 'KDDC')","['s3://noaa-nexrad-level2/2024/02/27/KUEX/KUEX20240227_160312_V06', 's3://noaa-nexrad-level2/2024/02/27/KLNX/KLNX20240227_160429_V06', 's3://noaa-nexrad-level2/2024/02/27/KOAX/KOAX20240227_160526_V06', 's3://noaa-nexrad-level2/2024/02/27/KGLD/KGLD20240227_160757_V06', 's3://noaa-nexrad-level2/2024/02/27/KDDC/KDDC20240227_160228_V06']"
42666,F,B39M,OLY UA /OV BIB270020/TM 1611/FL340/TP B39M/TB CONS LGT CHOP/RM ZKC FDC FX/DL,CONS LGT CHOP,,34000.0,38.92,-88.90847055608216,2024-02-27 16:11:00,1.0,U,"('KILX', 'KVWX', 'KLSX', 'KPAH', 'KHPX')","['s3://noaa-nexrad-level2/2024/02/27/KILX/KILX20240227_160436_V06', 's3://noaa-nexrad-level2/2024/02/27/KVWX/KVWX20240227_161011_V06', 's3://noaa-nexrad-level2/2024/02/27/KLSX/KLSX20240227_160917_V06', 's3://noaa-nexrad-level2/2024/02/27/KPAH/KPAH20240227_160946_V06', 's3://noaa-nexrad-level2/2024/02/27/KHPX/KHPX20240227_160810_V06']"
42667,F,A21N,ORF UA /OV CCV290008/TM 1611/FL360/TP A21N/TB MOD,MOD,,36000.0,37.395606379598,-76.1576242382182,2024-02-27 16:11:00,3.0,U,"('KAKQ', 'KDOX', 'KLWX', 'KMHX', 'KRAX')","['s3://noaa-nexrad-level2/2024/02/27/KAKQ/KAKQ20240227_160935_V06', 's3://noaa-nexrad-level2/2024/02/27/KLWX/KLWX20240227_161024_V06', 's3://noaa-nexrad-level2/2024/02/27/KMHX/KMHX20240227_160806_V06', 's3://noaa-nexrad-level2/2024/02/27/KRAX/KRAX20240227_160515_V06']"
42668,F,B738,DEN UA /OV FQF220080/TM 1612/FL250/TP B738/WX IMC/TB MOD/RM DURD. ZDVFD,MOD,,25000.0,38.6685246762921,-105.73384961968812,2024-02-27 16:12:00,3.0,M,"('KPUX', 'KFTG', 'KGJX', 'KCYS', 'KABX')","['s3://noaa-nexrad-level2/2024/02/27/KPUX/KPUX20240227_160535_V06', 's3://noaa-nexrad-level2/2024/02/27/KFTG/KFTG20240227_160822_V06', 's3://noaa-nexrad-level2/2024/02/27/KGJX/KGJX20240227_160551_V06', 's3://noaa-nexrad-level2/2024/02/27/KCYS/KCYS20240227_160752_V06', 's3://noaa-nexrad-level2/2024/02/27/KABX/KABX20240227_161146_V06']"
42669,F,C208,FWA UA /OV OLK/TM 1612/FL110/TP C208/TB NEG/IC NEG,NEG,,11000.0,41.25,-85.5,2024-02-27 16:12:00,0.0,L,"('KIWX', 'KGRR', 'KIND', 'KILN', 'KDTX')","['s3://noaa-nexrad-level2/2024/02/27/KIWX/KIWX20240227_161130_V06', 's3://noaa-nexrad-level2/2024/02/27/KGRR/KGRR20240227_161010_V06', 's3://noaa-nexrad-level2/2024/02/27/KIND/KIND20240227_160629_V06', 's3://noaa-nexrad-level2/2024/02/27/KILN/KILN20240227_161030_V06', 's3://noaa-nexrad-level2/2024/02/27/KDTX/KDTX20240227_161126_V06']"
