,URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
9006,F,B737,BNA UA /OV BNA090040/TM 0238/FL370/TP B737/TB CONS MOD /RM ZME,CONS MOD,,37000.0,36.11889,-85.86381185486177,2024-02-07 02:38:00,3.0,M,"('KOHX', 'KHTX', 'KHPX', 'KLVX', 'KMRX')","['s3://noaa-nexrad-level2/2024/02/07/KOHX/KOHX20240207_023121_V06', 's3://noaa-nexrad-level2/2024/02/07/KHTX/KHTX20240207_023632_V06', 's3://noaa-nexrad-level2/2024/02/07/KHPX/KHPX20240207_023407_V06', 's3://noaa-nexrad-level2/2024/02/07/KLVX/KLVX20240207_023341_V06', 's3://noaa-nexrad-level2/2024/02/07/KMRX/KMRX20240207_023239_V06']"
9007,F,B38M,ITH UA /OV ITH/TM 0238/FL330/TP B38M/TB LGT-MOD CHOP,LGT-MOD CHOP,,33000.0,42.4910278,-76.4584444,2024-02-07 02:38:00,2.0,U,"('KBGM', 'KTYX', 'KCCX', 'KBUF', 'KENX')","['s3://noaa-nexrad-level2/2024/02/07/KBGM/KBGM20240207_023055_V06', 's3://noaa-nexrad-level2/2024/02/07/KTYX/KTYX20240207_023504_V06', 's3://noaa-nexrad-level2/2024/02/07/KCCX/KCCX20240207_023607_V06', 's3://noaa-nexrad-level2/2024/02/07/KBUF/KBUF20240207_023410_V06', 's3://noaa-nexrad-level2/2024/02/07/KENX/KENX20240207_023550_V06']"
9008,F,CRJ9,1A5 UA /OV ODF265030/TM 0238/FL230/TP CRJ9/SK SKC/TB NEG/RM ZTLFD-49,NEG,,23000.0,34.656418598815065,-83.90590075474726,2024-02-07 02:38:00,0.0,U,"('KFFC', 'KMRX', 'KGSP', 'KJGX', 'KHTX')","['s3://noaa-nexrad-level2/2024/02/07/KFFC/KFFC20240207_023708_V06', 's3://noaa-nexrad-level2/2024/02/07/KMRX/KMRX20240207_023239_V06', 's3://noaa-nexrad-level2/2024/02/07/KGSP/KGSP20240207_023505_V06', 's3://noaa-nexrad-level2/2024/02/07/KJGX/KJGX20240207_023728_V06', 's3://noaa-nexrad-level2/2024/02/07/KHTX/KHTX20240207_023632_V06']"
9009,F,B737,MGM UA /OV MGM020020/TM 0239/FL290/TP B737/TB MOD CAT/RM DURD 290-250 ZTLFD-09,MOD CAT,,29000.0,32.613896245321435,-86.25908072706197,2024-02-07 02:39:00,3.0,M,"('KMXX', 'KBMX', 'KEOX', 'KFFC', 'KEVX')","['s3://noaa-nexrad-level2/2024/02/07/KMXX/KMXX20240207_023436_V06', 's3://noaa-nexrad-level2/2024/02/07/KBMX/KBMX20240207_023241_V06', 's3://noaa-nexrad-level2/2024/02/07/KEOX/KEOX20240207_023810_V06', 's3://noaa-nexrad-level2/2024/02/07/KFFC/KFFC20240207_023708_V06', 's3://noaa-nexrad-level2/2024/02/07/KEVX/KEVX20240207_023843_V06']"
9010,F,E145,CNU UA /OV CNU/TM 0240/FL310/TP E145/TB MOD CONT 310-330/RM ZKCFDC/AF,MOD CONT 310-330,,31000.0,37.67028,-95.48417,2024-02-07 02:40:00,3.0,M,"('KINX', 'KTWX', 'KEAX', 'KICT', 'KSGF')","['s3://noaa-nexrad-level2/2024/02/07/KINX/KINX20240207_023521_V06', 's3://noaa-nexrad-level2/2024/02/07/KTWX/KTWX20240207_023554_V06', 's3://noaa-nexrad-level2/2024/02/07/KEAX/KEAX20240207_023822_V06', 's3://noaa-nexrad-level2/2024/02/07/KICT/KICT20240207_023646_V06', 's3://noaa-nexrad-level2/2024/02/07/KSGF/KSGF20240207_022834_V06']"
9011,F,B752,ICR UA /OV ICR/TM 0241/FL340/TP B752/TB CONS LGT CHOP,CONS LGT CHOP,,34000.0,43.39026,-99.84217,2024-02-07 02:41:00,1.0,M,"('KLNX', 'KABR', 'KUDX', 'KFSD', 'KUEX')","['s3://noaa-nexrad-level2/2024/02/07/KLNX/KLNX20240207_023726_V06', 's3://noaa-nexrad-level2/2024/02/07/KABR/KABR20240207_023519_V06', 's3://noaa-nexrad-level2/2024/02/07/KUDX/KUDX20240207_023930_V06', 's3://noaa-nexrad-level2/2024/02/07/KFSD/KFSD20240207_023742_V06', 's3://noaa-nexrad-level2/2024/02/07/KUEX/KUEX20240207_023623_V06']"
9012,F,E75L,LSE UA /OV ODI/TM 0241/FL230/TP E75L/TB INTMT LGT CHOP 210/CONS LGT CHOP 230,INTMT LGT CHOP 210,,23000.0,43.91,-91.47,2024-02-07 02:41:00,1.0,U,"('KARX', 'KMPX', 'KDVN', 'KDLH', 'KMKX')","['s3://noaa-nexrad-level2/2024/02/07/KARX/KARX20240207_023515_V06', 's3://noaa-nexrad-level2/2024/02/07/KMPX/KMPX20240207_023837_V06', 's3://noaa-nexrad-level2/2024/02/07/KDVN/KDVN20240207_023954_V06', 's3://noaa-nexrad-level2/2024/02/07/KDLH/KDLH20240207_023608_V06', 's3://noaa-nexrad-level2/2024/02/07/KMKX/KMKX20240207_023443_V06']"
9013,F,A321,C75 UA /OV BDF/TM 0242/FL270/TP A321/TB NEG,NEG,,27000.0,41.16,-89.59,2024-02-07 02:42:00,0.0,M,"('KILX', 'KDVN', 'KLOT', 'KMKX', 'KLSX')","['s3://noaa-nexrad-level2/2024/02/07/KILX/KILX20240207_023932_V06', 's3://noaa-nexrad-level2/2024/02/07/KDVN/KDVN20240207_023954_V06', 's3://noaa-nexrad-level2/2024/02/07/KLOT/KLOT20240207_023812_V06', 's3://noaa-nexrad-level2/2024/02/07/KMKX/KMKX20240207_024144_V06', 's3://noaa-nexrad-level2/2024/02/07/KLSX/KLSX20240207_024008_V06']"
9014,F,B738,CDS UA /OV CDS350030/TM 0242/FL400/TP B738/TB CONS LGT OCNL MOD CHOP/RM ZAB/FDCS,CONS LGT OCNL MOD CHOP,,40000.0,34.92633376125998,-100.39333802307569,2024-02-07 02:42:00,2.0,M,"('KAMA', 'KFDR', 'KLBB', 'KDYX', 'KDDC')","['s3://noaa-nexrad-level2/2024/02/07/KAMA/KAMA20240207_024135_V06', 's3://noaa-nexrad-level2/2024/02/07/KFDR/KFDR20240207_024008_V06', 's3://noaa-nexrad-level2/2024/02/07/KLBB/KLBB20240207_023633_V06', 's3://noaa-nexrad-level2/2024/02/07/KDYX/KDYX20240207_023421_V06', 's3://noaa-nexrad-level2/2024/02/07/KDDC/KDDC20240207_024031_V06']"
9015,F,B739,VRB UA /OV TRV040050/TM 0244/FL260/TP B739/TB MOD,MOD,,26000.0,28.318422077317432,-79.88506950315615,2024-02-07 02:44:00,3.0,M,"('KMLB', 'KTBW', 'KAMX', 'KAMX', 'KJAX')","['s3://noaa-nexrad-level2/2024/02/07/KMLB/KMLB20240207_023950_V06', 's3://noaa-nexrad-level2/2024/02/07/KTBW/KTBW20240207_024344_V06', 's3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_024135_V06', 's3://noaa-nexrad-level2/2024/02/07/KAMX/KAMX20240207_024135_V06', 's3://noaa-nexrad-level2/2024/02/07/KJAX/KJAX20240207_024050_V06']"
