label,issue,expire,fl_low,fl_high,polygon
2E,2014-11-01 00:55:00+00:00,2014-11-01 02:55:00+00:00,0.0,30000.0,"POLYGON ((-74.50224842899341 34.891746287049436, -74.3714622739639 34.74043540954025, -76.34006524460824 33.03886565098409, -76.47085139963775 33.19017652849328, -74.50224842899341 34.891746287049436))"
3E,2014-11-01 00:55:00+00:00,2014-11-01 02:55:00+00:00,0.0,30000.0,"POLYGON ((-81.18283392182514 33.59279643704169, -80.04 32.89, -80.97891038148215 32.42706472045257, -81.18283392182514 33.59279643704169))"
4E,2014-11-01 00:55:00+00:00,2014-11-01 02:55:00+00:00,0.0,30000.0,"POLYGON ((-78.36878454897293 27.388213919664626, -78.20272601582663 27.276748393293015, -79.23352292147104 25.74109313112358, -79.39958145461733 25.85255865749519, -78.36878454897293 27.388213919664626))"
1E,2014-11-01 00:55:00+00:00,2014-11-01 02:55:00+00:00,0.0,30000.0,"POLYGON ((-81.15409996328401 35.5905274705118, -79.98 35.7608581211582, -81.08495081434704 34.922792806079855, -81.15409996328401 35.5905274705118))"
1W,2014-11-01 00:55:00+00:00,2014-11-01 02:55:00+00:00,0.0,30000.0,"POLYGON ((-107.65160860792656 36.38627272218537, -107.56858096579145 34.78303231946541, -109.6680752303883 35.43675042537684, -107.65160860792656 36.38627272218537))"
6E,2014-11-01 01:55:00+00:00,2014-11-01 03:55:00+00:00,0.0,30000.0,"POLYGON ((-74.64854008741901 34.96518374164449, -74.47007091028811 34.87491329900558, -75.21966865069294 33.39292109869752, -75.39813782782383 33.48319154133643, -74.64854008741901 34.96518374164449))"
7E,2014-11-01 01:55:00+00:00,2014-11-01 03:55:00+00:00,0.0,30000.0,"POLYGON ((-77.59835503249698 27.6683453648702, -77.45724106017155 27.52661729138248, -78.828223805658 26.161574950480507, -78.96933777798343 26.303303023968226, -77.59835503249698 27.6683453648702))"
5E,2014-11-01 01:55:00+00:00,2014-11-01 03:55:00+00:00,0.0,30000.0,"POLYGON ((-81.15409996328401 35.5905274705118, -79.98 35.7608581211582, -80.81504918565297 34.922792806079855, -81.15409996328401 35.5905274705118))"
GOLF 1,2014-11-01 02:50:00+00:00,2014-11-01 06:50:00+00:00,0.0,30000.0,"POLYGON ((-63.3 38.15, -63.45 35.15, -69.45 31.15, -69 36, -63.3 38.15))"
8E,2014-11-01 02:55:00+00:00,2014-11-01 04:55:00+00:00,0.0,30000.0,"POLYGON ((-73.94617996963098 35.541768601016, -73.82187519109968 35.385089559551346, -75.17943590456964 34.308038779477705, -75.30374068310094 34.46471782094236, -73.94617996963098 35.541768601016))"
9E,2014-11-01 03:55:00+00:00,2014-11-01 05:55:00+00:00,0.0,30000.0,"POLYGON ((-79.93580047818229 32.52697413002902, -79.75066119658858 32.45132066737882, -80.17870374742942 31.40381421389847, -80.36384302902313 31.479467676548666, -79.93580047818229 32.52697413002902))"
