URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,B737,GRB UA /OV GRB/TM 2004/FL380/TP B737/TB LGT CHOP,LGT CHOP,,38000.0,44.4794,-88.1367,2021-04-27 20:04:00+00:00,1.0,0,M
T,B767,MRB UUA /OV MRB/TM 1343/FL360/TP B767/TB SEV CONS,SEV CONS,,36000.0,39.4019,-77.98467,2021-04-30 13:43:00+00:00,5.0,0,H
F,B737,DEN UA /OV DEN200025/TM 2008/FL310/TP B737/TB MOD/RM ZDVFD,MOD,,31000.0,39.441229693348205,-104.84309290199324,2021-04-10 20:08:00+00:00,3.0,0,M
F,A319,EYE UA /OV VHP045010/TM 0056/FL240/TP A319/TB CONS MOD,CONS MOD,,24000.0,39.92786067614885,-86.21656989826198,2021-04-30 00:56:00+00:00,3.0,0,M
F,A321,GGG UA /OV GGG090015 /TM 1421 /FL340 /TP A321 /TB CONS MOD CHOP /RM ZFW AWC-WEB:,CONS MOD CHOP,,34000.0,32.38401,-94.41542495303938,2021-04-29 14:21:00+00:00,3.0,0,M
F,A320,JFK UA /OV JFK/TM 0033/FL320/TP A320/TB MOD CHOP 320-330,MOD CHOP 320-330,,32000.0,40.63861,-73.76222,2021-04-30 00:33:00+00:00,3.0,0,M
F,B738,FWA UA /OV FWA165040/TM 2306/FL300/TP B738/TB CONS LGT,CONS LGT,,30000.0,40.334047289093846,-84.95856185130738,2021-04-29 23:06:00+00:00,1.0,0,M
T,BE36,CVS UUA /OV CVS310027/TM 2205/FL120/TP BE36/TB OCNL MOD-SEV CAT/RM ZAB/FDCS,OCNL MOD-SEV CAT,,12000.0,34.672127853990744,-103.73991319163852,2021-04-24 22:05:00+00:00,4.0,0,L
F,B789,UUA /OV YQY 090045 /TM 2244 /FL390 /TP B789 /TB SEV,SEV,,39000.0,46.16139,-58.96486212149736,2021-04-25 22:44:00+00:00,5.0,0,U
F,B738,MLP UA /OV MLP075060/TM 1516/FL380/TP B738/TB CONS LGT CHOP/RM JUST BEGAN WESTBOUND ..ZSE,CONS LGT CHOP,,38000.0,47.71301000946614,-114.24109972898808,2021-04-13 15:16:00+00:00,1.0,0,M
