URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,MULT,ERI UA /OV ERI/TM 2350/FL350/TP MULT/TB LGT CHOP 350-390,LGT CHOP 350-390,,35000.0,42.08,-80.18,2021-03-24 23:50:00+00:00,1.0,0,U
F,B737,UUA /OV YMX 010125 /TM 2128 /FL320 /TP B737 /TB MDT-SEV,MDT-SEV,,32000.0,47.88184900524994,-73.86076675883109,2021-03-11 21:28:00+00:00,5.0,0,M
T,PC12,BHM UUA /OV BHM055030/TM 1100/FL060/TP PC12/TB SEV/RM NO DAMAGE OR INJURIES,SEV,,6000.0,33.85227144804443,-86.25330257386612,2021-03-17 11:00:00+00:00,5.0,0,L
F,B737,JNU UA /OV JNU /TM 0928 /FL050 /TP B737 /TB LGT OCNL MOD /RM DURC RY 08 DOWN THE CHANNEL (AKFSS,LGT OCNL MOD,,5000.0,58.35,-134.57,2021-03-11 09:28:00+00:00,2.0,0,M
F,A320,HYR UA /OV HYR/TM 1920/FL340/TP A320/TB OCNL LGT CHOP,OCNL LGT CHOP,,34000.0,46.02528,-91.44425,2021-03-17 19:20:00+00:00,1.0,0,M
F,M20P,TRM UA /OV JLI140025 /TM 1440 /FL090 /TP M20P /TB MOD/RM AWC-WEB,MOD,,9000.0,32.820788961341286,-116.27011710794518,2021-03-25 14:40:00+00:00,3.0,0,L
T,TBM8,PRC UUA /OV DRK090025/TM 2231/FL240/TP TBM8/TB SEV TURB/RM ZAB FDCS,SEV TURB,,24000.0,34.7,-111.97315400233518,2021-03-24 22:31:00+00:00,5.0,0,U
F,FA7X,UUA /OV 46N040W /TM 1612 /FL400 /TP FA7X /TB MDT - SEV,MDT - SEV,,40000.0,46.0,-40.0,2021-03-02 16:12:00+00:00,5.0,0,U
T,PA46,ALB UUA /OV ALB160025/TM 2052/FL081/TP PA46/TB SEV/RM ENCOUNTERED DURING VFR CLIMB TO 095,SEV,,8100.0,42.36599969334821,-73.60950271880245,2021-03-12 20:52:00+00:00,5.0,0,L
F,C208,OAK UA /OV HYP152018/TM 1507/FL090/TP C208/WX LGT SN/TA 0/TB LGT,LGT,,9000.0,36.95509426649436,-120.22311999584156,2021-03-19 15:07:00+00:00,1.0,0,L
F,P28R,ETC UA /OV TYI300017/TM 1747/FL037/TP P28R/TB MOD,MOD,,3700.0,36.12167814167814,-78.00324645531597,2021-03-04 17:47:00+00:00,3.0,0,L
T,P28A,CNO UUA /OV KCNO/TM 1610/FL010/TP P28A/TB SEV TURB 011/RM LLWS +10KTS SHORT FINAL RY 8L,SEV TURB 011,,1000.0,33.97528,-117.63611,2021-03-31 16:10:00+00:00,5.0,0,L
F,A320,OMA UA /OV OVR117019/TM 0948/FL350/TP A320/TB CONS MOD CHOP,CONS MOD CHOP,,35000.0,41.02622469688118,-95.36514608273178,2021-03-17 09:48:00+00:00,3.0,0,M
