URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,BE20,UUA /OV YVC 090015 /TM 2300 /FL240 /TP BE20 /TB MDT-SEV 240-280,MDT-SEV 240-280,,24000.0,55.1514,-104.82435025457356,2021-11-25 23:00:00,5.0,M
T,B748,PANC UUA /OV 4105N 14232W /TM 0008 /FL350 /TP B748 /TB SEV /RM ZOA CWSU AWC-WEB:,SEV,,35000.0,41.833,-142.5333,2021-11-22 00:08:00,5.0,U
T,C68,HRO UUA /OV RZC/TM 2120/FL330/TP C68/A/TB SEV 330/RM ZME,SEV 330,,33000.0,36.25,-94.12,2021-11-18 21:20:00,5.0,U
T,B77L,PHNL UUA /OV 2651N 17710W /TM 0340 /FL380 /TP B77L /TB SEV /RM ZOA CWSU AWC-WEB:,SEV,,38000.0,26.85,-177.1666,2021-11-15 03:40:00,5.0,U
T,B787,ADQ UUA /OV ODK268071/TM 1221/FL360/TP B787/TB SEV/RM ZAN,SEV,,36000.0,57.70869891711527,-154.71640947738547,2021-11-13 12:21:00,5.0,U
F,A333,UUA /OV 55N036W /TM 1755 /FL350 /TP A333 /TB MDT - SEV,MDT - SEV,,35000.0,55.0,-36.0,2021-11-10 17:55:00,5.0,H
F,S22T,LAL UA /OV KLAL /TM 1753 /FL070 /TP S22T /SK OVC-TOP070/ SKC /TB LGT CHOP,LGT CHOP,,7000.0,27.98892,-82.01856,2021-11-10 17:53:00,1.0,U
F,A321,DAN UA /OV SBV/TM 1126/FL280/TP A321/TB MOD CHOP,MOD CHOP,,28000.0,36.68,-79.01,2021-11-05 11:26:00,3.0,M
F,B737,LOZ UA /OV LOZ350010/TM 2330/FL290/TP B737/TB LGT CHOP,LGT CHOP,,29000.0,37.25114792042,-84.1132830055563,2021-11-11 23:30:00,1.0,M
F,A320,LOZ UA /OV LOZ040025/TM 1408/FL340/TP A320/TB CONS LGT,CONS LGT,,34000.0,37.40621103865872,-83.74123105144082,2021-11-11 14:08:00,1.0,M
T,C17,PASY UUA /OV 3200N 17000E /TM 1516 /FL370 /TP C17 /TB SEV 370 /RM ZOA CWSU AWC-WEB:,SEV 370,,37000.0,32.0,170.0,2021-11-20 15:16:00,5.0,L
F,B737,LIT UA /OV LIT315015/TM 1430/FL360/TP B737/TB CONS LGT OCNL MOD 360/RM ZME,CONS LGT OCNL MOD 360,,36000.0,34.90409101422328,-92.45083753934816,2021-11-12 14:30:00,2.0,M
F,A319,CAE UA /OV CAE/TM 1210/FL390/TP A319/TB LGT CAT,LGT CAT,,39000.0,33.9419,-81.1181,2021-11-26 12:10:00,1.0,M
F,A359,PANC UA /OV 4840N 14400W /TM 2121 /FL390 /TP A359 /TB LGT /RM ZOA CWSU AWC-WEB:,LGT,,39000.0,48.6666,-144.0,2021-11-29 21:21:00,1.0,U
T,CL35,HNL UUA /OV BEKME/TM 2146/FL430/TP CL35/TB OCNL SEV/RM FROM 200NM EAST OF BEKME...ZOA CWSU,OCNL SEV,,43000.0,21.31,-157.92,2021-11-23 21:46:00,5.0,U
F,BE9L,UUA /OV CYYC 240020 /TM 2148 /FL090 /TP BE9L /TB SEV 090-110,SEV 090-110,,9000.0,50.94720983331983,-114.48015623879652,2021-11-14 21:48:00,5.0,L
F,B738,CID UA /OV CID306019/TM 2303/FL350/TP B738/TB CONS LGT CHOP,CONS LGT CHOP,,35000.0,42.06904607326608,-92.06871927700595,2021-11-18 23:03:00,1.0,M
T,SF50,SWF UUA /OV SWF/TM 1722/FL200/TP SF50/TB SEV/RM SMOOTH 30 SECONDS LATER. DURC.,SEV,,20000.0,41.50411,-74.10483,2021-11-13 17:22:00,5.0,U
T,B77W,ORF UUA /OV 3429N06035W/TM 1849/FL320/TP B77W/TB SEV,SEV,,32000.0,34.4833,-60.5833,2021-11-05 18:49:00,5.0,U
T,SF50,SWF UUA /OV SWF/TM 1722/FL200/TP SF50/TB SEV/RM SMOOTH 30 SECONDS LATER. DURC,SEV,,20000.0,41.50411,-74.10483,2021-11-13 17:22:00,5.0,U
F,E75L,BIV UA /OV PMM360015/TM 2333/FL210/TP E75L/TB MOD 190-210,MOD 190-210,,21000.0,42.72002025002025,-86.11,2021-11-17 23:33:00,3.0,U
