URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,LJ40,WWD UUA /OV SIE360030/TM 1544/FL240/TP LJ40/TB SEV,SEV,,24000.0,39.6000405000405,-74.8,2021-02-07 15:44:00+00:00,5.0,0,M
F,C206,COU UA /OV KCOU/TM 1921/FL022/TP C206/SK OVC022-TOP040/TA M05/TB NEG/IC LGT-MOD RIME BLO 040/RM DURD,NEG,,2200.0,38.8169,-92.2183,2021-02-01 19:21:00+00:00,0.0,0,L
T,A321,BNA UUA /OV BNA225060/TM 1935/FL370/TP A321/TB SEV/RM WAVE ACTION NO INJURIES. ZME CWSU,SEV,,37000.0,35.4117259431069,-87.5645945120022,2021-02-11 19:35:00+00:00,5.0,0,M
T,C206,SDM UUA /OV KSDM/TM 2240/FL025/TP C206/SK CLR/WX 10SM/TA 21/WV 16007KT/TB SEV,SEV,,2500.0,32.57,-116.98,2021-02-28 22:40:00+00:00,5.0,0,L
T,PA28,IPL UUA /OV IPL260030/TM 2105/FL090/TP PA28/TB SEV/RM DOWN DRAFT LOSS 2000 FT,SEV,,9000.0,32.74738887840831,-116.16481308794351,2021-02-13 21:05:00+00:00,5.0,0,L
F,E75L,JAX UA /OV JAX040050/TM 2358/FL350/TP E75L/TB MOD CHOP,MOD CHOP,,35000.0,31.132482077317437,-81.06616908576905,2021-02-14 23:58:00+00:00,3.0,0,U
T,B737,TXK UUA /OV TXK080015 /TM 1816 /FL330 /TP B737 /TB EXTRM/RM AWC-WEB:,EXTRM,,33000.0,33.49713556079585,-93.69591718357628,2021-02-27 18:16:00+00:00,7.0,0,M
F,A319,ABQ UA /OV ACH320015/TM 1818/FL380/TP A319/TB MOD/RM ZAB/FDCS,MOD,,38000.0,35.30152662319523,-105.23645504192643,2021-02-22 18:18:00+00:00,3.0,0,M
F,CRJ2,MGM UA /OV MGM050030/TM 0242/FL140/TP CRJ2/TB CONS MOD CHOP/RM ZTLFD,CONS MOD CHOP,,14000.0,32.622059837767495,-85.94078977076356,2021-02-16 02:42:00+00:00,3.0,0,M
F,E75L,MSP UA /OV MSP141035/TM 1744/FL230/TP E75L/TB LGT-MOD 200-230/RM DURC,LGT-MOD 200-230,,23000.0,44.43199813563337,-92.71314076078046,2021-02-28 17:44:00+00:00,2.0,0,U
T,A320,OKB UUA /OV PDZ010200 /TM 0436 /FL360 /TP A320 /TB SEV /RM ZLAWC AWC-WEB:,SEV,,36000.0,37.20295840839991,-116.832407923767,2021-02-28 04:36:00+00:00,5.0,0,M
F,B739,THA UA /OV SYI095015/TM 0055/FL310/TP B739/TB LGT-MOD CHOP/RM ZTLFD,LGT-MOD CHOP,,31000.0,35.53760929940753,-86.1363354620474,2021-02-23 00:55:00+00:00,2.0,0,M
F,C172,BGM UA /OV BGM340010/TM 2055/FL045/TP C172/SK SKC/TB SEV TURB 045 AND BELOW,SEV TURB 045 AND BELOW,,4500.0,42.36518812266072,-76.05668455882116,2021-02-24 20:55:00+00:00,5.0,0,L
T,C172,SGU UUA /OV SGU090007 /TM 2228 /FL070 /TP C172 /TB SEV /RM MOMENTARY LOSS OF CONTROL/ -10KT +/-200FT,SEV,,7000.0,37.0363889,-113.36414129207456,2021-02-14 22:28:00+00:00,5.0,0,L
T,C172,PHX UUA /OV DRK229062/TM 0830/FL065/TP C172/TB SEV CONS CAT 065-075/RM ZAB/FDCS,SEV CONS CAT 065-075,,6500.0,34.022017424514175,-113.42865339473532,2021-02-02 08:30:00+00:00,5.0,0,L
T,VELO,SDA UUA /OV OFF140020 /TM 2203 /FL045 /TP VELO /TB SEV 045-035,SEV 045-035,,4500.0,40.862961169073024,-95.62807510895404,2021-02-23 22:03:00+00:00,5.0,0,L
F,E75L,FOD UA /OV FOD180020/TM 1438/FL360/TP E75L/TB OCNL MOD CHOP 367-360/RM DURD,OCNL MOD CHOP 367-360,,36000.0,42.21638066663967,-94.203203,2021-02-08 14:38:00+00:00,3.0,0,U
F,A20N,SCK UA /OV LIN040020/TM 2027/FL330/TP A20N/TB LGT-MOD/RM ZOA CWSU,LGT-MOD,,33000.0,38.325368830926976,-120.72781490481194,2021-02-26 20:27:00+00:00,2.0,0,U
T,A5,TRM UUA /OV PSP348030 /TM 1745 /FL085 /TP A5 /TB SEV/RM AWC-WEB:,SEV,,8500.0,34.318783415384345,-116.63184316074955,2021-02-20 17:45:00+00:00,5.0,0,U
F,P28B,TVL UA /OV M45 /TM 1910 /FL059 /TP P28B /SK SKC /WX FV10SM /TA 05 /TB NEG /IC NEG /RM RWY DRY VIS LWR W SFC WND 33008,NEG,,5900.0,38.73,-119.76,2021-02-22 19:10:00+00:00,0.0,0,L
F,B190,LGD UA /OV LGD/TM 1847/FL090/TP B190/TB CONT MOD/IC LGT-MOD MIX/RM DURD 090-070 ..ZSE,CONT MOD,,9000.0,45.29022,-118.00711,2021-02-05 18:47:00+00:00,3.0,0,M
F,F2TH,UUA /OV CYYT /TM 1619 /FL030 /TP F2TH /TB SEV 030-015 /RM DESCENTRWY 29  WIND FLUCTUATING +/- 45KT  FL015 BLO TURB LGT NO SPEEDFLUCTUATION,SEV 030-015,,3000.0,47.6222,-52.7428,2021-02-11 16:19:00+00:00,5.0,0,M
