URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,A321,ATL UUA /OV ATL054055/TM 2349/FL165/TP A321/SK TOP201/TB SEV/RM ZTLFD,SEV,,16500.0,34.16894679103339,-83.55105786902742,2020-01-13 23:49:00+00:00,5.0,0,M
F,E75S,PDX UA /OV BTG340043/TM 1809/FL240/TP E75S/TB OCNL LGT 240-160/RM DURD HAWKZ7 ARR ..ZSE,OCNL LGT 240-160,,24000.0,46.42350092744109,-122.94130071912257,2020-01-05 18:09:00+00:00,1.0,0,U
T,C56X,CGI UUA /OV CGI030030/TM 2120/FL400/TP C56X/TB SEV/RM ZKCFDC/BL,SEV,,40000.0,37.65836777595615,-89.25675781702543,2020-01-11 21:20:00+00:00,5.0,0,M
T,A333,ORF UUA /OV 3253N06349W/TM 0413/FL370/TP A333/TB SEV,SEV,,37000.0,32.8833,-63.8166,2020-01-18 04:13:00+00:00,5.0,0,H
F,GLF5,BDL UA /OV BDL270015/TM 1442/FL050/TP GLF5/SK BKN035-TOP050/TB LGT-MOD,LGT-MOD,,5000.0,41.9381,-73.01860867481805,2020-01-05 14:42:00+00:00,2.0,0,M
F,A320,PLN UA /OV PLN/TM 0201/FL280/TP A320/TB CONS LGT OCNL MOD CHOP,CONS LGT OCNL MOD CHOP,,28000.0,45.57092,-84.79672,2020-01-25 02:01:00+00:00,2.0,0,M
T,A21N,SAT UUA /OV SAT/TM 0321/FL380/TP A21N/TB SEV TURB FL380/RM 40NW SAT SEV TURB FL380,SEV TURB FL380,,38000.0,29.53369,-98.46978,2020-01-11 03:21:00+00:00,5.0,1,U
F,C208,KTN UA /OV ANN360030/TM 0259/FL060/TP C208/SK BASE010/TB LGT CHOP SFC-060/IC NEG/RM DURC,LGT CHOP SFC-060,,6000.0,55.5400405000405,-131.57,2020-01-11 02:59:00+00:00,1.0,0,L
F,C172,UUA /OV 5035N11415W /TM 2202 /FL065 /TP C172 /TB SEV,SEV,,6500.0,50.5833,-114.25,2020-01-20 22:02:00+00:00,5.0,0,L
F,B737,JCT UA /OV CSI /TM 0018 /FL370 /TP B737 /TB MOD /RM FM KZHU AWC-WEB:,MOD,,37000.0,29.92,-99.21,2020-01-03 00:18:00+00:00,3.0,0,M
T,TBM8,RMY UUA /OV LFD160050/TM 2045/FL180/TP TBM8/TB SEV 180-200,SEV 180-200,,18000.0,41.276859386696415,-84.38607880825467,2020-01-03 20:45:00+00:00,5.0,0,U
F,B788,UUA /OV 4724N07457W /TM 0956 /FL430 /TP B788 /TB SEV /RM ACFT DESCENDED TO FL400  TURB REPORTED AS CALM FL390 AND FL400,SEV,,43000.0,47.4,-74.95,2020-01-12 09:56:00+00:00,5.0,0,U
F,A319,GGG UA /OV PRX270020 /TM 1757 /FL240 /TP A319 /TB MOD /RM ZFW AWC-WEB:,MOD,,24000.0,33.63661,-95.8511503810275,2020-01-09 17:57:00+00:00,3.0,0,M
F,A319,MIA UA /OV WINCO/TM 1850/FL220/TP A319/TB OCNL LGT-MOD CHOP,OCNL LGT-MOD CHOP,,22000.0,25.78805,-80.31693,2020-01-06 18:50:00+00:00,2.0,0,M
F,C55B,OLE UA /OV ELZ040015/TM 0302/FL180/TP C55B/TB SEV FL180-150/RM NO DAMAGE NO INJURIES,SEV FL180-150,,18000.0,42.30152662319523,-77.7733685939285,2020-01-16 03:02:00+00:00,5.0,0,U
