URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,C560,HSI UUA /OV HSI/TM 1606/FL345/TP C560/TB SEV CAT,SEV CAT,,34500.0,40.60525,-98.42789,2020-07-07 16:06:00+00:00,5.0,0,M
T,C206,DEN UUA /OV LMO/TM 1810/FL130/TP C206/TB SEV/RM MOD FL120-140 SEV FL130,SEV,,13000.0,40.16367,-105.16304,2020-07-13 18:10:00+00:00,5.0,0,L
F,B738,GGG UA /OV SLR270020 /TM 1349 /FL230 /TP B738 /TB CONS LGT CHOP OCNL MOD CHOP /RM ZFW FL180-230 AWC-WEB:,CONS LGT CHOP OCNL MOD CHOP,,23000.0,33.16,-96.01821032620182,2020-07-27 13:49:00+00:00,2.0,0,M
T,C56X,ORD UUA /OV ORD170020/TM 0204/FL050/TP C56X/TB SEV 050-090,SEV 050-090,,5000.0,41.65924415916001,-87.85405004831922,2020-07-27 02:04:00+00:00,5.0,0,M
F,C172,TDF UA /OV SBV180010 /TM 1959 /FL035 /TP C172 /SK BKN-SCT050 /WX RA /TB NEG /RM SMOOTH FEW RA IN AREA 10 PCT CVR,NEG,,3500.0,36.51331983331984,-79.01,2020-07-25 19:59:00+00:00,0.0,0,L
T,SR22,ASE UUA /OV DBL290022/TM 1809/FL140/TP SR22/TB SEV,SEV,,14000.0,39.56541754389449,-107.34618181507815,2020-07-06 18:09:00+00:00,5.0,0,L
F,B190,BIL UA /OV 15 SW/TM 0045/FL100/TP B190/TB SEV TURB,SEV TURB,,10000.0,45.8069,-108.5422,2020-07-08 00:45:00+00:00,5.0,1,M
T,P46T,PBI UUA /OV LBV060040/TM 1433/FL170/TP P46T/TB SEV-EXTRM,SEV-EXTRM,,17000.0,27.16336033336033,-80.74294751800053,2020-07-22 14:33:00+00:00,6.0,1,L
F,B737,CAO UA /OV DHT360043 /TM 1418 /FL390 /TP B737 /WV 316059KT /TB MOD/RM AWC-WEB,MOD,,39000.0,36.73931471672472,-102.54728,2020-07-30 14:18:00+00:00,3.0,0,M
F,B737,YAK UA /OV YAK /TM 0122 /FL110 /TP B737 /SK OVC110-TOP130 /WXFV10SM /TB NEG /IC NEG /RM DURD (AKFSS),NEG,,11000.0,59.5,-139.66,2020-07-10 01:22:00+00:00,0.0,0,M
F,B763,CID UA /OV CID360010/TM 1416/FL360/TP B763/TB CONS MOD CHOP,CONS MOD CHOP,,36000.0,42.04957916668017,-91.724588,2020-07-19 14:16:00+00:00,3.0,0,H
F,P28A,CHD UA /OV KCHD /TM 1545 /FL040 /TP P28A /TB NEG /RM SMOOTH,NEG,,4000.0,33.27,-111.81,2020-07-15 15:45:00+00:00,0.0,0,L
T,P28A,MIA UUA /OV DHP291020/TM 1542/FL050/TP P28A/TB SEV,SEV,,5000.0,25.91946565912608,-80.69567610060055,2020-07-23 15:42:00+00:00,5.0,1,L
F,C172,DVT UA /OV KDVT /TM 1349 /FL095 /TP C172 /TB NEG,NEG,,9500.0,33.68831,-112.08256,2020-07-30 13:49:00+00:00,0.0,0,L
F,BE20,UUA /OV CYYQ 100200 /TM 1515 /FL200 /TP BE20 /TB MDT SEV 230-270 /RM180-220NM ESE CYYQ *CORR COPY,MDT SEV 230-270,,20000.0,58.16029585605538,-87.73865971123466,2020-07-15 15:15:00+00:00,5.0,0,M
T,C182,RNO UUA /OV O02/TM 1843/FL070/TP C182/TB SEV/RM ZOA CWSU,SEV,,7000.0,39.81,-120.35,2020-07-06 18:43:00+00:00,5.0,0,L
T,P28R,CPR UUA /OV DDY/TM 2350/FL090/TP P28R/TB SEV,SEV,,9000.0,43.09,-106.28,2020-07-17 23:50:00+00:00,5.0,0,L
F,A321,FAR UA /OV FAR/TM 2027/FL340/TP A321/TB NEG,NEG,,34000.0,46.92528,-96.81111,2020-07-08 20:27:00+00:00,0.0,0,M
F,C185,WRG UA /OV WRG /TM 2107 /FL015 /TP C185 /SK BKN-OVC025 /WX FV04SMBR /TB NEG /RM (AKFSS),NEG,,1500.0,56.48,-132.36,2020-07-11 21:07:00+00:00,0.0,0,L
