URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,C208,UIN UA /OV UIN213025/TM 1601/FL120/TP C208/TA 00/TB NEG/IC NEG/RM ZKCFDC/OH,NEG,,12000.0,39.593375624862766,-91.49059629022416,2020-03-09 16:01:00+00:00,0.0,0,L
F,B738,DHT UA /OV DHT280045/TM 2351/FL310/TP B738/TB CONS LGT-MOD CHOP/RM ZAB/FDCS,CONS LGT-MOD CHOP,,31000.0,36.15283668238754,-103.46058263604024,2020-03-11 23:51:00+00:00,2.0,0,M
T,E135,SHV UUA /OV EMG270020 /TM 1145 /FL100 /TP E135 /TB SEV /RM ZFW 100-140 SEVERE TURB AWC-WEB,SEV,,10000.0,32.4,-93.9948232947076,2020-03-20 11:45:00+00:00,5.0,0,M
F,B78X,UUA /OV 4451N06300W /TM 1855 /FL400 /TP B78X /TB MDT-SEV,MDT-SEV,,40000.0,44.85,-63.0,2020-03-29 18:55:00+00:00,5.0,0,U
F,CRJ9,LPR UA /OV DJB046065/TM 0028/FL300/TP CRJ9/TB SEV,SEV,,30000.0,42.11260752433021,-81.12166215310206,2020-03-27 00:28:00+00:00,5.0,0,U
T,B737,HTH UUA /OV MVA240070 /TM 1905 /FL370 /TP B737 /TB SEV 370 /RM SEV MTN WAVE FL370 /ZOA CWSU AWC-WEB:,SEV 370,,37000.0,37.98661941661942,-119.32238172500324,2020-03-14 19:05:00+00:00,5.0,0,M
F,B739,MLS UA /OV MLS300060/TM 0206/FL340/TP B739/TB MOD/RM ZLC,MOD,,34000.0,46.9280105000405,-107.14279772287546,2020-03-04 02:06:00+00:00,3.0,0,M
T,B748,SNP UUA /OV SNP252274/TM 2013/FL350/TP B748/TB SEV/RM 55N178E - 56N179W ZAN,SEV,,35000.0,55.74870808685388,-178.2294978799609,2020-03-12 20:13:00+00:00,5.0,0,U
F,A350,UUA /OV 4442N06626W /TM 0405 /FL370 /TP A350 /TB SEV,SEV,,37000.0,44.7,-66.4333,2020-03-29 04:05:00+00:00,5.0,0,H
F,A320,AUS UA /OV 20SW CWK/TM 0312/FL180/TP A320/TB SEV TURB FL180 DURC,SEV TURB FL180 DURC,,18000.0,30.1442786477023,-97.80323984561451,2020-03-20 03:12:00+00:00,5.0,0,M
T,C56X,LAR UUA /OV LAR145030/TM 1628/FL150/TP C56X/TB SEV/RM 150-160 DURC ZDV,SEV,,15000.0,40.90245080216454,-105.29315759896596,2020-03-26 16:28:00+00:00,5.0,0,M
T,B737,PGA UUA /OV PGA270050 /TM 1824 /FL390 /TP B737 /TB SEV/RM AWC-WEB,SEV,,39000.0,36.92608,-112.49087823710818,2020-03-12 18:24:00+00:00,5.0,0,M
F,B738,RNO UA /OV FMG070050 /TM 1418 /FL390 /TP B738 /TB LGT CHOP 390 /RM MTN WAVE +/-10KTS /ZOA CWSU AWC-WEB:,LGT CHOP 390,,39000.0,39.81503987248749,-118.64463721360993,2020-03-14 14:18:00+00:00,1.0,0,M
T,C150,MPV UUA /OV MPV270002 /TM 1614 /FL030 /TP C150 /SK BKN040 /TB SEV,SEV,,3000.0,44.2035,-72.60883233021448,2020-03-04 16:14:00+00:00,5.0,0,L
F,E70,GGG UA /OV SLR /TM 0054 /FL210 /TP E70 /TB CONS LGT-MOD /RM ZFW AWC-WEB:,CONS LGT-MOD,,21000.0,33.16,-95.62,2020-03-04 00:54:00+00:00,2.0,0,U
T,BE40,CLL UUA /OV CLL360030 /TM 1412 /FL140 /TP BE40 /TB MOD TO EXTRM 120-140 /RM FM ZHU AWC-WEB:,MOD TO EXTRM 120-140,,14000.0,31.0881005000405,-96.36389,2020-03-04 14:12:00+00:00,3.0,0,M
F,B737,JNU UA /OV JNU /TM 0622 /FL040 /TP B737 /TB LGT-MOD BLO 050 /RMDURD RY 26 OVER TREADWELL (AKFSS),LGT-MOD BLO 050,,4000.0,58.35,-134.57,2020-03-19 06:22:00+00:00,2.0,0,M
F,C56X,SUT UA /OV 70S ILM/TM 1919/FL390/TP C56X/TB MOD OCNL CHOP,MOD OCNL CHOP,,39000.0,33.103238833238834,-77.9,2020-03-09 19:19:00+00:00,3.0,0,M
F,AEST,DNL UA /OV IRQ247035/TM 1711/FL130/TP AEST/TA 0/TB LGT-MOD RIME/RM ZTLFD,LGT-MOD RIME,,13000.0,33.48205504631697,-82.80554903495687,2020-03-15 17:11:00+00:00,2.0,0,L
F,A321,GUP UA /OV GUP090015/TM 0054/FL260/TP A321/TB CONS LGT CHOP/RM ZAB/FDCS,CONS LGT CHOP,,26000.0,35.51106,-108.48216110169332,2020-03-12 00:54:00+00:00,1.0,1,M
F,A321,SJN UA /OV ZUN035015/TM 2153/FL280/TP A321/TB OCNL MOD CHOP/RM ZAB/FDCS,OCNL MOD CHOP,,28000.0,35.28480459891773,-108.61476244023524,2020-03-12 21:53:00+00:00,3.0,0,M
F,A350,UUA /OV 4506N06538W /TM 0410 /FL370 /TP A350 /TB SEV,SEV,,37000.0,45.1,-65.6333,2020-03-29 04:10:00+00:00,5.0,0,H
F,B757,ATL UA /OV ATL340015/TM 1502/FL160/TP B757/TB SEV 160/RM 30 SECOND DURATION NO INJURIES NO DAMAGE ZTLFD,SEV 160,,16000.0,33.86504218399108,-84.54450098383808,2020-03-24 15:02:00+00:00,5.0,1,M
F,A321,SGF UA /OV SGF030040/TM 2038/FL350/TP A321/TB OCNL LGT CHOP /RM ZKCFDC/AF,OCNL LGT CHOP,,35000.0,37.8170970346082,-92.97096389916602,2020-03-04 20:38:00+00:00,1.0,0,M
F,BE20,LBB UA /OV 20E KLBB/TM 2022/FL120/TP BE20/TB LGT TO MOD TURB BLW 120 DURD,LGT TO MOD TURB BLW 120 DURD,,12000.0,33.66364,-101.4222538600892,2020-03-01 20:22:00+00:00,2.0,0,M
T,C680,DPA UUA /OV DPA/TM 1652/FL230/TP C680/TB SEV,SEV,,23000.0,41.90778,-88.24861,2020-03-28 16:52:00+00:00,5.0,0,U
T,CRJ7,TUL UUA /OV OKM180020 /TM 1930 /FL340 /TP CRJ7 /TB SEV /RM LOSS OF 800 FT AWC-WEB:,SEV,,34000.0,35.33663966663967,-95.95,2020-03-19 19:30:00+00:00,5.0,1,M
T,GLF5,TRM UUA /OV TRM045015 /TM 1731 /FL410 /TP GLF5 /TB SEV /RM FL380-410 AWC-WEB:,SEV,,41000.0,33.803461014223274,-115.94735013504469,2020-03-03 17:31:00+00:00,5.0,0,M
F,B737,ACT UA /OV ACT010013 /TM 0127 /FL220 /TP B737 /TB LGT CHOP OCNL LGT CAT /RM ZFW AWC-WEB,LGT CHOP OCNL LGT CAT,,22000.0,31.831362296545997,-97.18411437994622,2020-03-03 01:27:00+00:00,1.0,0,M
F,B738,ABQ UA /OV ABQ/TM 0935/FL390/TP B738/TB LT - MOD MTN WAVE +/-15KTS/RM FL390-350 ZAB FDCS,LT - MOD MTN WAVE +,,39000.0,35.0419,-106.6155,2020-03-28 09:35:00+00:00,3.0,0,M
T,P46T,ALS UUA /OV ALS350020/TM 2115/FL270/TP P46T/TB SEV/RM MTN WAVE +400FT ZDV,SEV,,27000.0,37.76718584083999,-105.9342958636642,2020-03-08 21:15:00+00:00,5.0,1,L
F,MD88,UCP UA /OV EWC295025/TM 0034/FL300/TP MD88/TB MOD CHOP,MOD CHOP,,30000.0,41.00610520577256,-80.70911772176109,2020-03-12 00:34:00+00:00,3.0,0,M
T,A388,ADK UUA /OV 4739N 17208W/TM 1126/FL370/TP A388/TB SEV/RM ZOA CWSU,SEV,,37000.0,47.65,-172.1333,2020-03-09 11:26:00+00:00,5.0,0,U
T,BE9,BHM UUA /OV VUZ090015/TM 1424/FL200/TP BE9/TB SEV 200-210/RM SEV UPDRAFTS & DOWNDRAFTS +/- 1000FT/ ZTLFD,SEV 200-210,,20000.0,33.67,-86.59958318399342,2020-03-05 14:24:00+00:00,5.0,1,L
F,DA40,LOU UA /OV KLOU/TM 1643/FL032/TP DA40/TB LGT/RM LGT TURB DURD,LGT,,3200.0,38.228,-85.66372,2020-03-17 16:43:00+00:00,1.0,0,L
T,SR22,BLI UUA /OV KBLI 230010/TM 1846/FL025/TP SR22/TB SEV 023-026,SEV 023-026,,2500.0,48.6855500540775,-122.7313479043868,2020-03-16 18:46:00+00:00,5.0,0,L
T,C337,OVE UUA /OV KBLU020015 /TM 1928 /FL190 /TP C337 /TB SEV CHOP 190 /RM MOD WND SHEAR /ZOA CWSU AWC-WEB:,SEV CHOP 190,,19000.0,39.50991218399108,-120.59928610333054,2020-03-14 19:28:00+00:00,5.0,0,L
F,A321,ATL UA /OV ATL010035/TM 1117/FL310/TP A321/TB LGT-MOD/RM ZTLFD,LGT-MOD,,31000.0,34.20461772146998,-84.32013380260129,2020-03-15 11:17:00+00:00,2.0,0,M
T,CRJ9,PHX UUA /OV PXR230033/TM 0025/FL120/TP CRJ9/TB SEV/RM ZAB/FDCS,SEV,,12000.0,33.07643817845575,-112.47488738315788,2020-03-19 00:25:00+00:00,5.0,1,U
T,C172,TRM UUA /OV JLI084005 /TM 2105 /FL065 /TP C172 /SK BKN070 /WX FV99SM /TB CONT SEV 065 /RM MTN WAVE +/-+100 -300FT AWC-WEB,CONT SEV 065,,6500.0,33.148711410840136,-116.4910153477422,2020-03-08 21:05:00+00:00,5.0,1,L
T,AC50,IRK UUA /OV MO8/TM 1855/FL023/TP AC50/TB SEV/RM ZKCFDC,SEV,,2300.0,39.77,-93.01,2020-03-19 18:55:00+00:00,5.0,0,L
F,PC12,ACT UA /OV ACT350023/TM 1558/FL100/TP PC12/TB SEV,SEV,,10000.0,31.99551021696599,-97.3064745585567,2020-03-04 15:58:00+00:00,5.0,0,L
F,C208,YKM UA /OV YKM100018/TM 2218/FL065/TP C208/TB CONT MOD TURB,CONT MOD TURB,,6500.0,46.51607132704498,-120.11428530113844,2020-03-14 22:18:00+00:00,3.0,0,L
F,B737,AUS UA /OV CWK030010 /TM 0045 /FL150 /TP B737 /TB MOD FL150-160 /RM FM KZHU AWC-WEB:,MOD FL150-160,,15000.0,30.524349258652048,-97.4333951261378,2020-03-05 00:45:00+00:00,3.0,0,M
F,A321,WWD UA /OV SIE27005/TM 1812/FL350/TP A321/TB MOD CHOP,MOD CHOP,,35000.0,39.1,-74.8,2020-03-04 18:12:00+00:00,3.0,0,M
F,CRJ2,SLO UA /OV VLA280010/TM 1753/FL220/TP CRJ2/TB NEG 220/RM ZKC FDC,NEG 220,,22000.0,39.01894370719723,-89.37118906184882,2020-03-20 17:53:00+00:00,0.0,0,M
F,A319,PIA UA /OV PIA090005/TM 1453/FL370/TP A319/TB LGT OCNL MOD CHOP 370-220,LGT OCNL MOD CHOP 370-220,,37000.0,40.6675,-89.57402573200604,2020-03-04 14:53:00+00:00,2.0,0,M
F,B738,GGG UA /OV GGG /TM 0002 /FL360 /TP B738 /TB CONS LGT-MOD CHOP /RM ZFW AWC-WEB,CONS LGT-MOD CHOP,,36000.0,32.38401,-94.71149,2020-03-30 00:02:00+00:00,2.0,0,M
T,PC12,ABY UUA /OV ABY140020/TM 1609/FL040/TP PC12/TB SEV CAT,SEV CAT,,4000.0,31.28015116907303,-83.94306104937475,2020-03-04 16:09:00+00:00,5.0,1,L
F,PA28,GEG UA /OV GEG260030/TM 2005/FL055/TP PA28/TB LGT-MOD,LGT-MOD,,5500.0,47.53476887840831,-118.25860276612664,2020-03-12 20:05:00+00:00,2.0,0,L
