URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,M20C,SLC UUA /OV SLC150012/TM 2359/FL095/TP M20C/TB SEV 085-100/RM VFR SOUTHBOUND,SEV 085-100,,9500.0,40.60678088961754,-111.83792782669924,2020-09-08 23:59:00,5.0,L
F,PA31,TRI UA /OV HMV167017/TM 1227/FL100/TP PA31/TB LGT,LGT,,10000.0,36.16390611982883,-82.05076701865126,2020-09-11 12:27:00,1.0,L
T,BE20,MRI UUA /OV MRI160009/TM 2247/FL012/TP BE20/TB CONT SEV,CONT SEV,,1200.0,61.06903468960535,-149.7334653237387,2020-09-17 22:47:00,5.0,M
F,PC24,BRW UA /OV BRW /TM 1655 /FL010 /TP PC24 /SK OVC008-TOP010 /TA M01/TB NEG /IC LGT RIME /RM DURD RWY 7 (AKFSS),NEG,,1000.0,71.28,-156.76,2020-09-01 16:55:00,0.0,U
T,PC12,CTY UUA /OV CTY/TM 2212/FL270/TP PC12/TB SEV CHOP/RM NO INJURIES NO DAMAGE,SEV CHOP,,27000.0,29.63553,-83.10475,2020-09-27 22:12:00,5.0,L
T,G145,XNA UUA /OV RZC225027/TM 2015/FL215/TP G145/TB SEV/RM ZME,SEV,,21500.0,35.9317761743981,-94.51460097310832,2020-09-28 20:15:00,5.0,U
T,P28A,MCW UUA /OV MCW/TM 1355/FL050/TP P28A/TB OCNL EXTRM/RM CORRECTION OCNL EXTRM,OCNL EXTRM,,5000.0,43.154383,-93.326097,2020-09-28 13:55:00,7.0,L
F,C172,DBQ UA /OV KRST-KDBQ /TM 0502 /FL045 /TP C172 /SK SKC /WX FV99SM /TB NEG,NEG,,4500.0,43.151225,-91.6003715,2020-09-19 05:02:00,0.0,L
T,B763,4CR UUA /OV CNX/TM 0545/FL370/TP B763/TB SEV/RM +700FT -ZAB/FDCS,SEV,,37000.0,34.37,-105.68,2020-09-02 05:45:00,5.0,H
F,C172,YKM UA /OV KYKM /TM 1459 /FL030 /TP C172 /TB NEG /RM DURC,NEG,,3000.0,46.56817,-120.54406,2020-09-30 14:59:00,0.0,L
F,B748,MKG UA /OV HIC/TM 2137/FL350/TP B748/TB CONS LGT CHOP,CONS LGT CHOP,,35000.0,43.57,-85.72,2020-09-13 21:37:00,1.0,U
F,B757,CSV UA /OV HCH032036/TM 0834/FL310/TP B757/TB MOD/RM ZTLFD,MOD,,31000.0,36.28887007287255,-84.58804896904822,2020-09-24 08:34:00,3.0,M
F,C337,TKA UA /OV TKA035025/TM 2200/FL145/TP C337/TB MOD,MOD,,14500.0,62.66134099819622,-149.5754842125339,2020-09-11 22:00:00,3.0,L
T,C56X,LAL UUA /OV LAL080018/TM 1724/FL240/TP C56X/TB SEV,SEV,,24000.0,28.041018672955012,-81.68395816521343,2020-09-13 17:24:00,5.0,M
F,CRJ9,BTV UA /OV BTV RWY 15 FINAL/TM 1932/FL005/TP CRJ9/WV 19013G22/TB MOD TURB/RM +-5-10KTS,MOD TURB,,500.0,44.47,-73.15,2020-09-26 19:32:00,3.0,U
T,C25A,ITR UUA /OV ITR/TM 0020/FL290/TP C25A/TB SEV/RM ZDV,SEV,,29000.0,39.2425,-102.28539,2020-09-28 00:20:00,5.0,L
F,C152,TMK UA /OV KTMK /TM 2332 /FL035 /TP C152 /TB NEG,NEG,,3500.0,45.4182419,-123.8143839,2020-09-27 23:32:00,0.0,L
F,B738,HUF UA /OV TTH040020/TM 1116/FL350/TP B738/TB MOD CHOP 350,MOD CHOP 350,,35000.0,39.74536883092698,-86.97234027416403,2020-09-23 11:16:00,3.0,M
T,B350,ELP UUA /OV ELP160020/TM 2340/FL085/TP B350/TB SEV TURB BTW 085 AND 075/RM ZAB FDCS,SEV TURB BTW 085 AND 075,,8500.0,31.49785375467856,-106.24166052012563,2020-09-08 23:40:00,5.0,M
