URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,C177,DAL UUA /OV CVE35007/TM 1539/FL020/TP C177/TB EXTRM 020,EXTRM 020,,2000.0,32.89,-96.9,2020-05-01 15:39:00,7.0,L
T,C425,ELP UUA /OV EWM300040/TM 1905/FL120/TP C425/TB SEV CAT/RM ZAB/FDCS,SEV CAT,,12000.0,32.283360333360335,-106.95048330404694,2020-05-01 19:05:00,5.0,L
T,B789,BGR UUA /OV BGR135060/TM 0037/FL400/TP B789/TB SEV/RM LASTED 15 SECONDS +/- 20KTS LOSS OF 500FT,SEV,,40000.0,44.1002759431069,-67.83140320355223,2020-05-02 00:37:00,5.0,U
F,A332,UUA /OV 5402N05800W /TM 1432 /FL370 /TP A332 /TB MDT - SEV /RM TURBMDT FOR LAST 15 MIN WITH COUPLE JOLTS OF TURB SEV,MDT - SEV,,37000.0,54.333,-58.0,2020-05-02 14:32:00,5.0,H
T,C172,1F0 UUA /OV KSWI /TM 1506 /FL035 /TP C172 /TB SEV /RM ZFW AWC-WEB:,SEV,,3500.0,33.62,-96.58,2020-05-02 15:06:00,5.0,L
T,C172,1F0 UUA /OV KSWI /TM 1506 /FL035 /TP C172 /TB SEV /RM ZFW AWC-WEB,SEV,,3500.0,33.62,-96.58,2020-05-02 15:06:00,5.0,L
F,E75L,DEN UA /OV DEN256030/TM 1759/FL200/TP E75L/TB SEV/RM +30 KTS ZDV,SEV,,20000.0,39.7118292543536,-105.28932243436364,2020-05-02 17:59:00,5.0,U
T,BE9L,OTH UUA /OV OTH160040/TM 2100/FL100/TP BE9L/TB SEV/RM 100 B 095 * ..ZSE,SEV,,10000.0,42.79294950935713,-123.92979104068476,2020-05-02 21:00:00,5.0,L
F,A330,UUA /OV 5007N05836W /TM 2331 /FL370 /TP A330 /TB SEV,SEV,,37000.0,50.1166,-58.6,2020-05-02 23:31:00,5.0,L
F,C172,VGT UA /OV KVGT RWY 12L DEP END/TM 2057/FL028/TP C172/TB SEV TURB SFC-028 UPWIND LEG RUNWAY 12L,SEV TURB SFC-028 UPWIND LEG RUNWAY 12L,,2800.0,36.21069,-115.19444,2020-05-03 20:57:00,5.0,L
T,PC12,LNK UUA /OV LNK320020/TM 1440/FL070/TP PC12/TB SEV,SEV,,7000.0,41.103188830926975,-97.04801060807038,2020-05-04 14:40:00,5.0,L
T,TBM7,OJC UUA /OV OJC210003/TM 1531/FL025/TP TBM7/TB MDT-SEV/RM MDT-SEV TURB 025-040 DURC,MDT-SEV,,2500.0,38.80669522240439,-94.7712736448965,2020-05-04 15:31:00,5.0,L
T,BE99,SPS UUA /OV UKW315035 /TM 0142 /FL050 /TP BE99 /TB EXTRM /RM UP N QWN DRAFT +-1000FT AWC-WEB,EXTRM,,5000.0,33.95251236652097,-98.31491568197605,2020-05-05 01:42:00,7.0,L
T,BE99,SPS UUA /OV UKW315035 /TM 0142 /FL050 /TP BE99 /TB EXTRM /RM UP N QWN DRAFT +-1000FT AWC-WEB:,EXTRM,,5000.0,33.95251236652097,-98.31491568197605,2020-05-05 01:42:00,7.0,L
T,E45L,SPA UUA /OV SPA/TM 0030/FL120/TP E45L/TB SEV CHOP/RM ZTLFD NO DAMAGE OR INJURIES REPORTED,SEV CHOP,,12000.0,34.9157222,-81.9565,2020-05-06 00:30:00,5.0,U
F,C172,UUA /OV CZJN 159042 /TM 1833 /FL055 /TP C172 /TB MDT-SEV /RM SEVDOWNDRAFTS VC DUCK MOUNTAINS,MDT-SEV,,5500.0,51.46644076738884,-100.83141056592336,2020-05-06 18:33:00,5.0,L
T,AC11,MOB UUA /OV GCV045025 /TM 2000 /FL070 /TP AC11 /TB SEV /RM FM ZHU AWC-WEB,SEV,,7000.0,31.394651690372125,-88.1458881035236,2020-05-06 20:00:00,5.0,L
F,AC11,MOB UA /OV GCV045025 /TM 2000 /FL070 /TP AC11 /TB SEV /RM FM ZHU AWC-WEB:,SEV,,7000.0,31.394651690372125,-88.1458881035236,2020-05-06 20:00:00,5.0,L
F,AC11,MOB UA /OV GCV045025 /TM 2000 /FL070 /TP AC11 /TB SEV /RM FM ZHU AWC-WEB,SEV,,7000.0,31.394651690372125,-88.1458881035236,2020-05-06 20:00:00,5.0,L
T,AC11,MOB UUA /OV GCV045025 /TM 2000 /FL070 /TP AC11 /TB SEV /RM FM ZHU AWC-WEB:,SEV,,7000.0,31.394651690372125,-88.1458881035236,2020-05-06 20:00:00,5.0,L
T,P28R,DEN UUA /OV FNL320020/TM 1621/FL100/TP P28R/TB SEV TURB 100,SEV TURB 100,,10000.0,40.70719883092698,-105.29293460146675,2020-05-07 16:21:00,5.0,L
F,BE30,UUA /OV CYQG 250002 /TM 1916 /FL013 /TP BE30 /TB MDT TO SEV /RM REPD AS CHOP  SEV AT 013 AND MDT TO SFC,MDT TO SEV,,1300.0,42.2546184051005,-83.00271020302665,2020-05-07 19:16:00,5.0,L
T,BE33,SPS UUA /OV K0F2022023 /TM 0030 /FL060 /TP BE33 /TB SEV /RM ZFW AWC-WEB,SEV,,6000.0,33.95711596667141,-97.60313841396774,2020-05-08 00:30:00,5.0,L
T,BE33,SPS UUA /OV K0F2022023 /TM 0030 /FL060 /TP BE33 /TB SEV /RM ZFW AWC-WEB:,SEV,,6000.0,33.95711596667141,-97.60313841396774,2020-05-08 00:30:00,5.0,L
T,GA8,CDS UUA /OV CDS225020 /TM 0210 /FL070 /TP GA8 /TB SEV /RM ZFW AWC-WEB:,SEV,,7000.0,34.198168647702296,-100.573859348341,2020-05-08 02:10:00,5.0,U
T,GA8,CDS UUA /OV CDS225020 /TM 0210 /FL070 /TP GA8 /TB SEV /RM ZFW AWC-WEB,SEV,,7000.0,34.198168647702296,-100.573859348341,2020-05-08 02:10:00,5.0,U
T,B763,BWG UUA /OV BWG030035/TM 1040/FL380/TP B763/TB CONT SEV/RM ZME CWSU,CONT SEV,,38000.0,37.46975240528217,-86.0546044182809,2020-05-08 10:40:00,5.0,H
T,C172,CBM UUA /OV IGB270015/TM 1530/FL015/TP C172/TB SEV/RM DURD 030-015 ON APRCH STF,SEV,,1500.0,33.48,-88.81975628183692,2020-05-08 15:30:00,5.0,L
T,MO20,BIX UUA /OV KHSA360006 /TM 1710 /FL016 /TP MO20 /TB SEV /RM FM KZHU AWC-WEB,SEV,,1600.0,30.4678181000081,-89.45461,2020-05-08 17:10:00,5.0,U
T,MO20,BIX UUA /OV KHSA360006 /TM 1710 /FL016 /TP MO20 /TB SEV /RM FM KZHU AWC-WEB:,SEV,,1600.0,30.4678181000081,-89.45461,2020-05-08 17:10:00,5.0,U
T,E55P,SMQ UUA /OV BWZ/TM 1730/FL380/TP E55P/TB SEV CONS,SEV CONS,,38000.0,40.8,-74.82,2020-05-08 17:30:00,5.0,U
T,C182,EAU UUA /OV EAU130003/TM 2024/FL040/TP C182/TB SEV 035-050,SEV 035-050,,4000.0,44.83365801622325,-91.43021452904436,2020-05-08 20:24:00,5.0,L
T,GL5T,CAE UUA /OV CAE/TM 0050/FL380/TP GL5T/TB SEV/RM 300FT LOSS,SEV,,38000.0,33.9419,-81.1181,2020-05-09 00:50:00,5.0,U
F,B77W,UUA /OV 49N040W /TM 0228 /FL380 /TP B77W /TB SEV /RM MDT-SEV TURB,SEV,,38000.0,49.0,-40.0,2020-05-09 02:28:00,5.0,U
F,C182,ROA UA /OV ROA195024/TM 1517/FL060/TP C182/TB SEV,SEV,,6000.0,36.9308385334563,-80.10386545683048,2020-05-09 15:17:00,5.0,L
T,BE9L,DDC UUA /OV DDC095046/TM 0441/FL140/TP BE9L/TB OCNL SEV/RM ZKC/FD,OCNL SEV,,14000.0,37.69629518484976,-98.99924234184763,2020-05-10 04:41:00,5.0,L
T,PA27,SYR UUA /OV KSYR280010/TM 1330/FL030/TP PA27/SK SCT034/TB SEV/RM WOULDN'T CALL IT EXTREME OCCURRED JUST BELOW CLOUD LAYER,SEV,,3000.0,43.14013370719723,-76.33116128865328,2020-05-10 13:30:00,5.0,L
T,AA1,CRW UUA /OV HVQ180025/TM 0227/FL060/TP AA1/TA 03/TB SEV/IC LGT MX /RM NO INJURIES OR DAMAGE,SEV,,6000.0,37.93329958329959,-81.77,2020-05-11 02:27:00,5.0,L
F,M20T,1A5 UA /OV ODF/TM 1605/FL080/TP M20T/TB SEV 080/RM ZTLFD,SEV 080,,8000.0,34.7,-83.3,2020-05-11 16:05:00,5.0,L
T,P28A,FDK UUA /OV FDK /TM 2116 /FL008 /TP P28A /TB SEV /RM LLWS +/- 15KRTS FA RWY30,SEV,,800.0,39.41758,-77.37431,2020-05-12 21:16:00,5.0,L
