URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,PC12,GSH UA /OV GSH/TM 0559/FL210/TP PC12/TA M11/TB NEG/IC LGT RIME,NEG,,21000.0,41.52722,-85.79222,2020-08-02 05:59:00+00:00,0.0,0,L
T,C172,PEQ UUA /OV PEQ300030/TM 2047/FL075/TP C172/TB SEV/RM LOST 600FT -ZAB/FDCS,SEV,,7500.0,31.630020250020248,-104.0172405222659,2020-08-02 20:47:00+00:00,5.0,0,L
T,PA34,LSE UUA /OV LSE/TM 0015/FL150/TP PA34/TB SEV/RM CORRECTION,SEV,,15000.0,43.88,-91.25,2020-08-28 00:15:00+00:00,5.0,1,L
T,SR22,DHT UUA /OV DHT050030/TM 0203/FL085/TP SR22/TB SEV/RM ZAB/FDCS,SEV,,8500.0,36.34400983776749,-102.07366444265926,2020-08-15 02:03:00+00:00,5.0,1,L
T,C680,ALS UUA /OV ALS070018/TM 2048/FL450/TP C680/TB SEV/RM ZDV,SEV,,45000.0,37.54150435409549,-105.50631462451403,2020-08-30 20:48:00+00:00,5.0,0,U
F,B739,SIT UA /OV BKA/TM 1729/FL380/TP B739/TB CONS LGT/RM ZAN,CONS LGT,,38000.0,56.86,-135.55,2020-08-14 17:29:00+00:00,1.0,0,M
F,C208,BRW UA /OV BRW /TM 0042 /FL006 /TP C208 /SK OVC006-TOP016 /TA 06/TB NEG /IC NEG /RM DURD RWY 6 (AKFSS),NEG,,600.0,71.28,-156.76,2020-08-09 00:42:00+00:00,0.0,0,L
F,PA18,UA /OV CYXJ /TM 1912 /FL030 /TP PA18 /TB LGT,LGT,,3000.0,56.24666,-120.73709,2020-08-16 19:12:00+00:00,1.0,0,L
T,C172,WJF UUA /OV WJF318010/TM 1520/FL070/TP C172/TB SEV,SEV,,7000.0,34.86492750337807,-118.35436585258093,2020-08-03 15:20:00+00:00,5.0,0,L
T,C172,ANC UUA /OV TED111002 /TM 2210 /FL025 /TP C172 /TB SEV /RM MOD TOSEV TURB AT 025 (AKFSS),SEV,,2500.0,61.15805343408739,-149.92546025451873,2020-08-29 22:10:00+00:00,5.0,0,L
F,B739,WRG UA /OV LVD/TM 0352/FL340/TP B739/TB CONT MOD/RM ZAN SMOOTH AT 330 AND 320,CONT MOD,,34000.0,56.47,-133.08,2020-08-07 03:52:00+00:00,3.0,0,M
F,C441,DEN UA /OV FQF296060/TM 2117/FL230/TP C441/TB CONT LGT OCNL MOD/RM ZDV,CONT LGT OCNL MOD,,23000.0,40.12840665488747,-105.78810131942706,2020-08-23 21:17:00+00:00,2.0,0,L
F,PAY2,PQI UA /OV PQI/TM 1715/FL250/TP PAY2/TB MOD,MOD,,25000.0,46.68897,-68.04481,2020-08-31 17:15:00+00:00,3.0,0,L
F,C172,PLU UA /OV KPLU-PLU180005 /TM 1952 /FL040 /TP C172 /TB LGT BLO 035 /RM DURC,LGT BLO 035,,4000.0,47.1039167,-122.2871944,2020-08-05 19:52:00+00:00,1.0,0,L
T,C185,FAI UUA /OV TTW030005 /TM 1930 /FL060 /TP C185 /TB SEV CAT 040-060/RM SEV CAT AT WINDY PASS ENTRANCE FROM 060 TO 040 (AKFSS),SEV CAT 040-060,,6000.0,63.46217462932602,-148.85696889228757,2020-08-16 19:30:00+00:00,5.0,0,L
F,CRJ9,FOD UA /OV FOD100040/TM 1641/FL220/TP CRJ9/TB INTMT LGT CHOP,INTMT LGT CHOP,,22000.0,42.43396617121108,-93.31193096957809,2020-08-22 16:41:00+00:00,1.0,1,U
F,B738,HIB UA /OV HIB/TM 0713/FL390/TP B738/TB OCNL MOD,OCNL MOD,,39000.0,47.38658,-92.83897,2020-08-22 07:13:00+00:00,3.0,0,M
T,M20T,AKR UUA /OV ACO160015/TM 2115/FL110/TP M20T/TB EXTRM/RM NO INJ NO DMG,EXTRM,,11000.0,40.875057816008926,-81.08650591906428,2020-08-03 21:15:00+00:00,7.0,1,L
F,E145,DPA UA /OV DPA/TM 1858/FL130/TP E145/TB MOD CHOP /RM COUPLE OF JOLTS OF MOD CHOP 070-120,MOD CHOP,,13000.0,41.90778,-88.24861,2020-08-27 18:58:00+00:00,3.0,0,M
T,C177,MHS UUA /OV RDD325040 /TM 2235 /FL075 /TP C177 /TB SEV CAT /RM ZOA CWSU AWC-WEB:,SEV CAT,,7500.0,41.05514559711396,-122.79636682723644,2020-08-06 22:35:00+00:00,5.0,0,L
F,BE36,MHS UA /OV FJS111035 /TM 2213 /FL095 /TP BE36 /SK BKN /WX FV99SM /TA 14 /WV 21635KT /TB NEG /IC NEG /RM FV W 10 TOWARD FIRE TFR AWC-WEB:,NEG,,9500.0,41.24093509652936,-122.08337128679972,2020-08-12 22:13:00+00:00,0.0,0,L
F,B738,ANC UA /OV TED320004/TM 0930/FL016/TP B738/TB SEV,SEV,,1600.0,61.2210737661854,-150.0788736471979,2020-08-05 09:30:00+00:00,5.0,0,M
T,C172,ANC UUA /OV TED100005/TM 0012/FL035/TP C172/TB CONT SEV/RM FROM CSR TO POTTER MARSH,CONT SEV,,3500.0,61.15552814640139,-149.81979709106085,2020-08-31 00:12:00+00:00,5.0,0,L
F,SF50,DEN UA /OV 40NM N KDEN/TM 2050/FL120/TP SF50/TB SEV,SEV,,12000.0,39.8328,-104.6575,2020-08-16 20:50:00+00:00,5.0,0,U
F,B350,PUB UA /OV PUB200030/TM 1958/FL220/TP B350/TB MOD CHOP/RM DURD FL220-130 ZDV,MOD CHOP,,22000.0,37.820115632017846,-104.71622692223826,2020-08-14 19:58:00+00:00,3.0,0,M
F,MO20,HND UA /OV HND 4.6S/TM 2200/FL046/TP MO20/TB SEV/RM LLWS +/-10 KT DURD,SEV,,4600.0,35.97286,-115.13444,2020-08-11 22:00:00+00:00,5.0,0,U
