URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,BE36,UUA /OV CEZ3 /TM 2114 /FL065 /TP BE36 /TB MDT-SEV /RM ENRT FM CYXH TO CEZ3,MDT-SEV,,6500.0,53.43,-113.12,2020-10-15 21:14:00,5.0,L
F,LJ41,JNU UA /OV JNU270012 /TM 1429 /FL014 /TP LJ41 /SK OVC028-TOP070 /TA M07 /WV 250032KT /TB NEG /IC TRACE RIME /RM (AKFSS,NEG,,1400.0,58.35,-134.95118001535835,2020-10-19 14:29:00,0.0,M
F,A319,EGE UA /OV RLG349017/TM 1814/FL330/TP A319/TB MOD/RM FL330-FL350...ZDV FD,MOD,,33000.0,40.27815023034323,-106.5105793616108,2020-10-31 18:14:00,3.0,M
T,FA7X,PBH UUA /OV PBH/TM 1905/FL140/TP FA7X/TB SEV/RM OUT OF IT AT 130,SEV,,14000.0,45.70894,-90.4025,2020-10-12 19:05:00,5.0,U
T,PC12,DEN UUA /OV 35 NW DEN/TM 0005/FL177/TP PC12/TB SEV TB,SEV TB,,17700.0,40.16741335605183,-105.27980348491472,2020-10-14 00:05:00,5.0,L
T,BE36,CGI UUA /OV CGI040025/TM 1746/FL065/TP BE36/TB SEV/RM NO DAMAGE..PILOT HIT HIS HEAD..NO INJURIES/ZME CWSU,SEV,,6500.0,37.54453103865872,-89.23436619207587,2020-10-16 17:46:00,5.0,L
T,C182,EUG UUA /OV EUG072047/TM 1913/FL075/TP C182/TB SEV/RM * ..ZSE,SEV,,7500.0,44.36666291940828,-122.17404037907032,2020-10-25 19:13:00,5.0,L
F,E35L,TPH UA /OV OAL220027 /TM 0340 /FL410 /TP E35L /TB LGT-MOD /RM ZOA CWSU AWC-WEB:,LGT-MOD,,41000.0,37.65525207824859,-118.13709886593136,2020-10-11 03:40:00,2.0,U
F,A320,SSI UA /OV SSI152041/TM 0034/FL330/TP A320/L/TB LGT CHOP,LGT CHOP,,33000.0,30.54882360701493,-81.01593742035831,2020-10-25 00:34:00,1.0,M
F,C75D,BNA UA /OV GHM180040/TM 1408/FL400/TP C75D/TB OCNL MOD CHOP 400/RM ZME,OCNL MOD CHOP 400,,40000.0,35.163279333279334,-87.44,2020-10-24 14:08:00,3.0,U
F,A320,ILM UA /OV ILM200210/TM 1615/FL340/TP A320/TB CONS LGT 340-320,CONS LGT 340-320,,34000.0,30.980809424124928,-79.34866560186663,2020-10-17 16:15:00,1.0,M
T,C182,ONT UUA /OV PDZ355020 /TM 1755 /FL035 /TP C182 /SK SKC /WX FV10SM /TB SEV 035-055 /RM +/-400FT +/-25KT,SEV 035-055,,3500.0,34.25209179664766,-117.5650128382318,2020-10-16 17:55:00,5.0,L
F,PA46,SBA UA /OV SBA255007/TM 0445/FL021/TP PA46/TB LGT-MOD 021,LGT-MOD 021,,2100.0,34.39591199889562,-119.98024049148624,2020-10-01 04:45:00,2.0,L
F,B738,APN UA /OV APN/TM 1315/FL380/TP B738/TB CONS MOD CHOP 380/LGT CHOP 360,CONS MOD CHOP 380,,38000.0,45.07167,-83.56444,2020-10-17 13:15:00,3.0,M
T,B767,AJO UUA /OV PDZ/TM 1817/FL060/TP B767/TB SEV 060-100/RM COR SA-ID AND TURB. ZLA CWSU,SEV 060-100,,6000.0,33.92,-117.53,2020-10-26 18:17:00,5.0,H
F,SR22,MLU UA /OV MLU140010/TM 1515/FL050/TP SR22/WX 7SM -RA/TB NEG,NEG,,5000.0,32.38317558453652,-91.91063999574595,2020-10-08 15:15:00,0.0,L
T,P28A,AJO UUA /OV RAL180008/TM 1923/FL035/TP P28A/TB SEV BLO 020 / LGT-MOD 035/RM COR TURB. ZLA CWSU,SEV BLO 020,,3500.0,33.81854586665587,-117.44511,2020-10-27 19:23:00,5.0,L
F,B772,LAX UA /OV SXC220185 /TM 2310 /FL380 /TP B772 /TB CONS MOD CHOP/RM AWC-WEB,CONS MOD CHOP,,38000.0,31.0178383139255,-120.79364566878304,2020-10-26 23:10:00,3.0,H
T,SR22,CMH UUA /OV 10 E-SE/TM 2023/FL050/TP SR22/TB SEV TB,SEV TB,,5000.0,39.99139,-82.88083,2020-10-04 20:23:00,5.0,L
T,BE99,SEA UUA /OV SEA061028/TM 1805/FL130/TP BE99/TB SEV/RM DURC 130-140* ..ZSE,SEV,,13000.0,47.67095281527026,-121.71080952697662,2020-10-30 18:05:00,5.0,L
T,CRJ2,DEN UUA /OV DEN305055/TM 2221/FL190/TP CRJ2/TB SEV,SEV,,19000.0,40.35862098808145,-105.63540547629457,2020-10-14 22:21:00,5.0,M
F,E75S,TWF UA /OV TWF117057/TM 0018/FL280/TP E75S/TB OCNL MOD /ZLC,OCNL MOD,,28000.0,42.05048409064354,-113.33990702654762,2020-10-26 00:18:00,3.0,U
F,B739,SAV UA /OV SAV180010/TM 1312/FL320/TP B739/TB NEG,NEG,,32000.0,31.96089983331984,-81.20214,2020-10-24 13:12:00,0.0,M
F,B737,GCK UA /OV GCK/TM 1652/FL400/TP B737/TB MOD CHOP/RM ZKC/FD1/CW,MOD CHOP,,40000.0,37.92753,-100.72442,2020-10-20 16:52:00,3.0,M
F,B737,LOU UA /OV ZSJ357087 /TM 1937 /FL400 /TP B737 /TA M56 /WV 31221KT /TB CONT LGT CHOP 400/RM AWC-WEB,CONT LGT CHOP 400,,40000.0,38.228,-85.66372,2020-10-02 19:37:00,1.0,M
F,C414,DUG UA /OV DUG300020 /TM 1702 /FL120 /TP C414 /TB NEG,NEG,,12000.0,31.63571016668017,-109.94215154915186,2020-10-11 17:02:00,0.0,L
F,A320,ATL UA /OV HRS/TM 0212/FL350/TP A320/TB SEV/RM ZTLFD,SEV,,35000.0,34.94,-83.92,2020-10-17 02:12:00,5.0,M
F,CRJ9,CLT UA /OV CLT/TM 1352/FL001/TP CRJ9/WX RA/TB MOD TB/RM DEPARTING RWY 18L AND 18C MOD TB BTWN ALT 001-040,MOD TB,,100.0,35.22255,-80.95431,2020-10-29 13:52:00,3.0,U
F,E75,ELP UA /OV ELP/TM 0257/FL050/TP E75/TB SEV TURB/RM +40KT GAIN ON FINAL RWY 4,SEV TURB,,5000.0,31.81111,-106.37583,2020-10-27 02:57:00,5.0,U
F,B777,UUA /OV 4930N05126W /TM 0120 /FL390 /TP B777 /TB SEV,SEV,,39000.0,49.5,-51.4333,2020-10-06 01:20:00,5.0,H
