URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,B738,DNV UA /OV DNV/TM 1426/FL330/TP B738/TB LGT CHOP 330-340,LGT CHOP 330-340,,33000.0,40.1997,-87.59552,2019-05-18 14:26:00+00:00,1.0,0,M,"('KIND', 'KIWX', 'KILX', 'KLOT', 'KVWX')","['s3://unidata-nexrad-level2/2019/05/18/KIND/KIND20190518_142141_V06', 's3://unidata-nexrad-level2/2019/05/18/KIWX/KIWX20190518_142314_V06', 's3://unidata-nexrad-level2/2019/05/18/KILX/KILX20190518_142243_V06', 's3://unidata-nexrad-level2/2019/05/18/KLOT/KLOT20190518_142258_V06', 's3://unidata-nexrad-level2/2019/05/18/KVWX/KVWX20190518_141913_V06']"
F,B777,UUA /OV 4256N06443W /TM 0541 /FL290 /TP B777 /TB CONTUS MDT-OCNL SEV,CONTUS MDT-OCNL SEV,,29000.0,42.9333,-64.7166,2019-05-30 05:41:00+00:00,5.0,0,H,"('KCBW', 'KGYX', 'KBOX', 'KOKX', 'KCXX')","['s3://unidata-nexrad-level2/2019/05/30/KCBW/KCBW20190530_053711_V06', 's3://unidata-nexrad-level2/2019/05/30/KGYX/KGYX20190530_053634_V06', 's3://unidata-nexrad-level2/2019/05/30/KBOX/KBOX20190530_054053_V06', 's3://unidata-nexrad-level2/2019/05/30/KOKX/KOKX20190530_054056_V06', 's3://unidata-nexrad-level2/2019/05/30/KCXX/KCXX20190530_053900_V06']"
F,B778,NYL UA /OV BZA300019 /TM 1850 /FL370 /TP B778 /TB MOD/RM AWC-WEB,MOD,,37000.0,32.92834615834616,-114.9261741693952,2019-05-20 18:50:00+00:00,3.0,0,U,"('KYUX', 'KNKX', 'KESX', 'KSOX', 'KIWA')","['s3://unidata-nexrad-level2/2019/05/20/KYUX/KYUX20190520_184405_V06', 's3://unidata-nexrad-level2/2019/05/20/KNKX/KNKX20190520_184935_V06', 's3://unidata-nexrad-level2/2019/05/20/KESX/KESX20190520_184655_V06', 's3://unidata-nexrad-level2/2019/05/20/KSOX/KSOX20190520_184915_V06', 's3://unidata-nexrad-level2/2019/05/20/KIWA/KIWA20190520_184534_V06']"
F,P28R,LNK UA /OV KIXD-LNK /TM 1912 /FL065 /TP P28R /TB MOD CHOP,MOD CHOP,,6500.0,39.83937,-95.827525,2019-05-14 19:12:00+00:00,3.0,0,L,"('KTWX', 'KOAX', 'KEAX', 'KUEX', 'KICT')","['s3://unidata-nexrad-level2/2019/05/14/KTWX/KTWX20190514_190910_V06', 's3://unidata-nexrad-level2/2019/05/14/KOAX/KOAX20190514_191133_V06', 's3://unidata-nexrad-level2/2019/05/14/KEAX/KEAX20190514_190230_V06', 's3://unidata-nexrad-level2/2019/05/14/KUEX/KUEX20190514_190745_V06', 's3://unidata-nexrad-level2/2019/05/14/KICT/KICT20190514_191004_V06']"
T,B777,JFK UUA /OV JFK135025/TM 2035/FL120/TP B777/TB SEV,SEV,,12000.0,40.34395830962787,-73.3739239625667,2019-05-23 20:35:00+00:00,5.0,0,H,"('KDIX', 'KOKX', 'KDOX', 'KENX', 'KBOX')","['s3://unidata-nexrad-level2/2019/05/23/KDIX/KDIX20190523_203157_V06', 's3://unidata-nexrad-level2/2019/05/23/KOKX/KOKX20190523_202857_V06', 's3://unidata-nexrad-level2/2019/05/23/KDOX/KDOX20190523_203438_V06', 's3://unidata-nexrad-level2/2019/05/23/KENX/KENX20190523_203309_V06', 's3://unidata-nexrad-level2/2019/05/23/KBOX/KBOX20190523_203048_V06']"
F,B757,UUA /OV YXI 045040 /TM 2216 /FL370 /TP B757 /TB MDT-SEV CAT,MDT-SEV CAT,,37000.0,45.9914427045954,-76.9271450686097,2019-05-11 22:16:00+00:00,5.0,0,M,"('KTYX', 'KCXX', 'KBUF', 'KBGM', 'KENX')","['s3://unidata-nexrad-level2/2019/05/11/KTYX/KTYX20190511_221348_V06', 's3://unidata-nexrad-level2/2019/05/11/KCXX/KCXX20190511_221010_V06', 's3://unidata-nexrad-level2/2019/05/11/KBUF/KBUF20190511_221524_V06', 's3://unidata-nexrad-level2/2019/05/11/KBGM/KBGM20190511_221006_V06', 's3://unidata-nexrad-level2/2019/05/11/KENX/KENX20190511_221541_V06']"
F,A320,SPW UA /OV SPW/TM 1500/FL380/TP A320/TB LGT CHOP,LGT CHOP,,38000.0,43.168218,-95.210088,2019-05-27 15:00:00+00:00,1.0,0,M,"('KFSD', 'KOAX', 'KMPX', 'KDMX', 'KARX')","['s3://unidata-nexrad-level2/2019/05/27/KFSD/KFSD20190527_145545_V06', 's3://unidata-nexrad-level2/2019/05/27/KOAX/KOAX20190527_145705_V06', 's3://unidata-nexrad-level2/2019/05/27/KMPX/KMPX20190527_145731_V06', 's3://unidata-nexrad-level2/2019/05/27/KDMX/KDMX20190527_145852_V06', 's3://unidata-nexrad-level2/2019/05/27/KARX/KARX20190527_145519_V06']"
T,CRJ7,MAF UUA /OV MAF270010 /TM 2145 /FL360 /TP CRJ7 /TB SEV/RM AWC-WEB,SEV,,36000.0,31.946615,-102.40388331216408,2019-05-20 21:45:00+00:00,5.0,0,M,"('KMAF', 'KLBB', 'KSJT', 'KFDX', 'KDYX')","['s3://unidata-nexrad-level2/2019/05/20/KMAF/KMAF20190520_214355_V06', 's3://unidata-nexrad-level2/2019/05/20/KLBB/KLBB20190520_214106_V06', 's3://unidata-nexrad-level2/2019/05/20/KSJT/KSJT20190520_214317_V06', 's3://unidata-nexrad-level2/2019/05/20/KFDX/KFDX20190520_214351_V06', 's3://unidata-nexrad-level2/2019/05/20/KDYX/KDYX20190520_214033_V06']"
F,A320,LNK UA /OV LNK/TM 1829/FL350/TP A320/TB CONT LGT OCNL MOD CHOP,CONT LGT OCNL MOD CHOP,,35000.0,40.84782,-96.76474,2019-05-03 18:29:00+00:00,2.0,0,M,"('KOAX', 'KTWX', 'KUEX', 'KDMX', 'KFSD')","['s3://unidata-nexrad-level2/2019/05/03/KOAX/KOAX20190503_182446_V06', 's3://unidata-nexrad-level2/2019/05/03/KTWX/KTWX20190503_182823_V06', 's3://unidata-nexrad-level2/2019/05/03/KUEX/KUEX20190503_182616_V06', 's3://unidata-nexrad-level2/2019/05/03/KDMX/KDMX20190503_182521_V06', 's3://unidata-nexrad-level2/2019/05/03/KFSD/KFSD20190503_182814_V06']"
T,C25A,CNU UUA /OV CNU/TM 1514/FL270/TP C25A/TB SEV /RM ZKCFD,SEV,,27000.0,37.67028,-95.48417,2019-05-18 15:14:00+00:00,5.0,1,L,"('KTWX', 'KEAX', 'KINX', 'KICT', 'KSGF')","['s3://unidata-nexrad-level2/2019/05/18/KTWX/KTWX20190518_151229_V06', 's3://unidata-nexrad-level2/2019/05/18/KEAX/KEAX20190518_151258_V06', 's3://unidata-nexrad-level2/2019/05/18/KINX/KINX20190518_150844_V06', 's3://unidata-nexrad-level2/2019/05/18/KICT/KICT20190518_150837_V06', 's3://unidata-nexrad-level2/2019/05/18/KSGF/KSGF20190518_150906_V06']"
F,P46T,BFL UA /OV EHF230025 /TM 1734 /FL150 /TP P46T /TA M10 /TB LGT ONCL /IC LGT RIME /RM ZLAWC AWC-WEB,LGT ONCL,,15000.0,35.21215013519375,-119.49199793091626,2019-05-15 17:34:00+00:00,1.0,0,L,"('KVBX', 'KVTX', 'KHNX', 'KEYX', 'KSOX')","['s3://unidata-nexrad-level2/2019/05/15/KVBX/KVBX20190515_173256_V06', 's3://unidata-nexrad-level2/2019/05/15/KVTX/KVTX20190515_172912_V06', 's3://unidata-nexrad-level2/2019/05/15/KHNX/KHNX20190515_172857_V06', 's3://unidata-nexrad-level2/2019/05/15/KEYX/KEYX20190515_173141_V06', 's3://unidata-nexrad-level2/2019/05/15/KSOX/KSOX20190515_172535_V06']"
T,C525,SAT UUA /OV SAT135030 /TM 2211 /FL190 /TP C525 /TB SEV /RM WHILE CLIMBING OUT OF KSAT; FM ZHU AWC-WEB,SEV,,19000.0,29.18010797155345,-98.06339470445698,2019-05-09 22:11:00+00:00,5.0,1,L,"('KEWX', 'KCRP', 'KGRK', 'KDFX', 'KHGX')","['s3://unidata-nexrad-level2/2019/05/09/KEWX/KEWX20190509_220707_V06', 's3://unidata-nexrad-level2/2019/05/09/KCRP/KCRP20190509_220902_V06', 's3://unidata-nexrad-level2/2019/05/09/KGRK/KGRK20190509_220845_V06', 's3://unidata-nexrad-level2/2019/05/09/KDFX/KDFX20190509_220819_V06', 's3://unidata-nexrad-level2/2019/05/09/KHGX/KHGX20190509_220838_V06']"
F,GLF4,FNT UA /OV FNT240020/TM 0050/FL410/TP GLF4/TB CONT LGT OCNL MOD CHOP,CONT LGT OCNL MOD CHOP,,41000.0,42.79998983331984,-84.14397145951075,2019-05-19 00:50:00+00:00,2.0,0,M,"('KGRR', 'KDTX', 'KIWX', 'KAPX', 'KCLE')","['s3://unidata-nexrad-level2/2019/05/19/KGRR/KGRR20190519_004735_V06', 's3://unidata-nexrad-level2/2019/05/19/KDTX/KDTX20190519_004317_V06', 's3://unidata-nexrad-level2/2019/05/19/KIWX/KIWX20190519_004337_V06', 's3://unidata-nexrad-level2/2019/05/19/KAPX/KAPX20190519_004800_V06', 's3://unidata-nexrad-level2/2019/05/19/KCLE/KCLE20190519_004630_V06']"
T,C182,LAA UUA /OV LAA220040/TM 1822/FL100/TP C182/TB SEV/RM ZDV,SEV,,10000.0,37.559262338146056,-103.2324301903761,2019-05-25 18:22:00+00:00,5.0,0,L,"('KPUX', 'KGLD', 'KFTG', 'KAMA', 'KFDX')","['s3://unidata-nexrad-level2/2019/05/25/KPUX/KPUX20190525_181837_V06', 's3://unidata-nexrad-level2/2019/05/25/KGLD/KGLD20190525_181403_V06', 's3://unidata-nexrad-level2/2019/05/25/KFTG/KFTG20190525_182036_V06', 's3://unidata-nexrad-level2/2019/05/25/KAMA/KAMA20190525_182007_V06', 's3://unidata-nexrad-level2/2019/05/25/KFDX/KFDX20190525_182001_V06']"
F,A321,CJR UA /OV CSN220010/TM 1531/FL320/TP A321/TB MOD,MOD,,32000.0,38.51231558453652,-78.00716814776911,2019-05-10 15:31:00+00:00,3.0,0,M,"('KLWX', 'KAKQ', 'KFCX', 'KCCX', 'KDOX')","['s3://unidata-nexrad-level2/2019/05/10/KLWX/KLWX20190510_152918_V06', 's3://unidata-nexrad-level2/2019/05/10/KAKQ/KAKQ20190510_152426_V06', 's3://unidata-nexrad-level2/2019/05/10/KFCX/KFCX20190510_152327_V06', 's3://unidata-nexrad-level2/2019/05/10/KCCX/KCCX20190510_152836_V06', 's3://unidata-nexrad-level2/2019/05/10/KDOX/KDOX20190510_152618_V06']"
