URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,A320,UIN UA /OV UIN090008/TM 1629/FL360/TP A320/TB MOD CHOP/RM ZKCFDC/OH,MOD CHOP,,36000.0,39.94285,-91.02065707714318,2019-01-12 16:29:00,3.0,M,"('KLSX', 'KILX', 'KDVN', 'KVWX', 'KDMX')","['s3://unidata-nexrad-level2/2019/01/12/KLSX/KLSX20190112_162432_V06', 's3://unidata-nexrad-level2/2019/01/12/KILX/KILX20190112_162535_V06', 's3://unidata-nexrad-level2/2019/01/12/KDVN/KDVN20190112_162729_V06', 's3://unidata-nexrad-level2/2019/01/12/KVWX/KVWX20190112_162746_V06', 's3://unidata-nexrad-level2/2019/01/12/KDMX/KDMX20190112_162635_V06']"
F,CRJ9,MWA UA /OV MWA/TM 1448/FL380/TP CRJ9/TB MOD /RM ZKCFDC/OH,MOD,,38000.0,37.75497,-89.01108,2019-01-02 14:48:00,3.0,U,"('KPAH', 'KVWX', 'KHPX', 'KLSX', 'KILX')","['s3://unidata-nexrad-level2/2019/01/02/KPAH/KPAH20190102_144616_V06', 's3://unidata-nexrad-level2/2019/01/02/KVWX/KVWX20190102_144450_V06', 's3://unidata-nexrad-level2/2019/01/02/KHPX/KHPX20190102_144459_V06', 's3://unidata-nexrad-level2/2019/01/02/KLSX/KLSX20190102_144338_V06', 's3://unidata-nexrad-level2/2019/01/02/KILX/KILX20190102_144154_V06']"
F,LJ60,MKL UA /OV MKL040050/TM 2214/FL380/TP LJ60/TB MOD CHOP/RM ZME,MOD CHOP,,38000.0,36.23148207731744,-88.25789152057797,2019-01-20 22:14:00,3.0,M,"('KHPX', 'KPAH', 'KOHX', 'KVWX', 'KNQA')","['s3://unidata-nexrad-level2/2019/01/20/KHPX/KHPX20190120_221003_V06', 's3://unidata-nexrad-level2/2019/01/20/KPAH/KPAH20190120_221321_V06', 's3://unidata-nexrad-level2/2019/01/20/KOHX/KOHX20190120_220553_V06', 's3://unidata-nexrad-level2/2019/01/20/KVWX/KVWX20190120_221249_V06', 's3://unidata-nexrad-level2/2019/01/20/KNQA/KNQA20190120_220758_V06']"
T,B737,COS UUA /OV 25 S COS/TM 1655/FL130/TP B737/TB EXTRM/RM EXTREME TB AOA 130,EXTRM,,13000.0,38.38910958329959,-104.70078,2019-01-06 16:55:00,7.0,M,"('KPUX', 'KFTG', 'KGLD', 'KCYS', 'KGJX')","['s3://unidata-nexrad-level2/2019/01/06/KPUX/KPUX20190106_165232_V06', 's3://unidata-nexrad-level2/2019/01/06/KFTG/KFTG20190106_165024_V06', 's3://unidata-nexrad-level2/2019/01/06/KGLD/KGLD20190106_165133_V06', 's3://unidata-nexrad-level2/2019/01/06/KCYS/KCYS20190106_165439_V06', 's3://unidata-nexrad-level2/2019/01/06/KGJX/KGJX20190106_165106_V06']"
T,B763,CRG UUA /OV CRG135040/TM 0144/FL380/TP B763/TB SEV/RM LOSS 300FT,SEV,,38000.0,29.8646572954046,-80.96846549900951,2019-01-21 01:44:00,5.0,H,"('KJAX', 'KMLB', 'KVAX', 'KCLX', 'KTBW')","['s3://unidata-nexrad-level2/2019/01/21/KJAX/KJAX20190121_013539_V06', 's3://unidata-nexrad-level2/2019/01/21/KMLB/KMLB20190121_013839_V06', 's3://unidata-nexrad-level2/2019/01/21/KVAX/KVAX20190121_014025_V06', 's3://unidata-nexrad-level2/2019/01/21/KCLX/KCLX20190121_013601_V06', 's3://unidata-nexrad-level2/2019/01/21/KTBW/KTBW20190121_014308_V06']"
T,BE58,HKY UUA /OV BZM350050/TM 1652/FL075/TP BE58/SK OTP 090/TB SEV 075-095/RM AT BZM005040 SMOOTH NO DAMAGES OR INJURIES AIR ZTLFD,SEV 075-095,,7500.0,36.69073960209997,-81.41858801056328,2019-01-31 16:52:00,5.0,L,"('KFCX', 'KRLX', 'KMRX', 'KJKL', 'KGSP')","['s3://unidata-nexrad-level2/2019/01/31/KFCX/KFCX20190131_164630_V06', 's3://unidata-nexrad-level2/2019/01/31/KRLX/KRLX20190131_164907_V06', 's3://unidata-nexrad-level2/2019/01/31/KMRX/KMRX20190131_164941_V06', 's3://unidata-nexrad-level2/2019/01/31/KJKL/KJKL20190131_164337_V06']"
F,B737,SPS UA /OV SPS /TM 1627 /FL280 /TP B737 /TB LGT CONT CHOP/RM AWC-WEB,LGT CONT CHOP,,28000.0,33.9786,-98.4928,2019-01-17 16:27:00,1.0,M,"('KFDR', 'KOUN', 'KDYX', 'KTLX', 'KFWS')","['s3://unidata-nexrad-level2/2019/01/17/KFDR/KFDR20190117_161805_V06', 's3://unidata-nexrad-level2/2019/01/17/KDYX/KDYX20190117_161744_V06', 's3://unidata-nexrad-level2/2019/01/17/KTLX/KTLX20190117_162553_V06', 's3://unidata-nexrad-level2/2019/01/17/KFWS/KFWS20190117_162428_V06']"
T,BE9L,SJT UUA /OV SJT250040 /TM 0028 /FL210 /TP BE9L /TB SEV/RM AWC-WEB,SEV,,21000.0,31.123638102010013,-101.22862979595143,2019-01-23 00:28:00,5.0,L,"('KSJT', 'KMAF', 'KDFX', 'KDYX', 'KLBB')","['s3://unidata-nexrad-level2/2019/01/23/KSJT/KSJT20190123_002614_V06', 's3://unidata-nexrad-level2/2019/01/23/KMAF/KMAF20190123_002248_V06', 's3://unidata-nexrad-level2/2019/01/23/KDFX/KDFX20190123_002607_V06', 's3://unidata-nexrad-level2/2019/01/23/KDYX/KDYX20190123_002451_V06', 's3://unidata-nexrad-level2/2019/01/23/KLBB/KLBB20190123_001939_V06']"
F,E75L,MEM UA /OV MEM010038 /TM 0551 /FL340 /TP E75L /TB CONT MOD CHOP 340 /RM CONT LGT TO MOD CHOP AWC-WEB,CONT MOD CHOP 340,,34000.0,35.68487209759598,-89.85063135373203,2019-01-23 05:51:00,3.0,U,"('KNQA', 'KLZK', 'KGWX', 'KPAH', 'KHPX')","['s3://unidata-nexrad-level2/2019/01/23/KNQA/KNQA20190123_054504_V06', 's3://unidata-nexrad-level2/2019/01/23/KLZK/KLZK20190123_054825_V06', 's3://unidata-nexrad-level2/2019/01/23/KGWX/KGWX20190123_054858_V06', 's3://unidata-nexrad-level2/2019/01/23/KPAH/KPAH20190123_054804_V06', 's3://unidata-nexrad-level2/2019/01/23/KHPX/KHPX20190123_054649_V06']"
F,A320,LGA UA /OV KLGA130008/TM 0533/FL020/TP A320/TB NEG/IC NEG,NEG,,2000.0,40.693738043262,-73.74538357768029,2019-01-25 05:33:00,0.0,M,"('KOKX', 'KDIX', 'KENX', 'KBGM', 'KDOX')","['s3://unidata-nexrad-level2/2019/01/25/KOKX/KOKX20190125_053023_V06', 's3://unidata-nexrad-level2/2019/01/25/KDIX/KDIX20190125_052933_V06', 's3://unidata-nexrad-level2/2019/01/25/KENX/KENX20190125_052656_V06', 's3://unidata-nexrad-level2/2019/01/25/KBGM/KBGM20190125_053159_V06']"
F,B737,HBR UA /OV BFV220020 /TM 1442 /FL390 /TP B737 /TB LGT MOD CONT CHOP/RM AWC-WEB,LGT MOD CONT CHOP,,39000.0,34.984631169073026,-99.472359251849,2019-01-25 14:42:00,2.0,M,"('KFDR', 'KVNX', 'KOUN', 'KLBB', 'KTLX')","['s3://unidata-nexrad-level2/2019/01/25/KFDR/KFDR20190125_144001_V06', 's3://unidata-nexrad-level2/2019/01/25/KVNX/KVNX20190125_143423_V06', 's3://unidata-nexrad-level2/2019/01/25/KLBB/KLBB20190125_143628_V06', 's3://unidata-nexrad-level2/2019/01/25/KTLX/KTLX20190125_143343_V06']"
T,CRJ,MCB UUA /OV MCB270025 /TM 1643 /FL250 /TP CRJ /TB SEV FL250-220 /RM NO DMG OR INJ FM KZHU AWC-WEB,SEV FL250-220,,25000.0,31.18,-90.95705842514798,2019-01-27 16:43:00,5.0,M,"('KHDC', 'KLIX', 'KDGX', 'KPOE', 'KMOB')","['s3://unidata-nexrad-level2/2019/01/27/KLIX/KLIX20190127_164109_V06', 's3://unidata-nexrad-level2/2019/01/27/KDGX/KDGX20190127_163658_V06', 's3://unidata-nexrad-level2/2019/01/27/KPOE/KPOE20190127_163651_V06', 's3://unidata-nexrad-level2/2019/01/27/KMOB/KMOB20190127_163920_V06']"
F,E75L,GDP UA /OV HUP/TM 0234/FL270/TP E75L/TB MOD 270-278/RM ZAB/FDCS,MOD 270-278,,27000.0,31.57,-105.38,2019-01-12 02:34:00,3.0,U,"('KEPZ', 'KHDX', 'KMAF', 'KFDX', 'KABX')","['s3://unidata-nexrad-level2/2019/01/12/KEPZ/KEPZ20190112_022535_V06', 's3://unidata-nexrad-level2/2019/01/12/KHDX/KHDX20190112_022951_V06', 's3://unidata-nexrad-level2/2019/01/12/KMAF/KMAF20190112_023202_V06', 's3://unidata-nexrad-level2/2019/01/12/KFDX/KFDX20190112_023126_V06', 's3://unidata-nexrad-level2/2019/01/12/KABX/KABX20190112_022526_V06']"
