URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,NMRS,CLL UA /OV CLL180017 /TM 2312 /FL210 /TP NMRS /TB MOD 210-275 /RM FM ZHU AWC-WEB,MOD 210-275,,21000.0,30.304703716643715,-96.36389,2019-12-21 23:12:00,3.0,U,"('KHGX', 'KGRK', 'KEWX', 'KFWS', 'KCRP')","['s3://unidata-nexrad-level2/2019/12/21/KHGX/KHGX20191221_231032_V06', 's3://unidata-nexrad-level2/2019/12/21/KGRK/KGRK20191221_230913_V06', 's3://unidata-nexrad-level2/2019/12/21/KEWX/KEWX20191221_230924_V06', 's3://unidata-nexrad-level2/2019/12/21/KFWS/KFWS20191221_230729_V06', 's3://unidata-nexrad-level2/2019/12/21/KCRP/KCRP20191221_230801_V06']"
F,A330,PWM UA /OV ENE050060/TM 2004/FL400/TP A330/TB LGT OCNL MOD,LGT OCNL MOD,,40000.0,44.072839675534986,-69.55506903626241,2019-12-22 20:04:00,2.0,L,"('KGYX', 'KCBW', 'KBOX', 'KCXX', 'KOKX')","['s3://unidata-nexrad-level2/2019/12/22/KGYX/KGYX20191222_200137_V06', 's3://unidata-nexrad-level2/2019/12/22/KCBW/KCBW20191222_200339_V06', 's3://unidata-nexrad-level2/2019/12/22/KBOX/KBOX20191222_195757_V06', 's3://unidata-nexrad-level2/2019/12/22/KCXX/KCXX20191222_195920_V06', 's3://unidata-nexrad-level2/2019/12/22/KOKX/KOKX20191222_195806_V06']"
F,E145,MLI UA /OV 30 NE MLI/TM 2142/FL100/TP E145/TB CONS MOD CHOP 100-080,CONS MOD CHOP 100-080,,10000.0,41.80211202844655,-90.03581467784196,2019-12-12 21:42:00,3.0,M,"('KDVN', 'KLOT', 'KMKX', 'KILX', 'KARX')","['s3://unidata-nexrad-level2/2019/12/12/KDVN/KDVN20191212_214127_V06', 's3://unidata-nexrad-level2/2019/12/12/KLOT/KLOT20191212_214127_V06', 's3://unidata-nexrad-level2/2019/12/12/KMKX/KMKX20191212_213633_V06', 's3://unidata-nexrad-level2/2019/12/12/KILX/KILX20191212_213945_V06', 's3://unidata-nexrad-level2/2019/12/12/KARX/KARX20191212_214006_V06']"
T,SR22,SHR UUA /OV SHR115025/TM 2320/FL110/TP SR22/TB SEV/RM NO INJURIES OR DAMAGE CORRECTED TIME /ZLC,SEV,,11000.0,44.593894794227445,-106.43804088605656,2019-12-21 23:20:00,5.0,L,"('KBLX', 'KRIW', 'KUDX', 'KGGW', 'KCYS')","['s3://unidata-nexrad-level2/2019/12/21/KBLX/KBLX20191221_231113_V06', 's3://unidata-nexrad-level2/2019/12/21/KRIW/KRIW20191221_231223_V06', 's3://unidata-nexrad-level2/2019/12/21/KUDX/KUDX20191221_231611_V06', 's3://unidata-nexrad-level2/2019/12/21/KGGW/KGGW20191221_231357_V06', 's3://unidata-nexrad-level2/2019/12/21/KCYS/KCYS20191221_231233_V06']"
F,A306,SDF UA /OV IIU179012/TM 1403/FL320/TP A306/TA M51/WV 29493KT/TB NEG,NEG,,32000.0,37.90001426341986,-85.57556410133073,2019-12-03 14:03:00,0.0,H,"('KLVX', 'KVWX', 'KHPX', 'KOHX', 'KILN')","['s3://unidata-nexrad-level2/2019/12/03/KLVX/KLVX20191203_140041_V06', 's3://unidata-nexrad-level2/2019/12/03/KVWX/KVWX20191203_135712_V06', 's3://unidata-nexrad-level2/2019/12/03/KHPX/KHPX20191203_135632_V06', 's3://unidata-nexrad-level2/2019/12/03/KOHX/KOHX20191203_135424_V06']"
T,E50P,FLO UUA /OV FLO/TM 1404/FL280/TP E50P/TB SEV,SEV,,28000.0,34.18536,-79.72389,2019-12-23 14:04:00,5.0,U,"('KLTX', 'KCAE', 'KCLX', 'KGSP', 'KRAX')","['s3://unidata-nexrad-level2/2019/12/23/KLTX/KLTX20191223_140252_V06', 's3://unidata-nexrad-level2/2019/12/23/KCAE/KCAE20191223_140020_V06', 's3://unidata-nexrad-level2/2019/12/23/KCLX/KCLX20191223_135906_V06', 's3://unidata-nexrad-level2/2019/12/23/KGSP/KGSP20191223_140015_V06', 's3://unidata-nexrad-level2/2019/12/23/KRAX/KRAX20191223_140235_V06']"
F,A321,MCB UA /OV HEZ315015 /TM 1940 /FL360 /TP A321 /TB MOD CHOP /RM FM ZHU AWC-WEB,MOD CHOP,,36000.0,31.79045101422328,-91.50493817056496,2019-12-29 19:40:00,3.0,M,"('KDGX', 'KPOE', 'KHDC', 'KLIX', 'KSHV')","['s3://unidata-nexrad-level2/2019/12/29/KDGX/KDGX20191229_193412_V06', 's3://unidata-nexrad-level2/2019/12/29/KPOE/KPOE20191229_193707_V06', 's3://unidata-nexrad-level2/2019/12/29/KLIX/KLIX20191229_193945_V06', 's3://unidata-nexrad-level2/2019/12/29/KSHV/KSHV20191229_193709_V06']"
T,P46T,ABE UUA /OV PTW/TM 1310/FL040/TP P46T/TA -5/TB SEV/IC TRACE,SEV,,4000.0,40.23833,-75.55722,2019-12-04 13:10:00,5.0,L,"('KDIX', 'KDOX', 'KLWX', 'KCCX', 'KBGM')","['s3://unidata-nexrad-level2/2019/12/04/KDIX/KDIX20191204_130604_V06', 's3://unidata-nexrad-level2/2019/12/04/KDOX/KDOX20191204_130942_V06', 's3://unidata-nexrad-level2/2019/12/04/KLWX/KLWX20191204_130939_V06', 's3://unidata-nexrad-level2/2019/12/04/KCCX/KCCX20191204_130039_V06', 's3://unidata-nexrad-level2/2019/12/04/KBGM/KBGM20191204_130626_V06']"
F,PC12,JLN UA /OV KJLN/TM 2035/FL050/TP PC12/SK BASE050-TOP073/TB MOD 050-073/RM ZKCFDC,MOD 050-073,,5000.0,37.1522,-94.4952,2019-12-01 20:35:00,3.0,L,"('KSGF', 'KINX', 'KEAX', 'KSRX', 'KTWX')","['s3://unidata-nexrad-level2/2019/12/01/KSGF/KSGF20191201_202749_V06', 's3://unidata-nexrad-level2/2019/12/01/KINX/KINX20191201_203003_V06', 's3://unidata-nexrad-level2/2019/12/01/KEAX/KEAX20191201_203143_V06', 's3://unidata-nexrad-level2/2019/12/01/KSRX/KSRX20191201_203410_V06', 's3://unidata-nexrad-level2/2019/12/01/KTWX/KTWX20191201_203348_V06']"
T,B752,TPA UUA /OV LAL030020/TM 1241/FL300/TP B752/TB SEV/RM NO STRUCTURAL DAMAGE OR INJURIES,SEV,,30000.0,28.2776185173041,-81.82980244031774,2019-12-14 12:41:00,5.0,M,"('KTBW', 'KMLB', 'KJAX', 'KVAX', 'KAMX')","['s3://unidata-nexrad-level2/2019/12/14/KTBW/KTBW20191214_123702_V06', 's3://unidata-nexrad-level2/2019/12/14/KMLB/KMLB20191214_123909_V06', 's3://unidata-nexrad-level2/2019/12/14/KJAX/KJAX20191214_123859_V06', 's3://unidata-nexrad-level2/2019/12/14/KVAX/KVAX20191214_123955_V06', 's3://unidata-nexrad-level2/2019/12/14/KAMX/KAMX20191214_124047_V06']"
F,E55P,AMG UA /OV AMG280020/TM 1404/FL410/TP E55P/TB LGT CHOP/RM ZTLFD,LGT CHOP,,41000.0,31.59394741439446,-82.89174308689695,2019-12-24 14:04:00,1.0,U,"('KVAX', 'KJGX', 'KJAX', 'KEOX', 'KTLH')","['s3://unidata-nexrad-level2/2019/12/24/KVAX/KVAX20191224_140105_V06', 's3://unidata-nexrad-level2/2019/12/24/KJGX/KJGX20191224_140308_V06', 's3://unidata-nexrad-level2/2019/12/24/KJAX/KJAX20191224_140009_V06', 's3://unidata-nexrad-level2/2019/12/24/KEOX/KEOX20191224_140005_V06', 's3://unidata-nexrad-level2/2019/12/24/KTLH/KTLH20191224_140323_V06']"
T,B738,GRI UUA /OV GRI250045/TM 0252/FL390/TP B738/TB SEV/RM SEV TURB 390-340 DURD,SEV,,39000.0,40.71100411476127,-99.243084785999,2019-12-02 02:52:00,5.0,M,"('KUEX', 'KLNX', 'KGLD', 'KOAX', 'KTWX')","['s3://unidata-nexrad-level2/2019/12/02/KUEX/KUEX20191202_024920_V06', 's3://unidata-nexrad-level2/2019/12/02/KLNX/KLNX20191202_024816_V06', 's3://unidata-nexrad-level2/2019/12/02/KGLD/KGLD20191202_025136_V06', 's3://unidata-nexrad-level2/2019/12/02/KOAX/KOAX20191202_024519_V06', 's3://unidata-nexrad-level2/2019/12/02/KTWX/KTWX20191202_024914_V06']"
T,B77L,PASY UUA /OV 4300N 16200E /TM 1515 /FL330 /TP B77L /TB SEV 330 /RM ZOA CWSU AWC-WEB,SEV 330,,33000.0,43.0,162.0,2019-12-03 15:15:00,5.0,U,"('PGUA', 'RKSG', 'RKJK', 'RODN', 'LPLA')","['s3://unidata-nexrad-level2/2019/12/03/PGUA/PGUA20191203_151036_V06', 's3://unidata-nexrad-level2/2019/12/03/RKSG/RKSG20191203_150726_V06', 's3://unidata-nexrad-level2/2019/12/03/RKJK/RKJK20191203_151413_V06', 's3://unidata-nexrad-level2/2019/12/03/RODN/RODN20191203_150632_V06']"
T,B737,GGG UUA /OV TYR090015 /TM 1633 /FL320 /TP B737 /TB SEV /RM ONE SEV JOLT NOT TURBULENCE- ZFW AWC-WEB:,SEV,,32000.0,32.35414,-95.10642277199084,2019-12-08 16:33:00,5.0,M,"('KSHV', 'KPOE', 'KFWS', 'KGRK', 'KLCH')","['s3://unidata-nexrad-level2/2019/12/08/KSHV/KSHV20191208_163128_V06', 's3://unidata-nexrad-level2/2019/12/08/KPOE/KPOE20191208_162644_V06', 's3://unidata-nexrad-level2/2019/12/08/KGRK/KGRK20191208_163003_V06', 's3://unidata-nexrad-level2/2019/12/08/KLCH/KLCH20191208_163007_V06']"
F,A319,OCF UA /OV OCF360045/TM 1919/FL310/TP A319/TB LGT,LGT,,31000.0,29.913693030060752,-82.22100097,2019-12-13 19:19:00,1.0,M,"('KVAX', 'KJAX', 'KTLH', 'KTBW', 'KMLB')","['s3://unidata-nexrad-level2/2019/12/13/KVAX/KVAX20191213_191628_V06', 's3://unidata-nexrad-level2/2019/12/13/KJAX/KJAX20191213_191818_V06', 's3://unidata-nexrad-level2/2019/12/13/KTLH/KTLH20191213_191812_V06', 's3://unidata-nexrad-level2/2019/12/13/KTBW/KTBW20191213_191704_V06', 's3://unidata-nexrad-level2/2019/12/13/KMLB/KMLB20191213_191836_V06']"
T,A319,SDB UUA /OV GMN340020 /TM 0523 /FL200 /TP A319 /TB SEV /RM ....ZLAWC AWC-WEB:,SEV,,20000.0,35.11325624532143,-118.998849246552,2019-12-04 05:23:00,5.0,M,"('KEYX', 'KVTX', 'KHNX', 'KSOX', 'KVBX')","['s3://unidata-nexrad-level2/2019/12/04/KEYX/KEYX20191204_052213_V06', 's3://unidata-nexrad-level2/2019/12/04/KVTX/KVTX20191204_052056_V06', 's3://unidata-nexrad-level2/2019/12/04/KHNX/KHNX20191204_051818_V06', 's3://unidata-nexrad-level2/2019/12/04/KSOX/KSOX20191204_051933_V06', 's3://unidata-nexrad-level2/2019/12/04/KVBX/KVBX20191204_052158_V06']"
T,P32R,HOU UUA /OV HOU290060/TM 0110/FL050/TP P32R/TB EXTRM 050,EXTRM 050,,5000.0,29.979517846984983,-96.36367332615576,2019-12-01 01:10:00,7.0,L,"('KGRK', 'KHGX', 'KEWX', 'KCRP', 'KFWS')","['s3://unidata-nexrad-level2/2019/12/01/KGRK/KGRK20191201_010914_V06', 's3://unidata-nexrad-level2/2019/12/01/KHGX/KHGX20191201_010926_V06', 's3://unidata-nexrad-level2/2019/12/01/KEWX/KEWX20191201_010801_V06', 's3://unidata-nexrad-level2/2019/12/01/KCRP/KCRP20191201_010943_V06', 's3://unidata-nexrad-level2/2019/12/01/KFWS/KFWS20191201_010733_V06']"
T,E75,BPT UUA /OV SBI315020 /TM 1645 /FL190 /TP E75 /TB SEV /RM FM ZHU AWC-WEB,SEV,,19000.0,29.9257213522977,-94.31134393331948,2019-12-29 16:45:00,5.0,U,"('KHGX', 'KLCH', 'KPOE', 'KSHV', 'KGRK')","['s3://unidata-nexrad-level2/2019/12/29/KHGX/KHGX20191229_164103_V06', 's3://unidata-nexrad-level2/2019/12/29/KLCH/KLCH20191229_163900_V06', 's3://unidata-nexrad-level2/2019/12/29/KPOE/KPOE20191229_164027_V06', 's3://unidata-nexrad-level2/2019/12/29/KSHV/KSHV20191229_164322_V06', 's3://unidata-nexrad-level2/2019/12/29/KGRK/KGRK20191229_164430_V06']"
T,BE35,SDB UUA /OV LHS345005 /TM 2000 /FL100 /TP BE35 /TB SEV/RM AWC-WEB,SEV,,10000.0,34.76050033886327,-118.60622994112524,2019-12-17 20:00:00,5.0,L,"('KVTX', 'KEYX', 'KSOX', 'KVBX', 'KHNX')","['s3://unidata-nexrad-level2/2019/12/17/KVTX/KVTX20191217_195212_V06', 's3://unidata-nexrad-level2/2019/12/17/KEYX/KEYX20191217_195921_V06', 's3://unidata-nexrad-level2/2019/12/17/KSOX/KSOX20191217_195745_V06', 's3://unidata-nexrad-level2/2019/12/17/KVBX/KVBX20191217_195758_V06', 's3://unidata-nexrad-level2/2019/12/17/KHNX/KHNX20191217_195655_V06']"
