URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,P28A,SNC UA /OV MAD /TM 1545 /FL025 /TP P28A /TB LGT CONT CHOP,LGT CONT CHOP,,2500.0,41.31,-72.69,2011-04-15 15:45:00,1.0,L
F,B738,HNM UA /OV AUNTI/TM 2231/FL350/TP B738/SK SCT/TA M50/WV 23609KT/TB OCNL LGT CHOP 350/RM PHNL-KPDX AWC-WEB:ASA,OCNL LGT CHOP 350,,35000.0,38.95481,-121.08172,2011-04-13 22:31:00,1.0,M
F,MD80,HLX UA /OV PSK212040/TM 2213/FL300/TP MD80/TB MOD/RM ZTL CWSU,MOD,,30000.0,36.5719388079194,-81.12167156774251,2011-04-09 22:13:00,3.0,M
F,A320,PUC UA /OV PUC /TM 0310/FL340/TP A320/TB MOD CHOP/RM ZLC,MOD CHOP,201104150315-KWBC-UBUT90-PIREP,34000.0,39.6,-110.75,2011-04-15 03:10:00,3.0,M
F,E170,BVI UA /OV EWC/TM 1943/FL350/TP E170/TB CONT MOD CHOP,CONT MOD CHOP,,35000.0,40.83,-80.21,2011-04-30 19:43:00,3.0,U
T,E145,ROA UUA /OV PSK/TM 1525/FL260/TP E145/TB SEV,SEV,,26000.0,37.13735,-80.67848,2011-04-16 15:25:00,5.0,M
T,C182,BLU UUA /OV SWR270020 /TM 2111 /FL115 /TP C182 /WV 02036KT /TB SEV /RM RETURNING TO SAC,SEV,,11500.0,39.18,-120.70005077239536,2011-04-30 21:11:00,5.0,L
F,C5,W45 UA /OV LDN /TM 0623 /FL320 /TP C5 /TB LGT-MOD,LGT-MOD,,32000.0,38.85,-78.21,2011-04-05 06:23:00,2.0,L
T,P28,TUL UUA /OV TUL135030/TM 1820/FL040/TP P28/TB CONT SEV 040-050/RM ZME,CONT SEV 040-050,201104191830-KWBC-UBOK90-PIREP,4000.0,35.84641797155345,-95.35183467374348,2011-04-19 18:20:00,5.0,L
F,BE20,HIF UA /OV TCH300009 /TM 1020 /FL090 /TP BE20 /TA M02 /TB LGT CHOP /IC MOD RIME /RM DURD,LGT CHOP,201104261030-KWBC-UBUT90-PIREP,9000.0,40.92500607500608,-112.15174790626794,2011-04-26 10:20:00,1.0,M
F,C206,PRC UA /OV SSO/TM 1926/FL120/TP C206/TB SEV,SEV,,12000.0,32.27,-109.26,2011-04-29 19:26:00,5.0,L
F,C182,HND UA /OV HND /TM 2147 /FL085 /TP C182 /TB LGT-MOD /RM DURC SFC-085 SW BND,LGT-MOD,,8500.0,35.97286,-115.13444,2011-04-26 21:47:00,2.0,L
F,C172,GXY UA /OV GXY360015 /TM 1452 /FL075 /TP C172 /WV 27020KT /TB MOD,MOD,201104011455-KWBC-UBCO90-PIREP,7500.0,40.70002025002025,-104.58,2011-04-01 14:52:00,3.0,L
F,C414,MQS UA /OV LNS090020 /TM 0016 /FL080 /TP C414 /TA 10 /WV 27540KT /TB OCNL LGT /RM SKC BLO,OCNL LGT,,8000.0,40.12028,-75.85850011977996,2011-04-24 00:16:00,1.0,L
F,A306,ABQ UA /OV FTI/TM 0940/FL340/TP A306/TB MOD,MOD,201104061105-KWBC-UBNM90-PIREP,34000.0,35.66,-105.14,2011-04-06 09:40:00,3.0,H
F,PC12,UUA /OV CYAM 360030 /TM 1613 /FL270 /TP PC12 /TB MDT-SEV /RM VIA ATC,MDT-SEV,,27000.0,46.9833705000405,-84.50944,2011-04-11 16:13:00,5.0,L
F,A320,TVC UA /OV TVC315030/TM 1926/FL340/TP A320/TB OCNL LGT CHOP,OCNL LGT CHOP,201104241940-KWBC-UBMI90-PIREP,34000.0,45.02358202844656,-86.04718518129745,2011-04-24 19:26:00,1.0,M
T,C414,MLB UUA /OV MLB059042/TM 1457/FL170/TP C414/TB SEV/RM CWSU ZMA,SEV,,17000.0,28.46330585512509,-79.96499379966481,2011-04-05 14:57:00,5.0,L
