URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,PRM1,ORD UA /OV ORD /TM 1858 /FL380 /TP PRM1 /TB NEG /RM SMTH SDF-ORD,NEG,200802241900-KMSC-UBUS01-PIREP,38000.0,41.99,-87.9,2008-02-24 18:58:00,0.0,L,"('KLOT', 'KMKX', 'KDVN', 'KIWX', 'KGRR')","['s3://unidata-nexrad-level2/2008/02/24/KLOT/KLOT20080224_184847.gz', 's3://unidata-nexrad-level2/2008/02/24/KMKX/KMKX20080224_185736.gz', 's3://unidata-nexrad-level2/2008/02/24/KDVN/KDVN20080224_185121.gz', 's3://unidata-nexrad-level2/2008/02/24/KIWX/KIWX20080224_184949.gz', 's3://unidata-nexrad-level2/2008/02/24/KGRR/KGRR20080224_185547.gz']"
T,B747,LSV UUA /OV LAS020035/TM 0118/FL180/TP B747/TB SEV 180-240/RM AWC-WEB:KZLA,SEV 180-240,200802140100-KMSC-UBUS01-PIREP,18000.0,36.62819842931251,-114.91311925146624,2008-02-14 01:18:00,5.0,H,"('KESX', 'KICX', 'KEYX', 'KSOX', 'KYUX')","['s3://unidata-nexrad-level2/2008/02/14/KESX/KESX20080214_011539.gz', 's3://unidata-nexrad-level2/2008/02/14/KICX/KICX20080214_011015.gz', 's3://unidata-nexrad-level2/2008/02/14/KSOX/KSOX20080214_011335.gz', 's3://unidata-nexrad-level2/2008/02/14/KYUX/KYUX20080214_011012.gz']"
F,B737,CCR UA /OV CCR135005/TM 0539/FL170/TP B737/TB MOD CHOP,MOD CHOP,200802250545-KWBC-UBCA90-PIREP,17000.0,37.98106966192557,-121.9751754970356,2008-02-25 05:39:00,3.0,M,"('KMUX', 'KDAX', 'KBBX', 'KHNX', 'KRGX')","['s3://unidata-nexrad-level2/2008/02/25/KMUX/KMUX20080225_053542.gz', 's3://unidata-nexrad-level2/2008/02/25/KDAX/KDAX20080225_053823.gz', 's3://unidata-nexrad-level2/2008/02/25/KBBX/KBBX20080225_053707.gz', 's3://unidata-nexrad-level2/2008/02/25/KHNX/KHNX20080225_053558.gz', 's3://unidata-nexrad-level2/2008/02/25/KRGX/KRGX20080225_052902.gz']"
F,B767,SFO UA /OV 3930N 13400W-4300N 13000W/TM 1755/FL320/TP B767/TB MOD/RMZOA CWSU,MOD,,32000.0,39.5,-134.0,2008-02-20 17:55:00,3.0,H,"('KBHX', 'KMAX', 'KMUX', 'KDAX', 'KBBX')","['s3://unidata-nexrad-level2/2008/02/20/KBHX/KBHX20080220_174006.gz', 's3://unidata-nexrad-level2/2008/02/20/KMAX/KMAX20080220_174849.gz', 's3://unidata-nexrad-level2/2008/02/20/KMUX/KMUX20080220_174924.gz', 's3://unidata-nexrad-level2/2008/02/20/KDAX/KDAX20080220_175234.gz', 's3://unidata-nexrad-level2/2008/02/20/KBBX/KBBX20080220_175307.gz']"
T,C500,APA UUA /OV DEN240015 /TM 1934 /FL120 /TP C500 /TB SEV,SEV,,12000.0,39.70778987498987,-104.93946263470104,2008-02-06 19:34:00,5.0,L,"('KFTG', 'KPUX', 'KCYS', 'KGLD', 'KGJX')","['s3://unidata-nexrad-level2/2008/02/06/KFTG/KFTG20080206_193233.gz', 's3://unidata-nexrad-level2/2008/02/06/KPUX/KPUX20080206_193334.gz', 's3://unidata-nexrad-level2/2008/02/06/KCYS/KCYS20080206_193102.gz', 's3://unidata-nexrad-level2/2008/02/06/KGLD/KGLD20080206_193135.gz', 's3://unidata-nexrad-level2/2008/02/06/KGJX/KGJX20080206_193231.gz']"
T,B737,HUT UUA /OV HUT/TM 1606/FL380/TP B737/TB SEV/RM FM ZKC,SEV,,38000.0,38.0655,-97.86064,2008-02-16 16:06:00,5.0,M,"('KICT', 'KDDC', 'KVNX', 'KTWX', 'KUEX')","['s3://unidata-nexrad-level2/2008/02/16/KICT/KICT20080216_160209.gz', 's3://unidata-nexrad-level2/2008/02/16/KDDC/KDDC20080216_160039.gz', 's3://unidata-nexrad-level2/2008/02/16/KVNX/KVNX20080216_160415.gz', 's3://unidata-nexrad-level2/2008/02/16/KTWX/KTWX20080216_160335.gz', 's3://unidata-nexrad-level2/2008/02/16/KUEX/KUEX20080216_160159.gz']"
F,E145,ELD UA /OV ELD/TM 1551/FL350/TP E145/TB LGT/RM ZFW AWC-WEB:KZFW,LGT,,35000.0,33.22097,-92.81328,2008-02-16 15:51:00,1.0,M,"('KSHV', 'KLZK', 'KDGX', 'KPOE', 'KSRX')","['s3://unidata-nexrad-level2/2008/02/16/KSHV/KSHV20080216_155024.gz', 's3://unidata-nexrad-level2/2008/02/16/KLZK/KLZK20080216_154711.gz', 's3://unidata-nexrad-level2/2008/02/16/KDGX/KDGX20080216_154654.gz', 's3://unidata-nexrad-level2/2008/02/16/KSRX/KSRX20080216_155023.gz']"
T,E145,MFD UUA /OV MFD210020 /TM 2015 /FL150 /TP E145 /TB SEV,SEV,,15000.0,40.5313014826959,-82.74025297575287,2008-02-06 20:15:00,5.0,M,"('KCLE', 'KILN', 'KPBZ', 'KDTX', 'KRLX')","['s3://unidata-nexrad-level2/2008/02/06/KCLE/KCLE20080206_201145.gz', 's3://unidata-nexrad-level2/2008/02/06/KILN/KILN20080206_201446.gz', 's3://unidata-nexrad-level2/2008/02/06/KPBZ/KPBZ20080206_201149.gz', 's3://unidata-nexrad-level2/2008/02/06/KDTX/KDTX20080206_201039.gz', 's3://unidata-nexrad-level2/2008/02/06/KRLX/KRLX20080206_200957.gz']"
T,B757,VGT UUA /OV LAS347007/TM 2110/FL120/TP B757/TB SEV 070-120/RM ZLACWSU,SEV 070-120,,12000.0,36.1855857153646,-115.1958719849926,2008-02-03 21:10:00,5.0,M,"('KESX', 'KEYX', 'KICX', 'KSOX', 'KYUX')","['s3://unidata-nexrad-level2/2008/02/03/KESX/KESX20080203_210550.gz', 's3://unidata-nexrad-level2/2008/02/03/KICX/KICX20080203_210831.gz', 's3://unidata-nexrad-level2/2008/02/03/KSOX/KSOX20080203_210941.gz', 's3://unidata-nexrad-level2/2008/02/03/KYUX/KYUX20080203_210544.gz']"
F,A320,CRW UA /OV HVQ180020/TM 1016/FL370/TP A320/TB SEV TURB/RM CORRECTS EARLIER TRANSMIT OF ICE,SEV TURB,200802261030-KWBC-UBWV90-PIREP,37000.0,38.01663966663967,-81.77,2008-02-26 10:16:00,5.0,M,"('KRLX', 'KFCX', 'KJKL', 'KMRX', 'KILN')","['s3://unidata-nexrad-level2/2008/02/26/KRLX/KRLX20080226_101156.gz', 's3://unidata-nexrad-level2/2008/02/26/KFCX/KFCX20080226_101451.gz', 's3://unidata-nexrad-level2/2008/02/26/KJKL/KJKL20080226_101522.gz', 's3://unidata-nexrad-level2/2008/02/26/KMRX/KMRX20080226_101044.gz', 's3://unidata-nexrad-level2/2008/02/26/KILN/KILN20080226_101255.gz']"
