URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,C421,HRJ UUA /OV FAY360020 /TM 2104 /FL120 /TP C421 /TB SEV 110-120 /RM,SEV 110-120,,12000.0,35.32458033336033,-78.88028,2008-06-22 21:04:00+00:00,5.0,1,L,"('KRAX', 'KLTX', 'KMHX', 'KFCX', 'KAKQ')","['s3://unidata-nexrad-level2/2008/06/22/KRAX/KRAX20080622_210355.gz', 's3://unidata-nexrad-level2/2008/06/22/KLTX/KLTX20080622_210027.gz', 's3://unidata-nexrad-level2/2008/06/22/KMHX/KMHX20080622_205943_V04.gz', 's3://unidata-nexrad-level2/2008/06/22/KFCX/KFCX20080622_210245.gz', 's3://unidata-nexrad-level2/2008/06/22/KAKQ/KAKQ20080622_210217_V04.gz']"
F,O1,CDS UA /OV CDS315028 /TM 2223 /FL035 /TP O1 /TB MOD /RM BTWN TS RA LGT BOTH SIDES,MOD,200806192200-KMSC-UBUS01-PIREP,3500.0,34.70000989321678,-100.68981368361354,2008-06-19 22:23:00+00:00,3.0,1,L,"('KAMA', 'KLBB', 'KFDR', 'KFDX', 'KDYX')","['s3://unidata-nexrad-level2/2008/06/19/KAMA/KAMA20080619_221936_V03.gz', 's3://unidata-nexrad-level2/2008/06/19/KLBB/KLBB20080619_222042_V03.gz', 's3://unidata-nexrad-level2/2008/06/19/KFDR/KFDR20080619_222027_V04.gz', 's3://unidata-nexrad-level2/2008/06/19/KFDX/KFDX20080619_222251.gz', 's3://unidata-nexrad-level2/2008/06/19/KDYX/KDYX20080619_222005.gz']"
T,B190,RAP UUA /OV RAP090020 /TM 0451 /FL080 /TP B190 /TB SEV /RM DURD RAP TB/080 BLO MOD,SEV,200806260500-KWBC-UBSD91-PIREP,8000.0,43.98,-102.54673073660656,2008-06-26 04:51:00+00:00,5.0,0,M,"('KUDX', 'KLNX', 'KBIS', 'KCYS', 'KABR')","['s3://unidata-nexrad-level2/2008/06/26/KUDX/KUDX20080626_044947.gz', 's3://unidata-nexrad-level2/2008/06/26/KLNX/KLNX20080626_044751_V03.gz', 's3://unidata-nexrad-level2/2008/06/26/KBIS/KBIS20080626_044431_V03.gz', 's3://unidata-nexrad-level2/2008/06/26/KCYS/KCYS20080626_044701.gz', 's3://unidata-nexrad-level2/2008/06/26/KABR/KABR20080626_044902_V03.gz']"
F,B733,CSG UA /OV LGC/TM 2016/FL370/TP B733/TB CONT LGT CHP/RM AWC-WEB:SWA,CONT LGT CHP,,37000.0,33.00886,-85.07261,2008-06-18 20:16:00+00:00,1.0,0,M,"('KMXX', 'KFFC', 'KBMX', 'KJGX', 'KEOX')","['s3://unidata-nexrad-level2/2008/06/18/KFFC/KFFC20080618_201403_V04.gz', 's3://unidata-nexrad-level2/2008/06/18/KBMX/KBMX20080618_201259_V04.gz', 's3://unidata-nexrad-level2/2008/06/18/KJGX/KJGX20080618_201159_V04.gz']"
F,B733,TXK UA /OV ELD260050/TM 1250/FL350/TP B733/TB LGT OCNL MOD/RM FL330-FL350 AWC-WEB:SWA,LGT OCNL MOD,,35000.0,33.07625146401384,-93.7943642297482,2008-06-21 12:50:00+00:00,2.0,0,M,"('KSHV', 'KSRX', 'KPOE', 'KLZK', 'KFWS')","['s3://unidata-nexrad-level2/2008/06/21/KLZK/KLZK20080621_124438.gz', 's3://unidata-nexrad-level2/2008/06/21/KFWS/KFWS20080621_124146.gz']"
T,P46T,MLP UUA /OV MLP250005/TM 1314/FL270/TP P46T/TB SEV/RM ..ZSE,SEV,,27000.0,47.426314012751256,-115.7869278377298,2008-06-10 13:14:00+00:00,5.0,0,L,"('KMSX', 'KOTX', 'KPDT', 'KTFX', 'KCBX')","['s3://unidata-nexrad-level2/2008/06/10/KMSX/KMSX20080610_131350.gz', 's3://unidata-nexrad-level2/2008/06/10/KOTX/KOTX20080610_131015.gz', 's3://unidata-nexrad-level2/2008/06/10/KPDT/KPDT20080610_131202.gz', 's3://unidata-nexrad-level2/2008/06/10/KTFX/KTFX20080610_131311_V03.gz', 's3://unidata-nexrad-level2/2008/06/10/KCBX/KCBX20080610_131127.gz']"
T,BE33,ONL UUA /OV ONL075035/TM 1930/FL080/TP BE33/TB OCNL SEV/RM LLWS -500FT ALT,OCNL SEV,,8000.0,42.62071000552192,-97.92412807300876,2008-06-21 19:30:00+00:00,5.0,0,L,"('KFSD', 'KOAX', 'KLNX', 'KUEX', 'KABR')","['s3://unidata-nexrad-level2/2008/06/21/KFSD/KFSD20080621_192649_V04.gz', 's3://unidata-nexrad-level2/2008/06/21/KLNX/KLNX20080621_192732_V03.gz', 's3://unidata-nexrad-level2/2008/06/21/KUEX/KUEX20080621_192831.gz', 's3://unidata-nexrad-level2/2008/06/21/KABR/KABR20080621_192814_V03.gz']"
T,DH8B,BJC UUA /OV DEN245020 /TM 2225 /FL130 /TP DH8B /TB SEV,SEV,,13000.0,39.69191583538196,-105.0509371599512,2008-06-21 22:25:00+00:00,5.0,0,M,"('KFTG', 'KPUX', 'KCYS', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2008/06/21/KFTG/KFTG20080621_222448_V03.gz', 's3://unidata-nexrad-level2/2008/06/21/KCYS/KCYS20080621_222438.gz', 's3://unidata-nexrad-level2/2008/06/21/KGJX/KGJX20080621_221656_V03.gz', 's3://unidata-nexrad-level2/2008/06/21/KGLD/KGLD20080621_222228_V03.gz']"
T,PC12,FLG UUA /OV FLG/TM 0735/FL100/TP PC12/TB SEV/RM ZAB,SEV,200806051210-KWBC-UBAZ91-PIREP,10000.0,35.15,-111.67,2008-06-05 07:35:00+00:00,5.0,0,L,"('KFSX', 'KFSX', 'KIWA', 'KICX', 'KESX')","['s3://unidata-nexrad-level2/2008/06/05/KIWA/KIWA20080605_073323_V04.gz', 's3://unidata-nexrad-level2/2008/06/05/KICX/KICX20080605_073311_V04.gz', 's3://unidata-nexrad-level2/2008/06/05/KESX/KESX20080605_073137.gz']"
T,PA31,CZK UUA /OV BTG045020 /TM 0307 /FL060 /TP PA31 /TB SEV,SEV,200806100315-KWBC-UBOR91-PIREP,6000.0,45.9857213522977,-122.25218891506316,2008-06-10 03:07:00+00:00,5.0,0,L,"('KRTX', 'KLGX', 'KATX', 'KPDT', 'KMAX')","['s3://unidata-nexrad-level2/2008/06/10/KRTX/KRTX20080610_030436_V04.gz', 's3://unidata-nexrad-level2/2008/06/10/KATX/KATX20080610_030302.gz', 's3://unidata-nexrad-level2/2008/06/10/KPDT/KPDT20080610_030514.gz', 's3://unidata-nexrad-level2/2008/06/10/KMAX/KMAX20080610_030117.gz']"
