URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,BE20,FWA UUA /OV FWA270020 /TM 1740 /FL110 /TP BE20 /TB SEV /RM DURGD,SEV,,11000.0,40.97805,-85.62868975577857,2008-04-10 17:40:00+00:00,5.0,0,M,"('KIWX', 'KIND', 'KGRR', 'KLOT', 'KILN')","['s3://unidata-nexrad-level2/2008/04/10/KIWX/KIWX20080410_173658.gz', 's3://unidata-nexrad-level2/2008/04/10/KIND/KIND20080410_173751.gz', 's3://unidata-nexrad-level2/2008/04/10/KGRR/KGRR20080410_173822.gz', 's3://unidata-nexrad-level2/2008/04/10/KLOT/KLOT20080410_173516.gz', 's3://unidata-nexrad-level2/2008/04/10/KILN/KILN20080410_173602.gz']"
F,SR22,STJ UA /OV RBA/TM 2046/FL060/TP SR22/TB SEV/RM FM ZKC,SEV,,6000.0,39.85,-95.42,2008-04-07 20:46:00+00:00,5.0,0,L,"('KTWX', 'KEAX', 'KOAX', 'KDMX', 'KICT')","['s3://unidata-nexrad-level2/2008/04/07/KTWX/KTWX20080407_204124.gz', 's3://unidata-nexrad-level2/2008/04/07/KEAX/KEAX20080407_204145.gz', 's3://unidata-nexrad-level2/2008/04/07/KOAX/KOAX20080407_204434.gz', 's3://unidata-nexrad-level2/2008/04/07/KDMX/KDMX20080407_203836.gz', 's3://unidata-nexrad-level2/2008/04/07/KICT/KICT20080407_204453.gz']"
F,C337,EVW UA /OV FBR270008 /TM 1425 /FL130 /TP C337 /TA M08 /TB NEG /IC NEG /RM IMC,NEG,200804301400-KMSC-UBUS01-PIREP,13000.0,41.38,-110.59771117341047,2008-04-30 14:25:00+00:00,0.0,0,L,"('KMTX', 'KRIW', 'KSFX', 'KGJX', 'KICX')","['s3://unidata-nexrad-level2/2008/04/30/KMTX/KMTX20080430_142249.gz', 's3://unidata-nexrad-level2/2008/04/30/KRIW/KRIW20080430_142228.gz', 's3://unidata-nexrad-level2/2008/04/30/KSFX/KSFX20080430_142231.gz', 's3://unidata-nexrad-level2/2008/04/30/KGJX/KGJX20080430_141638.gz', 's3://unidata-nexrad-level2/2008/04/30/KICX/KICX20080430_141921.gz']"
F,CRJ1,CIR UA /OV CGI135030 /TM 1416 /FL320 /TP CRJ1 /TA M48 /WV 23080KT /TB LGT CHOP,LGT CHOP,,32000.0,36.87173797155345,-89.12669799635823,2008-04-27 14:16:00+00:00,1.0,0,M,"('KPAH', 'KHPX', 'KVWX', 'KOHX', 'KNQA')","['s3://unidata-nexrad-level2/2008/04/27/KPAH/KPAH20080427_141412_V03.gz', 's3://unidata-nexrad-level2/2008/04/27/KVWX/KVWX20080427_141107_V01.gz', 's3://unidata-nexrad-level2/2008/04/27/KOHX/KOHX20080427_141300.gz']"
T,PA44,CMA UUA /OV FIM290015 /TM 1816 /FL100 /TP PA44 /TB SEV,SEV,,10000.0,34.44551196174624,-119.1646032553213,2008-04-09 18:16:00+00:00,5.0,0,L,"('KVTX', 'KVBX', 'KSOX', 'KEYX', 'KHNX')","['s3://unidata-nexrad-level2/2008/04/09/KVTX/KVTX20080409_181406.gz', 's3://unidata-nexrad-level2/2008/04/09/KSOX/KSOX20080409_181432.gz', 's3://unidata-nexrad-level2/2008/04/09/KHNX/KHNX20080409_181222.gz']"
T,C25B,BWD UUA /OV BWD/TM 2350/FL310/TP C25B/TB SEV FL310-270/RM AWC-WEB:KZFW,SEV FL310-270,200804240005-KWBC-UBTX90-PIREP,31000.0,31.89,-98.96,2008-04-23 23:50:00+00:00,5.0,1,U,"('KDYX', 'KSJT', 'KGRK', 'KFWS', 'KEWX')","['s3://unidata-nexrad-level2/2008/04/23/KDYX/KDYX20080423_232644.gz', 's3://unidata-nexrad-level2/2008/04/23/KSJT/KSJT20080423_234956.gz', 's3://unidata-nexrad-level2/2008/04/23/KGRK/KGRK20080423_234649.gz', 's3://unidata-nexrad-level2/2008/04/23/KFWS/KFWS20080423_234712.gz', 's3://unidata-nexrad-level2/2008/04/23/KEWX/KEWX20080423_234502.gz']"
T,A310,HZY UUA /OV JFN /TM 1011 /FL310 /TP A310 /TB SEV 310-320 / MOD 320-350,SEV 310-320,,31000.0,41.76,-80.75,2008-04-05 10:11:00+00:00,5.0,0,H,"('KCLE', 'KPBZ', 'KCCX', 'KBUF', 'KDTX')","['s3://unidata-nexrad-level2/2008/04/05/KCLE/KCLE20080405_100833.gz', 's3://unidata-nexrad-level2/2008/04/05/KPBZ/KPBZ20080405_101012.gz', 's3://unidata-nexrad-level2/2008/04/05/KCCX/KCCX20080405_100401.gz', 's3://unidata-nexrad-level2/2008/04/05/KBUF/KBUF20080405_100747.gz', 's3://unidata-nexrad-level2/2008/04/05/KDTX/KDTX20080405_100618.gz']"
T,C182,TVL UUA /OV MEV/TM 1601/FL110/TP C182/TB SEV/RM ZOA CWSU,SEV,,11000.0,38.9963,-119.75,2008-04-14 16:01:00+00:00,5.0,0,L,"('KRGX', 'KBBX', 'KDAX', 'KMUX', 'KHNX')","['s3://unidata-nexrad-level2/2008/04/14/KRGX/KRGX20080414_155841.gz', 's3://unidata-nexrad-level2/2008/04/14/KBBX/KBBX20080414_155535.gz', 's3://unidata-nexrad-level2/2008/04/14/KDAX/KDAX20080414_155452.gz', 's3://unidata-nexrad-level2/2008/04/14/KMUX/KMUX20080414_155941.gz', 's3://unidata-nexrad-level2/2008/04/14/KHNX/KHNX20080414_155700.gz']"
F,BE35,MGJ UA /OV HUO090014 /TM 2302 /FL100 /TP BE35 /SK SKC /WX FV20SM /TA 09 /WV 32515KT /TB LGT /RM SCT CI,LGT,,10000.0,41.41,-74.27886187908189,2008-04-24 23:02:00+00:00,1.0,0,L,"('KOKX', 'KENX', 'KDIX', 'KBGM', 'KTYX')","['s3://unidata-nexrad-level2/2008/04/24/KOKX/KOKX20080424_230003.gz', 's3://unidata-nexrad-level2/2008/04/24/KENX/KENX20080424_225517.gz', 's3://unidata-nexrad-level2/2008/04/24/KDIX/KDIX20080424_225801.gz', 's3://unidata-nexrad-level2/2008/04/24/KBGM/KBGM20080424_225638.gz', 's3://unidata-nexrad-level2/2008/04/24/KTYX/KTYX20080424_225246.gz']"
F,B738,RDM UA /OV DSD/TM 0002/FL380/TP B738/TA M60/WV 29571KT/TB NEG/RM AWC-WEB:ASA,NEG,,38000.0,44.25,-121.3,2008-04-25 00:02:00+00:00,0.0,0,M,"('KMAX', 'KRTX', 'KPDT', 'KLGX', 'KATX')","['s3://unidata-nexrad-level2/2008/04/24/KMAX/KMAX20080424_235752.gz', 's3://unidata-nexrad-level2/2008/04/24/KRTX/KRTX20080424_235854.gz', 's3://unidata-nexrad-level2/2008/04/25/KPDT/KPDT20080425_000134.gz', 's3://unidata-nexrad-level2/2008/04/25/KATX/KATX20080425_000104.gz']"
T,CRJ2,BAF UUA /OV BDL330015 /TM 0235 /FL050 /TP CRJ2 /TB SEV,SEV,200804020250-KWBC-UBMA90-PIREP,5000.0,42.15652388797807,-72.85805934461459,2008-04-02 02:35:00+00:00,5.0,0,M,"('KENX', 'KOKX', 'KBOX', 'KCXX', 'KDIX')","['s3://unidata-nexrad-level2/2008/04/02/KENX/KENX20080402_023441.gz', 's3://unidata-nexrad-level2/2008/04/02/KOKX/KOKX20080402_023423.gz', 's3://unidata-nexrad-level2/2008/04/02/KBOX/KBOX20080402_023140.gz', 's3://unidata-nexrad-level2/2008/04/02/KCXX/KCXX20080402_023425.gz', 's3://unidata-nexrad-level2/2008/04/02/KDIX/KDIX20080402_023454.gz']"
F,E145,RVS UA /OV TUL230020 /TM 0020 /FL150 /TP E145 /TB MOD 110-150 /RM DURC,MOD 110-150,,15000.0,35.98411010815501,-96.20456122491336,2008-04-10 00:20:00+00:00,3.0,1,M,"('KINX', 'KTLX', 'KOUN', 'KSRX', 'KVNX')","['s3://unidata-nexrad-level2/2008/04/10/KINX/KINX20080410_001915.gz', 's3://unidata-nexrad-level2/2008/04/10/KTLX/KTLX20080410_001637.gz', 's3://unidata-nexrad-level2/2008/04/10/KSRX/KSRX20080410_001835.gz', 's3://unidata-nexrad-level2/2008/04/10/KVNX/KVNX20080410_001809.gz']"
T,C421,DKB UUA /OV DKB /TM 1931 /FL060 /TP C421 /TB SEV /RM RFD APCH,SEV,,6000.0,41.93383,-88.70569,2008-04-10 19:31:00+00:00,5.0,0,L,"('KLOT', 'KMKX', 'KDVN', 'KILX', 'KGRB')","['s3://unidata-nexrad-level2/2008/04/10/KLOT/KLOT20080410_192710.gz', 's3://unidata-nexrad-level2/2008/04/10/KMKX/KMKX20080410_192722.gz', 's3://unidata-nexrad-level2/2008/04/10/KDVN/KDVN20080410_193037.gz', 's3://unidata-nexrad-level2/2008/04/10/KILX/KILX20080410_192532.gz', 's3://unidata-nexrad-level2/2008/04/10/KGRB/KGRB20080410_192658.gz']"
T,BE36,GUP UUA /OV GUP /TM 2105 /FL105 /TP BE36 /TB SEV,SEV,,10500.0,35.51106,-108.78931,2008-04-15 21:05:00+00:00,5.0,0,L,"('KABX', 'KFSX', 'KFSX', 'KHDX', 'KGJX')","['s3://unidata-nexrad-level2/2008/04/15/KABX/KABX20080415_205956.gz', 's3://unidata-nexrad-level2/2008/04/15/KFSX/KFSX20080415_210112.gz', 's3://unidata-nexrad-level2/2008/04/15/KFSX/KFSX20080415_210112.gz', 's3://unidata-nexrad-level2/2008/04/15/KHDX/KHDX20080415_210038.gz', 's3://unidata-nexrad-level2/2008/04/15/KGJX/KGJX20080415_205753.gz']"
