URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,BE9L,CRG UUA /OV CRG /TM 1911 /FL027 /TP BE9L /TB SEV BLO 027,SEV BLO 027,200812211920-KWBC-UBFL90-PIREP,2700.0,30.34,-81.51,2008-12-21 19:11:00+00:00,5.0,0,L,"('KJAX', 'KVAX', 'KMLB', 'KCLX', 'KTBW')","['s3://unidata-nexrad-level2/2008/12/21/KJAX/KJAX20081221_190629_V03.gz', 's3://unidata-nexrad-level2/2008/12/21/KMLB/KMLB20081221_185722_V03.gz', 's3://unidata-nexrad-level2/2008/12/21/KCLX/KCLX20081221_190803_V03.gz', 's3://unidata-nexrad-level2/2008/12/21/KTBW/KTBW20081221_185510_V03.gz']"
F,C172,LIC UA /OV FTG090040 /TM 1918 /FL095 /TP C172 /TB NEG,NEG,,9500.0,39.78525,-103.67551946569336,2008-12-02 19:18:00+00:00,0.0,0,L,"('KFTG', 'KPUX', 'KGLD', 'KCYS', 'KLNX')","['s3://unidata-nexrad-level2/2008/12/02/KFTG/KFTG20081202_191358_V03.gz', 's3://unidata-nexrad-level2/2008/12/02/KPUX/KPUX20081202_185211_V03.gz', 's3://unidata-nexrad-level2/2008/12/02/KGLD/KGLD20081202_191549_V03.gz', 's3://unidata-nexrad-level2/2008/12/02/KCYS/KCYS20081202_191253_V03.gz', 's3://unidata-nexrad-level2/2008/12/02/KLNX/KLNX20081202_191115_V03.gz']"
T,CRJ9,FLO UUA /OV FLO070025/TM 0124/FL120/TP CRJ9/TB SEV/RM ZJX,SEV,,12000.0,34.32787993624375,-79.25053547111233,2008-12-01 01:24:00+00:00,5.0,0,U,"('KLTX', 'KRAX', 'KCAE', 'KMHX', 'KCLX')","['s3://unidata-nexrad-level2/2008/12/01/KLTX/KLTX20081201_012032_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KRAX/KRAX20081201_012152_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KCAE/KCAE20081201_012114_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KMHX/KMHX20081201_012143_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KCLX/KCLX20081201_012134_V03.gz']"
F,E145,RMY UA /OV LFD /TM 2158 /FL250 /TP E145 /TB MOD,MOD,,25000.0,42.06,-84.77,2008-12-16 21:58:00+00:00,3.0,0,M,"('KIWX', 'KGRR', 'KDTX', 'KCLE', 'KLOT')","['s3://unidata-nexrad-level2/2008/12/16/KIWX/KIWX20081216_215617_V03.gz', 's3://unidata-nexrad-level2/2008/12/16/KGRR/KGRR20081216_215438_V03.gz', 's3://unidata-nexrad-level2/2008/12/16/KDTX/KDTX20081216_215222_V03.gz', 's3://unidata-nexrad-level2/2008/12/16/KCLE/KCLE20081216_215341_V03.gz', 's3://unidata-nexrad-level2/2008/12/16/KLOT/KLOT20081216_215707_V03.gz']"
T,PA32,TLH UUA /OV SZW225020 /TM 2350 /FL040 /TP PA32 /TB SEV,SEV,,4000.0,30.3242786477023,-84.64374534909736,2008-12-11 23:50:00+00:00,5.0,0,L,"('KTLH', 'KEVX', 'KEOX', 'KVAX', 'KMXX')","['s3://unidata-nexrad-level2/2008/12/11/KTLH/KTLH20081211_234625_V03.gz', 's3://unidata-nexrad-level2/2008/12/11/KEVX/KEVX20081211_234711_V04.gz']"
F,B738,LWS UA /OV MQG190040/TM 0449/FL380/TP B738/TB LGT TURB TO MOD CHOP/RM..ZSE,LGT TURB TO MOD CHOP,,38000.0,45.72340831832002,-117.03782066948033,2008-12-13 04:49:00+00:00,2.0,0,M,"('KPDT', 'KOTX', 'KCBX', 'KMSX', 'KLRX')","['s3://unidata-nexrad-level2/2008/12/13/KPDT/KPDT20081213_044609_V03.gz', 's3://unidata-nexrad-level2/2008/12/13/KOTX/KOTX20081213_044658_V03.gz', 's3://unidata-nexrad-level2/2008/12/13/KCBX/KCBX20081213_044449_V03.gz', 's3://unidata-nexrad-level2/2008/12/13/KMSX/KMSX20081213_044437_V03.gz', 's3://unidata-nexrad-level2/2008/12/13/KLRX/KLRX20081213_044246_V03.gz']"
F,B737,BKW UA /OV BKW130030/TM 1603/FL300/TP B737/TB LGT-MOD CHOP,LGT-MOD CHOP,,30000.0,37.4659101622325,-80.63946072394342,2008-12-01 16:03:00+00:00,2.0,0,M,"('KFCX', 'KRLX', 'KMRX', 'KJKL', 'KRAX')","['s3://unidata-nexrad-level2/2008/12/01/KFCX/KFCX20081201_160235_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KRLX/KRLX20081201_155945_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KMRX/KMRX20081201_155905_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KJKL/KJKL20081201_155731_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KRAX/KRAX20081201_160244_V03.gz']"
T,BE58,MAF UUA /OV BGS/TM 1842/FL080/TP BE58/TB SEV/RM LASTED A FEW SECONDS AWC-WEB:KZFW,SEV,,8000.0,32.39,-101.48,2008-12-14 18:42:00+00:00,5.0,0,L,"('KMAF', 'KLBB', 'KSJT', 'KDYX', 'KAMA')","['s3://unidata-nexrad-level2/2008/12/14/KLBB/KLBB20081214_183544_V03.gz', 's3://unidata-nexrad-level2/2008/12/14/KSJT/KSJT20081214_183551_V03.gz', 's3://unidata-nexrad-level2/2008/12/14/KDYX/KDYX20081214_183505_V04.gz', 's3://unidata-nexrad-level2/2008/12/14/KAMA/KAMA20081214_183311_V03.gz']"
T,E145,DKK UUA /OV DKK010015 /TM 0246 /FL230 /TP E145 /TB SEV,SEV,,23000.0,42.73956188063,-79.21315993536592,2008-12-01 02:46:00+00:00,5.0,0,M,"('KBUF', 'KCCX', 'KPBZ', 'KCLE', 'KBGM')","['s3://unidata-nexrad-level2/2008/12/01/KBUF/KBUF20081201_024559_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KCCX/KCCX20081201_024524_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KPBZ/KPBZ20081201_024155_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KCLE/KCLE20081201_024500_V03.gz', 's3://unidata-nexrad-level2/2008/12/01/KBGM/KBGM20081201_024252_V03.gz']"
T,MD82,PUB UUA /OV PUB 120035/TM 1327/FL325/TP MD82/TB SEV/RM BRIEF SEV JOLT DURC..ZDV,SEV,,32500.0,37.998309708309705,-103.8546398956642,2008-12-14 13:27:00+00:00,5.0,0,M,"('KPUX', 'KFTG', 'KGLD', 'KDDC', 'KCYS')","['s3://unidata-nexrad-level2/2008/12/14/KPUX/KPUX20081214_132328_V03.gz', 's3://unidata-nexrad-level2/2008/12/14/KFTG/KFTG20081214_125924_V03.gz', 's3://unidata-nexrad-level2/2008/12/14/KDDC/KDDC20081214_132516_V03.gz', 's3://unidata-nexrad-level2/2008/12/14/KCYS/KCYS20081214_132626_V03.gz']"
T,SR22,VUJ UUA /OV CLT090030 /TM 2031 /FL050 /TP SR22 /TB SEV,SEV,,5000.0,35.22255,-80.34220386464152,2008-12-11 20:31:00+00:00,5.0,1,L,"('KCAE', 'KRAX', 'KGSP', 'KFCX', 'KLTX')","['s3://unidata-nexrad-level2/2008/12/11/KCAE/KCAE20081211_203011_V03.gz', 's3://unidata-nexrad-level2/2008/12/11/KRAX/KRAX20081211_202936_V03.gz', 's3://unidata-nexrad-level2/2008/12/11/KFCX/KFCX20081211_202724_V03.gz', 's3://unidata-nexrad-level2/2008/12/11/KLTX/KLTX20081211_202832_V03.gz']"
T,C414,FYV UUA /OV RZC180010 /TM 1928 /FL045 /TP C414 /TB SEV /RM FL040-050,SEV,,4500.0,36.08331983331984,-94.12,2008-12-26 19:28:00+00:00,5.0,0,L,"('KSRX', 'KINX', 'KSGF', 'KLZK', 'KEAX')","['s3://unidata-nexrad-level2/2008/12/26/KINX/KINX20081226_192415_V03.gz', 's3://unidata-nexrad-level2/2008/12/26/KEAX/KEAX20081226_192116_V03.gz']"
T,B752,HUL UUA /OV YGR360040/TM 2151/FL380/TP B752/TB OCNL SEV 380/RM MOD-SEV TURB FL380  LT TURB FL360 AWC-WEB:COA,OCNL SEV 380,,38000.0,48.016720666720666,-61.78,2008-12-24 21:51:00+00:00,5.0,0,M,"('KCBW', 'KGYX', 'KBOX', 'KCXX', 'KOKX')","['s3://unidata-nexrad-level2/2008/12/24/KCBW/KCBW20081224_214508_V03.gz', 's3://unidata-nexrad-level2/2008/12/24/KGYX/KGYX20081224_215015_V03.gz', 's3://unidata-nexrad-level2/2008/12/24/KBOX/KBOX20081224_214602_V03.gz', 's3://unidata-nexrad-level2/2008/12/24/KCXX/KCXX20081224_215031_V03.gz', 's3://unidata-nexrad-level2/2008/12/24/KOKX/KOKX20081224_214929_V03.gz']"
