label,issue,expire,fl_low,fl_high,polygon
BRAVO 2,2015-02-01 00:55:00+00:00,2015-02-01 04:55:00+00:00,0.0,40000.0,"POLYGON ((-49.15 40.45, -45.3 40.45, -47 34.15, -49.45 34.15, -49.15 40.45))"
ALFA 3,2015-02-01 01:40:00+00:00,2015-02-01 05:40:00+00:00,0.0,30000.0,"POLYGON ((-56 42, -50.15 39.3, -51.3 32.45, -61 31.3, -63 33.15, -56 42))"
1C,2015-02-01 01:55:00+00:00,2015-02-01 03:55:00+00:00,0.0,27000.0,"POLYGON ((-102.40182288500054 31.800449317619456, -102.23840064943053 31.68515329461214, -103.868288882215 29.374926351970977, -104.03171111778501 29.490222374978295, -102.40182288500054 31.800449317619456))"
2C,2015-02-01 02:55:00+00:00,2015-02-01 04:55:00+00:00,0.0,28000.0,"POLYGON ((-102.38112892437397 31.01392306471878, -102.23030386869092 30.882576947234448, -103.49321144200384 29.43237720996269, -103.64403649768688 29.563723327447025, -102.38112892437397 31.01392306471878))"
BRAVO 3,2015-02-01 04:35:00+00:00,2015-02-01 08:35:00+00:00,0.0,41000.0,"POLYGON ((-45.15 41.45, -46.15 34.15, -49.3 34.15, -48.45 41.45, -45.15 41.45))"
ALFA 4,2015-02-01 04:40:00+00:00,2015-02-01 08:40:00+00:00,0.0,32000.0,"POLYGON ((-55.3 42.15, -50 40.15, -50.3 33, -61.15 31.15, -63.3 32.45, -55.3 42.15))"
BRAVO 4,2015-02-01 08:15:00+00:00,2015-02-01 12:15:00+00:00,0.0,40000.0,"POLYGON ((-45.3 38.3, -45.45 32.45, -48 32.15, -47.3 38, -45.3 38.3))"
CHARLIE 1,2015-02-01 10:30:00+00:00,2015-02-01 14:30:00+00:00,0.0,40000.0,"POLYGON ((-50.45 27.45, -47.15 27.45, -51 23.45, -55 23.45, -50.45 27.45))"
BRAVO 5,2015-02-01 11:45:00+00:00,2015-02-01 15:45:00+00:00,0.0,40000.0,"POLYGON ((-46 40, -44.3 38.45, -44 31.45, -49.15 30.3, -49.15 35.15, -46 40))"
BRAVO 6,2015-02-01 13:45:00+00:00,2015-02-01 17:45:00+00:00,0.0,32000.0,"POLYGON ((-46 36.3, -46 31, -50 30, -48 35.3, -46 36.3))"
DELTA 1,2015-02-01 14:00:00+00:00,2015-02-01 18:00:00+00:00,34000.0,42000.0,"POLYGON ((-49 45, -43 45, -43 40, -49 40, -49 45))"
BRAVO 7,2015-02-01 17:15:00+00:00,2015-02-01 21:15:00+00:00,0.0,34000.0,"POLYGON ((-44 38.3, -43.3 31.3, -48 29, -47 36.3, -44 38.3))"
BRAVO 8,2015-02-01 18:45:00+00:00,2015-02-01 22:45:00+00:00,0.0,34000.0,"POLYGON ((-43 40, -43.3 31.3, -47.3 30, -46.3 40, -43 40))"
3C,2015-02-01 19:55:00+00:00,2015-02-01 21:55:00+00:00,,,"POLYGON ((-92.4506992175076 33.34912341451256, -93.60937988180657 32.77388668999076, -93.65187270339644 32.73369273305675, -94.44488348555802 31.33703469686614, -94.39122701253655 31.38195076416472, -94.87377863787646 31.21151330306627, -94.91955577512019 31.178428260361, -95.81564869316426 30.02064209350595, -93.5204450752326 32.59474819558029, -92.36176441093363 33.1699849201021, -94.27096303580433 31.2382841163237, -93.47795225364274 32.63494215251431, -94.80717113416571 31.02293058792666, -94.3246195088258 31.19336804902512, -95.65748691496606 29.89822946377689, -94.76139399692198 31.05601563063193, -92.4506992175076 33.34912341451256))"
BRAVO 9,2015-02-01 20:45:00+00:00,2015-02-02 00:45:00+00:00,0.0,34000.0,"POLYGON ((-42 35.3, -43 30, -46.3 28, -45 35, -42 35.3))"
4C,2015-02-01 20:55:00+00:00,2015-02-01 22:55:00+00:00,0.0,32000.0,"POLYGON ((-89.98 34.44171624231644, -93.7786822502802 30.138305628760012, -97.01382606355064 29.37153817238279, -89.98 34.44171624231644))"
BRAVO 10,2015-02-01 21:40:00+00:00,2015-02-02 01:40:00+00:00,0.0,40000.0,"POLYGON ((-45 41.15, -40.45 39.3, -43.15 26, -47.45 25, -45.15 35, -45 41.15))"
5C,2015-02-01 21:55:00+00:00,2015-02-01 23:55:00+00:00,0.0,35000.0,"POLYGON ((-90.28 33.626368955736396, -89.30793402226548 33.48744306994657, -91.70105040736887 30.8422772774146, -93.94233855984072 31.157663216393814, -90.28 33.626368955736396))"
6C,2015-02-01 22:55:00+00:00,2015-02-02 00:55:00+00:00,,,"POLYGON ((-88.81956039705173 33.5964202072632, -93.23382664120993 30.39779179790075, -92.57484398037333 31.10526837399227, -90.19344369753667 32.35102559732741, -88.63373267078917 33.53266049516441, -88.81956039705173 33.5964202072632))"
7C,2015-02-01 23:55:00+00:00,2015-02-02 01:55:00+00:00,,,"POLYGON ((-88.60816028123945 33.61040876867516, -90.52247971209388 31.31464020332004, -93.45763886919589 30.04762048331666, -88.46309673642763 33.47272591583347, -90.48958006297731 31.33760996795768, -93.53690311577456 30.23124286543364, -90.60174395867256 31.49826258543702, -90.63464360778913 31.47529282079938, -88.60816028123945 33.61040876867516))"
1C,2015-02-02 00:55:00+00:00,2015-02-02 02:55:00+00:00,,,"POLYGON ((-87.21213488847734 33.83200950562339, -88.89577495047529 32.17183695309575, -93.09046121762894 30.10189188260581, -87.08407697399689 33.67838278093359, -88.87599815713364 32.18469937338079, -93.1789655454261 30.2812434478657, -88.98427927827244 32.35118851835564, -89.00405607161409 32.3383260980706, -87.21213488847734 33.83200950562339))"
1E,2015-02-02 00:55:00+00:00,2015-02-02 02:55:00+00:00,0.0,30000.0,"POLYGON ((-85.54263888736502 35.7125782064742, -85.43799859559583 35.54213640016348, -87.11315393787494 34.513698908394325, -87.21779422964413 34.684140714705045, -85.54263888736502 35.7125782064742))"
