URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,A321,TYS UA /OV VXV/TM 1449/FL350/TP A321/TB NEG/RM ZTLFD 40,NEG,202501091400-KMSC-UBUS01-PIREP,35000.0,35.9,-83.89,2025-01-09 14:49:00+00:00,0.0,0,M,"('KMRX', 'KOHX', 'KGSP', 'KJKL', 'KHTX')","['s3://unidata-nexrad-level2/2025/01/09/KMRX/KMRX20250109_144721_V06', 's3://unidata-nexrad-level2/2025/01/09/KOHX/KOHX20250109_144414_V06', 's3://unidata-nexrad-level2/2025/01/09/KGSP/KGSP20250109_144211_V06', 's3://unidata-nexrad-level2/2025/01/09/KJKL/KJKL20250109_144512_V06', 's3://unidata-nexrad-level2/2025/01/09/KHTX/KHTX20250109_144627_V06']"
F,E145,ATL UA /OV MVC045025/TM 0113/FL190/TP E145/TB LGT MOD,LGT MOD,202501110100-KMSC-UBUS01-PIREP,19000.0,31.744651690372123,-87.00460890978383,2025-01-11 01:13:00+00:00,2.0,0,M,"('KEVX', 'KMOB', 'KMXX', 'KEOX', 'KBMX')","['s3://unidata-nexrad-level2/2025/01/11/KEVX/KEVX20250111_011112_V06', 's3://unidata-nexrad-level2/2025/01/11/KMOB/KMOB20250111_010911_V06', 's3://unidata-nexrad-level2/2025/01/11/KMXX/KMXX20250111_011050_V06', 's3://unidata-nexrad-level2/2025/01/11/KBMX/KBMX20250111_010939_V06']"
T,787,BOS UUA /OV 4217N04354W/TM 0625/FL400/TP 787/TB SEV,SEV,202501210600-KMSC-UBUS01-PIREP,40000.0,42.2833,-43.9,2025-01-21 06:25:00+00:00,5.0,0,U,"('LPLA', 'KCBW', 'KGYX', 'KBOX', 'KOKX')","['s3://unidata-nexrad-level2/2025/01/21/KCBW/KCBW20250121_061812_V06', 's3://unidata-nexrad-level2/2025/01/21/KGYX/KGYX20250121_061910_V06', 's3://unidata-nexrad-level2/2025/01/21/KBOX/KBOX20250121_062020_V06', 's3://unidata-nexrad-level2/2025/01/21/KOKX/KOKX20250121_061650_V06']"
T,B738,TTN UUA /OV RBV2000025/TM 1354/FL230/TP B738/TB SEV 235-250/RM NO INJURIES NO DAMAGE REPORTED,SEV 235-250,202501221400-KMSC-UBUS01-PIREP,23000.0,40.27682,-74.81588,2025-01-22 13:54:00+00:00,5.0,0,M,"('KDIX', 'KDOX', 'KOKX', 'KBGM', 'KENX')","['s3://unidata-nexrad-level2/2025/01/22/KDIX/KDIX20250122_134938_V06', 's3://unidata-nexrad-level2/2025/01/22/KDOX/KDOX20250122_134940_V06', 's3://unidata-nexrad-level2/2025/01/22/KOKX/KOKX20250122_134702_V06', 's3://unidata-nexrad-level2/2025/01/22/KBGM/KBGM20250122_134948_V06', 's3://unidata-nexrad-level2/2025/01/22/KENX/KENX20250122_135230_V06']"
F,B737,TYS UA /OV VXV255030/TM 1654/FL230/TP B737/TB CONS LGT CHOP OCNL MOD CHOP/RM ZTLFD-41,CONS LGT CHOP OCNL MOD CHOP,202501211700-KMSC-UBUS01-PIREP,23000.0,35.77057999526693,-84.48626815346654,2025-01-21 16:54:00+00:00,2.0,0,M,"('KMRX', 'KHTX', 'KOHX', 'KJKL', 'KGSP')","['s3://unidata-nexrad-level2/2025/01/21/KMRX/KMRX20250121_165152_V06', 's3://unidata-nexrad-level2/2025/01/21/KHTX/KHTX20250121_164739_V06', 's3://unidata-nexrad-level2/2025/01/21/KOHX/KOHX20250121_164840_V06', 's3://unidata-nexrad-level2/2025/01/21/KJKL/KJKL20250121_165010_V06']"
T,C340,MTC UUA /OV D95/TM 1955/FL025/TP C340/TB MOD TURB,MOD TURB,202501272000-KMSC-UBUS01-PIREP,2500.0,43.0666,-83.2723,2025-01-27 19:55:00+00:00,3.0,0,L,"('KDTX', 'KGRR', 'KCLE', 'KAPX', 'KIWX')","['s3://unidata-nexrad-level2/2025/01/27/KDTX/KDTX20250127_195058_V06', 's3://unidata-nexrad-level2/2025/01/27/KGRR/KGRR20250127_195151_V06', 's3://unidata-nexrad-level2/2025/01/27/KCLE/KCLE20250127_195056_V06', 's3://unidata-nexrad-level2/2025/01/27/KAPX/KAPX20250127_195004_V06', 's3://unidata-nexrad-level2/2025/01/27/KIWX/KIWX20250127_195202_V06']"
T,C208,AQH UUA /OV AQH-PTU /TM 2235 /FL015 /TP C208 /TB OCNL SEV /RM CONS MOD TB OCNL SEV (AKFSS,OCNL SEV,202501212245-KWBC-UBUS35-PIRUS,1500.0,59.38,-161.82999999999998,2025-01-21 22:35:00+00:00,5.0,0,L,"('PABC', 'PAKC', 'PAEC', 'PAHG', 'PAPD')","['s3://unidata-nexrad-level2/2025/01/21/PABC/PABC20250121_222945_V06', 's3://unidata-nexrad-level2/2025/01/21/PAKC/PAKC20250121_223251_V06', 's3://unidata-nexrad-level2/2025/01/21/PAEC/PAEC20250121_223342_V06', 's3://unidata-nexrad-level2/2025/01/21/PAHG/PAHG20250121_223410_V06', 's3://unidata-nexrad-level2/2025/01/21/PAPD/PAPD20250121_223220_V06']"
F,H25B,ABY UA /OV PZD360025/TM 2025/FL400/TP H25B/TB SEV CAT/RM NO DAMAGES OR INJURIES REPORTED ZTLFD 27,SEV CAT,202501212000-KMSC-UBUS01-PIREP,40000.0,32.07670041670042,-84.29,2025-01-21 20:25:00+00:00,5.0,0,M,"('KJGX', 'KEOX', 'KFFC', 'KMXX', 'KVAX')","['s3://unidata-nexrad-level2/2025/01/21/KJGX/KJGX20250121_202239_V06', 's3://unidata-nexrad-level2/2025/01/21/KEOX/KEOX20250121_201956_V06', 's3://unidata-nexrad-level2/2025/01/21/KFFC/KFFC20250121_202216_V06', 's3://unidata-nexrad-level2/2025/01/21/KMXX/KMXX20250121_201953_V06', 's3://unidata-nexrad-level2/2025/01/21/KVAX/KVAX20250121_202427_V06']"
T,B738,GRK UUA /OV KAGJ045010/TM 2119/FL240/TP B738/TB SEV/RM ZHU,SEV,202501092100-KMSC-UBUS01-PIREP,24000.0,31.07,-97.83,2025-01-09 21:19:00+00:00,5.0,1,M,"('KGRK', 'KEWX', 'KFWS', 'KDYX', 'KSJT')","['s3://unidata-nexrad-level2/2025/01/09/KGRK/KGRK20250109_211700_V06', 's3://unidata-nexrad-level2/2025/01/09/KEWX/KEWX20250109_211357_V06', 's3://unidata-nexrad-level2/2025/01/09/KFWS/KFWS20250109_211731_V06', 's3://unidata-nexrad-level2/2025/01/09/KDYX/KDYX20250109_211655_V06', 's3://unidata-nexrad-level2/2025/01/09/KSJT/KSJT20250109_211625_V06']"
F,C510,LKV UA /OV LKV150110/TM 0429/FL380/TP C510/TB LGT-MOD/RM ...ZSE,LGT-MOD,202501250400-KMSC-UBUS01-PIREP,38000.0,40.57326815482746,-119.16234731589024,2025-01-25 04:29:00+00:00,2.0,0,U,"('KRGX', 'KLRX', 'KBBX', 'KDAX', 'KMAX')","['s3://unidata-nexrad-level2/2025/01/25/KRGX/KRGX20250125_042421_V06', 's3://unidata-nexrad-level2/2025/01/25/KLRX/KLRX20250125_042457_V06', 's3://unidata-nexrad-level2/2025/01/25/KBBX/KBBX20250125_042228_V06', 's3://unidata-nexrad-level2/2025/01/25/KDAX/KDAX20250125_042616_V06', 's3://unidata-nexrad-level2/2025/01/25/KMAX/KMAX20250125_042641_V06']"
