URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,C750,PSB UA /OV PSB100010/TM 0247/FL140/TP C750/TB SEV,SEV,202507010200-KMSC-UBUS01-PIREP,14000.0,40.855446292802775,-77.87022226034723,2025-07-01 02:47:00,5.0,M,"('KCCX', 'KPBZ', 'KLWX', 'KBGM', 'KBUF')","['s3://unidata-nexrad-level2/2025/07/01/KCCX/KCCX20250701_024442_V06', 's3://unidata-nexrad-level2/2025/07/01/KPBZ/KPBZ20250701_024411_V06', 's3://unidata-nexrad-level2/2025/07/01/KLWX/KLWX20250701_024518_V06', 's3://unidata-nexrad-level2/2025/07/01/KBGM/KBGM20250701_024537_V06', 's3://unidata-nexrad-level2/2025/07/01/KBUF/KBUF20250701_024633_V06']"
T,CRJ7,ILG UUA /OV DQO/TM 0357/FL250/TP CRJ7/TB SEV,SEV,202507010400-KMSC-UBUS01-PIREP,25000.0,39.68,-75.61,2025-07-01 03:57:00,5.0,M,"('KDOX', 'KDIX', 'KLWX', 'KCCX', 'KOKX')","['s3://unidata-nexrad-level2/2025/07/01/KDOX/KDOX20250701_035516_V06', 's3://unidata-nexrad-level2/2025/07/01/KDIX/KDIX20250701_035325_V06', 's3://unidata-nexrad-level2/2025/07/01/KLWX/KLWX20250701_035543_V06', 's3://unidata-nexrad-level2/2025/07/01/KCCX/KCCX20250701_035452_V06', 's3://unidata-nexrad-level2/2025/07/01/KOKX/KOKX20250701_035653_V06']"
T,P28A,IWA UUA /OV IWA/TM 0435/FL026/TP P28A/TB CONS SEV 024-026,CONS SEV 024-026,202507010400-KMSC-UBUS01-PIREP,2600.0,33.30783,-111.65547,2025-07-01 04:35:00,5.0,L,"('KIWA', 'KFSX', 'KFSX', 'KEMX', 'KYUX')","['s3://unidata-nexrad-level2/2025/07/01/KIWA/KIWA20250701_043235_V06', 's3://unidata-nexrad-level2/2025/07/01/KFSX/KFSX20250701_043009_V06', 's3://unidata-nexrad-level2/2025/07/01/KFSX/KFSX20250701_043009_V06', 's3://unidata-nexrad-level2/2025/07/01/KEMX/KEMX20250701_043201_V06', 's3://unidata-nexrad-level2/2025/07/01/KYUX/KYUX20250701_043418_V06']"
T,C172,TWF UUA /OV TWF090020/TM 1641/FL105/TP C172/TB SEV 105 /ZLC,SEV 105,202507011600-KMSC-UBUS01-PIREP,10500.0,42.48181,-114.03573095235444,2025-07-01 16:41:00,5.0,L,"('KSFX', 'KMTX', 'KCBX', 'KLRX', 'KMSX')","['s3://unidata-nexrad-level2/2025/07/01/KSFX/KSFX20250701_164027_V06', 's3://unidata-nexrad-level2/2025/07/01/KMTX/KMTX20250701_163841_V06', 's3://unidata-nexrad-level2/2025/07/01/KCBX/KCBX20250701_163552_V06', 's3://unidata-nexrad-level2/2025/07/01/KLRX/KLRX20250701_163443_V06', 's3://unidata-nexrad-level2/2025/07/01/KMSX/KMSX20250701_162916_V06']"
T,E135,GSO UUA /OV GSO010020/TM 1731/FL260/TP E135/TB SEV 260/RM NO DMG NO INJURIES ZTLFD-29,SEV 260,202507011700-KMSC-UBUS01-PIREP,26000.0,36.42579584083999,-79.87196854284095,2025-07-01 17:31:00,5.0,M,"('KFCX', 'KRAX', 'KAKQ', 'KRLX', 'KGSP')","['s3://unidata-nexrad-level2/2025/07/01/KFCX/KFCX20250701_172643_V06', 's3://unidata-nexrad-level2/2025/07/01/KRAX/KRAX20250701_172955_V06', 's3://unidata-nexrad-level2/2025/07/01/KAKQ/KAKQ20250701_172757_V06', 's3://unidata-nexrad-level2/2025/07/01/KRLX/KRLX20250701_172703_V06', 's3://unidata-nexrad-level2/2025/07/01/KGSP/KGSP20250701_173059_V06']"
T,S22T,CPR UUA /OV DDY045032/TM 1940/FL100/TP S22T/TB SEV/RM ZDVWC-22 MOD TO SEV TB,SEV,202507011900-KMSC-UBUS01-PIREP,10000.0,43.46715416367633,-105.76354962610372,2025-07-01 19:40:00,5.0,U,"('KRIW', 'KUDX', 'KCYS', 'KBLX', 'KFTG')","['s3://unidata-nexrad-level2/2025/07/01/KRIW/KRIW20250701_193914_V06', 's3://unidata-nexrad-level2/2025/07/01/KUDX/KUDX20250701_193835_V06', 's3://unidata-nexrad-level2/2025/07/01/KCYS/KCYS20250701_193918_V06', 's3://unidata-nexrad-level2/2025/07/01/KBLX/KBLX20250701_193912_V06', 's3://unidata-nexrad-level2/2025/07/01/KFTG/KFTG20250701_193701_V06']"
T,B77W,LNA UUA /OV LRP250010/TM 2017/FL150/TP B77W/TB SEV/RM SEVERE TURB IN DECENT,SEV,202507012000-KMSC-UBUS01-PIREP,15000.0,40.0629920255025,-76.49482390078603,2025-07-01 20:17:00,5.0,U,"('KLWX', 'KCCX', 'KDOX', 'KDIX', 'KBGM')","['s3://unidata-nexrad-level2/2025/07/01/KLWX/KLWX20250701_201616_V06', 's3://unidata-nexrad-level2/2025/07/01/KCCX/KCCX20250701_201422_V06', 's3://unidata-nexrad-level2/2025/07/01/KDOX/KDOX20250701_201249_V06', 's3://unidata-nexrad-level2/2025/07/01/KDIX/KDIX20250701_201438_V06', 's3://unidata-nexrad-level2/2025/07/01/KBGM/KBGM20250701_201339_V06']"
T,C56X,LAS UUA /OV LAS030008/TM 2124/FL110/TP C56X/TB SEV 110-150/RM RATPK3 DEPT./KLAS,SEV 110-150,202507012100-KMSC-UBUS01-PIREP,11000.0,36.18737940692164,-115.08091352288656,2025-07-01 21:24:00,5.0,M,"('KESX', 'KICX', 'KEYX', 'KSOX', 'KYUX')","['s3://unidata-nexrad-level2/2025/07/01/KESX/KESX20250701_212251_V06', 's3://unidata-nexrad-level2/2025/07/01/KICX/KICX20250701_212244_V06', 's3://unidata-nexrad-level2/2025/07/01/KEYX/KEYX20250701_211630_V06', 's3://unidata-nexrad-level2/2025/07/01/KSOX/KSOX20250701_212035_V06', 's3://unidata-nexrad-level2/2025/07/01/KYUX/KYUX20250701_212154_V06']"
T,C172,BJC UUA /OV 3N BJC/TM 2140/FL060/TP C172/TB SEV/RM SEVERE DOWNDRAFTS UNKNOWN FPM,SEV,202507012100-KMSC-UBUS01-PIREP,6000.0,39.95881405000405,-105.11719,2025-07-01 21:40:00,5.0,L,"('KFTG', 'KCYS', 'KPUX', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2025/07/01/KFTG/KFTG20250701_213945_V06', 's3://unidata-nexrad-level2/2025/07/01/KCYS/KCYS20250701_213734_V06', 's3://unidata-nexrad-level2/2025/07/01/KPUX/KPUX20250701_213931_V06', 's3://unidata-nexrad-level2/2025/07/01/KGJX/KGJX20250701_213504_V06', 's3://unidata-nexrad-level2/2025/07/01/KGLD/KGLD20250701_213723_V06']"
T,P28A,MKC UUA /OV MKC010001/TM 2158/FL003/TP P28A/TB SEV 003/RM DURC,SEV 003,202507012200-KMSC-UBUS01-PIREP,300.0,39.139414792042,-94.58926914645193,2025-07-01 21:58:00,5.0,L,"('KEAX', 'KTWX', 'KSGF', 'KOAX', 'KDMX')","['s3://unidata-nexrad-level2/2025/07/01/KEAX/KEAX20250701_215212_V06', 's3://unidata-nexrad-level2/2025/07/01/KTWX/KTWX20250701_215739_V06', 's3://unidata-nexrad-level2/2025/07/01/KSGF/KSGF20250701_215210_V06', 's3://unidata-nexrad-level2/2025/07/01/KOAX/KOAX20250701_215423_V06', 's3://unidata-nexrad-level2/2025/07/01/KDMX/KDMX20250701_215639_V06']"
