URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,A21N,JST UA /OV JST/TM 2020/FL360/TP A21N/TB CONS LGT-MOD/RM ZOB,CONS LGT-MOD,202506032000-KMSC-UBUS01-PIREP,36000.0,40.31611,-78.83394,2025-06-03 20:20:00,2.0,U,"('KCCX', 'KPBZ', 'KLWX', 'KBUF', 'KRLX')","['s3://unidata-nexrad-level2/2025/06/03/KCCX/KCCX20250603_201511_V06', 's3://unidata-nexrad-level2/2025/06/03/KPBZ/KPBZ20250603_201401_V06', 's3://unidata-nexrad-level2/2025/06/03/KLWX/KLWX20250603_201855_V06', 's3://unidata-nexrad-level2/2025/06/03/KBUF/KBUF20250603_201814_V06']"
T,C56X,DEN UUA /OV DEN210040/TM 2118/FL150/TP C56X/TB SEV,SEV,202506042100-KMSC-UBUS01-PIREP,15000.0,39.2554029653918,-105.09160987478948,2025-06-04 21:18:00,5.0,M,"('KFTG', 'KPUX', 'KCYS', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2025/06/04/KFTG/KFTG20250604_211708_V06', 's3://unidata-nexrad-level2/2025/06/04/KPUX/KPUX20250604_211536_V06', 's3://unidata-nexrad-level2/2025/06/04/KCYS/KCYS20250604_211718_V06', 's3://unidata-nexrad-level2/2025/06/04/KGJX/KGJX20250604_211632_V06', 's3://unidata-nexrad-level2/2025/06/04/KGLD/KGLD20250604_211018_V06']"
T,PA32,ERV UUA /OV STV135005/TM 2311/FL055/TP PA32/TB SEV TURB FL055/RM ZHU,SEV TURB FL055,202506152300-KMSC-UBUS01-PIREP,5500.0,30.15106966192557,-98.6418083488892,2025-06-15 23:11:00,5.0,L,"('KEWX', 'KGRK', 'KDFX', 'KSJT', 'KDYX')","['s3://unidata-nexrad-level2/2025/06/15/KEWX/KEWX20250615_230838_V06', 's3://unidata-nexrad-level2/2025/06/15/KGRK/KGRK20250615_230842_V06', 's3://unidata-nexrad-level2/2025/06/15/KDFX/KDFX20250615_231028_V06', 's3://unidata-nexrad-level2/2025/06/15/KSJT/KSJT20250615_230528_V06', 's3://unidata-nexrad-level2/2025/06/15/KDYX/KDYX20250615_230913_V06']"
T,C680,ERV UUA /OV KSTV360040/TM 1710/FL200/TP C680/TB SEV /RM CORRECTED TYPE ACFT ZHU,SEV,202506091700-KMSC-UBUS01-PIREP,20000.0,30.87672066672067,-98.71,2025-06-09 17:10:00,5.0,U,"('KEWX', 'KGRK', 'KSJT', 'KDYX', 'KFWS')","['s3://unidata-nexrad-level2/2025/06/09/KEWX/KEWX20250609_170625_V06', 's3://unidata-nexrad-level2/2025/06/09/KGRK/KGRK20250609_170827_V06', 's3://unidata-nexrad-level2/2025/06/09/KSJT/KSJT20250609_170921_V06', 's3://unidata-nexrad-level2/2025/06/09/KDYX/KDYX20250609_170200_V06', 's3://unidata-nexrad-level2/2025/06/09/KFWS/KFWS20250609_170514_V06']"
T,A321,GAG UUA /OV MMB/TM 1316/FL320/TP A321/TB SEV/RM ZKC/FDC/CW,SEV,202506101300-KMSC-UBUS01-PIREP,32000.0,36.34,-99.88,2025-06-10 13:16:00,5.0,M,"('KDDC', 'KVNX', 'KAMA', 'KFDR', 'KTLX')","['s3://unidata-nexrad-level2/2025/06/10/KDDC/KDDC20250610_131540_V06', 's3://unidata-nexrad-level2/2025/06/10/KVNX/KVNX20250610_131423_V06', 's3://unidata-nexrad-level2/2025/06/10/KAMA/KAMA20250610_131525_V06', 's3://unidata-nexrad-level2/2025/06/10/KFDR/KFDR20250610_125114_V06', 's3://unidata-nexrad-level2/2025/06/10/KTLX/KTLX20250610_130912_V06']"
T,C25M,LAS UUA /OV LAS212032/TM 1620/FL150/TP C25M/TB SEV/RM RNDRZ3 ARR./KLAS,SEV,202506141600-KMSC-UBUS01-PIREP,15000.0,35.61957104633552,-115.51308938608916,2025-06-14 16:20:00,5.0,U,"('KESX', 'KEYX', 'KSOX', 'KICX', 'KNKX')","['s3://unidata-nexrad-level2/2025/06/14/KESX/KESX20250614_161532_V06', 's3://unidata-nexrad-level2/2025/06/14/KEYX/KEYX20250614_161820_V06', 's3://unidata-nexrad-level2/2025/06/14/KSOX/KSOX20250614_161146_V06', 's3://unidata-nexrad-level2/2025/06/14/KICX/KICX20250614_161300_V06', 's3://unidata-nexrad-level2/2025/06/14/KNKX/KNKX20250614_161316_V06']"
F,A320,MYNN UA /OV ZQA010120/TM 1721/FL340/TP A320/TB NEG,NEG,202506301700-KMSC-UBUS01-PIREP,34000.0,26.969775045039945,-77.06676983102791,2025-06-30 17:21:00,0.0,M,"('KAMX', 'KAMX', 'KMLB', 'KBYX', 'KTBW')","['s3://unidata-nexrad-level2/2025/06/30/KAMX/KAMX20250630_171951_V06', 's3://unidata-nexrad-level2/2025/06/30/KAMX/KAMX20250630_171951_V06', 's3://unidata-nexrad-level2/2025/06/30/KMLB/KMLB20250630_171938_V06', 's3://unidata-nexrad-level2/2025/06/30/KBYX/KBYX20250630_171656_V06', 's3://unidata-nexrad-level2/2025/06/30/KTBW/KTBW20250630_171553_V06']"
T,SR22,SAF UUA /OV SAF260040/TM 1847/FL090/TP SR22/TB SEV/RM NO INJURIES OR DAMAGE ZAB/FDCS,SEV,202506221800-KMSC-UBUS01-PIREP,9000.0,35.501335171211075,-106.89710847912934,2025-06-22 18:47:00,5.0,L,"('KABX', 'KHDX', 'KFDX', 'KEPZ', 'KGJX')","['s3://unidata-nexrad-level2/2025/06/22/KABX/KABX20250622_183854_V06', 's3://unidata-nexrad-level2/2025/06/22/KHDX/KHDX20250622_184246_V06', 's3://unidata-nexrad-level2/2025/06/22/KFDX/KFDX20250622_184454_V06', 's3://unidata-nexrad-level2/2025/06/22/KEPZ/KEPZ20250622_184344_V06', 's3://unidata-nexrad-level2/2025/06/22/KGJX/KGJX20250622_184244_V06']"
F,B738,CVG UA /OV FLM/TM 1928/FL370/TP B738/TB NEG,NEG,202506221900-KMSC-UBUS01-PIREP,37000.0,38.65,-84.31,2025-06-22 19:28:00,0.0,M,"('KILN', 'KJKL', 'KLVX', 'KIND', 'KMRX')","['s3://unidata-nexrad-level2/2025/06/22/KILN/KILN20250622_192229_V06', 's3://unidata-nexrad-level2/2025/06/22/KJKL/KJKL20250622_192613_V06', 's3://unidata-nexrad-level2/2025/06/22/KLVX/KLVX20250622_192729_V06', 's3://unidata-nexrad-level2/2025/06/22/KIND/KIND20250622_192745_V06', 's3://unidata-nexrad-level2/2025/06/22/KMRX/KMRX20250622_192736_V06']"
T,PA12,MRI UUA /OV MRI070004 /TM 2213 /FL009 /TP PA12 /TB SEV /RM (AKFSS,SEV,202506012230-KWBC-UBAK91-PIREP,900.0,61.232803189799,-149.7099103922592,2025-06-01 22:13:00,5.0,L,"('PAHG', 'PAIH', 'PAIH', 'PAPD', 'PAKC')","['s3://unidata-nexrad-level2/2025/06/01/PAHG/PAHG20250601_221003_V06', 's3://unidata-nexrad-level2/2025/06/01/PAIH/PAIH20250601_220920_V06', 's3://unidata-nexrad-level2/2025/06/01/PAIH/PAIH20250601_220920_V06', 's3://unidata-nexrad-level2/2025/06/01/PAPD/PAPD20250601_220652_V06', 's3://unidata-nexrad-level2/2025/06/01/PAKC/PAKC20250601_221114_V06']"
