URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,CH7B,BDU UUA /OV LMO /TM 1830 /FL125 /TP CH7B /TB SEV,SEV,,12500.0,40.16367,-105.16304,2010-09-06 18:30:00,5.0,L
T,CRJ9,CHA UUA /OV HRS320005/TM 2223/FL260/TP CRJ9/TB SEV/RM CWSU ZTL,SEV,201009272200-KMSC-UBUS01-PIREP,26000.0,35.00384220773174,-83.98534898004525,2010-09-27 22:23:00,5.0,U
T,BE9L,DEN UUA /OV DEN135030/TM 0410/FL130/TP BE9L/TB SEV,SEV,201009230400-KMSC-UBUS01-PIREP,13000.0,39.45641797155345,-104.19970969478592,2010-09-23 04:10:00,5.0,L
T,C560,CRW UUA /OV HVQ220010/TM 1128/FL380/TP C560/TB SEV,SEV,,38000.0,38.22231558453652,-81.90661710697091,2010-09-29 11:28:00,5.0,M
F,BE20,OJA UA /OV HBR-HBR045050 /TM 1513 /FL200 /TP BE20 /SK OVC-TOP200 /WX -RA /TB NEG /IC LGT RIME 190-200 /RM -RA INTMT SFC-200/TA UNKN,NEG,,20000.0,35.5448294,-98.6684903,2010-09-20 15:13:00,0.0,M
F,B737,LAS UA /OV LAS/TM 1538/FL410/TP B737/WV 240079KT/TB LGT CHOP DURGC 270-330/RM LAS-DEN AWC-WEB:SWA,LGT CHOP DURGC 270-330,201009221545-KWBC-UBNV90-PIREP,41000.0,36.08,-115.16,2010-09-22 15:38:00,1.0,M
F,E145,CVG UA /OV BIGXX/TM 2208/FL280/TP E145/TB MOD,MOD,,28000.0,63.99,-145.72,2010-09-30 22:08:00,3.0,M
T,E145,DTO UUA /OV DTO330005 /TM 0203 /FL060 /TP E145 /TB SEV,SEV,,6000.0,33.27717462932602,-97.25040186282558,2010-09-09 02:03:00,5.0,M
F,C560,CGF UA /OV CGF360010 /TM 2210 /FL045 /TP C560 /SK OVC045 /WX -RA /TB LGT,LGT,,4500.0,41.73179016668016,-81.48636,2010-09-16 22:10:00,1.0,M
F,B757,ERY UA /OV ERY/TM 0137/FL260/TP B757/TB MOD /RM SMOOTH AT 240,MOD,,26000.0,46.31111,-85.45722,2010-09-23 01:37:00,3.0,M
F,MD80,ELZ UA /OV ELM-JHW/TM 1732/FL260/TP MD80/TB CONT LGT TURB/RM DURGCFL260-320,CONT LGT TURB,,26000.0,42.15526062,-78.07869244,2010-09-06 17:32:00,1.0,M
F,C182,COU UA /OV SZL090045 /TM 1557 /FL065 /TP C182 /SK SKC /WX FV99SM /TB NEG,NEG,201009251600-KWBC-UBMO90-PIREP,6500.0,38.72,-92.58864507937082,2010-09-25 15:57:00,0.0,L
F,PA31,HON UA /OV HON /TM 1243 /FL060 /TP PA31 /TA 17 /TB NEG /RM HYR OVC,NEG,,6000.0,44.38519,-98.22856,2010-09-22 12:43:00,0.0,L
T,BE9L,SUX UUA /OV SUX/TM 2109/FL160/TP BE9L/TB SEV,SEV,,16000.0,42.391678,-96.379478,2010-09-23 21:09:00,5.0,L
F,C680,BIS UA /OV BIS130035 /TM 2012 /FL410 /TP C680 /TB NEG,NEG,,41000.0,46.39773018927126,-100.09324700986105,2010-09-15 20:12:00,0.0,U
