URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
T,P28A,RBG UUA /OV OED033060 /TM 2300 /FL065 /TP P28A /TB SEV /RM ONE HARD BUMP,SEV,201005042335-KWBC-UBOR91-PIREP,6500.0,43.31873850032936,-122.171459711019,2010-05-04 23:00:00,5.0,L
T,C182,BFL UUA /OV WJF315045 /TM 2341 /FL095 /TP C182 /TB SEV,SEV,201005052345-KWBC-UBCA90-PIREP,9500.0,35.25037304266982,-118.56526563855547,2010-05-05 23:41:00,5.0,L
T,BE20,IND UUA /OV 10 SE MIE/TM 0308/FL110/TP BE20/TB SEV,SEV,201005030325-KWBC-UBIN91-PIREP,11000.0,40.12213932385115,-85.23559977345042,2010-05-03 03:08:00,5.0,M
F,C170,LEW UA /OV 3B5 /TM 1940 /FL030 /TP C170 /TB MOD,MOD,,3000.0,44.18,-70.23,2010-05-29 19:40:00,3.0,L
T,PC12,PUB UUA /OV PUB 270050/TM 0040/FL250/TP PC12/TB SEV/RM CWSU ZDV,SEV,201005070100-KWBC-UBCO91-PIREP,25000.0,38.29,-105.49181330003704,2010-05-07 00:40:00,5.0,L
F,B737,TYR UA /OV FZT/TM 1506/FL390/TP B737/TB CONT MOD CHOP 390/RM AWC-WEB:SWA,CONT MOD CHOP 390,,39000.0,32.07,-95.53,2010-05-25 15:06:00,3.0,M
T,CRJ7,LIT UUA /OV LIT 315050/TM 2112/FL380/TP CRJ7/TB SEV /RM ZME,SEV,201005302120-KWBC-UBAR91-PIREP,38000.0,35.26930338074425,-92.8966153183368,2010-05-30 21:12:00,5.0,M
T,BE20,MQY UUA /OV BNA180030 /TM 2036 /FL070 /TP BE20 /TB SEV,SEV,,7000.0,35.6188494999595,-86.68917,2010-05-01 20:36:00,5.0,M
F,M20P,UUA /OV CYYC 270045 /TM 1330 /FL125 /TP M20P /TB MDT-SEV,MDT-SEV,,12500.0,51.11389,-115.21507351618388,2010-05-21 13:30:00,5.0,L
T,H,BOS UUA /OV 4100N 05322W/TM 0424/FL330/TP H/A310/TB SEV,SEV,201005310430-KWBC-UBMA91-PIREP,33000.0,41.0,-53.3666,2010-05-31 04:24:00,5.0,L
T,757,BOS UUA /OV BOS 090050/TM 1732/FL380/TP 757/TB SEV,SEV,,38000.0,42.36057,-69.88186537986539,2010-05-07 17:32:00,5.0,U
T,BE20,MPZ UUA /OV BRL270025 /TM 0515 /FL025 /TP BE20 /WV 16050KT /TB SEV 050-025,SEV 050-025,201005070500-KMSC-UBUS01-PIREP,2500.0,40.72,-91.47980439688936,2010-05-07 05:15:00,5.0,M
F,B738,TAD UA /OV TBE/TM 1423/FL380/TP B738/TA M53/WV 268080KT/TB NEG/RM AWC-WEB:ASA,NEG,,38000.0,37.27,-103.6,2010-05-05 14:23:00,0.0,M
