URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,B737,CHS UA /OV CHS 010020/TM 1158/FL380/TP B737/TB MOD/RM ZJX,MOD,,38000.0,33.226895840839994,-79.97155630081126,2010-03-07 11:58:00+00:00,3.0,0,M
F,B752,MOP UA /OV MOP330030/TM 1710/FL300/TP B752/TB CONT LGT OCNL MOD CHOP,CONT LGT OCNL MOD CHOP,,30000.0,44.05471777595615,-85.08259429963314,2010-03-27 17:10:00+00:00,2.0,0,M
F,B738,LCH UA /OV LCH180010/TM 2337/FL270/TP B738/TB MOD CHOP/RM AWC-WEB:KZHU,MOD CHOP,,27000.0,29.95882068331984,-93.2277037,2010-03-16 23:37:00+00:00,3.0,0,M
T,B757,ACY UUA /OV SIE/TM 0010/FL240/TP B757/TB SEV,SEV,201003300020-KWBC-UBNJ91-PIREP,24000.0,39.1,-74.8,2010-03-30 00:10:00+00:00,5.0,0,M
T,PA24,PSX UUA /OV PSX030030/TM 1917/FL080/TP PA24/TB SEV/RM AWC-WEB:KZHU,SEV,201003091930-KWBC-UBTX90-PIREP,8000.0,29.19304777595615,-96.024798032063,2010-03-09 19:17:00+00:00,5.0,0,L
F,C172,29G UA /OV ACO /TM 1955 /FL030 /TP C172 /TB CONT LGT CHOP,CONT LGT CHOP,201003262000-KMSC-UBUS01-PIREP,3000.0,41.11,-81.2,2010-03-26 19:55:00+00:00,1.0,0,L
F,B737,SNS UA /OV PXN245020/TM 0351/FL390/TP B737/TB LGT-MDT CHOP/RM AWC-WEB:KZOA,LGT-MDT CHOP,201003100405-KWBC-UBCA90-PIREP,39000.0,36.57911583538196,-121.1569205465246,2010-03-10 03:51:00+00:00,1.0,0,M
F,F2TH,ORL UA /OV ORL060080/TM 2255/FL350/TP F2TH/TB MOD/RM CWSU ZMA,MOD,201003112325-KWBC-UBFL90-PIREP,35000.0,29.206720666720667,-80.0254691037072,2010-03-11 22:55:00+00:00,3.0,1,M
F,E145,ALI UA /OV THX/TM 1847/FL290/TP E145/TB MOD CHOP/RM AWC-WEB:KZHU,MOD CHOP,,29000.0,28.51,-98.15,2010-03-13 18:47:00+00:00,3.0,0,M
T,C560,EGE UUA /OV DBL315015 /TM 1805 /FL160 /TP C560 /TB SEV,SEV,201003141815-KWBC-UBCO91-PIREP,16000.0,39.61679101422328,-107.11891783496668,2010-03-14 18:05:00+00:00,5.0,0,M
