label,issue,expire,fl_low,fl_high,polygon
1W,2012-09-01 00:55:00+00:00,2012-09-01 02:55:00+00:00,0.0,43000.0,"POLYGON ((-113.07432939619606 42.38931030457382, -113.70824298207197 39.67587535735637, -116.05007855616084 38.35267422110999, -116.323647961402 41.644414655698505, -113.07432939619606 42.38931030457382))"
2W,2012-09-01 00:55:00+00:00,2012-09-01 02:55:00+00:00,0.0,44000.0,"POLYGON ((-115.51578816614816 38.75686061334117, -114.59369857187157 37.04878744637599, -114.76969127747908 36.95377919635026, -115.69178087175567 38.66185236331544, -115.51578816614816 38.75686061334117))"
3W,2012-09-01 00:55:00+00:00,2012-09-01 02:55:00+00:00,0.0,40000.0,"POLYGON ((-117.42642905935318 41.74015671668518, -118.20876019470346 41.01912519552738, -118.23650146031495 40.975213014104746, -118.67705495598796 39.55463778755735, -118.50311430056448 39.58705754656414, -117.69157174554634 38.56114724844071, -118.0732179239868 40.872059588232645, -117.29088678863653 41.59309110939044, -118.48603015404831 39.49539654310788, -118.0454766583753 40.91597176965528, -117.84842825445365 38.43706648597766, -118.65997080947179 39.46297678410109, -117.42642905935318 41.74015671668518))"
4W,2012-09-01 00:55:00+00:00,2012-09-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-111.48196214139482 38.1627311523047, -110.64385130690127 35.367309821354574, -112.78607971959956 35.36298246508752, -112.44842647753546 37.57226630487014, -111.48196214139482 38.1627311523047))"
5W,2012-09-01 00:55:00+00:00,2012-09-01 02:55:00+00:00,0.0,36000.0,"POLYGON ((-109.02 40.591786265581646, -109.0920016792102 38.824328695608074, -110.7 38.42, -110.29732224691855 40.447289632528935, -109.02 40.591786265581646))"
1C,2012-09-01 00:55:00+00:00,2012-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-93.33727823392469 41.20429447062627, -88.32 40.88452417705442, -88.73470411380833 36.48914374145989, -94.12 36.58273791147278, -95.97322728974082 38.26066383426322, -95.75032806436765 39.84616659060084, -93.33727823392469 41.20429447062627))"
2C,2012-09-01 00:55:00+00:00,2012-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-91.27982341207203 36.61006388561874, -91.09581651205065 36.531696413128444, -91.80106954181564 34.875761627764426, -91.98507644183702 34.954129100254725, -91.27982341207203 36.61006388561874))"
3C,2012-09-01 00:55:00+00:00,2012-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-90.47052175888892 35.96144882015003, -90.29072380045714 35.87385490401561, -91.2389999832786 33.92739413111053, -91.41879794171038 34.014988047244955, -90.47052175888892 35.96144882015003))"
4C,2012-09-01 00:55:00+00:00,2012-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-94.2174939251706 31.4426011811746, -94.14261797589182 31.257146086287452, -95.6828776153035 30.635279090900063, -95.75775356458227 30.82073418578721, -94.2174939251706 31.4426011811746))"
6W,2012-09-01 01:55:00+00:00,2012-09-01 03:55:00+00:00,0.0,42000.0,"POLYGON ((-113.45326689805222 42.156980707477075, -113.85236294809476 39.61408582659102, -115.44920097632402 38.24523983824482, -116.03523874947686 38.911974919826996, -115.9384398611665 42.02517513952692, -113.45326689805222 42.156980707477075))"
