label,issue,expire,fl_low,fl_high,polygon
1E,2012-04-01 00:55:00+00:00,2012-04-01 02:55:00+00:00,0.0,43000.0,"POLYGON ((-89.65945892642573 35.349541450881226, -88.06473001779194 34.803094567735876, -88.0262081040897 34.77897732378502, -86.82906249770997 33.57411416826398, -86.89202225201467 33.603312314004135, -85.62476941255882 33.50189081512873, -85.69566034017534 33.479939409846445, -84.50030232422861 34.44744107867067, -88.12956119496754 34.61389383183343, -89.72429010360132 35.16034071497878, -86.97093750229004 33.433147920263245, -88.16808310866978 34.638011075784284, -85.64072490852949 33.30252827564769, -86.90797774798534 33.40394977452309, -84.37447596496625 34.2919813497542, -85.56983398091297 33.324479680929976, -89.65945892642573 35.349541450881226))"
2E,2012-04-01 00:55:00+00:00,2012-04-01 02:55:00+00:00,0.0,40000.0,"POLYGON ((-82.18108038365139 34.49652451623341, -81.39308018061227 33.94108753281176, -81.50830623939756 33.77761595920702, -82.29630644243667 34.33305294262867, -82.18108038365139 34.49652451623341))"
3E,2012-04-01 00:55:00+00:00,2012-04-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-72.66090529856754 35.08568785682244, -72.56807907216458 34.90853455684813, -75.42727977631233 33.41034732616604, -75.5201060027153 33.58750062614035, -72.66090529856754 35.08568785682244))"
4E,2012-04-01 00:55:00+00:00,2012-04-01 02:55:00+00:00,0.0,44000.0,"POLYGON ((-78.60134126328494 29.314129281741756, -77.51004145035955 28.73039262105773, -78.89055775947249 26.229303019077314, -80.80475445520202 26.26961929413895, -78.60134126328494 29.314129281741756))"
1C,2012-04-01 01:55:00+00:00,2012-04-01 03:55:00+00:00,0.0,35000.0,"POLYGON ((-93.18055918821102 41.89187798873856, -91.13996721940495 41.971875255141406, -91.13213264340186 41.77202876550786, -93.17272461220793 41.69203149910501, -93.18055918821102 41.89187798873856))"
5E,2012-04-01 01:55:00+00:00,2012-04-01 03:55:00+00:00,0.0,43000.0,"POLYGON ((-88.53989404878811 35.15043807195541, -86.82284728715533 33.06814381946704, -86.89039372983925 33.10406170552284, -84.92044091714348 32.9139434735967, -86.97715271284468 32.94090453464183, -88.69419947447747 35.023198787130205, -84.939653457465 32.7148684166599, -86.90960627016077 32.90498664858603, -88.53989404878811 35.15043807195541))"
6E,2012-04-01 01:55:00+00:00,2012-04-01 03:55:00+00:00,0.0,40000.0,"POLYGON ((-82.10099269940234 34.12347290064215, -81.21977103658462 33.47940875836571, -81.33778563777996 33.31793878002699, -82.21900730059768 33.962002922303434, -82.10099269940234 34.12347290064215))"
7E,2012-04-01 01:55:00+00:00,2012-04-01 03:55:00+00:00,0.0,44000.0,"POLYGON ((-78.30519833584617 28.53522831572665, -79.13175589301564 26.580762600375923, -80.20483015413832 26.27631653118164, -78.1277656835633 28.44293717907817, -79.07033371221863 26.630820096607433, -80.25941844482718 26.468722660293135, -79.18634418370449 26.77316872948742, -79.2477663645015 26.72311123325591, -78.30519833584617 28.53522831572665))"
8E,2012-04-01 02:55:00+00:00,2012-04-01 04:55:00+00:00,0.0,43000.0,"POLYGON ((-88.5417675892414 35.15264430746378, -86.16933776439001 32.4395083887012, -86.2491868850201 32.47357803406879, -84.91283846700739 32.534712336168916, -86.31989610917279 32.307856632859256, -88.69232593402418 35.02099255162184, -84.90369857053 32.3349212895918, -86.2400469885427 32.27378698749167, -88.5417675892414 35.15264430746378))"
9E,2012-04-01 02:55:00+00:00,2012-04-01 04:55:00+00:00,0.0,44000.0,"POLYGON ((-77.364282158454 27.757458240031184, -77.26176673879554 27.585729999103123, -79.35219707821037 26.33782026478236, -79.45471249786883 26.50954850571042, -77.364282158454 27.757458240031184))"
10E,2012-04-01 02:55:00+00:00,2012-04-01 04:55:00+00:00,0.0,40000.0,"POLYGON ((-82.26541921314073 33.7380897827095, -81.90178284950436 33.7380897827095, -81.90178284950436 33.37445341907314, -82.26541921314073 33.37445341907314, -82.26541921314073 33.7380897827095))"
2C,2012-04-01 02:55:00+00:00,2012-04-01 04:55:00+00:00,0.0,38000.0,"POLYGON ((-90.85324775997718 42.32825879046608, -90.73876317439247 42.16426708438465, -91.96252704318174 41.30994278518935, -92.07701162876644 41.47393449127078, -90.85324775997718 42.32825879046608))"
KILO 6,2012-04-01 03:10:00+00:00,2012-04-01 07:10:00+00:00,0.0,40000.0,"POLYGON ((-68.15 38, -68.3 35.3, -74.3 31.15, -75.15 33.45, -68.15 38))"
3C,2012-04-01 03:55:00+00:00,2012-04-01 05:55:00+00:00,0.0,38000.0,"POLYGON ((-91.75598326556594 42.71359337856477, -90.23475296467979 42.046093408359944, -89.99752064502489 41.03194779435294, -91.61 40.85452417705444, -91.75598326556594 42.71359337856477))"
4C,2012-04-01 03:55:00+00:00,2012-04-01 05:55:00+00:00,0.0,43000.0,"POLYGON ((-88.89133667320759 35.08416148352559, -87.69766881411392 33.81086540768427, -87.84357895435993 33.67408006134412, -89.03724681345359 34.947376137185444, -88.89133667320759 35.08416148352559))"
11E,2012-04-01 04:12:00+00:00,2012-04-01 05:55:00+00:00,0.0,37000.0,"POLYGON ((-78.81686043499788 35.934090449837356, -78.4532240713615 35.934090449837356, -78.4532240713615 35.570454086200996, -78.81686043499788 35.570454086200996, -78.81686043499788 35.934090449837356))"
12E,2012-04-01 04:55:00+00:00,2012-04-01 06:55:00+00:00,0.0,35000.0,"POLYGON ((-76.54044782579008 35.73299796490145, -76.44630041918624 35.556543251646836, -77.43376226218957 35.02968301694817, -77.52790966879341 35.206137730202784, -76.54044782579008 35.73299796490145))"
13E,2012-04-01 04:55:00+00:00,2012-04-01 06:55:00+00:00,0.0,35000.0,"POLYGON ((-76.89403452968331 32.257309543740256, -76.7398861362618 32.12988006204325, -78.36439389672339 30.16475191397985, -78.5185422901449 30.292181395676856, -76.89403452968331 32.257309543740256))"
5C,2012-04-01 04:55:00+00:00,2012-04-01 06:55:00+00:00,0.0,37000.0,"POLYGON ((-91.51407346038582 42.98540958144765, -89.38604107347675 41.096153375528694, -91.28000000000002 40.51547582294557, -91.51407346038582 42.98540958144765))"
6C,2012-04-01 04:55:00+00:00,2012-04-01 06:55:00+00:00,0.0,42000.0,"POLYGON ((-89.09870201326362 35.08993760315084, -88.13372209510362 34.17708590591532, -88.2711646766092 34.03179469217862, -89.2361445947692 34.94464638941414, -89.09870201326362 35.08993760315084))"
14E,2012-04-01 05:55:00+00:00,2012-04-01 07:55:00+00:00,0.0,35000.0,"POLYGON ((-78.3136928199168 35.61079441448152, -76.97506085440573 35.14732551485141, -77.04049510776751 34.95833250311028, -78.37912707327858 35.421801402740385, -78.3136928199168 35.61079441448152))"
7C,2012-04-01 05:55:00+00:00,2012-04-01 07:55:00+00:00,0.0,37000.0,"POLYGON ((-91.3520424726005 42.868779337776765, -90.29286864896166 42.52657811634518, -88.77654968178659 40.90246580203209, -90.97247982556395 40.08487597832706, -91.3520424726005 42.868779337776765))"
8C,2012-04-01 05:55:00+00:00,2012-04-01 07:55:00+00:00,0.0,40000.0,"POLYGON ((-89.09056635234988 35.08126862467544, -88.20289080085102 34.01487862146888, -88.35660470418408 33.88692536468298, -89.24428025568294 34.95331536788954, -89.09056635234988 35.08126862467544))"
KILO 7,2012-04-01 06:10:00+00:00,2012-04-01 10:10:00+00:00,0.0,45000.0,"POLYGON ((-70.45 36, -69.45 32.15, -77 30.3, -77 32.15, -70.45 36))"
9C,2012-04-01 06:55:00+00:00,2012-04-01 08:55:00+00:00,0.0,35000.0,"POLYGON ((-91.14644779097623 43.16770280860781, -89.24084449875758 42.62658509963513, -88.24383678698867 40.20893955364961, -89.66250296060528 39.991909033510744, -90.60581727463766 40.83719241252581, -91.14644779097623 43.16770280860781))"
10C,2012-04-01 06:55:00+00:00,2012-04-01 08:55:00+00:00,0.0,39000.0,"POLYGON ((-89.09056635234988 35.08126862467544, -88.20289080085102 34.01487862146888, -88.35660470418408 33.88692536468298, -89.24428025568294 34.95331536788954, -89.09056635234988 35.08126862467544))"
15E,2012-04-01 06:55:00+00:00,2012-04-01 08:55:00+00:00,0.0,35000.0,"POLYGON ((-77.12902727428302 35.60898780397901, -76.96606750367978 35.4930390516574, -77.71126327603206 34.44570624569337, -77.8742230466353 34.56165499801499, -77.12902727428302 35.60898780397901))"
11C,2012-04-01 07:55:00+00:00,2012-04-01 09:55:00+00:00,0.0,35000.0,"POLYGON ((-90.4042265182389 43.077620086045435, -88.52225186126552 42.17932273021383, -88.39867185385155 40.09201127760747, -89.2927119377827 39.73919674002744, -90.21056902795137 40.687765571974516, -90.4042265182389 43.077620086045435))"
