label,issue,expire,fl_low,fl_high,polygon
1W,2012-12-01 00:55:00+00:00,2012-12-01 02:55:00+00:00,0.0,25000.0,"POLYGON ((-124.79484155910072 45.12120838027503, -125.83996818416722 44.13038832538427, -125.8546093072244 44.11293144735626, -126.86734568844854 42.57967736248059, -125.70236802454247 43.98524633948342, -124.65724139947596 44.97606639437418, -126.70046328270944 42.46944913263575, -125.68772690148529 44.002703217511424, -124.79484155910072 45.12120838027503))"
WHISKEY 6,2012-12-01 02:35:00+00:00,2012-12-01 06:35:00+00:00,0.0,46000.0,"POLYGON ((-165.3 34.15, -158.15 32.15, -166.15 22.45, -171.15 21.45, -165.3 34.15))"
2W,2012-12-01 02:55:00+00:00,2012-12-01 04:55:00+00:00,0.0,27000.0,"POLYGON ((-123.71442995234209 45.90303240641455, -125.84138642783253 42.44263667031614, -126.78390448557899 42.52456324755817, -126.82511411859153 43.71865616439779, -124.79062790002388 45.80734302055808, -123.71442995234209 45.90303240641455))"
3W,2012-12-01 03:55:00+00:00,2012-12-01 05:55:00+00:00,0.0,28000.0,"POLYGON ((-124.790055163123 45.87225745846328, -124.03630121758334 45.58112447581779, -125.39068409817814 42.45324557155445, -126.89691172653221 41.46719077260102, -126.82511411859153 43.71865616439779, -124.790055163123 45.87225745846328))"
4W,2012-12-01 04:55:00+00:00,2012-12-01 06:55:00+00:00,0.0,28000.0,"POLYGON ((-123.29770628593495 46.35861016887781, -124.35843986116649 42.02517513952692, -126.68947677385287 41.40806751742454, -126.82511411859153 43.71865616439779, -125.17053208661005 46.23958028086831, -123.29770628593495 46.35861016887781))"
5W,2012-12-01 05:55:00+00:00,2012-12-01 07:55:00+00:00,0.0,28000.0,"POLYGON ((-123.69862552281528 45.19425373731874, -124.23 41.169106867209194, -125.98453876734872 40.656719447971255, -125.58208953257629 45.01560894988671, -123.69862552281528 45.19425373731874))"
ALFA 1,2012-12-01 06:15:00+00:00,2012-12-01 10:15:00+00:00,0.0,48000.0,"POLYGON ((-40 29.45, -40 26, -42 24.45, -43 26.15, -40 29.45))"
WHISKEY 7,2012-12-01 06:30:00+00:00,2012-12-01 10:35:00+00:00,0.0,51000.0,"POLYGON ((-163.51 31.42, -160.2 30.59, -166.01 24.16, -169.28 23.49, -163.51 31.42))"
6W,2012-12-01 06:55:00+00:00,2012-12-01 08:55:00+00:00,0.0,27000.0,"POLYGON ((-123.71442995234209 45.90303240641455, -123.71925651984019 41.591112721781705, -125.76526917941072 40.65983173296003, -125.23274896507364 45.39754013604385, -123.71442995234209 45.90303240641455))"
7W,2012-12-01 07:55:00+00:00,2012-12-01 09:55:00+00:00,0.0,26000.0,"POLYGON ((-122.88072041958624 45.12856388885079, -123.91869842875154 40.90486402255473, -125.45284251088728 41.045569651885316, -124.33030481525161 45.040797521495726, -122.88072041958624 45.12856388885079))"
ALFA 2,2012-12-01 10:15:00+00:00,2012-12-01 14:15:00+00:00,0.0,50000.0,"POLYGON ((-40 31.3, -40 26, -42.15 25, -43.15 27, -40 31.3))"
WHISKEY 8,2012-12-01 10:30:00+00:00,2012-12-01 14:35:00+00:00,0.0,51000.0,"POLYGON ((-163.05 31.26, -159.46 30.23, -161.49 26.58, -161.14 25.16, -167.17 19.32, -167.4 23.41, -163.05 31.26))"
ALFA 3,2012-12-01 12:55:00+00:00,2012-12-01 16:55:00+00:00,0.0,35000.0,"POLYGON ((-43 27.3, -40 27, -40 22, -43 27.3))"
BRAVO 1,2012-12-01 14:00:00+00:00,2012-12-01 18:00:00+00:00,32000.0,40000.0,"POLYGON ((-175 43.54054054054054, -164.3 43.54054054054054, -164.3 42.45945945945946, -175 42.45945945945946, -175 43.54054054054054))"
WHISKEY 9,2012-12-01 14:30:00+00:00,2012-12-01 18:35:00+00:00,0.0,51000.0,"POLYGON ((-160.59 29.13, -158.44 28.57, -160.2 24.16, -166.51 18.02, -166.39 20.23, -160.59 29.13))"
BRAVO 2,2012-12-01 14:30:00+00:00,2012-12-01 18:30:00+00:00,32000.0,40000.0,"POLYGON ((-175 43.54054054054054, -164.3 43.54054054054054, -164.3 42.45945945945946, -175 42.45945945945946, -175 43.54054054054054))"
CHARLIE 2,2012-12-01 14:45:00+00:00,2012-12-01 18:45:00+00:00,32000.0,40000.0,"POLYGON ((165.117259706929 44.82766868118051, 174.117259706929 42.82766868118051, 173.882740293071 41.77233131881948, 164.882740293071 43.77233131881948, 165.117259706929 44.82766868118051))"
CHARLIE 1,2012-12-01 14:45:00+00:00,2012-12-01 18:45:00+00:00,32000.0,40000.0,"POLYGON ((174 42.45945945945946, 170 42.45945945945946, 170 43.54054054054054, 174 43.54054054054054, 174 42.45945945945946))"
WHISKEY 10,2012-12-01 16:30:00+00:00,2012-12-01 20:30:00+00:00,0.0,48000.0,"POLYGON ((-158.45 30, -154.45 29.45, -158 24.15, -163.45 18.15, -167.45 18.3, -158.45 30))"
ALFA 4,2012-12-01 16:30:00+00:00,2012-12-01 20:30:00+00:00,0.0,35000.0,"POLYGON ((-40 27, -40 22, -42.3 22.3, -40 27))"
CHARLIE 3,2012-12-01 18:45:00+00:00,2012-12-01 22:45:00+00:00,32000.0,40000.0,"POLYGON ((170.769202674095 46.256400891365004, 172.769202674095 40.256400891365004, 171.230797325905 39.743599108634996, 169.230797325905 45.743599108634996, 170.769202674095 46.256400891365004))"
CHARLIE 4,2012-12-01 19:00:00+00:00,2012-12-01 23:00:00+00:00,28000.0,42000.0,"POLYGON ((170.769202674095 46.256400891365004, 172.769202674095 40.256400891365004, 171.230797325905 39.743599108634996, 169.230797325905 45.743599108634996, 170.769202674095 46.256400891365004))"
WHISKEY 11,2012-12-01 20:10:00+00:00,2012-12-02 00:10:00+00:00,0.0,48000.0,"POLYGON ((-157.45 30, -154 29.45, -158 24.3, -165.15 17, -171.3 15.15, -157.45 30))"
CHARLIE 5,2012-12-01 23:00:00+00:00,2012-12-02 03:00:00+00:00,32000.0,39000.0,"POLYGON ((175.74598921631738 43.76767004905382, 180.19598921631737 33.31767004905382, 178.7040107836826 32.68232995094618, 174.25401078368262 43.132329950946186, 175.74598921631738 43.76767004905382))"
WHISKEY 12,2012-12-02 00:08:00+00:00,2012-12-02 04:10:00+00:00,0.0,48000.0,"POLYGON ((-159 23.15, -166.15 15.15, -168.45 18, -163.3 23.15, -159 23.15))"
VICTOR 1,2012-12-02 00:08:00+00:00,2012-12-02 04:10:00+00:00,0.0,46000.0,"POLYGON ((-153.45 30, -155.15 27.3, -160.15 26.3, -158.3 29.3, -153.45 30))"
1E,2012-12-02 00:20:00+00:00,2012-12-02 02:55:00+00:00,0.0,28000.0,"POLYGON ((-86.57183952163146 44.091009324912, -86.21547473243919 43.47727608896772, -87.44120723243894 42.862262156768836, -87.82415150494407 43.119095253881625, -86.57183952163146 44.091009324912))"
BRAVO 1,2012-12-02 00:45:00+00:00,2012-12-02 04:45:00+00:00,0.0,38000.0,"POLYGON ((-61 26.3, -63.3 22.15, -68.15 22.45, -66 26, -61 26.3))"
2E,2012-12-02 00:55:00+00:00,2012-12-02 02:55:00+00:00,0.0,28000.0,"POLYGON ((-86.36878657070916 44.078852437569964, -85.77611777559872 43.6308128381232, -87.2326099551059 42.79687486521289, -87.64630165112814 43.30925486933729, -86.36878657070916 44.078852437569964))"
3E,2012-12-02 01:55:00+00:00,2012-12-02 03:55:00+00:00,0.0,28000.0,"POLYGON ((-85.81645721336143 44.20857399630089, -85.22565339572648 43.755332792238704, -86.4606181179614 43.041895329625646, -87.6303284141432 43.58873359749449, -85.81645721336143 44.20857399630089))"
VICTOR 2,2012-12-02 02:49:00+00:00,2012-12-02 06:50:00+00:00,0.0,42000.0,"POLYGON ((-153.45 30, -156 27.3, -158.45 27.15, -157.3 29.45, -153.45 30))"
WHISKEY 13,2012-12-02 02:54:00+00:00,2012-12-20 06:55:00+00:00,0.0,48000.0,"POLYGON ((-161.3 24.3, -158.45 23.45, -165.3 15, -168.15 15.3, -165.15 20.45, -161.3 24.3))"
4E,2012-12-02 02:55:00+00:00,2012-12-02 04:55:00+00:00,0.0,30000.0,"POLYGON ((-85.55 44.170893132790816, -84.56964511433613 43.881880980101606, -85.82903152250668 43.23347296289728, -86.88650195861256 43.421554361752456, -85.55 44.170893132790816))"
1W,2012-12-02 02:55:00+00:00,2012-12-02 04:55:00+00:00,0.0,25000.0,"POLYGON ((-124.92432803743179 47.559609763325824, -124.74532224777816 46.69413791939922, -125.26028867685258 46.05741970525993, -125.11813870767847 47.510239487870464, -124.91998025707301 46.732337769221665, -125.4157940251956 46.18318968036019, -124.90082759612118 46.81990789449947, -124.72616958682633 46.781708044677025, -124.92432803743179 47.559609763325824))"
