label,issue,expire,fl_low,fl_high,polygon
BRAVO 3,2012-01-01 02:15:00+00:00,2012-01-01 06:15:00+00:00,0,43000,"POLYGON ((-58.45 43, -53.45 41.3, -60.45 34.15, -64 36.45, -58.45 43))"
BRAVO 4,2012-01-01 06:15:00+00:00,2012-01-01 10:15:00+00:00,0,45000,"POLYGON ((-57.15 42.3, -53.3 41.3, -55.15 37.15, -58.15 34, -62.45 36, -57.15 42.3))"
BRAVO 5,2012-01-01 09:45:00+00:00,2012-01-01 13:45:00+00:00,0,40000,"POLYGON ((-55 41.45, -53.45 36.3, -59.3 33.3, -57.3 41, -55 41.45))"
BRAVO 6,2012-01-01 13:45:00+00:00,2012-01-01 17:45:00+00:00,0,36000,"POLYGON ((-51 42, -53 34, -57 34, -58 41, -51 42))"
1C,2012-01-01 14:55:00+00:00,2012-01-01 16:55:00+00:00,0,40000,"POLYGON ((-95.71101042993071 27.25255799744366, -96.00691351284726 26.42285356834863, -97.23805357243326 26.227340546220614, -97.38 26.75184477868197, -95.71101042993071 27.25255799744366))"
2C,2012-01-01 15:55:00+00:00,2012-01-01 17:55:00+00:00,0,43000,"POLYGON ((-96.05869321044132 27.090393507573665, -96.00691351284726 26.42285356834863, -97.1178792873461 26.155045319698992, -97.38 26.75184477868197, -96.05869321044132 27.090393507573665))"
SIERRA 1,2012-01-01 16:41:00+00:00,2012-01-01 20:40:00+00:00,0,58000,"POLYGON ((133 7.3, 135.3 5.15, 133.3 2.3, 130.15 3.45, 133 7.3))"
3C,2012-01-01 16:55:00+00:00,2012-01-01 18:55:00+00:00,0,37000,"POLYGON ((-94.96931179796591 26.791335704482158, -94.9755734093911 25.90016502687435, -97.03783839921964 26.046931445803562, -97.0237194970218 26.688087754764904, -94.96931179796591 26.791335704482158))"
BRAVO 7,2012-01-01 17:45:00+00:00,2012-01-01 21:45:00+00:00,0,38000,"POLYGON ((-48 42, -50 34, -55 34, -54 42, -48 42))"
4C,2012-01-01 17:55:00+00:00,2012-01-01 19:55:00+00:00,0,45000,"POLYGON ((-94.96931179796591 26.791335704482158, -94.9755734093911 25.90016502687435, -97.03783839921964 26.046931445803562, -96.59045318914715 26.623699920561336, -94.96931179796591 26.791335704482158))"
5C,2012-01-01 18:55:00+00:00,2012-01-01 20:55:00+00:00,0,42000,"POLYGON ((-94.33009926535189 26.980996567516318, -95.34542041148606 25.90579781062176, -95.90024978959222 25.91248758424627, -97.03783839921964 26.046931445803562, -96.59045318914715 26.623699920561336, -94.33009926535189 26.980996567516318))"
CHARLIE 1,2012-01-01 19:40:00+00:00,2012-01-01 23:40:00+00:00,0,46000,"POLYGON ((-94 27, -94 25, -96 26, -95 27, -94 27))"
BRAVO 8,2012-01-01 19:45:00+00:00,2012-01-01 23:45:00+00:00,0,40000,"POLYGON ((-50 42, -45 42, -48 33, -55 33, -50 42))"
SIERRA 2,2012-01-01 20:35:00+00:00,2012-01-02 00:40:00+00:00,0,58000,"POLYGON ((131.45 7.15, 136 6.3, 134.45 2.3, 130 2, 128.45 5.15, 131.45 7.15))"
BRAVO 9,2012-01-01 21:15:00+00:00,2012-01-02 01:15:00+00:00,0,35000,"POLYGON ((-53 34.3, -50.3 34.3, -55.3 32.3, -53 34.3))"
CHARLIE 2,2012-01-01 22:30:00+00:00,2012-01-02 02:30:00+00:00,0,42000,"POLYGON ((-92.14802495505745 25.82325365337351, -94.29802495505746 24.82325365337351, -94.60197504494255 25.476746346626488, -92.45197504494254 26.476746346626488, -92.14802495505745 25.82325365337351))"
SIERRA 3,2012-01-02 00:30:00+00:00,2012-01-02 04:40:00+00:00,0,55000,"POLYGON ((131.45 7.15, 136 6.3, 134.45 2.3, 130 2, 128.45 5.15, 131.45 7.15))"
TANGO 1,2012-01-02 04:25:00+00:00,2012-01-02 08:30:00+00:00,0,58000,"POLYGON ((135.16 8.08, 137.41 5.11, 134.19 2.13, 130 3.29, 130.34 7.53, 135.16 8.08))"
1E,2012-01-02 05:55:00+00:00,2012-01-02 07:55:00+00:00,0,32000,"POLYGON ((-72.21469550655695 37.02873100303046, -72.08629577892933 36.87538984761173, -73.85078736133285 35.39789844640784, -73.97918708896047 35.551239601826566, -72.21469550655695 37.02873100303046))"
2E,2012-01-02 06:55:00+00:00,2012-01-02 08:55:00+00:00,0,35000,"POLYGON ((-70.97845208395198 37.83504620865308, -70.84300266530762 37.68789507889559, -73.4741301559864 35.265999374941735, -73.60957957463076 35.413150504699225, -70.97845208395198 37.83504620865308))"
TANGO 2,2012-01-02 08:25:00+00:00,2012-01-02 12:30:00+00:00,0,58000,"POLYGON ((135.5 8.2, 137.37 5.41, 136.02 2.16, 129.49 3.44, 130.34 7.53, 135.5 8.2))"
DELTA 1,2012-01-02 08:40:00+00:00,2012-01-02 12:40:00+00:00,0,35000,"POLYGON ((-68.25 38.35, -72.3 34.35, -72.3 36.2, -70.1 38.15, -68.25 38.35))"
DELTA 2,2012-01-02 11:40:00+00:00,2012-01-02 15:40:00+00:00,0,34000,"POLYGON ((-67 39, -71 34.3, -72.1 35.25, -69.1 38.3, -67 39))"
TANGO 3,2012-01-02 12:25:00+00:00,2012-01-02 16:30:00+00:00,0,58000,"POLYGON ((137.14 8.46, 139.16 5.15, 136.02 2.16, 133.44 8.39, 137.14 8.46))"
TANGO 4,2012-01-02 14:50:00+00:00,2012-01-02 18:55:00+00:00,0,57000,"POLYGON ((137.52 8.5, 140.24 5.41, 136.47 4.1, 133.37 8.05, 137.52 8.5))"
DELTA 3,2012-01-02 15:40:00+00:00,2012-01-02 19:40:00+00:00,0,36000,"POLYGON ((-60 43.3, -65 36, -68 36, -64.3 42.3, -60 43.3))"
DELTA 4,2012-01-02 18:30:00+00:00,2012-01-02 22:30:00+00:00,0,38000,"POLYGON ((-64 38, -58 38, -65 30, -69 30, -64 38))"
ECHO 1,2012-01-03 07:05:00+00:00,2012-01-03 11:05:00+00:00,0,40000,"POLYGON ((-56.5 41, -55.4 39.05, -61.05 36.2, -62.2 37.3, -56.5 41))"
ECHO 2,2012-01-03 10:35:00+00:00,2012-01-03 14:35:00+00:00,0,40000,"POLYGON ((-54.5 42, -53.25 40.25, -61.15 36.1, -62.1 38, -54.5 42))"
FOXTROT 1,2012-01-03 12:10:00+00:00,2012-01-03 16:10:00+00:00,0,50000,"POLYGON ((-130.4 8.3, -127 8.2, -127.3 6, -131.05 6.05, -130.4 8.3))"
ECHO 3,2012-01-03 14:35:00+00:00,2012-01-03 18:35:00+00:00,0,40000,"POLYGON ((-55.3 44.3, -50 44, -58 36, -62 36, -55.3 44.3))"
FOXTROT 1,2012-01-03 16:45:00+00:00,2012-01-03 20:45:00+00:00,0,40000,"POLYGON ((-65 35, -61 35, -68 27, -71 27, -65 35))"
ECHO 4,2012-01-03 18:35:00+00:00,2012-01-03 22:35:00+00:00,0,40000,"POLYGON ((-55.3 44.3, -50 44, -61 35, -65 35, -55.3 44.3))"
FOXTROT 2,2012-01-03 20:45:00+00:00,2012-01-04 00:45:00+00:00,0,46000,"POLYGON ((-63 35, -58 35, -65 25, -70 25, -63 35))"
