label,issue,expire,fl_low,fl_high,polygon
WHISKEY 1,2012-10-01 00:02:00+00:00,2012-10-01 04:05:00+00:00,0.0,58000.0,"POLYGON ((143 16.3, 143 13, 139 11.3, 138 16, 143 16.3))"
TANGO 5,2012-10-01 00:04:00+00:00,2012-10-01 04:05:00+00:00,0.0,55000.0,"POLYGON ((136.3 15.3, 137.3 12.3, 133 10, 134 7, 130 7, 130 10, 132.3 13, 136.3 15.3))"
XRAY 1,2012-10-01 00:27:00+00:00,2012-10-01 04:30:00+00:00,0.0,58000.0,"POLYGON ((146.3 10, 148 7.3, 145.3 6.3, 144 8.3, 146.3 10))"
1C,2012-10-01 00:55:00+00:00,2012-10-01 02:55:00+00:00,0.0,44000.0,"POLYGON ((-89.00088245211377 31.78123957435194, -88.8091453307946 30.487262186766284, -89.74490473218803 28.89381118656134, -89.19817001619496 31.74841249621659, -88.99401951607426 30.521487738895335, -89.91736553866615 28.99508936895479, -88.98160613727272 30.588540369159734, -88.79673195199307 30.554314817030683, -89.00088245211377 31.78123957435194))"
2C,2012-10-01 00:55:00+00:00,2012-10-01 02:55:00+00:00,0.0,39000.0,"POLYGON ((-90.07215459923185 33.29230260371159, -89.92532985957541 33.156499452699464, -90.82358762024091 32.185340382595854, -90.97041235989735 32.32114353360798, -90.07215459923185 33.29230260371159))"
3C,2012-10-01 00:55:00+00:00,2012-10-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-99.98372543302581 40.881358367664404, -99.892072188748 40.703595371477476, -101.6441733778611 39.800225369115715, -101.7358266221389 39.97798836530264, -99.98372543302581 40.881358367664404))"
4C,2012-10-01 00:55:00+00:00,2012-10-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-100.81682764622194 37.803239106628105, -101.0047736009057 37.10445079277955, -102.07439209978153 36.563216472051785, -100.64317235377807 37.70402298189912, -100.96309558257887 37.14407003061479, -102.16469135557176 36.74167107245125, -101.09507285669592 37.282905393179014, -101.13675087502274 37.243286155343775, -100.81682764622194 37.803239106628105))"
5C,2012-10-01 00:55:00+00:00,2012-10-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-102.9893644098633 35.17846766053683, -103.22276016315152 33.730877293526476, -105.19016441255754 32.197358845118885, -105.58330622214797 32.40630715788342, -105.47182049365887 34.042941984077785, -102.9893644098633 35.17846766053683))"
6C,2012-10-01 00:55:00+00:00,2012-10-01 02:55:00+00:00,0.0,40000.0,"POLYGON ((-105.31490806230013 31.57553056669278, -104.43389576071802 30.846463982321758, -104.51646744650849 30.86763610865859, -103.58078186855496 31.046909981249563, -104.5614044202248 30.692381076875428, -105.44241672180692 31.42144766124645, -103.54314715648081 30.850482823129568, -104.47883273443433 30.671208950538595, -105.31490806230013 31.57553056669278))"
1E,2012-10-01 00:55:00+00:00,2012-10-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-80.7952009295674 31.472314137595845, -80.88131929350638 30.494049435211096, -81.59700620473306 28.631023328121767, -81.56001495049964 30.752512960226532, -81.02468326156348 30.443315825509057, -80.67898869321023 31.309542161749675, -81.45189388182142 30.757720879286094, -81.783704239848 28.70274392268298, -81.06801732862132 30.56577002977231, -80.92465336056422 30.61650363947435, -81.45998504950037 30.925700774191824, -81.56810611817859 30.920492855132263, -80.7952009295674 31.472314137595845))"
