URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,BE36,TYS UA /OV SOT270012 /TM 1638 /FL100 /TP BE36 /WX RA /TB NEG /RM SMOOTH RIDE,NEG,,10000.0,35.79,-83.29657865889976,2009-10-31 16:38:00,0.0,L,"('KMRX', 'KGSP', 'KJKL', 'KCAE', 'KFFC')","['s3://unidata-nexrad-level2/2009/10/31/KMRX/KMRX20091031_163431_V03.gz', 's3://unidata-nexrad-level2/2009/10/31/KGSP/KGSP20091031_163745_V03.gz', 's3://unidata-nexrad-level2/2009/10/31/KJKL/KJKL20091031_163440_V03.gz', 's3://unidata-nexrad-level2/2009/10/31/KCAE/KCAE20091031_163647_V03.gz', 's3://unidata-nexrad-level2/2009/10/31/KFFC/KFFC20091031_163630_V03.gz']"
F,C182,GNV UA /OV GNV103030 /TM 1518 /FL050 /TP C182 /SK OVC-TOP030/ SKC /WX FV99SM /WV 10005KT /TB NEG /IC NEG /RM /TA UNKN,NEG,200910291535-KWBC-UBFL90-PIREP,5000.0,29.45751536230125,-81.79981308572954,2009-10-29 15:18:00,0.0,L,"('KJAX', 'KMLB', 'KVAX', 'KTBW', 'KTLH')","['s3://unidata-nexrad-level2/2009/10/29/KJAX/KJAX20091029_151229_V03.gz', 's3://unidata-nexrad-level2/2009/10/29/KMLB/KMLB20091029_151259_V03.gz', 's3://unidata-nexrad-level2/2009/10/29/KTBW/KTBW20091029_151717_V03.gz', 's3://unidata-nexrad-level2/2009/10/29/KTLH/KTLH20091029_151055_V03.gz']"
T,E145,DKK UUA /OV DKK /TM 0234 /FL120 /TP E145 /TB SEV 120-150 /RM HAIL,SEV 120-150,,12000.0,42.49334,-79.27204,2009-10-03 02:34:00,5.0,M,"('KBUF', 'KCCX', 'KPBZ', 'KCLE', 'KBGM')","['s3://unidata-nexrad-level2/2009/10/03/KBUF/KBUF20091003_022941_V03.gz', 's3://unidata-nexrad-level2/2009/10/03/KCCX/KCCX20091003_022835_V03.gz', 's3://unidata-nexrad-level2/2009/10/03/KPBZ/KPBZ20091003_022832_V03.gz', 's3://unidata-nexrad-level2/2009/10/03/KCLE/KCLE20091003_022958_V03.gz', 's3://unidata-nexrad-level2/2009/10/03/KBGM/KBGM20091003_023329_V03.gz']"
T,BE36,LVS UUA /OV FTI280020/TM 1530/FL135/TP BE36/TB MDT-SEV,MDT-SEV,200910271600-KWBC-UBNM91-PIREP,13500.0,35.71788741439446,-105.54406103569887,2009-10-27 15:30:00,5.0,L,"('KABX', 'KFDX', 'KHDX', 'KPUX', 'KAMA')","['s3://unidata-nexrad-level2/2009/10/27/KABX/KABX20091027_152136_V03.gz', 's3://unidata-nexrad-level2/2009/10/27/KFDX/KFDX20091027_152304_V04.gz', 's3://unidata-nexrad-level2/2009/10/27/KHDX/KHDX20091027_152855_V04.gz', 's3://unidata-nexrad-level2/2009/10/27/KPUX/KPUX20091027_152419_V03.gz', 's3://unidata-nexrad-level2/2009/10/27/KAMA/KAMA20091027_152401_V03.gz']"
T,E170,BVO UUA /OV BVO/TM 2143/FL210/TP E170/TB SEV 230-210/RM CWSU ZKC,SEV 230-210,,21000.0,36.76248,-96.01115,2009-10-09 21:43:00,5.0,U,"('KINX', 'KICT', 'KVNX', 'KTLX', 'KOUN')","['s3://unidata-nexrad-level2/2009/10/09/KINX/KINX20091009_213440_V03.gz', 's3://unidata-nexrad-level2/2009/10/09/KICT/KICT20091009_213315_V03.gz', 's3://unidata-nexrad-level2/2009/10/09/KVNX/KVNX20091009_213824_V03.gz', 's3://unidata-nexrad-level2/2009/10/09/KTLX/KTLX20091009_213540_V03.gz']"
F,BE33,3T5 UA /OV VCT360040 /TM 1840 /FL080 /TP BE33 /SK OVC-TOP060 /TB NEG,NEG,,8000.0,29.528120666720667,-96.9303,2009-10-28 18:40:00,0.0,L,"('KEWX', 'KGRK', 'KHGX', 'KCRP', 'KFWS')","['s3://unidata-nexrad-level2/2009/10/28/KEWX/KEWX20091028_183612_V03.gz', 's3://unidata-nexrad-level2/2009/10/28/KGRK/KGRK20091028_183020_V03.gz', 's3://unidata-nexrad-level2/2009/10/28/KHGX/KHGX20091028_183612_V03.gz', 's3://unidata-nexrad-level2/2009/10/28/KCRP/KCRP20091028_183603_V03.gz', 's3://unidata-nexrad-level2/2009/10/28/KFWS/KFWS20091028_183748_V03.gz']"
F,PA31,HUA UA /OV RQZ130017 /TM 2311 /FL110 /TP PA31 /SK OVC-TOP090 /TA M12 /TB NEG /RM SMTH RIDE,NEG,,11000.0,34.61786209193175,-86.36565887432695,2009-10-17 23:11:00,0.0,L,"('KHTX', 'KBMX', 'KOHX', 'KGWX', 'KMXX')","['s3://unidata-nexrad-level2/2009/10/17/KHTX/KHTX20091017_230432_V03.gz', 's3://unidata-nexrad-level2/2009/10/17/KBMX/KBMX20091017_230325_V03.gz', 's3://unidata-nexrad-level2/2009/10/17/KOHX/KOHX20091017_231051_V03.gz', 's3://unidata-nexrad-level2/2009/10/17/KGWX/KGWX20091017_230719_V04.gz']"
F,H25B,PVU UA /OV DTA 160025/TM 2250/FL410/TP H25B/TB LGT-MOD CHOP/RM ZLC,LGT-MOD CHOP,,41000.0,38.98902969334821,-112.32331521062076,2009-10-26 22:50:00,2.0,M,"('KICX', 'KMTX', 'KGJX', 'KSFX', 'KESX')","['s3://unidata-nexrad-level2/2009/10/26/KICX/KICX20091026_224927_V03.gz', 's3://unidata-nexrad-level2/2009/10/26/KMTX/KMTX20091026_224954_V03.gz', 's3://unidata-nexrad-level2/2009/10/26/KGJX/KGJX20091026_224341_V03.gz', 's3://unidata-nexrad-level2/2009/10/26/KSFX/KSFX20091026_224934_V03.gz', 's3://unidata-nexrad-level2/2009/10/26/KESX/KESX20091026_224703_V03.gz']"
T,B763,MIA UUA /OV SUMRS/TM 0030/FL330/TP B763/TB MDT-SEV CAT 330,MDT-SEV CAT 330,200910150040-KWBC-UBFL91-PIREP,33000.0,25.8,-80.28,2009-10-15 00:30:00,5.0,H,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://unidata-nexrad-level2/2009/10/15/KAMX/KAMX20091015_002016_V03.gz', 's3://unidata-nexrad-level2/2009/10/15/KAMX/KAMX20091015_002016_V03.gz', 's3://unidata-nexrad-level2/2009/10/15/KBYX/KBYX20091015_002834_V03.gz', 's3://unidata-nexrad-level2/2009/10/15/KMLB/KMLB20091015_002644_V03.gz', 's3://unidata-nexrad-level2/2009/10/15/KTBW/KTBW20091015_002601_V03.gz']"
T,AT72,MWL UUA /OV MQP040020/TM 0141/FL040/TP AT72/TB SEV/RM ACFT +004 IN ALT AWC-WEB:KZFW,SEV,,4000.0,32.98536883092697,-97.74527720969486,2009-10-22 01:41:00,5.0,M,"('KFWS', 'KDYX', 'KFDR', 'KOUN', 'KGRK')","['s3://unidata-nexrad-level2/2009/10/22/KFWS/KFWS20091022_013805_V03.gz', 's3://unidata-nexrad-level2/2009/10/22/KDYX/KDYX20091022_013651_V03.gz', 's3://unidata-nexrad-level2/2009/10/22/KFDR/KFDR20091022_013937_V03.gz', 's3://unidata-nexrad-level2/2009/10/22/KGRK/KGRK20091022_013609_V03.gz']"
