URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,PC12,VRB UUA /OV VRB060060 /TM 2100 /FL170 /TP PC12 /TB EXTRM,EXTRM,,17000.0,28.155600500040503,-79.44013391890847,2009-07-09 21:00:00,7.0,L,"('KMLB', 'KTBW', 'KAMX', 'KAMX', 'KJAX')","['s3://unidata-nexrad-level2/2009/07/09/KMLB/KMLB20090709_205805_V03.gz', 's3://unidata-nexrad-level2/2009/07/09/KTBW/KTBW20090709_205701_V03.gz', 's3://unidata-nexrad-level2/2009/07/09/KAMX/KAMX20090709_205759_V03.gz', 's3://unidata-nexrad-level2/2009/07/09/KAMX/KAMX20090709_205759_V03.gz', 's3://unidata-nexrad-level2/2009/07/09/KJAX/KJAX20090709_205820_V03.gz']"
F,C182,EEN UA /OV EEN /TM 2007 /FL060 /TP C182 /SK OVC060 /WX FV50SM /TA 07 /WV 28025KT /TB OCNL LGT,OCNL LGT,200907142015-KWBC-UBNH90-PIREP,6000.0,42.79,-72.29,2009-07-14 20:07:00,1.0,L,"('KBOX', 'KENX', 'KCXX', 'KGYX', 'KOKX')","['s3://unidata-nexrad-level2/2009/07/14/KBOX/KBOX20090714_200408_V03.gz', 's3://unidata-nexrad-level2/2009/07/14/KENX/KENX20090714_200241_V03.gz', 's3://unidata-nexrad-level2/2009/07/14/KCXX/KCXX20090714_200403_V03.gz', 's3://unidata-nexrad-level2/2009/07/14/KGYX/KGYX20090714_200501_V03.gz', 's3://unidata-nexrad-level2/2009/07/14/KOKX/KOKX20090714_200546_V03.gz']"
F,SVRL,OGD UA /OV OGD302048/TM 2357/FL240/TP SVRL/TB MOD 240-170/ZLC,MOD 240-170,,24000.0,41.61963975018922,-112.91463471520476,2009-07-02 23:57:00,3.0,U,"('KMTX', 'KSFX', 'KLRX', 'KCBX', 'KRIW')","['s3://unidata-nexrad-level2/2009/07/02/KMTX/KMTX20090702_235550_V03.gz', 's3://unidata-nexrad-level2/2009/07/02/KSFX/KSFX20090702_235255_V03.gz', 's3://unidata-nexrad-level2/2009/07/02/KLRX/KLRX20090702_235647_V03.gz', 's3://unidata-nexrad-level2/2009/07/02/KCBX/KCBX20090702_235359_V03.gz', 's3://unidata-nexrad-level2/2009/07/02/KRIW/KRIW20090702_235522_V03.gz']"
F,HXB,SBN UA /OV SBN /TM 1443 /FL055 /TP HXB /WX FV99SM /TB NEG,NEG,,5500.0,41.70722,-86.31639,2009-07-09 14:43:00,0.0,U,"('KIWX', 'KGRR', 'KLOT', 'KIND', 'KMKX')","['s3://unidata-nexrad-level2/2009/07/09/KIWX/KIWX20090709_143648_V03.gz', 's3://unidata-nexrad-level2/2009/07/09/KGRR/KGRR20090709_144002_V03.gz', 's3://unidata-nexrad-level2/2009/07/09/KLOT/KLOT20090709_143720_V03.gz', 's3://unidata-nexrad-level2/2009/07/09/KIND/KIND20090709_144032_V03.gz', 's3://unidata-nexrad-level2/2009/07/09/KMKX/KMKX20090709_143344_V03.gz']"
F,B712,MOB UA /OV GCV /TM 1724 /FL310 /TP B712 /SK SKC /TA M36 /WV 28240KT /TB NEG,NEG,200907081730-KWBC-UBAL90-PIREP,31000.0,31.1,-88.49,2009-07-08 17:24:00,0.0,M,"('KMOB', 'KDGX', 'KHDC', 'KLIX', 'KMXX')","['s3://unidata-nexrad-level2/2009/07/08/KMOB/KMOB20090708_172247_V03.gz', 's3://unidata-nexrad-level2/2009/07/08/KDGX/KDGX20090708_172143_V03.gz', 's3://unidata-nexrad-level2/2009/07/08/KLIX/KLIX20090708_172313_V03.gz']"
F,BE36,LOL UA /OV LLC090030 /TM 2349 /FL117 /TP BE36 /SK BKN126 /WX FV10SM /TA 15 /WV 18040KT /TB LGT /RM HZ,LGT,,11700.0,40.12,-117.9260928725351,2009-07-03 23:49:00,1.0,L,"('KLRX', 'KRGX', 'KBBX', 'KDAX', 'KCBX')","['s3://unidata-nexrad-level2/2009/07/03/KLRX/KLRX20090703_234544_V03.gz', 's3://unidata-nexrad-level2/2009/07/03/KRGX/KRGX20090703_234844_V03.gz', 's3://unidata-nexrad-level2/2009/07/03/KDAX/KDAX20090703_234721_V03.gz', 's3://unidata-nexrad-level2/2009/07/03/KCBX/KCBX20090703_234645_V03.gz']"
F,NUMEROUS,RST UA /OV RST/TM 0310/FL390/TP NUMEROUS/TB MOD CHOP,MOD CHOP,200907100330-KWBC-UBMN90-PIREP,39000.0,43.78,-92.6,2009-07-10 03:10:00,3.0,U,"('KARX', 'KMPX', 'KDMX', 'KDVN', 'KFSD')","['s3://unidata-nexrad-level2/2009/07/10/KARX/KARX20090710_030947_V04.gz', 's3://unidata-nexrad-level2/2009/07/10/KMPX/KMPX20090710_030728_V03.gz', 's3://unidata-nexrad-level2/2009/07/10/KDMX/KDMX20090710_030615_V03.gz', 's3://unidata-nexrad-level2/2009/07/10/KDVN/KDVN20090710_030953_V03.gz', 's3://unidata-nexrad-level2/2009/07/10/KFSD/KFSD20090710_030657_V03.gz']"
T,C421,MFE UUA /OV MFE360003 /TM 2106 /FL020 /TP C421 /TB EXTRM,EXTRM,200907052100-KMSC-UBUS01-PIREP,2000.0,26.22000405000405,-98.24,2009-07-05 21:06:00,7.0,L,"('KBRO', 'KCRP', 'KEWX', 'KDFX', 'KHGX')","['s3://unidata-nexrad-level2/2009/07/05/KBRO/KBRO20090705_210512_V03.gz', 's3://unidata-nexrad-level2/2009/07/05/KCRP/KCRP20090705_205857_V03.gz', 's3://unidata-nexrad-level2/2009/07/05/KEWX/KEWX20090705_210301_V03.gz', 's3://unidata-nexrad-level2/2009/07/05/KDFX/KDFX20090705_210305_V04.gz', 's3://unidata-nexrad-level2/2009/07/05/KHGX/KHGX20090705_210134_V03.gz']"
F,P28A,LWM UA /OV LWM270006 /TM 2249 /FL020 /TP P28A /SK FEW060 /WX FV99SM /TA 15 /TB LGT CHOP /RM FEW0050-060,LGT CHOP,,2000.0,42.71719,-71.2595389454173,2009-07-19 22:49:00,1.0,L,"('KBOX', 'KGYX', 'KENX', 'KOKX', 'KCXX')","['s3://unidata-nexrad-level2/2009/07/19/KBOX/KBOX20090719_224811_V03.gz', 's3://unidata-nexrad-level2/2009/07/19/KGYX/KGYX20090719_224124_V03.gz', 's3://unidata-nexrad-level2/2009/07/19/KENX/KENX20090719_224650_V03.gz', 's3://unidata-nexrad-level2/2009/07/19/KOKX/KOKX20090719_224351_V03.gz', 's3://unidata-nexrad-level2/2009/07/19/KCXX/KCXX20090719_224458_V03.gz']"
T,SW3,FSD UUA /OV FSD215015 /TM 0025 /FL040 /TP SW3 /TB SEV /RM FAP RY 3,SEV,200907080030-KWBC-UBSD90-PIREP,4000.0,43.445195401082266,-96.97819197560057,2009-07-08 00:25:00,5.0,L,"('KFSD', 'KOAX', 'KABR', 'KDMX', 'KUEX')","['s3://unidata-nexrad-level2/2009/07/08/KFSD/KFSD20090708_002315_V03.gz', 's3://unidata-nexrad-level2/2009/07/08/KOAX/KOAX20090708_002358_V03.gz', 's3://unidata-nexrad-level2/2009/07/08/KABR/KABR20090708_002426_V03.gz', 's3://unidata-nexrad-level2/2009/07/08/KDMX/KDMX20090708_002050_V03.gz', 's3://unidata-nexrad-level2/2009/07/08/KUEX/KUEX20090708_002136_V03.gz']"
