URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,C172,PSX UUA /OV PSX180010 /TM 0410 /FL060 /TP C172 /TB SEV,SEV,200912240420-KWBC-UBTX90-PIREP,6000.0,28.59331983331984,-96.31,2009-12-24 04:10:00+00:00,5.0,0,L,"('KCRP', 'KHGX', 'KEWX', 'KGRK', 'KBRO')","['s3://unidata-nexrad-level2/2009/12/24/KCRP/KCRP20091224_040908_V03.gz', 's3://unidata-nexrad-level2/2009/12/24/KHGX/KHGX20091224_040929_V03.gz', 's3://unidata-nexrad-level2/2009/12/24/KEWX/KEWX20091224_040958_V03.gz', 's3://unidata-nexrad-level2/2009/12/24/KGRK/KGRK20091224_040736_V03.gz', 's3://unidata-nexrad-level2/2009/12/24/KBRO/KBRO20091224_040909_V03.gz']"
F,B737,BQK UA /OV SSI010010 /TM 0303 /FL130 /TP B737 /TB LGT-MOD 130,LGT-MOD 130,,13000.0,31.31636792042,-81.35700919606724,2009-12-01 03:03:00+00:00,2.0,0,M,"('KJAX', 'KCLX', 'KVAX', 'KJGX', 'KCAE')","['s3://unidata-nexrad-level2/2009/12/01/KJAX/KJAX20091201_030202_V03.gz', 's3://unidata-nexrad-level2/2009/12/01/KCLX/KCLX20091201_025745_V03.gz', 's3://unidata-nexrad-level2/2009/12/01/KJGX/KJGX20091201_030257_V04.gz', 's3://unidata-nexrad-level2/2009/12/01/KCAE/KCAE20091201_025913_V03.gz']"
T,C210,BHM UUA /OV BHM /TM 0218 /FL010 /TP C210 /TB SEV,SEV,,1000.0,33.56546,-86.74488,2009-12-09 02:18:00+00:00,5.0,1,L,"('KBMX', 'KMXX', 'KGWX', 'KHTX', 'KFFC')","['s3://unidata-nexrad-level2/2009/12/09/KBMX/KBMX20091209_021630_V03.gz', 's3://unidata-nexrad-level2/2009/12/09/KGWX/KGWX20091209_021515_V04.gz', 's3://unidata-nexrad-level2/2009/12/09/KHTX/KHTX20091209_021728_V03.gz', 's3://unidata-nexrad-level2/2009/12/09/KFFC/KFFC20091209_021607_V03.gz']"
F,B733,PSP UA /OV PSP275018 /TM 0047 /FL150 /TP B733 /TB MOD /IC MOD RIME /RM /TA UNKN,MOD,200912080050-KWBC-UBCA90-PIREP,15000.0,33.896148840710964,-116.789967605652,2009-12-08 00:47:00+00:00,3.0,0,M,"('KSOX', 'KNKX', 'KEYX', 'KVTX', 'KYUX')","['s3://unidata-nexrad-level2/2009/12/08/KSOX/KSOX20091208_004251_V03.gz', 's3://unidata-nexrad-level2/2009/12/08/KNKX/KNKX20091208_004640_V03.gz', 's3://unidata-nexrad-level2/2009/12/08/KVTX/KVTX20091208_004659_V03.gz', 's3://unidata-nexrad-level2/2009/12/08/KYUX/KYUX20091208_004455_V03.gz']"
T,DC10,MEM UUA /OV MEM /TM 1500 /FL080 /TP DC10 /TB SEV /RM PILOT REPORTED WIND SHEAR GAIN 25KT,SEV,,8000.0,35.06111,-89.985,2009-12-08 15:00:00+00:00,5.0,0,H,"('KNQA', 'KGWX', 'KLZK', 'KPAH', 'KDGX')","['s3://unidata-nexrad-level2/2009/12/08/KNQA/KNQA20091208_145429_V03.gz', 's3://unidata-nexrad-level2/2009/12/08/KGWX/KGWX20091208_145606_V04.gz', 's3://unidata-nexrad-level2/2009/12/08/KLZK/KLZK20091208_145641_V03.gz', 's3://unidata-nexrad-level2/2009/12/08/KPAH/KPAH20091208_145716_V03.gz', 's3://unidata-nexrad-level2/2009/12/08/KDGX/KDGX20091208_145531_V03.gz']"
F,LJ45,IFP UA /OV EED345025/TM 1755/FL340/TP LJ45/TB MOD/RM ZLA CWSU,MOD,,34000.0,35.16885169431635,-114.75456675810376,2009-12-27 17:55:00+00:00,3.0,0,M,"('KESX', 'KSOX', 'KEYX', 'KNKX', 'KYUX')","['s3://unidata-nexrad-level2/2009/12/27/KESX/KESX20091227_174812_V03.gz', 's3://unidata-nexrad-level2/2009/12/27/KSOX/KSOX20091227_175256_V03.gz', 's3://unidata-nexrad-level2/2009/12/27/KNKX/KNKX20091227_174956_V03.gz', 's3://unidata-nexrad-level2/2009/12/27/KYUX/KYUX20091227_175308_V03.gz']"
F,B738,COT UA /OV COT030025/TM 2329/FL360/TP B738/TB MOD CHOP/RM AWC-WEB:KZHU,MOD CHOP,,36000.0,28.81754314663012,-98.9813469586602,2009-12-25 23:29:00+00:00,3.0,0,M,"('KCRP', 'KEWX', 'KDFX', 'KGRK', 'KSJT')","['s3://unidata-nexrad-level2/2009/12/25/KCRP/KCRP20091225_232028_V03.gz', 's3://unidata-nexrad-level2/2009/12/25/KEWX/KEWX20091225_232046_V03.gz', 's3://unidata-nexrad-level2/2009/12/25/KDFX/KDFX20091225_232328_V04.gz', 's3://unidata-nexrad-level2/2009/12/25/KGRK/KGRK20091225_232524_V03.gz', 's3://unidata-nexrad-level2/2009/12/25/KSJT/KSJT20091225_232623_V03.gz']"
F,B738,TAD UA /OV ALS070050/TM 1820/FL370/TP B738/TA M59/WV 240106KT/TB OCNL LGT CHOP 370/RM FL370 LGT MTN WAVE AWC-WEB:ASA,OCNL LGT CHOP 370,,37000.0,37.72392987248749,-104.875069512539,2009-12-13 18:20:00+00:00,1.0,0,M,"('KPUX', 'KFTG', 'KGLD', 'KGJX', 'KABX')","['s3://unidata-nexrad-level2/2009/12/13/KPUX/KPUX20091213_181333_V03.gz', 's3://unidata-nexrad-level2/2009/12/13/KFTG/KFTG20091213_181618_V03.gz', 's3://unidata-nexrad-level2/2009/12/13/KGLD/KGLD20091213_181824_V03.gz', 's3://unidata-nexrad-level2/2009/12/13/KGJX/KGJX20091213_181231_V03.gz', 's3://unidata-nexrad-level2/2009/12/13/KABX/KABX20091213_181317_V03.gz']"
T,C560,CXO UUA /OV IAH045030 /TM 1638 /FL150 /TP C560 /TB SEV,SEV,,15000.0,30.33798202844655,-94.95248279634887,2009-12-01 16:38:00+00:00,5.0,0,M,"('KHGX', 'KLCH', 'KPOE', 'KGRK', 'KSHV')","['s3://unidata-nexrad-level2/2009/12/01/KHGX/KHGX20091201_163436_V03.gz', 's3://unidata-nexrad-level2/2009/12/01/KLCH/KLCH20091201_161114_V03.gz', 's3://unidata-nexrad-level2/2009/12/01/KGRK/KGRK20091201_163517_V03.gz', 's3://unidata-nexrad-level2/2009/12/01/KSHV/KSHV20091201_163722_V03.gz']"
T,C310,ARB UUA /OV CRL270020 /TM 0105 /FL040 /TP C310 /TA M03 /TB SEV CHOP 000-035 /RM 040 SMOOTH RIDE,SEV CHOP 000-035,200912100115-KWBC-UBMI90-PIREP,4000.0,42.05,-83.90893349605363,2009-12-10 01:05:00+00:00,5.0,0,L,"('KDTX', 'KGRR', 'KIWX', 'KCLE', 'KILN')","['s3://unidata-nexrad-level2/2009/12/10/KDTX/KDTX20091210_005606_V03.gz', 's3://unidata-nexrad-level2/2009/12/10/KGRR/KGRR20091210_010307_V03.gz', 's3://unidata-nexrad-level2/2009/12/10/KIWX/KIWX20091210_010029_V03.gz', 's3://unidata-nexrad-level2/2009/12/10/KCLE/KCLE20091210_010116_V03.gz', 's3://unidata-nexrad-level2/2009/12/10/KILN/KILN20091210_010155_V03.gz']"
