URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,B767,PASY UA /OV SYA247570/TM 1148/FL330/TP B767/TB MOD,MOD,,33000.0,48.99775361144786,159.67489087297002,2012-08-18 11:48:00,3.0,H
T,BE35,HON UUA /OV HON250020/TM 1026/FL090/TP BE35/TB SEV,SEV,201208031040-KWBC-UBSD91-PIREP,9000.0,44.325984051005,-98.74874403920168,2012-08-03 10:26:00,5.0,L
T,CH10,ENA UUA /OV JLA /TM 0039 /FL020 /TP CH10 /SK BKN030 /WX FV10SM /TB SEV,SEV,,2000.0,60.48,-149.72,2012-08-19 00:39:00,5.0,L
F,B737,MSL UA /OV MSL/TM 1825/FL250/TP B737/TB CONT LGT-OCNL MOD 270-250/RM ZME,CONT LGT-OCNL MOD 270-250,201208181835-KWBC-UBAL90-PIREP,25000.0,34.71,-87.49,2012-08-18 18:25:00,2.0,M
T,BE33,CHA UUA /OV CHA260014 /TM 1843 /FL070 /TP BE33 /TB EXTRM,EXTRM,201208291850-KWBC-UBTN90-PIREP,7000.0,34.98947880992388,-85.4806455850072,2012-08-29 18:43:00,7.0,L
F,H25B,FNT UA /OV FNT240020/TM 2242/FL330/TP H25B/TB LGT OCNL MDT CHOP/RM FL330 - FL310,LGT OCNL MDT CHOP,,33000.0,42.79998983331984,-84.14397145951075,2012-08-01 22:42:00,1.0,M
F,B737,MEM UA /OV MEM315050/TM 2131/FL360/TP B737/TB OCNL MOD/RM ZME,OCNL MOD,,36000.0,35.65041338074425,-90.70494467136685,2012-08-16 21:31:00,3.0,M
F,E6,WLD UA /OV HYS120170 /TM 1835 /FL280 /TP E6 /SK SKC /WX FV99SM /TA M23 /WV 31730KT /TB NEG,NEG,,28000.0,37.42543858321858,-96.12255639116414,2012-08-08 18:35:00,0.0,L
T,C560,BKW UUA /OV BKW257096/TM 1840/FL330/TP C560/TB SEV-EXTRM,SEV-EXTRM,,33000.0,37.427379159364015,-83.09700204802417,2012-08-03 18:40:00,6.0,M
T,PA46,RYW UUA /OV AUS315025 /TM 2230 /FL050 /TP PA46 /TB SEV,SEV,,5000.0,30.489179490372123,-98.0107935673321,2012-08-07 22:30:00,5.0,L
F,C172,JCT UA /OV MAF-JCT180010 /TM 2356 /FL075 /TP C172 /SK SCT085 /TB LGT /RM NEG PCPN,LGT,,7500.0,30.51083,-99.76639,2012-08-27 23:56:00,1.0,L
F,C402,SFM UA /OV SFM135025 /TM 1529 /FL050 /TP C402 /SK SKC /TB NEG /RM SMOOTH,NEG,,5000.0,43.09920830962787,-70.3025057719609,2012-08-31 15:29:00,0.0,L
F,P28A,MKE UA /OV 62C /TM 0142 /FL037 /TP P28A /SK SKC /WX FV10SM HZ /TB NEG,NEG,,3700.0,42.81,-88.09,2012-08-02 01:42:00,0.0,L
F,B737,CIC UA /OV KRBL105045/TM 2322/FL390/TP B737/TA M51/TB CONT LGT CHOP 390/RM AWC-WEB:ASA,CONT LGT CHOP 390,,39000.0,39.9577699929004,-121.30571646311964,2012-08-10 23:22:00,1.0,M
F,C172,RTS UA /OV LOL270040 /TM 1427 /FL095 /TP C172 /SK SKC /WX FV10SM FU /TA 16 /TB NEG,NEG,,9500.0,40.06842982,-119.4412995454505,2012-08-04 14:27:00,0.0,L
T,LJ35,TTN UUA /OV RBV220010/TM 1900/FL270/TP LJ35/TB SEV,SEV,201208151910-KWBC-UBNJ90-PIREP,27000.0,40.07231558453652,-74.64027298114397,2012-08-15 19:00:00,5.0,M
F,C172,FNT UA /OV FNT360010 /TM 1917 /FL045 /TP C172 /WX FV99SM /TA 19 /TB LGT CHOP /IC NEG,LGT CHOP,,4500.0,43.13335016668017,-83.74944,2012-08-24 19:17:00,1.0,L
T,CL60,SDB UUA /OV GMN165015/TM 2138/FL230/TP CL60/TB SEV/RM AWC-WEB:KZLA,SEV,,23000.0,34.55849898341019,-118.78119580504156,2012-08-03 21:38:00,5.0,M
T,G4,ORF UUA /OV CCV/TM 1726/FL330/TP G4/Q/TB SEV FL330-360/RM SEVERETURBULENCE FL330-360,SEV FL330-360,,33000.0,37.35,-76.0,2012-08-25 17:26:00,5.0,L
T,B752,EVB UUA /OV OMN180017 /TM 1400 /FL180 /TP B752 /TB SEV /RM FL180-150 DESCENDING,SEV,,18000.0,29.01720371664372,-81.11361,2012-08-05 14:00:00,5.0,M
F,C150,GKN UA /OV GKN030020 /TM 2142 /FL045 /TP C150 /WV 14030KT /TBLGT-MOD,LGT-MOD,,4500.0,62.4386985173041,-145.0932041790715,2012-08-01 21:42:00,2.0,L
T,C310,FSD UUA /OV FSD090030/TM 0202/FL050/TP C310/TB CONT SEV,CONT SEV,,5000.0,43.57694,-96.06337472555636,2012-08-04 02:02:00,5.0,L
T,PA32,ANI UUA /OV ANI-KLG /TM 2153 /FL020 /TP PA32 /SK OVC020 /TB MODOCNL SEV,MODOCNL SEV,,2000.0,61.555,-159.94,2012-08-29 21:53:00,5.0,L
F,C441,XLL UA /OV PHL360040 /TM 1153 /FL030 /TP C441 /TB OCNL LGT,OCNL LGT,,3000.0,40.53505066672066,-75.23111,2012-08-27 11:53:00,1.0,L
F,C172,UUA /OV CYBW /TM 1630 /FL050 /TP C172 /TB SEV,SEV,,5000.0,51.10306,-114.37444,2012-08-08 16:30:00,5.0,L
F,A340,UUA /OV 4840N07420W /TM 0050 /FL350 /TP A340 /TB SEV CAT,SEV CAT,,35000.0,48.6666,-74.3333,2012-08-31 00:50:00,5.0,L
F,CRJ2,DET UA /OV DTW045020 /TM 1741 /FL120 /TP CRJ2 /TB LGT 120-060,LGT 120-060,,12000.0,42.4657213522977,-83.0116524188814,2012-08-27 17:41:00,1.0,M
F,E170,FOD UA /OV FOD280050/TM 2016/FL340/TP E170/TB CONT MOD CHOP,CONT MOD CHOP,201208082040-KWBC-UBIA90-PIREP,34000.0,42.75471853598616,-95.40516724035086,2012-08-08 20:16:00,3.0,U
T,C510,MYGF UUA /OV ZFP035115/TM 1930/FL400/TP C510/TB SEV/RM LOST 1000 FT. CWSU ZMA,SEV,,40000.0,28.07016859170262,-77.55148098079263,2012-08-03 19:30:00,5.0,U
F,SR22,PTV UA /OV TTE277018 /TM 1655 /FL105 /TP SR22 /SK SKC /WX FV40SM HZ /TA 16 /WV 15323KT /TB NEG,NEG,,10500.0,35.94656376444955,-119.38766702051824,2012-08-06 16:55:00,0.0,L
