URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,B737,ABQ UA /OV ABQ021023/TM 2230/FL120/TP B737/TB MOD/RM LGT-MOD FL120-100 DURD AWC-WEB:SWA,MOD,201211292235-KWBC-UBNM90-PIREP,12000.0,35.39790148452516,-106.65220119581336,2012-11-29 22:30:00,3.0,M
T,B747,MDY UUA /OV 4306N 16455E/TM 1550/FL350/TP B747/TB SEV 350/RM ZOA CWSU,SEV 350,,35000.0,43.1,164.9166,2012-11-18 15:50:00,5.0,H
T,H25B,SSI UUA /OV SSI /TM 1330 /FL270 /TP H25B /TB SEV,SEV,,27000.0,31.15222,-81.39083,2012-11-05 13:30:00,5.0,M
F,C172,ACY UA /OV PNE-ACY /TM 1612 /FL025 /TP C172 /WX FV07SM HZ /TB LGT,LGT,,2500.0,39.76824,-74.79526,2012-11-09 16:12:00,1.0,L
T,B737,ORF UUA /OV 3334N 06953W /TM 2116/FL360/TP B737/TB SEV /RM L455,SEV,,36000.0,33.5666,-69.8833,2012-11-07 21:16:00,5.0,M
F,BE36,BFL UA /OV IFP-BFL /TM 2042 /FL085 /TP BE36 /TB NEG /RM FEW BUMPS VCTY GFS,NEG,201211252050-KWBC-UBCA90-PIREP,8500.0,35.295,-116.805,2012-11-25 20:42:00,0.0,L
T,B744,MIA UUA /OV 26N056W/TM 2313/FL370/TP B744/TB SEV,SEV,,37000.0,26.0,-56.0,2012-11-09 23:13:00,5.0,H
F,C182,PSP UA /OV BNG /TM 1530 /FL095 /TP C182 /WX FV50SM /WV 00000KT /TB NEG /RM SMTH,NEG,,9500.0,33.92,-116.85,2012-11-01 15:30:00,0.0,L
F,B738,ACV UA /OV 37N36/TM 0408/FL380/TP B738/TA M63/WV 25748KT/TB NEG/RM ASA809 AWC-WEB:ASA,NEG,201211250415-KWBC-UBCA90-PIREP,38000.0,40.98,-124.11,2012-11-25 04:08:00,0.0,M
F,C560,INJ UA /OV ACT360015 /TM 1614 /FL310 /TP C560 /SK SKC /TA M14 /WV 26047KT /TB NEG,NEG,,31000.0,31.86799025002025,-97.2283,2012-11-04 16:14:00,0.0,M
F,RV6,TVL UA /OV CNO-RNO170045 /TM 1746 /FL115 /TP RV6 /SK SKC /TB NEG,NEG,,11500.0,38.89388,-119.99534,2012-11-25 17:46:00,0.0,L
T,U2,MYV UUA /OV BAB290008/TM 2208/FL180/TP U2/TB SEV 180/RM ZOA CWSU AWC-WEB:KZOA,SEV 180,201211082230-KWBC-UBCA90-PIREP,18000.0,39.145606379598,-121.7314626354656,2012-11-08 22:08:00,5.0,U
T,BE20,BDU UUA /OV BJC270020 /TM 2210 /FL130 /TP BE20 /TB SEV,SEV,,13000.0,39.90881,-105.55178117102912,2012-11-27 22:10:00,5.0,M
F,B757,MBPV UA /OV ZIN150040/TM 2146/FL380/TP B757/TB LGT-MOD CHOP/RM CWSUZMA,LGT-MOD CHOP,,38000.0,20.2526029653918,-73.31332740863874,2012-11-14 21:46:00,2.0,M
