URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,JET,AZO UA /OV AZO360015/TM 1400/FL345/TP JET/TB CONT LGT-CONT MOD/RMNUMEROUS JETS CONT LIGHT-CONT MOD,CONT LGT-CONT MOD,,34500.0,42.48474025002025,-85.55194,2012-12-08 14:00:00,2.0,M
T,B767,NSI UUA /OV NSI220448/TM 1747/FL370/TP B767/TB SEV 370-390/RM ZOA CWSU AWC-WEB:KZOA,SEV 370-390,,37000.0,27.51956818723579,-125.19700843934476,2012-12-16 17:47:00,5.0,H
F,B738,OGG UA /OV SETWE/TM 2347/FL350/TP B738/TA M48/WV 30663KT/TB NEG/RM AWC-WEB:ASA,NEG,,35000.0,38.93,-90.43,2012-12-21 23:47:00,0.0,M
T,B737,MHT UUA /OV MHT /TM 1849 /FL020 /TP B737 /TB SEV 020/BLO /RM DURC,SEV 020,,2000.0,42.93281,-71.43575,2012-12-21 18:49:00,5.0,M
T,E145,ABE UUA /OV ABE270015/TM 0229/FL280/TP E145/TB SEV,SEV,,28000.0,40.65083,-75.77871044389892,2012-12-18 02:29:00,5.0,M
F,C56X,TYQ UA /OV VHP330020 /TM 2242 /FL240 /TP C56X /TB CONT LGT CHOP /RM SMOOTH AT FL210,CONT LGT CHOP,,24000.0,40.0986985173041,-86.5869829307542,2012-12-18 22:42:00,1.0,M
F,B734,ANN UA /OV ANN148237/TM 2127/FL330/TP B734/TA M51/WV 296108KT/TB CONT LGT 330/RM AWC-WEB:ASA,CONT LGT 330,201212092135-KWBC-UBAK90-PIREP,33000.0,51.70993868692242,-127.9248861118314,2012-12-09 21:27:00,1.0,M
T,B747,LIH UUA /OV PHFS274204/TM 1334/FL340/TP B747/TB SEV/RM ZOA CWSU AWC-WEB:KZOA,SEV,201212201340-KWBC-UBHI91-PIREP,34000.0,21.97,-159.34,2012-12-20 13:34:00,5.0,H
T,P28A,TNI UUA /OV GSN210009 /TM 1617 /FL010 /TP P28A /TB EXTRM,EXTRM,,1000.0,14.990085667213156,145.64230422457928,2012-12-14 16:17:00,7.0,L
F,A320,ILM UA /OV 30SW ILM/TM 1242/FL360/TP A320/TB LGT TO MOD/RM ZJX CWSU,LGT TO MOD,,36000.0,33.91641797155345,-78.3278617129686,2012-12-13 12:42:00,2.0,M
T,MULT,ADK UUA /OV 4410N 17045E/TM 1645/FL350/TP MULT/TB SEV 300-420/RMMULTIPLE ACFT ALL FL300-420 AT LEAST MOD OR GREATER...ZOA CWSU,SEV 300-420,,35000.0,44.1666,170.75,2012-12-01 16:45:00,5.0,U
F,B737,MYR UA /OV SAV098170/TM 1610/FL350/TP B737/TB SEV/RM NO INJURIES AWC-WEB:SWA,SEV,,35000.0,31.733224273687878,-77.8887625575393,2012-12-26 16:10:00,5.0,M
F,B767,SHD UA /OV MOL330030/TM 2352/FL330/TP B767/TB MOD,MOD,,33000.0,38.33304777595615,-79.42684867915266,2012-12-16 23:52:00,3.0,H
T,A343,MIA UUA /OV 2052N 06000W/TM 0722/FL360/TP A343/TB SEV,SEV,201212170730-KWBC-UBFL90-PIREP,36000.0,20.8666,-60.0,2012-12-17 07:22:00,5.0,H
F,P28A,F05 UA /OV 60F /TM 1642 /FL095 /TP P28A /TB NEG,NEG,,9500.0,33.64,-99.26,2012-12-09 16:42:00,0.0,L
F,BE58,PBF UA /OV SGT180025 /TM 2134 /FL130 /TP BE58 /TB NEG /RM SMOOTH RIDE,NEG,201212102140-KWBC-UBAR90-PIREP,13000.0,34.24329958329958,-91.59,2012-12-10 21:34:00,0.0,L
F,PA24,OCF UA /OV X35-OCF /TM 1744 /FL040 /TP PA24 /TB NEG /RM SMTH,NEG,,4000.0,29.11181614,-82.295500485,2012-12-22 17:44:00,0.0,L
T,B762,MIA UUA /OV 2553N 05850W /TM 0346/FL350/TP B762/TB SEV,SEV,201212030405-KWBC-UBFL90-PIREP,35000.0,25.8833,-58.8333,2012-12-03 03:46:00,5.0,H
F,COL4,MRF UA /OV MRF343037 /TM 1930 /FL165 /TP COL4 /SK SKC /TA M05 /WV 25083KT /TB NEG,NEG,,16500.0,30.95976903364753,-104.22898815460653,2012-12-19 19:30:00,0.0,U
F,A320,MLI UA /OV MLI270010/TM 1422/FL380/TP A320/TB CONT LGT CHOP,CONT LGT CHOP,,38000.0,41.44853,-90.72991344943692,2012-12-12 14:22:00,1.0,M
F,B737,CEZ UA /OV DVC160010/TM 1537/FL370/TP B737/TB CONS LGT OCNL MOD CHOP/RM FROM ZDV,CONS LGT OCNL MOD CHOP,,37000.0,37.65337187733928,-108.8578423937714,2012-12-23 15:37:00,2.0,M
F,B373,LWS UA /OV MQG270005/TM 1510/FL275/TP B373/TB CONT LGT OCNL MOD CHOP 275-330/RM DURC ..ZSE,CONT LGT OCNL MOD CHOP 275-330,,27500.0,46.38,-116.99080508973309,2012-12-15 15:10:00,2.0,M
F,B737,PDX UA /OV PDX/TM 0521/FL265/TP B737/TB CONT MOD CHOP/RM DURC 265-285 AWC-WEB:SWA,CONT MOD CHOP,201212010525-KWBC-UBOR90-PIREP,26500.0,45.59,-122.61,2012-12-01 05:21:00,3.0,M
