URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,SK22,ERI UUA /OV ERI010020/TM 2159/FL170/TP SK22/TA 08/TB SEV/IC SEV CLR,SEV,201209072205-KWBC-UBPA91-PIREP,17000.0,42.34829584084,-80.2120803056283,2012-09-07 21:59:00+00:00,5.0,0,U
T,C206,PTI UUA /OV MCG102083 /TM 0205 /FL035 /TP C206 /TB SEV /RM TRIEDCOR.....RAINY PASS BUT ENCOUNTERED SEVERE TURBULENCE FL035-055 INROHN AREA  RAWX TO MCG.,SEV,,3500.0,62.66236553117385,-152.62438573160932,2012-09-26 02:05:00+00:00,5.0,0,L
F,PC12,ILI UA /OV ILI/TM 0115/FL060/TP PC12/SK BASE 031 TOPS 060/TB NEG/IC NEG/RM CLR ABOVE 060,NEG,,6000.0,59.75,-154.91,2012-09-13 01:15:00+00:00,0.0,0,L
F,C206,FKK UA /OV MCG105082 /TM 1900 /FL035 /TP C206 /TB SEV /RM ENCOUNTERED SEVERE TB EBND BTWN FWL AND ROHN BTWN FL035-045. C206 AMPHIBIAN,SEV,,3500.0,62.59625198706295,-152.69696831032826,2012-09-26 19:00:00+00:00,5.0,0,L
F,B737,ANC UA /OV TED051029/TM 1748/FL195/TP B737/WX RA/TB LGT 010-170 OCNL MOD 040-080/RM ZAN,LGT 010-170 OCNL MOD 040-080,,19500.0,61.47419616025871,-149.21098448468427,2012-09-16 17:48:00+00:00,2.0,0,M
F,ML5,BIG UA /OV BIG230030-BIG230006 /TM 2145 /FL027 /TP ML5 /TB LGT-MOD,LGT-MOD,201209222150-KWBC-UBAK90-PIREP,2700.0,63.67858016223251,-146.59381035270272,2012-09-22 21:45:00+00:00,2.0,0,U
F,B190,ENA UA /OV ENA/TM 1500/FL006/TP B190/SK OVC006/WX -RA/TB NEG/IC NEG/RM IMC AT 005 (ZAN,NEG,,600.0,60.57,-151.24,2012-09-01 15:00:00+00:00,0.0,0,M
F,B737,APA UA /OV DEN220035 /TM 2211 /FL190 /TP B737 /TA M05 /TB MOD 190-170 /IC LGT RIME 190-170,MOD 190-170,,19000.0,39.38590454587779,-105.14582078532518,2012-09-11 22:11:00+00:00,3.0,0,M
F,BL8,FAI UA /OV FAI120040-FAI100023 /TM 2320 /FL015 /TP BL8 /TB OCNL LGT /RM DRY CREEK FIRE BLOWING TO SOUTH WEST WIND SHIFTS ON EIL RANGE FROM S TO E IN THE PAST HOUR,OCNL LGT,201209192330-KWBC-UBAK90-PIREP,1500.0,64.46663966663967,-146.65390531421616,2012-09-19 23:20:00+00:00,1.0,0,L
F,B737,OMA UA /OV OVR060040/TM 0009/FL410/TP B737/TB MOD CHOP/RM SMOOTH405-390,MOD CHOP,,41000.0,41.503360333360334,-94.97295968335396,2012-09-09 00:09:00+00:00,3.0,0,M
