URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,A340,ADK UUA /OV SYA143270/TM 1645/FL330/TP A340/TB SEV 330/RM ZOA CWSU AWC-WEB:KZOA,SEV 330,201201121655-KWBC-UBAK91-PIREP,33000.0,49.125849101852666,178.53142011433894,2012-01-12 16:45:00+00:00,5.0,0,L
T,B777,HNL UUA /OV 4800N 17200W - 4800N 16700W/TM 1620/FL360/TP B777/TBSEV/RM EXPERIENCED FOR 3 MIN BTN 2 PTS ZOA CWSU,SEV,,36000.0,48.0,-172.0,2012-01-12 16:20:00+00:00,5.0,0,H
T,E145,SDF UUA /OV ABB248040/TM 0127/FL210/TP E145/TB SEV/RM WAVW ACTION +OR - 500FT,SEV,,21000.0,38.34024204227979,-86.43087695367986,2012-01-28 01:27:00+00:00,5.0,0,M
F,B737,BLM UA /OV JFK180040 /TM 2301 /FL360 /TP B737 /SK SKC /TA M57 /WV 30082KT /TB NEG,NEG,,36000.0,39.971889333279336,-73.76222,2012-01-06 23:01:00+00:00,0.0,0,M
T,B772,BOS UUA /OV 4143N 06230W/TM 2225/FL370/TP B772/TB SEV/RM IMPROVED ASAIRCRAFT DESCENDED THRU FL330 SMOOTH AT FL300,SEV,,37000.0,41.7166,-62.5,2012-01-21 22:25:00+00:00,5.0,0,H
F,B752,EEO UA /OV EKR 250060/TM 1459/FL290/TP B752/TB MOD CHOP/RM ZDV; LGT MTN WAVE,MOD CHOP,,29000.0,39.72795215301502,-109.14804080484588,2012-01-22 14:59:00+00:00,3.0,0,M
T,B737,RNO UUA /OV RNO /TM 1948 /FL080 /TP B737 /TB SEV 080-120,SEV 080-120,201201191955-KWBC-UBNV91-PIREP,8000.0,39.5,-119.77,2012-01-19 19:48:00+00:00,5.0,0,M
T,MD82,PKB UUA /OV JPU/TM 0111/FL250/TP MD82/TB SEV/RM 250-195,SEV,,25000.0,39.44,-81.37,2012-01-13 01:11:00+00:00,5.0,0,M
T,B744,ORF UUA /OV 31N 046W/TM 1623/FL360/TP B744/TB SEV,SEV,,36000.0,36.90333,-76.19222,2012-01-20 16:23:00+00:00,5.0,0,H
F,LEG2,F05 UA /OV 60F270010 /TM 1631 /FL065 /TP LEG2 /WX FV99SM /TA 12 /WV 22536KT /TB NEG /RM CLOUD LYR ABV,NEG,,6500.0,33.64,-99.46020807200546,2012-01-15 16:31:00+00:00,0.0,0,U
F,B733,RNO UA /OV KRNO/TM 1950/FL080/TP B733/TB SEV TURB BTWN 080 - 115/RM DURING CLIMB OUT AWC-WEB:SWA,SEV TURB BTWN 080 - 115,201201191953-KKCI-UBUS31-PIREP,8000.0,39.5,-119.77,2012-01-19 19:50:00+00:00,5.0,0,M
