URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,DH8,BGM UUA /OV CFB045015/TM 1931/FL180/TP DH8/TB SEV 180-195,SEV 180-195,,18000.0,42.33679101422327,-75.90150361994196,2012-02-24 19:31:00+00:00,5.0,0,M
F,B737,MSY UA /OV LEV/TM 2034/FL360/TP B737/TB INTMT LGT 360/RM INMT LT TURB AWC-WEB:SWA,INTMT LGT 360,201202142034-KKCI-UBUS31-PIREP,36000.0,29.18,-90.1,2012-02-14 20:34:00+00:00,1.0,0,M
F,C525,PRB UA /OV PRB260010/TM 2341/FL190/TP C525/TA M20/TB MOD CHOP/IC LGTRIME/RM ZOA CWSU,MOD CHOP,,19000.0,35.640468662802775,-120.83118354693696,2012-02-08 23:41:00+00:00,3.0,0,L
T,PAY3,WJF UUA /OV LHS/TM 1855/FL100/TP PAY3/TB SEV/RM ZLA CWSU,SEV,201202131900-KWBC-UBCA91-PIREP,10000.0,34.68,-118.58,2012-02-13 18:55:00+00:00,5.0,0,L
F,A320,CSM UA /OV SYO090015/TM 1632/FL340/TP A320/TB LGT/RM AWC-WEB:KZFW,LGT,201202281650-KWBC-UBOK90-PIREP,34000.0,35.35,-99.33346477036211,2012-02-28 16:32:00+00:00,1.0,0,M
T,B757,LAS UUA /OV LAS210015/TM 2220/FL350/TP B757/TB SEV/RM MTN WAVES/STGUDDFS. ZLA,SEV,,35000.0,35.85537611202193,-115.3180621445877,2012-02-13 22:20:00+00:00,5.0,0,M
F,BE36,TPH UA /OV TEX-TPH360030 /TM 0143 /FL095 /TP BE36 /TB LGT,LGT,201202220150-KWBC-UBNV90-PIREP,9500.0,38.03,-117.03,2012-02-22 01:43:00+00:00,1.0,0,L
T,A306,DEN UUA /OV FQF241043/TM 2252/FL320/TP A306/TB SEV/RM +/- 10 KTS 20KT MTN WV ZDV,SEV,,32000.0,39.342524962263525,-105.43462323207532,2012-02-22 22:52:00+00:00,5.0,0,H
F,A332,HTS UA /OV HNN/TM 1624/FL390/TP A332/TB LGT-MOD CHOP,LGT-MOD CHOP,,39000.0,38.75,-82.03,2012-02-03 16:24:00+00:00,2.0,0,H
F,B737,OME UA /OV OME /TM 2115 /FL090 /TP B737 /TB NEG /IC LGT RIME110-090,NEG,,9000.0,64.51,-165.44,2012-02-15 21:15:00+00:00,0.0,0,M
T,A346,EVW UUA /OV FBR 270020/TM 2109/FL376/TP A346/TB SEV MTN WAVE/RM ZLC,SEV MTN WAVE,,37600.0,41.3941,-110.8502742900612,2012-02-25 21:09:00+00:00,5.0,0,H
T,E145,MOB UUA /OV SJI/TM 2215/FL310/TP E145/TB SEV 310/RM TIME ESTIMATED. FM ZHU. AWC-WEB:KZHU,SEV 310,201202012247-KKCI-UBUS35-PIREP,31000.0,30.73,-88.36,2012-02-01 22:15:00+00:00,5.0,0,M
F,B752,MMH UA /OV MMH270035/TM 2151/FL380/TP B752/TB MOD/RM MTN WAVE,MOD,,38000.0,37.62406,-119.57531062312906,2012-02-01 21:51:00+00:00,3.0,0,M
T,MD82,LAS UUA /OV LAS245012 /TM 2305 /FL110 /TP MD82 /TB SEV,SEV,,11000.0,35.987369501229175,-115.3876744095994,2012-02-13 23:05:00+00:00,5.0,0,M
F,PC12,PDK UA /OV PDK /TM 1431 /FL002 /TP PC12 /TB MOD,MOD,,200.0,33.87561,-84.30197,2012-02-11 14:31:00+00:00,3.0,0,L
F,B738,PTB UA /OV ECG315085 /TM 2245 /FL350 /TP B738 /TB LGT CHOP,LGT CHOP,,35000.0,37.259515747265226,-77.41398475742231,2012-02-16 22:45:00+00:00,1.0,0,M
