URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,B738,INW UA /OV INW150060/TM 0002/FL340/TP B738/TB CONS MOD CHOP/RM ZAB/FDCS,CONS MOD CHOP,,34000.0,34.15582444808771,-110.11192965023558,2022-10-16 00:02:00,3.0,M,"('KFSX', 'KFSX', 'KIWA', 'KEMX', 'KABX')","['s3://unidata-nexrad-level2/2022/10/15/KFSX/KFSX20221015_235935_V06', 's3://unidata-nexrad-level2/2022/10/15/KFSX/KFSX20221015_235935_V06', 's3://unidata-nexrad-level2/2022/10/16/KIWA/KIWA20221016_000157_V06', 's3://unidata-nexrad-level2/2022/10/15/KEMX/KEMX20221015_235859_V06', 's3://unidata-nexrad-level2/2022/10/16/KABX/KABX20221016_000021_V06']"
F,CRJ2,DAY UA /OV AOH/TM 1703/FL200/TP CRJ2/TB NEG/IC NEG,NEG,,20000.0,40.70694,-84.02667,2022-10-01 17:03:00,0.0,M,"('KILN', 'KIWX', 'KCLE', 'KIND', 'KDTX')","['s3://unidata-nexrad-level2/2022/10/01/KILN/KILN20221001_165938_V06', 's3://unidata-nexrad-level2/2022/10/01/KIWX/KIWX20221001_165718_V06', 's3://unidata-nexrad-level2/2022/10/01/KCLE/KCLE20221001_170139_V06', 's3://unidata-nexrad-level2/2022/10/01/KIND/KIND20221001_165411_V06', 's3://unidata-nexrad-level2/2022/10/01/KDTX/KDTX20221001_170257_V06']"
F,BE20,SLC UA /OV TCH010002/TM 0900/FL060/TP BE20/TB MOD TURB BLW 060,MOD TURB BLW 060,,6000.0,40.882829584084,-111.9723472322043,2022-10-16 09:00:00,3.0,M,"('KMTX', 'KSFX', 'KICX', 'KRIW', 'KGJX')","['s3://unidata-nexrad-level2/2022/10/16/KSFX/KSFX20221016_085839_V06', 's3://unidata-nexrad-level2/2022/10/16/KICX/KICX20221016_085526_V06', 's3://unidata-nexrad-level2/2022/10/16/KRIW/KRIW20221016_085358_V06', 's3://unidata-nexrad-level2/2022/10/16/KGJX/KGJX20221016_085559_V06']"
F,CRJ2,DSM UA /OV DSM090015/TM 1628/FL320/TP CRJ2/TB NEG,NEG,,32000.0,41.53395,-93.3191137046723,2022-10-29 16:28:00,0.0,M,"('KDMX', 'KDVN', 'KARX', 'KEAX', 'KOAX')","['s3://unidata-nexrad-level2/2022/10/29/KDMX/KDMX20221029_162438_V06', 's3://unidata-nexrad-level2/2022/10/29/KDVN/KDVN20221029_162150_V06', 's3://unidata-nexrad-level2/2022/10/29/KARX/KARX20221029_162517_V06', 's3://unidata-nexrad-level2/2022/10/29/KEAX/KEAX20221029_162535_V06', 's3://unidata-nexrad-level2/2022/10/29/KOAX/KOAX20221029_162330_V06']"
F,C208,CHA UA /OV GQ0360020 /TM 1855/FL060/TP C208/TB SEV,SEV,,6000.0,35.03528,-85.20381,2022-10-13 18:55:00,5.0,L,"('KHTX', 'KOHX', 'KFFC', 'KMRX', 'KBMX')","['s3://unidata-nexrad-level2/2022/10/13/KHTX/KHTX20221013_185251_V06', 's3://unidata-nexrad-level2/2022/10/13/KOHX/KOHX20221013_184810_V06', 's3://unidata-nexrad-level2/2022/10/13/KFFC/KFFC20221013_185355_V06', 's3://unidata-nexrad-level2/2022/10/13/KMRX/KMRX20221013_185410_V06', 's3://unidata-nexrad-level2/2022/10/13/KBMX/KBMX20221013_185154_V06']"
F,B737,CMH UA /OV CMH/TM 1117/FL380/TP B737/TB CONS LGT,CONS LGT,,38000.0,39.99139,-82.88083,2022-10-15 11:17:00,1.0,M,"('KILN', 'KCLE', 'KRLX', 'KPBZ', 'KDTX')","['s3://unidata-nexrad-level2/2022/10/15/KILN/KILN20221015_111654_V06', 's3://unidata-nexrad-level2/2022/10/15/KCLE/KCLE20221015_111308_V06', 's3://unidata-nexrad-level2/2022/10/15/KRLX/KRLX20221015_111232_V06', 's3://unidata-nexrad-level2/2022/10/15/KPBZ/KPBZ20221015_111250_V06', 's3://unidata-nexrad-level2/2022/10/15/KDTX/KDTX20221015_111316_V06']"
T,C750,GPI UUA /OV FCA063050/TM 2110/FL400/TP C750/TB SEV /RM NO INJURIES NO DAMAGE /ZLC,SEV,,40000.0,48.588356060839,-113.06570984205894,2022-10-10 21:10:00,5.0,M,"('KTFX', 'KMSX', 'KOTX', 'KBLX', 'KSFX')","['s3://unidata-nexrad-level2/2022/10/10/KTFX/KTFX20221010_210147_V06', 's3://unidata-nexrad-level2/2022/10/10/KMSX/KMSX20221010_210954_V06', 's3://unidata-nexrad-level2/2022/10/10/KOTX/KOTX20221010_210616_V06', 's3://unidata-nexrad-level2/2022/10/10/KBLX/KBLX20221010_210731_V06', 's3://unidata-nexrad-level2/2022/10/10/KSFX/KSFX20221010_210532_V06']"
T,A306,RNO UUA /OV RNO/TM 1350/FL080/TP A306/TB SEV/RM SEV WS @ 080,SEV,,8000.0,39.48389,-119.77111,2022-10-22 13:50:00,5.0,H,"('KRGX', 'KBBX', 'KDAX', 'KMUX', 'KHNX')","['s3://unidata-nexrad-level2/2022/10/22/KRGX/KRGX20221022_134928_V06', 's3://unidata-nexrad-level2/2022/10/22/KBBX/KBBX20221022_134711_V06', 's3://unidata-nexrad-level2/2022/10/22/KDAX/KDAX20221022_134926_V06', 's3://unidata-nexrad-level2/2022/10/22/KMUX/KMUX20221022_134930_V06', 's3://unidata-nexrad-level2/2022/10/22/KHNX/KHNX20221022_134705_V06']"
F,B752,DAY UA /OV DQN/TM 0824/FL260/TP B752/TB NEG,NEG,,26000.0,40.02,-84.4,2022-10-14 08:24:00,0.0,M,"('KILN', 'KIND', 'KIWX', 'KLVX', 'KCLE')","['s3://unidata-nexrad-level2/2022/10/14/KILN/KILN20221014_082045_V06', 's3://unidata-nexrad-level2/2022/10/14/KIND/KIND20221014_082316_V06', 's3://unidata-nexrad-level2/2022/10/14/KIWX/KIWX20221014_081934_V06', 's3://unidata-nexrad-level2/2022/10/14/KLVX/KLVX20221014_081728_V06', 's3://unidata-nexrad-level2/2022/10/14/KCLE/KCLE20221014_082303_V06']"
F,C172,MFD UA /OV MFD/TM 2209/FL030/TP C172/TB NEG/RM SMOOTH,NEG,,3000.0,40.82,-82.52,2022-10-29 22:09:00,0.0,L,"('KCLE', 'KILN', 'KPBZ', 'KDTX', 'KRLX')","['s3://unidata-nexrad-level2/2022/10/29/KCLE/KCLE20221029_220412_V06', 's3://unidata-nexrad-level2/2022/10/29/KILN/KILN20221029_220353_V06', 's3://unidata-nexrad-level2/2022/10/29/KDTX/KDTX20221029_220511_V06', 's3://unidata-nexrad-level2/2022/10/29/KRLX/KRLX20221029_220705_V06']"
