URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,C172,NTD UUA /OV VTU110010/TM 2155/FL035/TP C172/TB SEV/RM COR SA-ID. ZLA CWSU,SEV,,3500.0,34.0629920255025,-118.8608046585874,2022-11-24 21:55:00,5.0,L,"('KVTX', 'KSOX', 'KVBX', 'KEYX', 'KNKX')","['s3://unidata-nexrad-level2/2022/11/24/KVTX/KVTX20221124_215055_V06', 's3://unidata-nexrad-level2/2022/11/24/KSOX/KSOX20221124_215051_V06', 's3://unidata-nexrad-level2/2022/11/24/KVBX/KVBX20221124_215411_V06', 's3://unidata-nexrad-level2/2022/11/24/KEYX/KEYX20221124_215458_V06', 's3://unidata-nexrad-level2/2022/11/24/KNKX/KNKX20221124_214929_V06']"
T,C172,VRB UUA /OV TRV264009/TM 2232/FL070/TP C172/SK TOP 110/TB SEV 070/RM ZMAFD,SEV 070,,7000.0,27.66431946048776,-80.658470877067,2022-11-07 22:32:00,5.0,L,"('KMLB', 'KTBW', 'KAMX', 'KAMX', 'KJAX')","['s3://unidata-nexrad-level2/2022/11/07/KMLB/KMLB20221107_222824_V06', 's3://unidata-nexrad-level2/2022/11/07/KTBW/KTBW20221107_222824_V06', 's3://unidata-nexrad-level2/2022/11/07/KAMX/KAMX20221107_223040_V06', 's3://unidata-nexrad-level2/2022/11/07/KAMX/KAMX20221107_223040_V06', 's3://unidata-nexrad-level2/2022/11/07/KJAX/KJAX20221107_223150_V06']"
T,CL35,PUB UUA /OV PUB270065/TM 1905/FL390/TP CL35/TB SEV/RM SMOOTH AT FL380.....ZDV,SEV,,39000.0,38.29,-105.87868729004816,2022-11-09 19:05:00,5.0,U,"('KPUX', 'KFTG', 'KGJX', 'KCYS', 'KABX')","['s3://unidata-nexrad-level2/2022/11/09/KPUX/KPUX20221109_185801_V06', 's3://unidata-nexrad-level2/2022/11/09/KFTG/KFTG20221109_190414_V06', 's3://unidata-nexrad-level2/2022/11/09/KGJX/KGJX20221109_190333_V06', 's3://unidata-nexrad-level2/2022/11/09/KCYS/KCYS20221109_185820_V06', 's3://unidata-nexrad-level2/2022/11/09/KABX/KABX20221109_185533_V06']"
F,B738,DFW UA /OV JEN340012/TM 1619/FL200/TP B738/TB SEV TB DURD BLO FL200,SEV TB DURD BLO FL200,,20000.0,32.34795374719286,-97.960808409512,2022-11-24 16:19:00,5.0,M,"('KFWS', 'KDYX', 'KGRK', 'KFDR', 'KSJT')","['s3://unidata-nexrad-level2/2022/11/24/KFWS/KFWS20221124_161710_V06', 's3://unidata-nexrad-level2/2022/11/24/KDYX/KDYX20221124_161557_V06', 's3://unidata-nexrad-level2/2022/11/24/KGRK/KGRK20221124_161740_V06', 's3://unidata-nexrad-level2/2022/11/24/KFDR/KFDR20221124_161755_V06', 's3://unidata-nexrad-level2/2022/11/24/KSJT/KSJT20221124_161717_V06']"
F,B734,RSW UA /OV RSW105057/TM 1338/FL180/TP B734/TB NEG/RM ZMAFD,NEG,,18000.0,26.29216199100717,-80.730947391036,2022-11-23 13:38:00,0.0,M,"('KAMX', 'KAMX', 'KMLB', 'KBYX', 'KTBW')","['s3://unidata-nexrad-level2/2022/11/23/KAMX/KAMX20221123_133407_V06', 's3://unidata-nexrad-level2/2022/11/23/KAMX/KAMX20221123_133407_V06', 's3://unidata-nexrad-level2/2022/11/23/KMLB/KMLB20221123_133715_V06', 's3://unidata-nexrad-level2/2022/11/23/KBYX/KBYX20221123_133322_V06', 's3://unidata-nexrad-level2/2022/11/23/KTBW/KTBW20221123_133549_V06']"
F,GA5C,VRB UA /OV TRV070055/TM 2137/FL240/TP GA5C/TB MOD CHOP/RM ZMAFD,MOD CHOP,,24000.0,27.99354385973623,-79.5172158533443,2022-11-13 21:37:00,3.0,U,"('KMLB', 'KAMX', 'KAMX', 'KTBW', 'KJAX')","['s3://unidata-nexrad-level2/2022/11/13/KMLB/KMLB20221113_213617_V06', 's3://unidata-nexrad-level2/2022/11/13/KAMX/KAMX20221113_213552_V06', 's3://unidata-nexrad-level2/2022/11/13/KAMX/KAMX20221113_213552_V06', 's3://unidata-nexrad-level2/2022/11/13/KTBW/KTBW20221113_213157_V06', 's3://unidata-nexrad-level2/2022/11/13/KJAX/KJAX20221113_213537_V06']"
F,C172,RAP UA /OV RAP090030-RAP /TM 0007 /FL065 /TP C172 /TB OCNL LGT /RM TURB REPORTED AS VERY LGT,OCNL LGT,,6500.0,44.04533,-102.36169018494807,2022-11-05 00:07:00,1.0,L,"('KUDX', 'KLNX', 'KBIS', 'KABR', 'KCYS')","['s3://unidata-nexrad-level2/2022/11/05/KUDX/KUDX20221105_000111_V06', 's3://unidata-nexrad-level2/2022/11/05/KLNX/KLNX20221105_000634_V06', 's3://unidata-nexrad-level2/2022/11/05/KBIS/KBIS20221105_000510_V06', 's3://unidata-nexrad-level2/2022/11/04/KABR/KABR20221104_235905_V06', 's3://unidata-nexrad-level2/2022/11/05/KCYS/KCYS20221105_000331_V06']"
T,C525,MSL UUA /OV MSL180035/TM 1910/FL070/TP C525/TB SEV/RM ZME,SEV,,7000.0,34.16046941661942,-87.59962,2022-11-05 19:10:00,5.0,L,"('KGWX', 'KBMX', 'KHTX', 'KMXX', 'KOHX')","['s3://unidata-nexrad-level2/2022/11/05/KGWX/KGWX20221105_190523_V06', 's3://unidata-nexrad-level2/2022/11/05/KBMX/KBMX20221105_190430_V06', 's3://unidata-nexrad-level2/2022/11/05/KHTX/KHTX20221105_190613_V06', 's3://unidata-nexrad-level2/2022/11/05/KMXX/KMXX20221105_190730_V06', 's3://unidata-nexrad-level2/2022/11/05/KOHX/KOHX20221105_190527_V06']"
T,BE99,ELY UUA /OV ELY360026/TM 0027/FL130/TP BE99/TB MDT-SEV /ZLC,MDT-SEV,,13000.0,39.72836843336844,-114.84528,2022-11-29 00:27:00,5.0,L,"('KLRX', 'KMTX', 'KICX', 'KSFX', 'KCBX')","['s3://unidata-nexrad-level2/2022/11/29/KLRX/KLRX20221129_002617_V06', 's3://unidata-nexrad-level2/2022/11/29/KMTX/KMTX20221129_002209_V06', 's3://unidata-nexrad-level2/2022/11/29/KICX/KICX20221129_002638_V06', 's3://unidata-nexrad-level2/2022/11/29/KSFX/KSFX20221129_002520_V06', 's3://unidata-nexrad-level2/2022/11/29/KCBX/KCBX20221129_002517_V06']"
F,C310,BYS UA /OV HEC045017 /TM 2022 /FL085 /TP C310 /SK SKC /WX FV99SM /TB NEG,NEG,,8500.0,35.000363149453044,-116.21599666026052,2022-11-28 20:22:00,0.0,L,"('KEYX', 'KESX', 'KSOX', 'KNKX', 'KYUX')","['s3://unidata-nexrad-level2/2022/11/28/KEYX/KEYX20221128_201400_V06', 's3://unidata-nexrad-level2/2022/11/28/KESX/KESX20221128_201920_V06', 's3://unidata-nexrad-level2/2022/11/28/KSOX/KSOX20221128_201732_V06', 's3://unidata-nexrad-level2/2022/11/28/KNKX/KNKX20221128_201945_V06', 's3://unidata-nexrad-level2/2022/11/28/KYUX/KYUX20221128_202029_V06']"
