URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,B738,MCW UA /OV MCW/TM 1948/FL3740/TP B738/TB NEG,NEG,,37400.0,43.154383,-93.326097,2022-03-26 19:48:00,0.0,M,"('KARX', 'KMPX', 'KDMX', 'KFSD', 'KDVN')","['s3://unidata-nexrad-level2/2022/03/26/KARX/KARX20220326_194606_V06', 's3://unidata-nexrad-level2/2022/03/26/KMPX/KMPX20220326_194501_V06', 's3://unidata-nexrad-level2/2022/03/26/KDMX/KDMX20220326_193823_V06', 's3://unidata-nexrad-level2/2022/03/26/KFSD/KFSD20220326_194313_V06', 's3://unidata-nexrad-level2/2022/03/26/KDVN/KDVN20220326_194149_V06']"
F,C25A,LAS UA /OV LAS290030 /TM 0220 /FL410 /TP C25A /TB SEV/RM AWC-WEB,SEV,,41000.0,36.251083923492494,-115.73364982813004,2022-03-21 02:20:00,5.0,L,"('KESX', 'KEYX', 'KICX', 'KSOX', 'KHNX')","['s3://unidata-nexrad-level2/2022/03/21/KESX/KESX20220321_021442_V06', 's3://unidata-nexrad-level2/2022/03/21/KEYX/KEYX20220321_021424_V06', 's3://unidata-nexrad-level2/2022/03/21/KICX/KICX20220321_021726_V06', 's3://unidata-nexrad-level2/2022/03/21/KSOX/KSOX20220321_021534_V06', 's3://unidata-nexrad-level2/2022/03/21/KHNX/KHNX20220321_021617_V06']"
F,B38M,PHNL UA /OV 2957N 14140W /TM 0035 /FL360 /TP B38M /TB NEG/RM AWC-WEB,NEG,,36000.0,29.95,-141.6666,2022-03-10 00:35:00,0.0,U,"('PHKM', 'PHWA', 'PHMO', 'PHKI', 'KBHX')","['s3://unidata-nexrad-level2/2022/03/10/PHKM/PHKM20220310_003158_V06', 's3://unidata-nexrad-level2/2022/03/10/PHWA/PHWA20220310_003354_V06', 's3://unidata-nexrad-level2/2022/03/10/PHMO/PHMO20220310_003444_V06', 's3://unidata-nexrad-level2/2022/03/10/PHKI/PHKI20220310_003309_V06', 's3://unidata-nexrad-level2/2022/03/10/KBHX/KBHX20220310_002823_V06']"
F,B38M,LAS UA /OV GFS317027 /TM 0108 /FL215 /TP B38M /TB LGT-MOD TURB /RM DURC OUT OF LAS//LAS-LIH AWC-WEB:,LGT-MOD TURB,,21500.0,35.45913582359771,-115.55528235170428,2022-03-17 01:08:00,2.0,U,"('KESX', 'KEYX', 'KSOX', 'KNKX', 'KICX')","['s3://unidata-nexrad-level2/2022/03/17/KESX/KESX20220317_010541_V06', 's3://unidata-nexrad-level2/2022/03/17/KEYX/KEYX20220317_010546_V06', 's3://unidata-nexrad-level2/2022/03/17/KSOX/KSOX20220317_010201_V06', 's3://unidata-nexrad-level2/2022/03/17/KNKX/KNKX20220317_010330_V06', 's3://unidata-nexrad-level2/2022/03/17/KICX/KICX20220317_010759_V06']"
T,E170,CTY UUA /OV CTY270015/TM 1412/FL350/TP E170/TB SEV,SEV,,35000.0,29.63553,-83.39239791657837,2022-03-10 14:12:00,5.0,U,"('KTLH', 'KVAX', 'KJAX', 'KEOX', 'KTBW')","['s3://unidata-nexrad-level2/2022/03/10/KTLH/KTLH20220310_141019_V06', 's3://unidata-nexrad-level2/2022/03/10/KVAX/KVAX20220310_140907_V06', 's3://unidata-nexrad-level2/2022/03/10/KEOX/KEOX20220310_140710_V06', 's3://unidata-nexrad-level2/2022/03/10/KTBW/KTBW20220310_140820_V06']"
T,AT72,SPS UUA /OV KONY /TM 0349 /FL210 /TP AT72 /TB SEV 210-180 /RM DURD. ZFW AWC-WEB,SEV 210-180,,21000.0,33.35,-98.81,2022-03-22 03:49:00,5.0,M,"('KDYX', 'KFDR', 'KFWS', 'KOUN', 'KTLX')","['s3://unidata-nexrad-level2/2022/03/22/KDYX/KDYX20220322_034627_V06', 's3://unidata-nexrad-level2/2022/03/22/KFDR/KFDR20220322_034649_V06', 's3://unidata-nexrad-level2/2022/03/22/KFWS/KFWS20220322_034435_V06', 's3://unidata-nexrad-level2/2022/03/22/KTLX/KTLX20220322_034713_V06']"
F,A319,PHX UA /OV BXK094023/TM 1309/FL360/TP A319/TB LGT-MOD/RM ZAB/FDCS,LGT-MOD,,36000.0,33.393674552457405,-112.2279890193286,2022-03-17 13:09:00,2.0,M,"('KIWA', 'KEMX', 'KFSX', 'KFSX', 'KYUX')","['s3://unidata-nexrad-level2/2022/03/17/KIWA/KIWA20220317_130549_V06', 's3://unidata-nexrad-level2/2022/03/17/KEMX/KEMX20220317_130030_V06', 's3://unidata-nexrad-level2/2022/03/17/KFSX/KFSX20220317_130527_V06', 's3://unidata-nexrad-level2/2022/03/17/KFSX/KFSX20220317_130527_V06', 's3://unidata-nexrad-level2/2022/03/17/KYUX/KYUX20220317_130811_V06']"
T,TBM8,CTY UUA /OV CTY140025/TM 1706/FL230/TP TBM8/TB SEV 230-240/RM NO DAMAGE OR INJURIES,SEV 230-240,,23000.0,29.31631896134128,-82.79658913878545,2022-03-10 17:06:00,5.0,U,"('KJAX', 'KVAX', 'KTBW', 'KTLH', 'KMLB')","['s3://unidata-nexrad-level2/2022/03/10/KVAX/KVAX20220310_170233_V06', 's3://unidata-nexrad-level2/2022/03/10/KTBW/KTBW20220310_170345_V06', 's3://unidata-nexrad-level2/2022/03/10/KTLH/KTLH20220310_170210_V06', 's3://unidata-nexrad-level2/2022/03/10/KMLB/KMLB20220310_170047_V06']"
F,E145,DAY UA /OV DQN280030/TM 2142/FL120/TP E145/TA M02/TB LGT CHOP/IC LGT RIME 120-160,LGT CHOP,,12000.0,40.106831121591696,-85.0430280582849,2022-03-18 21:42:00,1.0,M,"('KIND', 'KILN', 'KIWX', 'KLVX', 'KGRR')","['s3://unidata-nexrad-level2/2022/03/18/KIND/KIND20220318_213833_V06', 's3://unidata-nexrad-level2/2022/03/18/KILN/KILN20220318_213843_V06', 's3://unidata-nexrad-level2/2022/03/18/KIWX/KIWX20220318_214047_V06', 's3://unidata-nexrad-level2/2022/03/18/KLVX/KLVX20220318_213811_V06', 's3://unidata-nexrad-level2/2022/03/18/KGRR/KGRR20220318_213914_V06']"
T,FA50,SPS UUA /OV UKW030020 /TM 0220 /FL155 /TP FA50 /TB SEV 175-155 /RM ZFW AWC-WEB:,SEV 175-155,,15500.0,33.8286985173041,-97.62002386580524,2022-03-07 02:20:00,5.0,M,"('KFDR', 'KFWS', 'KOUN', 'KTLX', 'KDYX')","['s3://unidata-nexrad-level2/2022/03/07/KFDR/KFDR20220307_021810_V06', 's3://unidata-nexrad-level2/2022/03/07/KFWS/KFWS20220307_021905_V06', 's3://unidata-nexrad-level2/2022/03/07/KTLX/KTLX20220307_021921_V06', 's3://unidata-nexrad-level2/2022/03/07/KDYX/KDYX20220307_021644_V06']"
T,PA46,AVL UUA /OV SUG050013/TM 1551/FL070/TP PA46/TB SEV CAT 070/RM NO DAMAGE OR INJURIES REPORTED/ ZTLFD,SEV CAT 070,,7000.0,35.54928192969925,-82.06633827426553,2022-03-28 15:51:00,5.0,L,"('KGSP', 'KMRX', 'KCAE', 'KFCX', 'KJKL')","['s3://unidata-nexrad-level2/2022/03/28/KGSP/KGSP20220328_155047_V06', 's3://unidata-nexrad-level2/2022/03/28/KMRX/KMRX20220328_154901_V06', 's3://unidata-nexrad-level2/2022/03/28/KCAE/KCAE20220328_154353_V06', 's3://unidata-nexrad-level2/2022/03/28/KFCX/KFCX20220328_155008_V06', 's3://unidata-nexrad-level2/2022/03/28/KJKL/KJKL20220328_154752_V06']"
F,B767,ONT UA /OV BNG/TM 1452/FL110/TP B767/TB SEV 060-110,SEV 060-110,,11000.0,33.92,-116.85,2022-03-21 14:52:00,5.0,H,"('KSOX', 'KNKX', 'KEYX', 'KVTX', 'KYUX')","['s3://unidata-nexrad-level2/2022/03/21/KSOX/KSOX20220321_144921_V06', 's3://unidata-nexrad-level2/2022/03/21/KNKX/KNKX20220321_144303_V06', 's3://unidata-nexrad-level2/2022/03/21/KEYX/KEYX20220321_144725_V06', 's3://unidata-nexrad-level2/2022/03/21/KVTX/KVTX20220321_145156_V06', 's3://unidata-nexrad-level2/2022/03/21/KYUX/KYUX20220321_144524_V06']"
