URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,B738,IRK UA /OV IRK020035/TM 1813/FL330/TP B738/TB MOD/RM ZKC/FD1/XJAF,MOD,,33000.0,40.645418429312514,-92.28249305805336,2022-05-04 18:13:00+00:00,3.0,0,M,"('KDMX', 'KDVN', 'KEAX', 'KILX', 'KLSX')","['s3://unidata-nexrad-level2/2022/05/04/KDMX/KDMX20220504_181119_V06', 's3://unidata-nexrad-level2/2022/05/04/KDVN/KDVN20220504_180915_V06', 's3://unidata-nexrad-level2/2022/05/04/KEAX/KEAX20220504_180914_V06', 's3://unidata-nexrad-level2/2022/05/04/KLSX/KLSX20220504_181023_V06']"
F,B737,GCK UA /OV GCK/TM 0132/FL380/TP B737/TB OCNL LGT/RM ZKC/FDC/CW,OCNL LGT,,38000.0,37.92753,-100.72442,2022-05-26 01:32:00+00:00,1.0,0,M,"('KDDC', 'KGLD', 'KVNX', 'KICT', 'KPUX')","['s3://unidata-nexrad-level2/2022/05/26/KDDC/KDDC20220526_012757_V06', 's3://unidata-nexrad-level2/2022/05/26/KGLD/KGLD20220526_013134_V06', 's3://unidata-nexrad-level2/2022/05/26/KVNX/KVNX20220526_012922_V06', 's3://unidata-nexrad-level2/2022/05/26/KICT/KICT20220526_013105_V06', 's3://unidata-nexrad-level2/2022/05/26/KPUX/KPUX20220526_012638_V06']"
F,B737,WRB UA /OV MCN220025/TM 2031/FL370/TP B737/TB OCNL LGT CHOP/RM ZTLFD,OCNL LGT CHOP,,37000.0,32.373638961341285,-83.96748091906484,2022-05-17 20:31:00+00:00,1.0,0,M,"('KJGX', 'KFFC', 'KVAX', 'KTLH', 'KMXX')","['s3://unidata-nexrad-level2/2022/05/17/KJGX/KJGX20220517_202619_V06', 's3://unidata-nexrad-level2/2022/05/17/KFFC/KFFC20220517_202434_V06', 's3://unidata-nexrad-level2/2022/05/17/KVAX/KVAX20220517_203023_V06', 's3://unidata-nexrad-level2/2022/05/17/KTLH/KTLH20220517_202817_V06', 's3://unidata-nexrad-level2/2022/05/17/KMXX/KMXX20220517_202814_V06']"
T,A321,FIT UUA /OV GDM270020/TM 1657/FL290/TP A321/TB SEV,SEV,,29000.0,42.54,-72.46244006802084,2022-05-28 16:57:00+00:00,5.0,0,M,"('KBOX', 'KOKX', 'KENX', 'KCXX', 'KBGM')","['s3://unidata-nexrad-level2/2022/05/28/KBOX/KBOX20220528_165508_V06', 's3://unidata-nexrad-level2/2022/05/28/KOKX/KOKX20220528_165204_V06', 's3://unidata-nexrad-level2/2022/05/28/KENX/KENX20220528_165327_V06', 's3://unidata-nexrad-level2/2022/05/28/KCXX/KCXX20220528_165514_V06', 's3://unidata-nexrad-level2/2022/05/28/KBGM/KBGM20220528_165355_V06']"
T,CL35,LXV UUA /OV DBL095045/TM 1955/FL230/TP CL35/TB SEV/RM ZDV,SEV,,23000.0,39.374627898222585,-105.93247964992032,2022-05-08 19:55:00+00:00,5.0,0,U,"('KFTG', 'KPUX', 'KCYS', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2022/05/08/KFTG/KFTG20220508_195147_V06', 's3://unidata-nexrad-level2/2022/05/08/KPUX/KPUX20220508_195419_V06', 's3://unidata-nexrad-level2/2022/05/08/KCYS/KCYS20220508_195439_V06', 's3://unidata-nexrad-level2/2022/05/08/KGJX/KGJX20220508_195041_V06', 's3://unidata-nexrad-level2/2022/05/08/KGLD/KGLD20220508_195000_V06']"
F,C141,MLU UA /OV MLU270050 /TM 1720 /FL200 /TP C141 /TA M10 /TB MOD /IC LGT RIME /RM ZFW AWC-WEB:,MOD,,20000.0,32.51086,-93.02596359410364,2022-05-02 17:20:00+00:00,3.0,0,L,"('KSHV', 'KPOE', 'KLCH', 'KLZK', 'KDGX')","['s3://unidata-nexrad-level2/2022/05/02/KSHV/KSHV20220502_171546_V06', 's3://unidata-nexrad-level2/2022/05/02/KPOE/KPOE20220502_171542_V06', 's3://unidata-nexrad-level2/2022/05/02/KLCH/KLCH20220502_171739_V06', 's3://unidata-nexrad-level2/2022/05/02/KLZK/KLZK20220502_171907_V06', 's3://unidata-nexrad-level2/2022/05/02/KDGX/KDGX20220502_171753_V06']"
F,A321,LOZ UA /OV LOZ/TM 1928/FL290/TP A321/TB CONS LGT OCNL MOD,CONS LGT OCNL MOD,,29000.0,37.087,-84.077,2022-05-12 19:28:00+00:00,2.0,0,M,"('KMRX', 'KJKL', 'KOHX', 'KRLX', 'KLVX')","['s3://unidata-nexrad-level2/2022/05/12/KMRX/KMRX20220512_192750_V06', 's3://unidata-nexrad-level2/2022/05/12/KJKL/KJKL20220512_192517_V06', 's3://unidata-nexrad-level2/2022/05/12/KOHX/KOHX20220512_192326_V06', 's3://unidata-nexrad-level2/2022/05/12/KRLX/KRLX20220512_192720_V06', 's3://unidata-nexrad-level2/2022/05/12/KLVX/KLVX20220512_192322_V06']"
F,B737,VLD UA /OV GEF048012 /TM 1151 /FL340 /TP B737 /WV 294044KT /TB CONS LGT CHOP/RM AWC-WEB,CONS LGT CHOP,,34000.0,30.68383696119844,-83.60739963541093,2022-05-02 11:51:00+00:00,1.0,0,M,"('KVAX', 'KTLH', 'KJAX', 'KEOX', 'KEVX')","['s3://unidata-nexrad-level2/2022/05/02/KVAX/KVAX20220502_114847_V06', 's3://unidata-nexrad-level2/2022/05/02/KTLH/KTLH20220502_114638_V06', 's3://unidata-nexrad-level2/2022/05/02/KJAX/KJAX20220502_115046_V06', 's3://unidata-nexrad-level2/2022/05/02/KEOX/KEOX20220502_114443_V06', 's3://unidata-nexrad-level2/2022/05/02/KEVX/KEVX20220502_114752_V06']"
F,B739,FSD UA /OV FSD360030/TM 1335/FL320/TP B739/TB CONS LGT CHOP 320-360,CONS LGT CHOP 320-360,,32000.0,44.0769805000405,-96.75361,2022-05-21 13:35:00+00:00,1.0,0,M,"('KFSD', 'KABR', 'KMPX', 'KOAX', 'KDMX')","['s3://unidata-nexrad-level2/2022/05/21/KFSD/KFSD20220521_133432_V06', 's3://unidata-nexrad-level2/2022/05/21/KABR/KABR20220521_133122_V06', 's3://unidata-nexrad-level2/2022/05/21/KMPX/KMPX20220521_133039_V06', 's3://unidata-nexrad-level2/2022/05/21/KOAX/KOAX20220521_133210_V06', 's3://unidata-nexrad-level2/2022/05/21/KDMX/KDMX20220521_133136_V06']"
T,C177,RDM UUA /OV DSD/TM 2243/FL080/TP C177/TB SEV/RM * ..ZSE,SEV,,8000.0,44.25,-121.3,2022-05-18 22:43:00+00:00,5.0,0,L,"('KRTX', 'KPDT', 'KMAX', 'KLGX', 'KATX')","['s3://unidata-nexrad-level2/2022/05/18/KRTX/KRTX20220518_224214_V06', 's3://unidata-nexrad-level2/2022/05/18/KPDT/KPDT20220518_224150_V06', 's3://unidata-nexrad-level2/2022/05/18/KMAX/KMAX20220518_223508_V06', 's3://unidata-nexrad-level2/2022/05/18/KLGX/KLGX20220518_223711_V06', 's3://unidata-nexrad-level2/2022/05/18/KATX/KATX20220518_223925_V06']"
