URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,A20N,STL UUA /OV STL040035/TM 2119/FL380/TP A20N/TB SEV/RM LOSS OF 600FT /ZKC FDC/AF,SEV,,38000.0,39.19934545412221,-89.89255612002557,2022-08-03 21:19:00+00:00,5.0,1,U,"('KLSX', 'KILX', 'KVWX', 'KLOT', 'KPAH')","['s3://unidata-nexrad-level2/2022/08/03/KLSX/KLSX20220803_211654_V06', 's3://unidata-nexrad-level2/2022/08/03/KILX/KILX20220803_211458_V06', 's3://unidata-nexrad-level2/2022/08/03/KVWX/KVWX20220803_211537_V06', 's3://unidata-nexrad-level2/2022/08/03/KLOT/KLOT20220803_211646_V06', 's3://unidata-nexrad-level2/2022/08/03/KPAH/KPAH20220803_211759_V06']"
F,B738,SPA UA /OV SPA/TM 1840/FL390/TP B738/TB LGT CAT/RM ZTLFD,LGT CAT,,39000.0,34.9157222,-81.9565,2022-08-17 18:40:00+00:00,1.0,0,M,"('KGSP', 'KMRX', 'KCAE', 'KCLX', 'KFCX')","['s3://unidata-nexrad-level2/2022/08/17/KGSP/KGSP20220817_183733_V06', 's3://unidata-nexrad-level2/2022/08/17/KMRX/KMRX20220817_183632_V06', 's3://unidata-nexrad-level2/2022/08/17/KCAE/KCAE20220817_183848_V06', 's3://unidata-nexrad-level2/2022/08/17/KCLX/KCLX20220817_183457_V06', 's3://unidata-nexrad-level2/2022/08/17/KFCX/KFCX20220817_183806_V06']"
F,A320,ILM UA /OV ILM200145/TM 1059/FL380/TP A320/TB NEG,NEG,,38000.0,31.998892221419595,-78.90026910605077,2022-08-31 10:59:00+00:00,0.0,1,M,"('KLTX', 'KCLX', 'KCAE', 'KJAX', 'KMHX')","['s3://unidata-nexrad-level2/2022/08/31/KLTX/KLTX20220831_105639_V06', 's3://unidata-nexrad-level2/2022/08/31/KCLX/KCLX20220831_105808_V06', 's3://unidata-nexrad-level2/2022/08/31/KCAE/KCAE20220831_105854_V06', 's3://unidata-nexrad-level2/2022/08/31/KJAX/KJAX20220831_105637_V06', 's3://unidata-nexrad-level2/2022/08/31/KMHX/KMHX20220831_105832_V06']"
F,A320,BKW UA /OV BLF/TM 2311/FL360/TP A320/TB NEG,NEG,,36000.0,37.2958,-81.2077,2022-08-30 23:11:00+00:00,0.0,0,M,"('KRLX', 'KFCX', 'KJKL', 'KGSP', 'KMRX')","['s3://unidata-nexrad-level2/2022/08/30/KRLX/KRLX20220830_231038_V06', 's3://unidata-nexrad-level2/2022/08/30/KFCX/KFCX20220830_230948_V06', 's3://unidata-nexrad-level2/2022/08/30/KJKL/KJKL20220830_230826_V06', 's3://unidata-nexrad-level2/2022/08/30/KGSP/KGSP20220830_231049_V06']"
F,COL3,SYM UA /OV SYM/TM 1400/FL080/TP COL3/TB NEG/RM VMC,NEG,,8000.0,38.215,-83.5874,2022-08-20 14:00:00+00:00,0.0,0,L,"('KJKL', 'KILN', 'KRLX', 'KLVX', 'KMRX')","['s3://unidata-nexrad-level2/2022/08/20/KJKL/KJKL20220820_135802_V06', 's3://unidata-nexrad-level2/2022/08/20/KILN/KILN20220820_135659_V06', 's3://unidata-nexrad-level2/2022/08/20/KRLX/KRLX20220820_135411_V06', 's3://unidata-nexrad-level2/2022/08/20/KLVX/KLVX20220820_135944_V06', 's3://unidata-nexrad-level2/2022/08/20/KMRX/KMRX20220820_135301_V06']"
F,B737,DEN UA /OV DEN310040/TM 2120/FL210/TP B737/TB MOD,MOD,,21000.0,40.26135978368999,-105.32259491457113,2022-08-31 21:20:00+00:00,3.0,1,M,"('KCYS', 'KFTG', 'KPUX', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2022/08/31/KCYS/KCYS20220831_211936_V06', 's3://unidata-nexrad-level2/2022/08/31/KFTG/KFTG20220831_211449_V06', 's3://unidata-nexrad-level2/2022/08/31/KPUX/KPUX20220831_211525_V06', 's3://unidata-nexrad-level2/2022/08/31/KGJX/KGJX20220831_211911_V06', 's3://unidata-nexrad-level2/2022/08/31/KGLD/KGLD20220831_211835_V06']"
F,SR22,RNO UA /OV FMG030015/TM 1925/FL130/TP SR22/TB LGT CHOP/RM DURC,LGT CHOP,,13000.0,39.74652388797807,-119.49792102375866,2022-08-20 19:25:00+00:00,1.0,0,L,"('KRGX', 'KBBX', 'KDAX', 'KLRX', 'KHNX')","['s3://unidata-nexrad-level2/2022/08/20/KRGX/KRGX20220820_191622_V06', 's3://unidata-nexrad-level2/2022/08/20/KDAX/KDAX20220820_192110_V06', 's3://unidata-nexrad-level2/2022/08/20/KLRX/KLRX20220820_192347_V06', 's3://unidata-nexrad-level2/2022/08/20/KHNX/KHNX20220820_192103_V06']"
T,B777,EHM UUA /OV EHM/TM 0125/FL310/TP B777/TB SEV,SEV,,31000.0,58.64,-162.06,2022-08-25 01:25:00+00:00,5.0,0,H,"('PABC', 'PAKC', 'PAEC', 'PAHG', 'PAIH')","['s3://unidata-nexrad-level2/2022/08/25/PABC/PABC20220825_012451_V06', 's3://unidata-nexrad-level2/2022/08/25/PAKC/PAKC20220825_011822_V06', 's3://unidata-nexrad-level2/2022/08/25/PAEC/PAEC20220825_012047_V06', 's3://unidata-nexrad-level2/2022/08/25/PAHG/PAHG20220825_012222_V06', 's3://unidata-nexrad-level2/2022/08/25/PAIH/PAIH20220825_012223_V06']"
F,E190,PBI UA /OV PBI035061/TM 0425/FL230/TP E190/TB LGT CONS CHOP/RM VIRGA OVERHANGS,LGT CONS CHOP,,23000.0,27.51757203559878,-79.44669834389136,2022-08-04 04:25:00+00:00,1.0,0,U,"('KMLB', 'KAMX', 'KAMX', 'KTBW', 'KBYX')","['s3://unidata-nexrad-level2/2022/08/04/KMLB/KMLB20220804_042419_V06', 's3://unidata-nexrad-level2/2022/08/04/KAMX/KAMX20220804_042100_V06', 's3://unidata-nexrad-level2/2022/08/04/KAMX/KAMX20220804_042100_V06', 's3://unidata-nexrad-level2/2022/08/04/KTBW/KTBW20220804_042144_V06', 's3://unidata-nexrad-level2/2022/08/04/KBYX/KBYX20220804_042110_V06']"
F,C56X,GRD UA /OV GRD180015/TM 1811/FL360/TP C56X/TB LGT CHOP/RM ZTLFD,LGT CHOP,,36000.0,33.99997974997975,-82.16,2022-08-17 18:11:00+00:00,1.0,0,M,"('KGSP', 'KCAE', 'KCLX', 'KJGX', 'KFFC')","['s3://unidata-nexrad-level2/2022/08/17/KGSP/KGSP20220817_181008_V06', 's3://unidata-nexrad-level2/2022/08/17/KCAE/KCAE20220817_180949_V06', 's3://unidata-nexrad-level2/2022/08/17/KCLX/KCLX20220817_180856_V06', 's3://unidata-nexrad-level2/2022/08/17/KJGX/KJGX20220817_180938_V06', 's3://unidata-nexrad-level2/2022/08/17/KFFC/KFFC20220817_180615_V06']"
T,C172,BOS UUA /OV KOWD270010 /TM 1850 /FL025 /TP C172 /TB SEV 025 /RM 45 DEGREE BANK  PAX HIT HEADS ON CEILING  NO INJURIES AWC-WEB:,SEV 025,,2500.0,42.19123,-71.39822760810668,2022-08-19 18:50:00+00:00,5.0,0,L,"('KBOX', 'KOKX', 'KGYX', 'KENX', 'KCXX')","['s3://unidata-nexrad-level2/2022/08/19/KBOX/KBOX20220819_184647_V06', 's3://unidata-nexrad-level2/2022/08/19/KOKX/KOKX20220819_184858_V06', 's3://unidata-nexrad-level2/2022/08/19/KGYX/KGYX20220819_184745_V06', 's3://unidata-nexrad-level2/2022/08/19/KENX/KENX20220819_184610_V06', 's3://unidata-nexrad-level2/2022/08/19/KCXX/KCXX20220819_184635_V06']"
T,C525,IYA UUA /OV LLA360020/TM 2237/FL330/TP C525/TB SEV 323-330/RM LOSS OF 700-800FT DURC ZHU,SEV 323-330,,33000.0,29.99336033336033,-92.37,2022-08-04 22:37:00+00:00,5.0,1,L,"('KPOE', 'KLCH', 'KLIX', 'KHDC', 'KHGX')","['s3://unidata-nexrad-level2/2022/08/04/KLCH/KLCH20220804_223442_V06', 's3://unidata-nexrad-level2/2022/08/04/KLIX/KLIX20220804_223255_V06', 's3://unidata-nexrad-level2/2022/08/04/KHGX/KHGX20220804_223616_V06']"
F,C208,PKB UA /OV JPU/TM 1211/FL050/TP C208/SK SKC/TB NEG,NEG,,5000.0,39.44,-81.37,2022-08-25 12:11:00+00:00,0.0,0,L,"('KRLX', 'KPBZ', 'KILN', 'KCLE', 'KFCX')","['s3://unidata-nexrad-level2/2022/08/25/KRLX/KRLX20220825_120729_V06', 's3://unidata-nexrad-level2/2022/08/25/KPBZ/KPBZ20220825_120319_V06', 's3://unidata-nexrad-level2/2022/08/25/KILN/KILN20220825_120437_V06', 's3://unidata-nexrad-level2/2022/08/25/KCLE/KCLE20220825_120654_V06', 's3://unidata-nexrad-level2/2022/08/25/KFCX/KFCX20220825_120658_V06']"
F,B77W,BOS UA /OV 4115N049/TM 1602/FL320/TP B77W/TB SEV,SEV,,32000.0,42.36057,-71.00973,2022-08-09 16:02:00+00:00,5.0,0,U,"('KBOX', 'KGYX', 'KENX', 'KOKX', 'KCXX')","['s3://unidata-nexrad-level2/2022/08/09/KBOX/KBOX20220809_160032_V06', 's3://unidata-nexrad-level2/2022/08/09/KGYX/KGYX20220809_155941_V06', 's3://unidata-nexrad-level2/2022/08/09/KENX/KENX20220809_160024_V06', 's3://unidata-nexrad-level2/2022/08/09/KOKX/KOKX20220809_155757_V06', 's3://unidata-nexrad-level2/2022/08/09/KCXX/KCXX20220809_155814_V06']"
T,B757,HLG UUA /OV AIR100030/TM 0440/FL360/TP B757/TB SEV,SEV,,36000.0,39.93316887840831,-80.1769719417151,2022-08-11 04:40:00+00:00,5.0,0,M,"('KPBZ', 'KCCX', 'KCLE', 'KLWX', 'KRLX')","['s3://unidata-nexrad-level2/2022/08/11/KPBZ/KPBZ20220811_043842_V06', 's3://unidata-nexrad-level2/2022/08/11/KCCX/KCCX20220811_043557_V06', 's3://unidata-nexrad-level2/2022/08/11/KCLE/KCLE20220811_043717_V06', 's3://unidata-nexrad-level2/2022/08/11/KLWX/KLWX20220811_043900_V06', 's3://unidata-nexrad-level2/2022/08/11/KRLX/KRLX20220811_043851_V06']"
T,A320,GUP UUA /OV ZUN245035/TM 1512/FL310/TP A320/TB SEV CAT 320-300/RM DURD - ZAB/FDCS,SEV CAT 320-300,,31000.0,34.83345271191842,-109.43608311668996,2022-08-14 15:12:00+00:00,5.0,0,M,"('KFSX', 'KFSX', 'KABX', 'KIWA', 'KEMX')","['s3://unidata-nexrad-level2/2022/08/14/KFSX/KFSX20220814_150758_V06', 's3://unidata-nexrad-level2/2022/08/14/KFSX/KFSX20220814_150758_V06', 's3://unidata-nexrad-level2/2022/08/14/KABX/KABX20220814_150601_V06', 's3://unidata-nexrad-level2/2022/08/14/KIWA/KIWA20220814_150827_V06', 's3://unidata-nexrad-level2/2022/08/14/KEMX/KEMX20220814_151018_V06']"
F,C414,AVL UA /OV SOT210025/TM 1955/FL110/TP C414/TB SEV/RM NO DAMAGE OR INJURIES REPORTED ZTLFD,SEV,,11000.0,35.42912685336988,-83.30685276968725,2022-08-18 19:55:00+00:00,5.0,0,L,"('KMRX', 'KGSP', 'KJKL', 'KFFC', 'KCAE')","['s3://unidata-nexrad-level2/2022/08/18/KMRX/KMRX20220818_195128_V06', 's3://unidata-nexrad-level2/2022/08/18/KGSP/KGSP20220818_195226_V06', 's3://unidata-nexrad-level2/2022/08/18/KJKL/KJKL20220818_195452_V06', 's3://unidata-nexrad-level2/2022/08/18/KFFC/KFFC20220818_195334_V06', 's3://unidata-nexrad-level2/2022/08/18/KCAE/KCAE20220818_195344_V06']"
F,C750,LEB UA /OV LEB/TM 1606/FL040/TP C750/SK BASE 040/TB NEG,NEG,,4000.0,43.62611,-72.30419,2022-08-10 16:06:00+00:00,0.0,0,M,"('KCXX', 'KGYX', 'KENX', 'KBOX', 'KOKX')","['s3://unidata-nexrad-level2/2022/08/10/KCXX/KCXX20220810_160421_V06', 's3://unidata-nexrad-level2/2022/08/10/KGYX/KGYX20220810_163335_V06', 's3://unidata-nexrad-level2/2022/08/10/KENX/KENX20220810_160027_V06', 's3://unidata-nexrad-level2/2022/08/10/KBOX/KBOX20220810_155933_V06', 's3://unidata-nexrad-level2/2022/08/10/KOKX/KOKX20220810_160226_V06']"
