URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
F,A320,CRW UA /OV HVQ080025/TM 2051/FL360/TP A320/TB CONS LGT,CONS LGT,,36000.0,38.42235926799308,-81.24672612184966,2022-12-12 20:51:00,1.0,M,"('KRLX', 'KFCX', 'KILN', 'KPBZ', 'KJKL')","['s3://unidata-nexrad-level2/2022/12/12/KRLX/KRLX20221212_204230_V06', 's3://unidata-nexrad-level2/2022/12/12/KFCX/KFCX20221212_204910_V06', 's3://unidata-nexrad-level2/2022/12/12/KILN/KILN20221212_204306_V06', 's3://unidata-nexrad-level2/2022/12/12/KPBZ/KPBZ20221212_204623_V06', 's3://unidata-nexrad-level2/2022/12/12/KJKL/KJKL20221212_204428_V06']"
T,A388,PANC UUA /OV 4207N 17453W /TM 1051 /FL370 /TP A388 /TB SEV/RM AWC-WEB:,SEV,,37000.0,42.1166,-174.8833,2022-12-11 10:51:00,5.0,U,"('PABC', 'PAEC', 'PAKC', 'PHKI', 'PHMO')","['s3://unidata-nexrad-level2/2022/12/11/PAEC/PAEC20221211_104207_V06', 's3://unidata-nexrad-level2/2022/12/11/PAKC/PAKC20221211_104634_V06', 's3://unidata-nexrad-level2/2022/12/11/PHKI/PHKI20221211_105013_V06', 's3://unidata-nexrad-level2/2022/12/11/PHMO/PHMO20221211_104737_V06']"
T,K35R,PHNL UUA /OV 2438N 15526W /TM 2143 /FL290 /TP K35R /TB SEV 290 /RM SECTOR OC4 ...ZOA CWSU AWC-WEB:,SEV 290,,29000.0,24.6333,-155.4333,2022-12-19 21:43:00,5.0,H,"('PHMO', 'PHKM', 'PHKI', 'PHWA', 'PAKC')","['s3://unidata-nexrad-level2/2022/12/19/PHMO/PHMO20221219_213827_V06', 's3://unidata-nexrad-level2/2022/12/19/PHKM/PHKM20221219_214024_V06', 's3://unidata-nexrad-level2/2022/12/19/PHKI/PHKI20221219_214049_V06', 's3://unidata-nexrad-level2/2022/12/19/PHWA/PHWA20221219_214222_V06', 's3://unidata-nexrad-level2/2022/12/19/PAKC/PAKC20221219_214159_V06']"
T,BE58,TUP UUA /OV TUP045030/TM 2239/FL070/TP BE58/TB EXTRM 070/RM ZME,EXTRM 070,,7000.0,34.61441202844655,-88.34329493636749,2022-12-10 22:39:00,7.0,L,"('KGWX', 'KNQA', 'KHTX', 'KBMX', 'KHPX')","['s3://unidata-nexrad-level2/2022/12/10/KGWX/KGWX20221210_223502_V06', 's3://unidata-nexrad-level2/2022/12/10/KNQA/KNQA20221210_223440_V06', 's3://unidata-nexrad-level2/2022/12/10/KHTX/KHTX20221210_223845_V06', 's3://unidata-nexrad-level2/2022/12/10/KBMX/KBMX20221210_223553_V06', 's3://unidata-nexrad-level2/2022/12/10/KHPX/KHPX20221210_223830_V06']"
T,P180,SJC UUA /OV SJC120004/TM 2135/FL035/TP P180/SK OVC030/TB SEV/RM DURC,SEV,,3500.0,37.326063966663966,-121.85177726175924,2022-12-31 21:35:00,5.0,L,"('KMUX', 'KDAX', 'KHNX', 'KBBX', 'KVBX')","['s3://unidata-nexrad-level2/2022/12/31/KMUX/KMUX20221231_213355_V06', 's3://unidata-nexrad-level2/2022/12/31/KDAX/KDAX20221231_213318_V06', 's3://unidata-nexrad-level2/2022/12/31/KHNX/KHNX20221231_213332_V06', 's3://unidata-nexrad-level2/2022/12/31/KBBX/KBBX20221231_213322_V06', 's3://unidata-nexrad-level2/2022/12/31/KVBX/KVBX20221231_213431_V06']"
F,A320,LOZ UA /OV LOZ/TM 0725/FL250/TP A320/SK VFR/TB LGT CHOP,LGT CHOP,,25000.0,37.087,-84.077,2022-12-17 07:25:00,1.0,M,"('KJKL', 'KMRX', 'KLVX', 'KOHX', 'KRLX')","['s3://unidata-nexrad-level2/2022/12/17/KJKL/KJKL20221217_072201_V06', 's3://unidata-nexrad-level2/2022/12/17/KMRX/KMRX20221217_071823_V06', 's3://unidata-nexrad-level2/2022/12/17/KLVX/KLVX20221217_071856_V06', 's3://unidata-nexrad-level2/2022/12/17/KOHX/KOHX20221217_071751_V06', 's3://unidata-nexrad-level2/2022/12/17/KRLX/KRLX20221217_071900_V06']"
F,MULTI,DEN UA /OV DEN/TM 1519/FL160/TP MULTI/TB MOD 160-SFC DURD,MOD 160-SFC DURD,,16000.0,39.8328,-104.6575,2022-12-01 15:19:00,3.0,U,"('KFTG', 'KCYS', 'KPUX', 'KGLD', 'KGJX')","['s3://unidata-nexrad-level2/2022/12/01/KFTG/KFTG20221201_151339_V06', 's3://unidata-nexrad-level2/2022/12/01/KCYS/KCYS20221201_151452_V06', 's3://unidata-nexrad-level2/2022/12/01/KGLD/KGLD20221201_151633_V06', 's3://unidata-nexrad-level2/2022/12/01/KGJX/KGJX20221201_151725_V06']"
F,B752,ORL UA /OV ORL/TM 0530/FL300/TP B752/TB CONS LGT,CONS LGT,,30000.0,28.54546,-81.33294,2022-12-03 05:30:00,1.0,M,"('KMLB', 'KTBW', 'KJAX', 'KVAX', 'KAMX')","['s3://unidata-nexrad-level2/2022/12/03/KMLB/KMLB20221203_052728_V06', 's3://unidata-nexrad-level2/2022/12/03/KTBW/KTBW20221203_052403_V06', 's3://unidata-nexrad-level2/2022/12/03/KJAX/KJAX20221203_052335_V06', 's3://unidata-nexrad-level2/2022/12/03/KVAX/KVAX20221203_052745_V06', 's3://unidata-nexrad-level2/2022/12/03/KAMX/KAMX20221203_052345_V06']"
T,A388,PANC UUA /OV 4207N 17453W /TM 1051 /FL370 /TP A388 /TB SEV/RM AWC-WEB,SEV,,37000.0,42.1166,-174.8833,2022-12-11 10:51:00,5.0,U,"('PABC', 'PAEC', 'PAKC', 'PHKI', 'PHMO')","['s3://unidata-nexrad-level2/2022/12/11/PAEC/PAEC20221211_104207_V06', 's3://unidata-nexrad-level2/2022/12/11/PAKC/PAKC20221211_104634_V06', 's3://unidata-nexrad-level2/2022/12/11/PHKI/PHKI20221211_105013_V06', 's3://unidata-nexrad-level2/2022/12/11/PHMO/PHMO20221211_104737_V06']"
F,LJ60,FLL UA /OV ZBV080010/TM 1843/FL130/TP LJ60/TB NEG/RM DURD ZMAFD,NEG,,13000.0,25.69894370719724,-79.1178772894676,2022-12-28 18:43:00,0.0,M,"('KAMX', 'KAMX', 'KBYX', 'KMLB', 'KTBW')","['s3://unidata-nexrad-level2/2022/12/28/KAMX/KAMX20221228_184144_V06', 's3://unidata-nexrad-level2/2022/12/28/KAMX/KAMX20221228_184144_V06', 's3://unidata-nexrad-level2/2022/12/28/KBYX/KBYX20221228_184109_V06', 's3://unidata-nexrad-level2/2022/12/28/KMLB/KMLB20221228_183936_V06', 's3://unidata-nexrad-level2/2022/12/28/KTBW/KTBW20221228_183653_V06']"
