URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
F,B737,SIT UA /OV YZP216992/TM 2027/FL340/TP B737/TB MOD/RM ZOA CWSU AWC-WEB:KZOA,MOD,,34000.0,39.79316892302524,-148.01311827983662,2014-12-24 20:27:00+00:00,3.0,0,M
F,B777,ADQ UA /OV ODK093079/TM 0718/FL300/TP B777/TA M50/WV 130038/TB NEG/RMPAZA,NEG,,30000.0,57.68108540931148,-150.03573284555375,2014-12-16 07:18:00+00:00,0.0,0,H
F,C172,CCU UA /OV APA-APA250040 /TM 2122 /FL120 /TP C172 /TB OCNL LGT,OCNL LGT,,12000.0,39.475,-106.153,2014-12-24 21:22:00+00:00,1.0,0,L
F,SH36,HNL UA /OV HNL145013 /TM 1039 /FL030 /TP SH36 /TB NEG /RM 9 S DIAMOND HEAD,NEG,201412191050-KWBC-UBHI90-PIREP,3000.0,21.132502680937964,-157.79659376315433,2014-12-19 10:39:00+00:00,0.0,0,M
F,A320,RNO UA /OV RNO /TM 2140 /FL110 /TP A320 /TB MOD 110-140 /RM ATC,MOD 110-140,,11000.0,39.48389,-119.77111,2014-12-24 21:40:00+00:00,3.0,0,M
T,TBM7,GMU UUA /OV ODF045034/TM 0151/FL045/TP TBM7/TB SEV/RM DURGD INTO KGMU. TB LASTED 30 SEC. NO DAMAGE OR INJURIES RPTD. ZTL CWSU,SEV,,4500.0,35.10072629890609,-82.81258383092616,2014-12-17 01:51:00+00:00,5.0,0,L
F,B737,BUR UA /OV BUR270001 /TM 0051 /FL015 /TP B737 /TB MOD,MOD,,1500.0,34.20067,-118.37882299313024,2014-12-12 00:51:00+00:00,3.0,0,M
T,C172,GNV UUA /OV FIN045005 /TM 1900 /FL022 /TP C172 /TB SEV,SEV,201412241910-KWBC-UBFL90-PIREP,2200.0,29.524630338074424,-81.141014574338,2014-12-24 19:00:00+00:00,5.0,0,L
T,PAY2,RNO UUA /OV RNO /TM 0427 /FL060 /TP PAY2 /TB SEV 100-060 /RM 10-5 MILE FINAL RY34L,SEV 100-060,201412210430-KWBC-UBNV91-PIREP,6000.0,39.5,-119.77,2014-12-21 04:27:00+00:00,5.0,0,L
F,A124,UUA /OV CYMT 270050 /TM 0135 /FL330 /TP A124 /TB SEV CAT,SEV CAT,,33000.0,49.77194,-75.81849041775611,2014-12-17 01:35:00+00:00,5.0,0,U
T,E170,UIN UUA /OV UIN090025/TM 1625/FL320/TP E170/TB SEV/RM CWSU ZKC,SEV,,32000.0,39.94285,-90.65107086607244,2014-12-23 16:25:00+00:00,5.0,0,U
T,LJ35,CHS UUA /OV 40N CHS/TM 2054/FL240/TP LJ35/TB SEV/RM NO DAMAGE ORINJURIES. ZJX CWSU,SEV,,24000.0,33.565320666720666,-80.0405,2014-12-23 20:54:00+00:00,5.0,0,M
F,BE35,8A0 UA /OV GAD322016 /TM 1521 /FL040 /TP BE35 /SK SKC /WX FV10SM /TA 12 /TB NEG /RM SMOOTH HDG 350,NEG,,4000.0,34.182803222011096,-86.28706482950935,2014-12-11 15:21:00+00:00,0.0,0,L
T,A320,OLM UUA /OV OLM260020/TM 0304/FL210/TP A320/TB SEV 210-330/RM ...ZSE,SEV 210-330,,21000.0,46.91541258560554,-123.38443297529618,2014-12-12 03:04:00+00:00,5.0,0,M
T,CRJ9,1R7 UUA /OV HEZ090030 /TM 1932 /FL360 /TP CRJ9 /TB SEV,SEV,,36000.0,31.61366,-90.7101637033264,2014-12-23 19:32:00+00:00,5.0,1,U
F,LJ35,SJN UA /OV TBC112110 /TM 1645 /FL410 /TP LJ35 /TB NEG /RM SMTH,NEG,,41000.0,35.433165616269406,-109.1655086959316,2014-12-13 16:45:00+00:00,0.0,0,M
T,A320,OLM UUA /OV OLM260020/TM 0304/FL210/TP A320/TB SEV/RM ...ZSE,SEV,,21000.0,46.91541258560554,-123.38443297529618,2014-12-12 03:04:00+00:00,5.0,0,M
F,B737,IGM UA /OV PGS320020/TM 0004/FL380/TP B737/TB MOD 380/RM AWC-WEB:FAAZLA,MOD 380,201412210010-KWBC-UBAZ90-PIREP,38000.0,35.87536883092697,-113.80360013238084,2014-12-21 00:04:00+00:00,3.0,0,M
F,B752,PDX UA /OV BTG120050/TM 2200/FL130/TP B752/TB LGT-MOD CHOP/RM 130-FL200 ..ZSE,LGT-MOD CHOP,,13000.0,45.33329958329959,-121.55566901556092,2014-12-20 22:00:00+00:00,2.0,0,M
T,SF34,CEW UUA /OV CEW 36005/TM 1502/FL140/TP SF34/TB SEV/RM NO DAMAGE OR INJURIES. ZJX CWSU,SEV,,14000.0,30.78,-86.52,2014-12-19 15:02:00+00:00,5.0,0,M
F,B737,VLD UA /OV SZW104035/TM 1459/FL310/TP B737/TB SEV/RM AWC-WEB:SWA,SEV,201412231510-KWBC-UBGA90-PIREP,31000.0,30.41886746341253,-83.7126390307346,2014-12-23 14:59:00+00:00,5.0,1,M
T,PC12,NGP UUA /OV NGP180023 /TM 2303 /FL050 /TP PC12 /TB EXTRM /RM LASTED 5 SECONDS,EXTRM,,5000.0,27.309265616635617,-97.29109,2014-12-03 23:03:00+00:00,7.0,0,L
F,C17,KOA UA /OV KOA293040 /TM 0622 /FL170 /TP C17 /TB MOD 170-200,MOD 170-200,,17000.0,19.990508518494888,-156.69199572744682,2014-12-24 06:22:00+00:00,3.0,0,L
F,B777,UUA /OV CYMT 180065 /TM 0740 /FL290 /TP B777 /TB SEV CAT,SEV CAT,,29000.0,48.688518916578914,-74.52806,2014-12-24 07:40:00+00:00,5.0,0,H
F,CL30,GLD UA /OV GLD 060025/TM 1925/FL450/TP CL30/TB LGT-MOD MTN WAVE/RM +/- M.04. ZDV,LGT-MOD MTN WAVE,,45000.0,39.57557020835021,-101.22654078883711,2014-12-07 19:25:00+00:00,2.0,0,U
