URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,A320,SAC UA /OV SAC/TM 0037/FL240/TP A320/TB LGT-MOD CAT 240-330/RM CPT SAID HE HAD WHITE CAPS IN HIS COFFEE/ZOA CWSU AWC-WEB:KZOA,LGT-MOD CAT 240-330,201411010055-KWBC-UBCA90-PIREP,24000.0,38.44,-121.55,2014-11-01 00:37:00,2.0,M
T,E170,LIT UUA /OV LIT/TM 1450/FL370/TP E170/TB SEV/RM ZME,SEV,,37000.0,34.7273,-92.23573,2014-11-26 14:50:00,5.0,U
F,B738,MTJ UA /OV ETL161010/TM 0003/FL320/TP B738/TB OCNL LGT 320/RM AWC-WEB:SWA,OCNL LGT 320,201411190005-KWBC-UBCO90-PIREP,32000.0,37.88240080621991,-108.19109817078149,2014-11-19 00:03:00,1.0,M
T,C750,RSW UUA /OV RSW280085/TM 2115/FL450/TP C750/TB SEV/RM UNABLE TOMAINTAIN ALTITUDE...CWSU ZMA,SEV,,45000.0,26.784081511176467,-83.31630793705328,2014-11-17 21:15:00,5.0,M
F,C560,FVX UA /OV FAK220030 /TM 1349 /FL390 /TP C560 /TB MOD CHOP,MOD CHOP,,39000.0,37.14694675360954,-78.2353037338498,2014-11-25 13:49:00,3.0,M
F,P28A,ONT UA /OV ONT045007 /TM 0051 /FL045 /TP P28A /TB MOD,MOD,201411240100-KWBC-UBCA90-PIREP,4500.0,34.13250247330419,-117.50042538641532,2014-11-24 00:51:00,3.0,L
F,B747,UUA /OV 49N040W /TM 0421 /FL350 /TP B747/TB MDT OCNL SEV REQ DEV 10NM NTH CRS DUE CB,MDT OCNL SEV REQ DEV 10NM NTH CRS DUE CB,,35000.0,49.0,-40.0,2014-11-22 04:21:00,5.0,H
T,E145,RUQ UUA /OV CLT030035 /TM 2307 /FL130 /TP E145 /WV 23008KT /TB SEV,SEV,,13000.0,35.72777240528217,-80.59724808770756,2014-11-06 23:07:00,5.0,M
F,C402,UIN UA /OV UIN/TM 1702/FL045/TP C402/SK OVC 017 TOP 025 /TB NEG/RMZKC FDC,NEG,,4500.0,39.94285,-91.19458,2014-11-22 17:02:00,0.0,L
T,PA31,TMK UUA /OV TMK/TM 0032/FL001/TP PA31/TB EXTRM 001-015/RM +/-30KTS+/-200FPM OCNL LGT CHOP ABV 015 ..,EXTRM 001-015,,100.0,45.4182419,-123.8143839,2014-11-22 00:32:00,7.0,L
F,BE58,DEN UA /OV DEN250050/TM 2106/FL180/TP BE58/TB MDT-SEV MTN WAVE/RM UNABLE TO MAINTAIN ALT FM ZDV,MDT-SEV MTN WAVE,,18000.0,39.54776012751251,-105.67732461487492,2014-11-26 21:06:00,5.0,L
T,A320,DAG UUA /OV HEC/TM 0242/FL280/TP A320/TB SEV CAT 280/RM ZLAWC AWC-WEB:FAAZLA,SEV CAT 280,,28000.0,34.8,-116.46,2014-11-04 02:42:00,5.0,M
F,PRM1,LAA UA /OV LAA010030/TM 2104/FL330/TP PRM1/TB SEV/RM FROM ZDV,SEV,,33000.0,38.56244376125999,-102.5777643633342,2014-11-05 21:04:00,5.0,L
