URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight
T,C560,BTL UUA /OV BTL /TM 2355 /FL330 /TP C560 /TB SEV,SEV,201407210010-KWBC-UBMI90-PIREP,33000.0,42.31,-85.25,2014-07-20 23:55:00+00:00,5.0,0,M
F,B737,DPA UA /OV DPA320010/TM 0039/FL160/TP B737/SK TOPS 190/TA 17/TB TRACETO LGT RIME,TRACETO LGT RIME,,16000.0,42.03546441546349,-88.39257256832308,2014-07-06 00:39:00+00:00,1.0,0,M
F,BE20,COU UA /OV COU/TM 1418/FL1700/TP BE20/SK BKN017 - TOP027/SKC/TB NEG/IC NEG,NEG,,17000.0,38.8169,-92.2183,2014-07-08 14:18:00+00:00,0.0,0,M
T,E145,BAK UUA /OV CVG314047/TM 1722/FL110/TP E145/TB EXTRM CAT 110 IN CLD/RM AWC-WEB:cvg,EXTRM CAT 110 IN CLD,201407021725-KWBC-UBIN90-PIREP,11000.0,39.56419313297723,-85.42533074163892,2014-07-02 17:22:00+00:00,7.0,0,M
F,GLF5,BYI UA /OV HLE/TM 2009/FL140/TP GLF5/TB CONT LGT OCNL MDT CHP140-155/RM ZLC,CONT LGT OCNL MDT CHP140-155,,14000.0,43.33,-114.24,2014-07-06 20:09:00+00:00,1.0,0,M
T,M20,BNA UUA /OV HCH180010/TM 2350/FL060/TP M20/TB SEV 060-064/RM ACRFTENCTR UPDFT CWSU ZTL,SEV 060-064,,6000.0,35.613319833319835,-84.98,2014-07-28 23:50:00+00:00,5.0,0,L
F,C182,O22 UA /OV CPU270002 /TM 0107 /FL128 /TP C182 /TA 06 /WV 17004KT /TB NEG /RM SMOOTH,NEG,,12800.0,38.1461,-120.69058861871588,2014-07-01 01:07:00+00:00,0.0,0,L
T,PA46,FTG UUA /OV DEN135015 /TM 0159 /FL090 /TP PA46 /TB SEV,SEV,,9000.0,39.65600898577672,-104.42727847281724,2014-07-25 01:59:00+00:00,5.0,1,L
F,E170,DAY UA /OV FFO/TM 2107/FL310/TP E170/TB LGT CAT/RM CONSTANT LGT TURB,LGT CAT,,31000.0,39.82611,-84.04833,2014-07-11 21:07:00+00:00,1.0,0,U
T,M20T,GRD UUA /OV GRD060025/TM 2032/FL130/TP M20T/TB SEV 085-100/RM +/- 500FT ZTL,SEV 085-100,,13000.0,34.45835020835021,-81.72341928143777,2014-07-03 20:32:00+00:00,5.0,1,L
F,B739,HNM UA /OV OGG014238/TM 1926/FL355/TP B739/TB NEG/RM SMOOTH FROM KPDX TO AUNTI FL340-355 AWC-WEB:ASA,NEG,201407061935-KWBC-UBHI90-PIREP,35500.0,24.759151470556727,-155.39263901438628,2014-07-06 19:26:00+00:00,0.0,0,M
