URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,CRJ2,MFR UUA /OV MFR /TM 1739 /FL045 /TP CRJ2 /TB SEV 070-045 /RM DURD,SEV 070-045,201012251700-KMSC-UBUS01-PIREP,4500.0,42.37,-122.87,2010-12-25 17:39:00+00:00,5.0,0,M,"('KMAX', 'KBHX', 'KBBX', 'KRTX', 'KDAX')","['s3://unidata-nexrad-level2/2010/12/25/KMAX/KMAX20101225_173518_V03.gz', 's3://unidata-nexrad-level2/2010/12/25/KBHX/KBHX20101225_173721_V03.gz', 's3://unidata-nexrad-level2/2010/12/25/KBBX/KBBX20101225_173438_V04.gz', 's3://unidata-nexrad-level2/2010/12/25/KRTX/KRTX20101225_173207_V03.gz', 's3://unidata-nexrad-level2/2010/12/25/KDAX/KDAX20101225_173745_V03.gz']"
T,C208,PSB UUA /OV PSB270027/TM 1315/FL070/TP C208/TA M02/TB SEV/RM SEV-MOD TURB 070-080 +/- 20 KNOTS,SEV,201012011335-KWBC-UBPA91-PIREP,7000.0,40.92,-78.58558183517982,2010-12-01 13:15:00+00:00,5.0,0,L,"('KCCX', 'KPBZ', 'KBUF', 'KLWX', 'KBGM')","['s3://unidata-nexrad-level2/2010/12/01/KCCX/KCCX20101201_131015_V03.gz', 's3://unidata-nexrad-level2/2010/12/01/KPBZ/KPBZ20101201_131318_V03.gz', 's3://unidata-nexrad-level2/2010/12/01/KBUF/KBUF20101201_131241_V03.gz', 's3://unidata-nexrad-level2/2010/12/01/KLWX/KLWX20101201_131049_V03.gz', 's3://unidata-nexrad-level2/2010/12/01/KBGM/KBGM20101201_131210_V03.gz']"
T,LJ45,PUB UUA /OV COS180025 /TM 0012 /FL130 /TP LJ45 /TB SEV,SEV,201012160035-KWBC-UBCO90-PIREP,13000.0,38.40329958329959,-104.72,2010-12-16 00:12:00+00:00,5.0,0,M,"('KPUX', 'KFTG', 'KGLD', 'KCYS', 'KGJX')","['s3://unidata-nexrad-level2/2010/12/16/KPUX/KPUX20101216_000914_V03.gz', 's3://unidata-nexrad-level2/2010/12/16/KFTG/KFTG20101216_000804_V03.gz', 's3://unidata-nexrad-level2/2010/12/16/KGLD/KGLD20101216_000913_V03.gz', 's3://unidata-nexrad-level2/2010/12/16/KCYS/KCYS20101216_000632_V03.gz', 's3://unidata-nexrad-level2/2010/12/16/KGJX/KGJX20101216_000651_V03.gz']"
T,E145,RME UUA /OV UCA /TM 1516 /FL226 /TP E145 /TB SEV,SEV,201012261520-KWBC-UBNY91-PIREP,22600.0,43.03,-75.16,2010-12-26 15:16:00+00:00,5.0,0,M,"('KENX', 'KTYX', 'KBGM', 'KCXX', 'KBUF')","['s3://unidata-nexrad-level2/2010/12/26/KENX/KENX20101226_150727_V03.gz', 's3://unidata-nexrad-level2/2010/12/26/KTYX/KTYX20101226_151549_V04.gz', 's3://unidata-nexrad-level2/2010/12/26/KBGM/KBGM20101226_150638_V03.gz', 's3://unidata-nexrad-level2/2010/12/26/KCXX/KCXX20101226_150707_V03.gz', 's3://unidata-nexrad-level2/2010/12/26/KBUF/KBUF20101226_151112_V03.gz']"
T,LJ25,RSW UUA /OV RSW120025 /TM 2316 /FL150 /TP LJ25 /TB SEV,SEV,201012132320-KWBC-UBFL90-PIREP,15000.0,26.3216497916498,-81.3766548558565,2010-12-13 23:16:00+00:00,5.0,0,L,"('KAMX', 'KAMX', 'KTBW', 'KBYX', 'KMLB')","['s3://unidata-nexrad-level2/2010/12/13/KAMX/KAMX20101213_231012_V03.gz', 's3://unidata-nexrad-level2/2010/12/13/KAMX/KAMX20101213_231012_V03.gz', 's3://unidata-nexrad-level2/2010/12/13/KTBW/KTBW20101213_231151_V03.gz', 's3://unidata-nexrad-level2/2010/12/13/KBYX/KBYX20101213_231518_V03.gz', 's3://unidata-nexrad-level2/2010/12/13/KMLB/KMLB20101213_231557_V03.gz']"
T,BE58,ROA UUA /OV ROA /TM 0306 /FL050 /TP BE58 /TB SEV,SEV,201012230300-KMSC-UBUS01-PIREP,5000.0,37.34,-80.07,2010-12-23 03:06:00+00:00,5.0,0,L,"('KFCX', 'KRLX', 'KRAX', 'KAKQ', 'KLWX')","['s3://unidata-nexrad-level2/2010/12/23/KFCX/KFCX20101223_030350_V03.gz', 's3://unidata-nexrad-level2/2010/12/23/KRLX/KRLX20101223_030444_V03.gz', 's3://unidata-nexrad-level2/2010/12/23/KRAX/KRAX20101223_030258_V03.gz', 's3://unidata-nexrad-level2/2010/12/23/KAKQ/KAKQ20101223_025646_V03.gz', 's3://unidata-nexrad-level2/2010/12/23/KLWX/KLWX20101223_030337_V03.gz']"
T,B737,GSP UUA /OV GRD045040/TM 1813/FL120/TP B737/TB SEV 120-150/RM DURGD. ZTL CWSU,SEV 120-150,201012121825-KWBC-UBSC90-PIREP,12000.0,34.7214427045954,-81.57965333759195,2010-12-12 18:13:00+00:00,5.0,0,M,"('KGSP', 'KCAE', 'KMRX', 'KCLX', 'KFCX')","['s3://unidata-nexrad-level2/2010/12/12/KGSP/KGSP20101212_180818_V03.gz', 's3://unidata-nexrad-level2/2010/12/12/KCAE/KCAE20101212_180842_V03.gz', 's3://unidata-nexrad-level2/2010/12/12/KMRX/KMRX20101212_181154_V03.gz', 's3://unidata-nexrad-level2/2010/12/12/KCLX/KCLX20101212_180856_V03.gz', 's3://unidata-nexrad-level2/2010/12/12/KFCX/KFCX20101212_180736_V03.gz']"
F,C182,GBD UA /OV EQA-GBD /TM 1722 /FL085 /TP C182 /TA 04 /TB NEG,NEG,201012141700-KMSC-UBUS01-PIREP,8500.0,38.075,-97.82,2010-12-14 17:22:00+00:00,0.0,0,L,"('KICT', 'KVNX', 'KTWX', 'KDDC', 'KUEX')","['s3://unidata-nexrad-level2/2010/12/14/KICT/KICT20101214_171722_V03.gz', 's3://unidata-nexrad-level2/2010/12/14/KTWX/KTWX20101214_171748_V03.gz', 's3://unidata-nexrad-level2/2010/12/14/KDDC/KDDC20101214_171501_V03.gz', 's3://unidata-nexrad-level2/2010/12/14/KUEX/KUEX20101214_172107_V03.gz']"
T,CRJ9,AHN UUA /OV AHN075015/TM 2055/FL270/TP CRJ9/TB SEV/RM ZTL CWSU,SEV,201012082125-KWBC-UBGA90-PIREP,27000.0,34.014710002366535,-83.02886839413607,2010-12-08 20:55:00+00:00,5.0,0,U,"('KGSP', 'KFFC', 'KCAE', 'KJGX', 'KCLX')","['s3://unidata-nexrad-level2/2010/12/08/KGSP/KGSP20101208_204635_V03.gz', 's3://unidata-nexrad-level2/2010/12/08/KFFC/KFFC20101208_204918_V03.gz', 's3://unidata-nexrad-level2/2010/12/08/KCAE/KCAE20101208_211803_V03.gz', 's3://unidata-nexrad-level2/2010/12/08/KJGX/KJGX20101208_205146_V04.gz', 's3://unidata-nexrad-level2/2010/12/08/KCLX/KCLX20101208_205251_V03.gz']"
T,F2TH,ORF UUA /OV 3812N 06958W/TM 2255/FL390/TP F2TH/TB SEV,SEV,201012122305-KWBC-UBVA90-PIREP,39000.0,38.2,-69.9666,2010-12-12 22:55:00+00:00,5.0,0,M,"('KOKX', 'KBOX', 'KDIX', 'KDOX', 'KGYX')","['s3://unidata-nexrad-level2/2010/12/12/KOKX/KOKX20101212_225246_V03.gz', 's3://unidata-nexrad-level2/2010/12/12/KBOX/KBOX20101212_224954_V03.gz', 's3://unidata-nexrad-level2/2010/12/12/KDIX/KDIX20101212_225048_V03.gz', 's3://unidata-nexrad-level2/2010/12/12/KDOX/KDOX20101212_225119_V04.gz', 's3://unidata-nexrad-level2/2010/12/12/KGYX/KGYX20101212_225046_V03.gz']"
