URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
F,C525,MMH UA /OV OAL270025 /TM 0228 /FL380 /TP C525 /TA M56 /WV 33059KT /TB OCNL LGT CHOP,OCNL LGT CHOP,,38000.0,38.0,-118.29880041902116,2010-11-16 02:28:00+00:00,1.0,0,L,"('KRGX', 'KHNX', 'KDAX', 'KEYX', 'KMUX')","['s3://unidata-nexrad-level2/2010/11/16/KRGX/KRGX20101116_022746_V03.gz', 's3://unidata-nexrad-level2/2010/11/16/KHNX/KHNX20101116_022112_V03.gz', 's3://unidata-nexrad-level2/2010/11/16/KDAX/KDAX20101116_022004_V03.gz', 's3://unidata-nexrad-level2/2010/11/16/KMUX/KMUX20101116_021925_V03.gz']"
F,MD88,DKK UA /OV DKK280020/TM 1157/FL320/TP MD88/TB MOD,MOD,,32000.0,42.55122741439447,-79.71727392012959,2010-11-08 11:57:00+00:00,3.0,0,M,"('KBUF', 'KPBZ', 'KCCX', 'KCLE', 'KDTX')","['s3://unidata-nexrad-level2/2010/11/08/KBUF/KBUF20101108_115446_V03.gz', 's3://unidata-nexrad-level2/2010/11/08/KPBZ/KPBZ20101108_115210_V03.gz', 's3://unidata-nexrad-level2/2010/11/08/KCCX/KCCX20101108_115603_V03.gz', 's3://unidata-nexrad-level2/2010/11/08/KCLE/KCLE20101108_115208_V03.gz', 's3://unidata-nexrad-level2/2010/11/08/KDTX/KDTX20101108_115124_V03.gz']"
F,B738,SIT UA /OV BKA 152094/TM 2334/FL380/TP B738/TB LGT-MOD/RM (CWSU ZAN,LGT-MOD,201011102345-KWBC-UBAK90-PIREP,38000.0,55.47660339169277,-134.2045034472633,2010-11-10 23:34:00+00:00,2.0,0,M,"('PACG', 'PAIH', 'PAIH', 'KLGX', 'KATX')",['s3://unidata-nexrad-level2/2010/11/10/KATX/KATX20101110_233301_V03.gz']
T,C560,LIT UUA /OV LIT270080/TM 2205/FL360/TP C560/TB EXTRM/RM ZME,EXTRM,201011022220-KWBC-UBAR90-PIREP,36000.0,34.68,-93.80151536351391,2010-11-02 22:05:00+00:00,7.0,0,M,"('KSRX', 'KLZK', 'KSGF', 'KINX', 'KSHV')","['s3://unidata-nexrad-level2/2010/11/02/KSRX/KSRX20101102_220020_V03.gz', 's3://unidata-nexrad-level2/2010/11/02/KLZK/KLZK20101102_220202_V03.gz', 's3://unidata-nexrad-level2/2010/11/02/KSGF/KSGF20101102_220012_V03.gz', 's3://unidata-nexrad-level2/2010/11/02/KINX/KINX20101102_220300_V03.gz', 's3://unidata-nexrad-level2/2010/11/02/KSHV/KSHV20101102_220354_V03.gz']"
F,LJ60,IND UA /OV VHP090010/TM 1319/FL410/TP LJ60/TB LGT-MOD CHOP,LGT-MOD CHOP,201011271335-KWBC-UBIN90-PIREP,41000.0,39.81,-86.1530170692458,2010-11-27 13:19:00+00:00,2.0,0,M,"('KIND', 'KILN', 'KLVX', 'KIWX', 'KVWX')","['s3://unidata-nexrad-level2/2010/11/27/KIND/KIND20101127_131559_V03.gz', 's3://unidata-nexrad-level2/2010/11/27/KILN/KILN20101127_131407_V03.gz', 's3://unidata-nexrad-level2/2010/11/27/KLVX/KLVX20101127_131103_V03.gz', 's3://unidata-nexrad-level2/2010/11/27/KIWX/KIWX20101127_131248_V03.gz', 's3://unidata-nexrad-level2/2010/11/27/KVWX/KVWX20101127_130941_V03.gz']"
F,PC12,TOP UA /OV TOP/TM 0127/FL180/TP PC12/TA M12/TB OCNL LGT CHOP/IC LGTRIME/RM IMC CWSU ZKC,OCNL LGT CHOP,,18000.0,39.07,-95.62,2010-11-13 01:27:00+00:00,1.0,0,L,"('KTWX', 'KEAX', 'KICT', 'KOAX', 'KUEX')","['s3://unidata-nexrad-level2/2010/11/13/KTWX/KTWX20101113_012332_V03.gz', 's3://unidata-nexrad-level2/2010/11/13/KEAX/KEAX20101113_012537_V03.gz', 's3://unidata-nexrad-level2/2010/11/13/KICT/KICT20101113_012548_V03.gz', 's3://unidata-nexrad-level2/2010/11/13/KOAX/KOAX20101113_012359_V03.gz', 's3://unidata-nexrad-level2/2010/11/13/KUEX/KUEX20101113_012449_V03.gz']"
F,CRJ1,ORE UA /OV GDM270005 /TM 1252 /FL140 /TP CRJ1 /TB MOD,MOD,,14000.0,42.54,-72.12311001700522,2010-11-07 12:52:00+00:00,3.0,0,M,"('KBOX', 'KENX', 'KOKX', 'KGYX', 'KCXX')","['s3://unidata-nexrad-level2/2010/11/07/KBOX/KBOX20101107_124501_V03.gz', 's3://unidata-nexrad-level2/2010/11/07/KENX/KENX20101107_124927_V03.gz', 's3://unidata-nexrad-level2/2010/11/07/KOKX/KOKX20101107_124440_V03.gz', 's3://unidata-nexrad-level2/2010/11/07/KGYX/KGYX20101107_125100_V03.gz', 's3://unidata-nexrad-level2/2010/11/07/KCXX/KCXX20101107_125102_V03.gz']"
T,CRJ2,MFR UUA /OV MFR320012 /TM 1955 /FL055 /TP CRJ2 /TB OCNL SEV 055-045 /RM DURD,OCNL SEV 055-045,,5500.0,42.534321298556186,-123.04625145676216,2010-11-14 19:55:00+00:00,5.0,0,M,"('KMAX', 'KBHX', 'KRTX', 'KBBX', 'KDAX')","['s3://unidata-nexrad-level2/2010/11/14/KMAX/KMAX20101114_194522_V03.gz', 's3://unidata-nexrad-level2/2010/11/14/KBHX/KBHX20101114_194614_V03.gz', 's3://unidata-nexrad-level2/2010/11/14/KRTX/KRTX20101114_195429_V03.gz', 's3://unidata-nexrad-level2/2010/11/14/KBBX/KBBX20101114_195220_V04.gz', 's3://unidata-nexrad-level2/2010/11/14/KDAX/KDAX20101114_195301_V03.gz']"
T,B737,FSM UUA /OV PGO/TM 1714/FL360/TP B737/TB SEV/RM ZME AWC-WEB:KZME,SEV,201011021700-KMSC-UBUS01-PIREP,36000.0,34.68,-94.61,2010-11-02 17:14:00+00:00,5.0,0,M,"('KSRX', 'KINX', 'KLZK', 'KTLX', 'KSHV')","['s3://unidata-nexrad-level2/2010/11/02/KSRX/KSRX20101102_171052_V03.gz', 's3://unidata-nexrad-level2/2010/11/02/KINX/KINX20101102_171331_V03.gz', 's3://unidata-nexrad-level2/2010/11/02/KLZK/KLZK20101102_171219_V03.gz', 's3://unidata-nexrad-level2/2010/11/02/KTLX/KTLX20101102_171305_V03.gz', 's3://unidata-nexrad-level2/2010/11/02/KSHV/KSHV20101102_170950_V03.gz']"
F,B738,4BK UA /OV FOT270638/TM 1901/FL360/TP B738/SK SKC/TA M59/WV 27621KT/TB INTMT LGT CHOP 360/IC NEG/RM SEA-KOA OVER ZAGER AWC-WEB:ASA,INTMT LGT CHOP 360,201011111915-KWBC-UBOR90-PIREP,36000.0,40.67,-138.25048220163546,2010-11-11 19:01:00+00:00,1.0,0,M,"('KBHX', 'KLGX', 'KMAX', 'KRTX', 'PACG')","['s3://unidata-nexrad-level2/2010/11/11/KBHX/KBHX20101111_185649_V03.gz', 's3://unidata-nexrad-level2/2010/11/11/KMAX/KMAX20101111_185535_V03.gz', 's3://unidata-nexrad-level2/2010/11/11/KRTX/KRTX20101111_185845_V03.gz']"
