URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,CH7B,BDU UUA /OV LMO /TM 1830 /FL125 /TP CH7B /TB SEV,SEV,,12500.0,40.16367,-105.16304,2010-09-06 18:30:00,5.0,L,"('KFTG', 'KCYS', 'KPUX', 'KGJX', 'KGLD')","['s3://unidata-nexrad-level2/2010/09/06/KFTG/KFTG20100906_182329_V03.gz', 's3://unidata-nexrad-level2/2010/09/06/KCYS/KCYS20100906_182122_V03.gz', 's3://unidata-nexrad-level2/2010/09/06/KPUX/KPUX20100906_182532_V03.gz', 's3://unidata-nexrad-level2/2010/09/06/KGJX/KGJX20100906_182149_V03.gz', 's3://unidata-nexrad-level2/2010/09/06/KGLD/KGLD20100906_182853_V03.gz']"
T,CRJ9,CHA UUA /OV HRS320005/TM 2223/FL260/TP CRJ9/TB SEV/RM CWSU ZTL,SEV,201009272200-KMSC-UBUS01-PIREP,26000.0,35.00384220773174,-83.98534898004525,2010-09-27 22:23:00,5.0,U,"('KMRX', 'KGSP', 'KFFC', 'KHTX', 'KJGX')","['s3://unidata-nexrad-level2/2010/09/27/KMRX/KMRX20100927_222149_V03.gz', 's3://unidata-nexrad-level2/2010/09/27/KGSP/KGSP20100927_222145_V03.gz', 's3://unidata-nexrad-level2/2010/09/27/KFFC/KFFC20100927_221952_V03.gz', 's3://unidata-nexrad-level2/2010/09/27/KHTX/KHTX20100927_222015_V03.gz', 's3://unidata-nexrad-level2/2010/09/27/KJGX/KJGX20100927_221955_V04.gz']"
T,BE9L,DEN UUA /OV DEN135030/TM 0410/FL130/TP BE9L/TB SEV,SEV,201009230400-KMSC-UBUS01-PIREP,13000.0,39.45641797155345,-104.19970969478592,2010-09-23 04:10:00,5.0,L,"('KFTG', 'KPUX', 'KCYS', 'KGLD', 'KGJX')","['s3://unidata-nexrad-level2/2010/09/23/KFTG/KFTG20100923_040942_V03.gz', 's3://unidata-nexrad-level2/2010/09/23/KPUX/KPUX20100923_040659_V03.gz', 's3://unidata-nexrad-level2/2010/09/23/KCYS/KCYS20100923_040834_V03.gz', 's3://unidata-nexrad-level2/2010/09/23/KGLD/KGLD20100923_040952_V03.gz', 's3://unidata-nexrad-level2/2010/09/23/KGJX/KGJX20100923_040744_V03.gz']"
T,C560,CRW UUA /OV HVQ220010/TM 1128/FL380/TP C560/TB SEV,SEV,,38000.0,38.22231558453652,-81.90661710697091,2010-09-29 11:28:00,5.0,M,"('KRLX', 'KJKL', 'KFCX', 'KMRX', 'KILN')","['s3://unidata-nexrad-level2/2010/09/29/KRLX/KRLX20100929_112748_V03.gz', 's3://unidata-nexrad-level2/2010/09/29/KJKL/KJKL20100929_112706_V03.gz', 's3://unidata-nexrad-level2/2010/09/29/KFCX/KFCX20100929_112404_V03.gz', 's3://unidata-nexrad-level2/2010/09/29/KMRX/KMRX20100929_112535_V03.gz', 's3://unidata-nexrad-level2/2010/09/29/KILN/KILN20100929_112237_V03.gz']"
F,BE20,OJA UA /OV HBR-HBR045050 /TM 1513 /FL200 /TP BE20 /SK OVC-TOP200 /WX -RA /TB NEG /IC LGT RIME 190-200 /RM -RA INTMT SFC-200/TA UNKN,NEG,,20000.0,35.5448294,-98.6684903,2010-09-20 15:13:00,0.0,M,"('KOUN', 'KVNX', 'KTLX', 'KFDR', 'KICT')","['s3://unidata-nexrad-level2/2010/09/20/KOUN/KOUN20100920_145614_V06.gz', 's3://unidata-nexrad-level2/2010/09/20/KVNX/KVNX20100920_150458_V03.gz', 's3://unidata-nexrad-level2/2010/09/20/KTLX/KTLX20100920_144543_V03.gz', 's3://unidata-nexrad-level2/2010/09/20/KFDR/KFDR20100920_151231_V03.gz', 's3://unidata-nexrad-level2/2010/09/20/KICT/KICT20100920_151118_V03.gz']"
F,B737,LAS UA /OV LAS/TM 1538/FL410/TP B737/WV 240079KT/TB LGT CHOP DURGC 270-330/RM LAS-DEN AWC-WEB:SWA,LGT CHOP DURGC 270-330,201009221545-KWBC-UBNV90-PIREP,41000.0,36.08,-115.16,2010-09-22 15:38:00,1.0,M,"('KESX', 'KICX', 'KEYX', 'KSOX', 'KNKX')","['s3://unidata-nexrad-level2/2010/09/22/KESX/KESX20100922_153436_V03.gz', 's3://unidata-nexrad-level2/2010/09/22/KICX/KICX20100922_153628_V03.gz', 's3://unidata-nexrad-level2/2010/09/22/KSOX/KSOX20100922_153604_V03.gz', 's3://unidata-nexrad-level2/2010/09/22/KNKX/KNKX20100922_153112_V03.gz']"
T,E145,DTO UUA /OV DTO330005 /TM 0203 /FL060 /TP E145 /TB SEV,SEV,,6000.0,33.27717462932602,-97.25040186282558,2010-09-09 02:03:00,5.0,M,"('KFWS', 'KFDR', 'KDYX', 'KOUN', 'KTLX')","['s3://unidata-nexrad-level2/2010/09/09/KFWS/KFWS20100909_020056_V03.gz', 's3://unidata-nexrad-level2/2010/09/09/KFDR/KFDR20100909_020153_V03.gz', 's3://unidata-nexrad-level2/2010/09/09/KDYX/KDYX20100909_015904_V03.gz', 's3://unidata-nexrad-level2/2010/09/09/KTLX/KTLX20100909_020125_V03.gz']"
F,C560,CGF UA /OV CGF360010 /TM 2210 /FL045 /TP C560 /SK OVC045 /WX -RA /TB LGT,LGT,,4500.0,41.73179016668016,-81.48636,2010-09-16 22:10:00,1.0,M,"('KCLE', 'KPBZ', 'KDTX', 'KBUF', 'KILN')","['s3://unidata-nexrad-level2/2010/09/16/KCLE/KCLE20100916_220710_V03.gz', 's3://unidata-nexrad-level2/2010/09/16/KPBZ/KPBZ20100916_220717_V03.gz', 's3://unidata-nexrad-level2/2010/09/16/KDTX/KDTX20100916_220912_V03.gz', 's3://unidata-nexrad-level2/2010/09/16/KBUF/KBUF20100916_220652_V03.gz', 's3://unidata-nexrad-level2/2010/09/16/KILN/KILN20100916_220702_V03.gz']"
F,B757,ERY UA /OV ERY/TM 0137/FL260/TP B757/TB MOD /RM SMOOTH AT 240,MOD,,26000.0,46.31111,-85.45722,2010-09-23 01:37:00,3.0,M,"('KMQT', 'KAPX', 'KGRB', 'KGRR', 'KDTX')","['s3://unidata-nexrad-level2/2010/09/23/KMQT/KMQT20100923_013307_V03.gz', 's3://unidata-nexrad-level2/2010/09/23/KAPX/KAPX20100923_013355_V03.gz', 's3://unidata-nexrad-level2/2010/09/23/KGRR/KGRR20100923_012828_V03.gz', 's3://unidata-nexrad-level2/2010/09/23/KDTX/KDTX20100923_012827_V03.gz']"
F,MD80,ELZ UA /OV ELM-JHW/TM 1732/FL260/TP MD80/TB CONT LGT TURB/RM DURGCFL260-320,CONT LGT TURB,,26000.0,42.15526062,-78.07869244,2010-09-06 17:32:00,1.0,M,"('KBUF', 'KCCX', 'KBGM', 'KTYX', 'KPBZ')","['s3://unidata-nexrad-level2/2010/09/06/KBUF/KBUF20100906_173139_V03.gz', 's3://unidata-nexrad-level2/2010/09/06/KCCX/KCCX20100906_173123_V03.gz', 's3://unidata-nexrad-level2/2010/09/06/KBGM/KBGM20100906_172719_V03.gz', 's3://unidata-nexrad-level2/2010/09/06/KTYX/KTYX20100906_173102_V04.gz', 's3://unidata-nexrad-level2/2010/09/06/KPBZ/KPBZ20100906_172550_V03.gz']"
