URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,in_sigmet,Plane Weight,nexrad_sites,aws_files
T,P28A,RBG UUA /OV OED033060 /TM 2300 /FL065 /TP P28A /TB SEV /RM ONE HARD BUMP,SEV,201005042335-KWBC-UBOR91-PIREP,6500.0,43.31873850032936,-122.171459711019,2010-05-04 23:00:00+00:00,5.0,0,L,"('KMAX', 'KRTX', 'KBHX', 'KPDT', 'KBBX')","['s3://unidata-nexrad-level2/2010/05/04/KMAX/KMAX20100504_225840_V03.gz', 's3://unidata-nexrad-level2/2010/05/04/KRTX/KRTX20100504_225614_V03.gz', 's3://unidata-nexrad-level2/2010/05/04/KBHX/KBHX20100504_225456_V03.gz', 's3://unidata-nexrad-level2/2010/05/04/KPDT/KPDT20100504_225859_V03.gz', 's3://unidata-nexrad-level2/2010/05/04/KBBX/KBBX20100504_225305_V04.gz']"
T,C182,BFL UUA /OV WJF315045 /TM 2341 /FL095 /TP C182 /TB SEV,SEV,201005052345-KWBC-UBCA90-PIREP,9500.0,35.25037304266982,-118.56526563855547,2010-05-05 23:41:00+00:00,5.0,0,L,"('KEYX', 'KVTX', 'KHNX', 'KVBX', 'KSOX')","['s3://unidata-nexrad-level2/2010/05/05/KVTX/KVTX20100505_234022_V03.gz', 's3://unidata-nexrad-level2/2010/05/05/KHNX/KHNX20100505_233631_V03.gz', 's3://unidata-nexrad-level2/2010/05/05/KSOX/KSOX20100505_234032_V03.gz']"
T,BE20,IND UUA /OV 10 SE MIE/TM 0308/FL110/TP BE20/TB SEV,SEV,201005030325-KWBC-UBIN91-PIREP,11000.0,40.12213932385115,-85.23559977345042,2010-05-03 03:08:00+00:00,5.0,0,M,"('KIND', 'KIWX', 'KILN', 'KLVX', 'KGRR')","['s3://unidata-nexrad-level2/2010/05/03/KIND/KIND20100503_030706_V03.gz', 's3://unidata-nexrad-level2/2010/05/03/KIWX/KIWX20100503_030224_V03.gz', 's3://unidata-nexrad-level2/2010/05/03/KILN/KILN20100503_030511_V03.gz', 's3://unidata-nexrad-level2/2010/05/03/KLVX/KLVX20100503_030429_V03.gz', 's3://unidata-nexrad-level2/2010/05/03/KGRR/KGRR20100503_030415_V03.gz']"
F,C170,LEW UA /OV 3B5 /TM 1940 /FL030 /TP C170 /TB MOD,MOD,,3000.0,44.18,-70.23,2010-05-29 19:40:00+00:00,3.0,0,L,"('KGYX', 'KCXX', 'KBOX', 'KCBW', 'KENX')","['s3://unidata-nexrad-level2/2010/05/29/KGYX/KGYX20100529_193654_V03.gz', 's3://unidata-nexrad-level2/2010/05/29/KCXX/KCXX20100529_193953_V03.gz', 's3://unidata-nexrad-level2/2010/05/29/KBOX/KBOX20100529_193630_V03.gz', 's3://unidata-nexrad-level2/2010/05/29/KCBW/KCBW20100529_193825_V03.gz', 's3://unidata-nexrad-level2/2010/05/29/KENX/KENX20100529_193930_V03.gz']"
T,PC12,PUB UUA /OV PUB 270050/TM 0040/FL250/TP PC12/TB SEV/RM CWSU ZDV,SEV,201005070100-KWBC-UBCO91-PIREP,25000.0,38.29,-105.49181330003704,2010-05-07 00:40:00+00:00,5.0,0,L,"('KPUX', 'KFTG', 'KGJX', 'KCYS', 'KGLD')","['s3://unidata-nexrad-level2/2010/05/07/KPUX/KPUX20100507_003733_V03.gz', 's3://unidata-nexrad-level2/2010/05/07/KFTG/KFTG20100507_003514_V03.gz', 's3://unidata-nexrad-level2/2010/05/07/KGJX/KGJX20100507_003136_V03.gz', 's3://unidata-nexrad-level2/2010/05/07/KCYS/KCYS20100507_003536_V03.gz', 's3://unidata-nexrad-level2/2010/05/07/KGLD/KGLD20100507_003747_V03.gz']"
F,B737,TYR UA /OV FZT/TM 1506/FL390/TP B737/TB CONT MOD CHOP 390/RM AWC-WEB:SWA,CONT MOD CHOP 390,,39000.0,32.07,-95.53,2010-05-25 15:06:00+00:00,3.0,0,M,"('KSHV', 'KGRK', 'KFWS', 'KLCH', 'KPOE')","['s3://unidata-nexrad-level2/2010/05/25/KSHV/KSHV20100525_150330_V03.gz', 's3://unidata-nexrad-level2/2010/05/25/KGRK/KGRK20100525_150215_V03.gz', 's3://unidata-nexrad-level2/2010/05/25/KFWS/KFWS20100525_150215_V03.gz', 's3://unidata-nexrad-level2/2010/05/25/KLCH/KLCH20100525_145745_V03.gz']"
T,CRJ7,LIT UUA /OV LIT 315050/TM 2112/FL380/TP CRJ7/TB SEV /RM ZME,SEV,201005302120-KWBC-UBAR91-PIREP,38000.0,35.26930338074425,-92.8966153183368,2010-05-30 21:12:00+00:00,5.0,1,M,"('KSRX', 'KLZK', 'KSGF', 'KINX', 'KNQA')","['s3://unidata-nexrad-level2/2010/05/30/KSRX/KSRX20100530_210733_V03.gz', 's3://unidata-nexrad-level2/2010/05/30/KLZK/KLZK20100530_210810_V03.gz', 's3://unidata-nexrad-level2/2010/05/30/KSGF/KSGF20100530_210924_V03.gz', 's3://unidata-nexrad-level2/2010/05/30/KINX/KINX20100530_211048_V03.gz', 's3://unidata-nexrad-level2/2010/05/30/KNQA/KNQA20100530_211006_V03.gz']"
T,BE20,MQY UUA /OV BNA180030 /TM 2036 /FL070 /TP BE20 /TB SEV,SEV,,7000.0,35.6188494999595,-86.68917,2010-05-01 20:36:00+00:00,5.0,1,M,"('KOHX', 'KHTX', 'KHPX', 'KGWX', 'KBMX')","['s3://unidata-nexrad-level2/2010/05/01/KOHX/KOHX20100501_203326_V03.gz', 's3://unidata-nexrad-level2/2010/05/01/KHTX/KHTX20100501_203412_V03.gz', 's3://unidata-nexrad-level2/2010/05/01/KGWX/KGWX20100501_203506_V04.gz', 's3://unidata-nexrad-level2/2010/05/01/KBMX/KBMX20100501_203207_V03.gz']"
F,M20P,UUA /OV CYYC 270045 /TM 1330 /FL125 /TP M20P /TB MDT-SEV,MDT-SEV,,12500.0,51.11389,-115.21507351618388,2010-05-21 13:30:00+00:00,5.0,0,L,"('KOTX', 'KMSX', 'KTFX', 'KPDT', 'KCBX')","['s3://unidata-nexrad-level2/2010/05/21/KOTX/KOTX20100521_132027_V03.gz', 's3://unidata-nexrad-level2/2010/05/21/KMSX/KMSX20100521_132740_V04.gz', 's3://unidata-nexrad-level2/2010/05/21/KTFX/KTFX20100521_132442_V03.gz', 's3://unidata-nexrad-level2/2010/05/21/KPDT/KPDT20100521_132639_V03.gz', 's3://unidata-nexrad-level2/2010/05/21/KCBX/KCBX20100521_132117_V04.gz']"
T,H,BOS UUA /OV 4100N 05322W/TM 0424/FL330/TP H/A310/TB SEV,SEV,201005310430-KWBC-UBMA91-PIREP,33000.0,41.0,-53.3666,2010-05-31 04:24:00+00:00,5.0,0,L,"('KCBW', 'KGYX', 'KBOX', 'KOKX', 'KCXX')","['s3://unidata-nexrad-level2/2010/05/31/KCBW/KCBW20100531_042133_V03.gz', 's3://unidata-nexrad-level2/2010/05/31/KGYX/KGYX20100531_041504_V03.gz', 's3://unidata-nexrad-level2/2010/05/31/KBOX/KBOX20100531_042054_V03.gz', 's3://unidata-nexrad-level2/2010/05/31/KOKX/KOKX20100531_041749_V03.gz', 's3://unidata-nexrad-level2/2010/05/31/KCXX/KCXX20100531_041959_V03.gz']"
