URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,E145,C09 UUA /OV JOT225025 /TM 1210 /FL190 /TP E145 /TB SEV 190-220,SEV 190-220,,19000.0,41.223038309627874,-88.56913421597817,2010-08-10 12:10:00,5.0,M,"('KLOT', 'KILX', 'KDVN', 'KMKX', 'KIWX')","['s3://unidata-nexrad-level2/2010/08/10/KLOT/KLOT20100810_120942_V03.gz', 's3://unidata-nexrad-level2/2010/08/10/KILX/KILX20100810_120648_V03.gz', 's3://unidata-nexrad-level2/2010/08/10/KDVN/KDVN20100810_120646_V03.gz', 's3://unidata-nexrad-level2/2010/08/10/KMKX/KMKX20100810_120130_V03.gz', 's3://unidata-nexrad-level2/2010/08/10/KIWX/KIWX20100810_120757_V03.gz']"
T,B190,MLS UUA /OV MLS/TM 0307/FL060/TP B190/TB SEV/ZLC,SEV,201008070315-KWBC-UBMT90-PIREP,6000.0,46.38,-105.95,2010-08-07 03:07:00,5.0,M,"('KGGW', 'KBLX', 'KUDX', 'KBIS', 'KRIW')","['s3://unidata-nexrad-level2/2010/08/07/KGGW/KGGW20100807_030631_V03.gz', 's3://unidata-nexrad-level2/2010/08/07/KBLX/KBLX20100807_030508_V03.gz', 's3://unidata-nexrad-level2/2010/08/07/KUDX/KUDX20100807_030332_V03.gz', 's3://unidata-nexrad-level2/2010/08/07/KBIS/KBIS20100807_030436_V03.gz', 's3://unidata-nexrad-level2/2010/08/07/KRIW/KRIW20100807_030551_V03.gz']"
F,C172,BYI UA /OV BYI180020 /TM 1528 /FL095 /TP C172 /WV 18018KT /TB LGT /RM SCT -SHRA SOUTH;CLEAR BEHIND LINE TO SOUTH,LGT,,9500.0,42.20923966663967,-113.77154,2010-08-06 15:28:00,1.0,L,"('KSFX', 'KMTX', 'KCBX', 'KLRX', 'KICX')","['s3://unidata-nexrad-level2/2010/08/06/KSFX/KSFX20100806_152746_V03.gz', 's3://unidata-nexrad-level2/2010/08/06/KMTX/KMTX20100806_152651_V03.gz', 's3://unidata-nexrad-level2/2010/08/06/KCBX/KCBX20100806_152537_V04.gz', 's3://unidata-nexrad-level2/2010/08/06/KLRX/KLRX20100806_152258_V03.gz', 's3://unidata-nexrad-level2/2010/08/06/KICX/KICX20100806_152506_V03.gz']"
T,PRM1,IJD UUA /OV PUT270015 /TM 0118 /FL100 /TP PRM1 /TB SEV /RM SEV TURBULENCE DURD FL100-070,SEV,201008230100-KMSC-UBUS01-PIREP,10000.0,41.96,-72.17622416273184,2010-08-23 01:18:00,5.0,L,"('KBOX', 'KOKX', 'KENX', 'KGYX', 'KCXX')","['s3://unidata-nexrad-level2/2010/08/23/KBOX/KBOX20100823_011121_V03.gz', 's3://unidata-nexrad-level2/2010/08/23/KOKX/KOKX20100823_011454_V03.gz', 's3://unidata-nexrad-level2/2010/08/23/KENX/KENX20100823_011700_V03.gz', 's3://unidata-nexrad-level2/2010/08/23/KGYX/KGYX20100823_011457_V03.gz', 's3://unidata-nexrad-level2/2010/08/23/KCXX/KCXX20100823_011527_V03.gz']"
T,P28A,BDR UUA /OV BDR330010 /TM 1100 /FL070 /TP P28A /TB SEV 030-070,SEV 030-070,201008221150-KWBC-UBCT90-PIREP,7000.0,41.304349258652046,-73.23069583942873,2010-08-22 11:00:00,5.0,L,"('KOKX', 'KENX', 'KDIX', 'KBOX', 'KBGM')","['s3://unidata-nexrad-level2/2010/08/22/KOKX/KOKX20100822_105717_V03.gz', 's3://unidata-nexrad-level2/2010/08/22/KENX/KENX20100822_105717_V03.gz', 's3://unidata-nexrad-level2/2010/08/22/KDIX/KDIX20100822_105443_V03.gz', 's3://unidata-nexrad-level2/2010/08/22/KBOX/KBOX20100822_105537_V03.gz', 's3://unidata-nexrad-level2/2010/08/22/KBGM/KBGM20100822_105555_V03.gz']"
T,B190,CHD UUA /OV PXR160006 /TM 0124 /FL060 /TP B190 /TB SEV,SEV,,6000.0,33.33602312640357,-111.9290145652058,2010-08-18 01:24:00,5.0,M,"('KIWA', 'KFSX', 'KFSX', 'KEMX', 'KYUX')","['s3://unidata-nexrad-level2/2010/08/18/KIWA/KIWA20100818_012248_V03.gz', 's3://unidata-nexrad-level2/2010/08/18/KFSX/KFSX20100818_011940_V03.gz', 's3://unidata-nexrad-level2/2010/08/18/KFSX/KFSX20100818_011940_V03.gz', 's3://unidata-nexrad-level2/2010/08/18/KEMX/KEMX20100818_012151_V03.gz', 's3://unidata-nexrad-level2/2010/08/18/KYUX/KYUX20100818_012053_V03.gz']"
F,PA24,PRB UA /OV AVE /TM 2140 /FL105 /TP PA24 /WX FV40SM HZ /WV 34608KT /TB NEG /RM SMTH,NEG,,10500.0,35.65,-119.98,2010-08-13 21:40:00,0.0,L,"('KHNX', 'KVBX', 'KVTX', 'KEYX', 'KMUX')","['s3://unidata-nexrad-level2/2010/08/13/KHNX/KHNX20100813_213547_V03.gz', 's3://unidata-nexrad-level2/2010/08/13/KVTX/KVTX20100813_213803_V03.gz', 's3://unidata-nexrad-level2/2010/08/13/KMUX/KMUX20100813_213355_V03.gz']"
F,B738,MTC UA /OV ECK/TM 1322/FL340/TP B738/TB LGT CHOP/RM AWC-WEB:ASA,LGT CHOP,201008051325-KWBC-UBMI90-PIREP,34000.0,43.26,-82.72,2010-08-05 13:22:00,1.0,M,"('KDTX', 'KAPX', 'KCLE', 'KGRR', 'KIWX')","['s3://unidata-nexrad-level2/2010/08/05/KDTX/KDTX20100805_131854_V03.gz', 's3://unidata-nexrad-level2/2010/08/05/KAPX/KAPX20100805_131627_V03.gz', 's3://unidata-nexrad-level2/2010/08/05/KCLE/KCLE20100805_131701_V03.gz', 's3://unidata-nexrad-level2/2010/08/05/KGRR/KGRR20100805_131610_V03.gz', 's3://unidata-nexrad-level2/2010/08/05/KIWX/KIWX20100805_131239_V03.gz']"
F,C182,ONO UA /OV BOI360040 /TM 1734 /FL105 /TP C182 /WX FV30SM /WV 22515KT /TB NEG /RM SMOOTH,NEG,,10500.0,44.233390666720666,-116.24056,2010-08-09 17:34:00,0.0,L,"('KCBX', 'KPDT', 'KMSX', 'KLRX', 'KOTX')","['s3://unidata-nexrad-level2/2010/08/09/KCBX/KCBX20100809_173302_V04.gz', 's3://unidata-nexrad-level2/2010/08/09/KPDT/KPDT20100809_173102_V03.gz', 's3://unidata-nexrad-level2/2010/08/09/KMSX/KMSX20100809_172904_V04.gz', 's3://unidata-nexrad-level2/2010/08/09/KLRX/KLRX20100809_173134_V03.gz', 's3://unidata-nexrad-level2/2010/08/09/KOTX/KOTX20100809_172934_V03.gz']"
F,C210,BEH UA /OV BEH230010 /TM 0057 /FL060 /TP C210 /WX FV10SM HZ /TA 14 /TB NEG /RM SMOOTH RIDE FV10-15,NEG,201008190105-KWBC-UBMI90-PIREP,6000.0,42.0128600540775,-86.49214133025302,2010-08-19 00:57:00,0.0,L,"('KIWX', 'KGRR', 'KLOT', 'KMKX', 'KIND')","['s3://unidata-nexrad-level2/2010/08/19/KIWX/KIWX20100819_005014_V03.gz', 's3://unidata-nexrad-level2/2010/08/19/KGRR/KGRR20100819_005211_V03.gz', 's3://unidata-nexrad-level2/2010/08/19/KLOT/KLOT20100819_005441_V03.gz', 's3://unidata-nexrad-level2/2010/08/19/KMKX/KMKX20100819_004737_V03.gz', 's3://unidata-nexrad-level2/2010/08/19/KIND/KIND20100819_005605_V03.gz']"
T,DH8A,CDW UUA /OV SAX090008 /TM 1404 /FL080 /TP DH8A /TB SEV,SEV,,8000.0,41.07,-74.36312931608043,2010-08-22 14:04:00,5.0,M,"('KDIX', 'KOKX', 'KENX', 'KBGM', 'KDOX')","['s3://unidata-nexrad-level2/2010/08/22/KDIX/KDIX20100822_140248_V03.gz', 's3://unidata-nexrad-level2/2010/08/22/KOKX/KOKX20100822_140158_V03.gz', 's3://unidata-nexrad-level2/2010/08/22/KENX/KENX20100822_140313_V03.gz', 's3://unidata-nexrad-level2/2010/08/22/KBGM/KBGM20100822_140038_V03.gz', 's3://unidata-nexrad-level2/2010/08/22/KDOX/KDOX20100822_135818_V04.gz']"
