URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight,nexrad_sites,aws_files
T,B772,GTF UUA /OV GTF 090060/TM 1949/FL370/TP B772/TB SEV/ZLC,SEV,,37000.0,47.4733,-109.90264514308431,2010-01-15 19:49:00,5.0,H,"('KTFX', 'KBLX', 'KGGW', 'KMSX', 'KRIW')","['s3://unidata-nexrad-level2/2010/01/15/KTFX/KTFX20100115_194046_V03.gz', 's3://unidata-nexrad-level2/2010/01/15/KBLX/KBLX20100115_194419_V03.gz', 's3://unidata-nexrad-level2/2010/01/15/KGGW/KGGW20100115_193856_V03.gz', 's3://unidata-nexrad-level2/2010/01/15/KMSX/KMSX20100115_194208_V04.gz', 's3://unidata-nexrad-level2/2010/01/15/KRIW/KRIW20100115_194828_V03.gz']"
T,A343,HLN UUA /OV HLN 270020/TM 0251/FL350/TP A343/TB SEV/RM ZLC,SEV,,35000.0,46.6056,-112.44882901070936,2010-01-16 02:51:00,5.0,H,"('KTFX', 'KMSX', 'KBLX', 'KSFX', 'KCBX')","['s3://unidata-nexrad-level2/2010/01/16/KTFX/KTFX20100116_024702_V03.gz', 's3://unidata-nexrad-level2/2010/01/16/KMSX/KMSX20100116_024927_V04.gz', 's3://unidata-nexrad-level2/2010/01/16/KBLX/KBLX20100116_024620_V03.gz', 's3://unidata-nexrad-level2/2010/01/16/KSFX/KSFX20100116_024757_V03.gz', 's3://unidata-nexrad-level2/2010/01/16/KCBX/KCBX20100116_024910_V03.gz']"
T,B772,NSI UUA /OV SXC235055 /TM 0720 /FL280 /TP B772 /TB SEV /RM SEV TB FL240-FL280,SEV,201001130700-KMSC-UBUS01-PIREP,28000.0,32.85417901191855,-119.31929850812575,2010-01-13 07:20:00,5.0,H,"('KVTX', 'KSOX', 'KNKX', 'KVBX', 'KEYX')","['s3://unidata-nexrad-level2/2010/01/13/KVTX/KVTX20100113_071440_V03.gz', 's3://unidata-nexrad-level2/2010/01/13/KSOX/KSOX20100113_071750_V03.gz', 's3://unidata-nexrad-level2/2010/01/13/KNKX/KNKX20100113_071537_V03.gz']"
F,C310,OGA UA /OV ATY-AIA132039 /TM 1926 /FL100 /TP C310 /TA M05 /TB NEG /RM ATY-PSN OVC ABV BUT NOW SKC ABV,NEG,,10000.0,41.11947,-101.76969,2010-01-05 19:26:00,0.0,L,"('KLNX', 'KGLD', 'KCYS', 'KFTG', 'KUDX')","['s3://unidata-nexrad-level2/2010/01/05/KLNX/KLNX20100105_191808_V03.gz', 's3://unidata-nexrad-level2/2010/01/05/KGLD/KGLD20100105_192241_V03.gz', 's3://unidata-nexrad-level2/2010/01/05/KCYS/KCYS20100105_191851_V03.gz', 's3://unidata-nexrad-level2/2010/01/05/KFTG/KFTG20100105_192028_V03.gz', 's3://unidata-nexrad-level2/2010/01/05/KUDX/KUDX20100105_191759_V03.gz']"
T,C25A,TPA UUA /OV PIE020010 /TM 0000 /FL080 /TP C25A /TB SEV /RM ZCJ,SEV,,8000.0,28.06662812266072,-82.6229082764808,2010-01-17 00:00:00,5.0,L,"('KTBW', 'KMLB', 'KJAX', 'KTLH', 'KVAX')","['s3://unidata-nexrad-level2/2010/01/16/KTBW/KTBW20100116_235550_V03.gz', 's3://unidata-nexrad-level2/2010/01/16/KMLB/KMLB20100116_235456_V03.gz', 's3://unidata-nexrad-level2/2010/01/16/KJAX/KJAX20100116_235858_V03.gz', 's3://unidata-nexrad-level2/2010/01/16/KTLH/KTLH20100116_235945_V03.gz']"
T,C56X,MCE UUA /OV HYP 325017/TM 0151/FL310/TP C56X/TB SEV/RM ZOA CWSU,SEV,201001300200-KWBC-UBCA91-PIREP,31000.0,37.45211187877343,-120.60409725628104,2010-01-30 01:51:00,5.0,M,"('KMUX', 'KDAX', 'KHNX', 'KVBX', 'KBBX')","['s3://unidata-nexrad-level2/2010/01/30/KMUX/KMUX20100130_014731_V03.gz', 's3://unidata-nexrad-level2/2010/01/30/KDAX/KDAX20100130_015044_V03.gz', 's3://unidata-nexrad-level2/2010/01/30/KHNX/KHNX20100130_014319_V03.gz', 's3://unidata-nexrad-level2/2010/01/30/KBBX/KBBX20100130_015025_V04.gz']"
F,A343,ORF UA /OV 3653N 04324W/TM 0034/FL370/TP A343/TB MDT - SEV,MDT - SEV,,37000.0,36.8833,-43.4,2010-01-28 00:34:00,5.0,H,"('LPLA', 'KCBW', 'KGYX', 'KBOX', 'KOKX')","['s3://unidata-nexrad-level2/2010/01/28/KCBW/KCBW20100128_003035_V03.gz', 's3://unidata-nexrad-level2/2010/01/28/KGYX/KGYX20100128_002959_V03.gz', 's3://unidata-nexrad-level2/2010/01/28/KBOX/KBOX20100128_002612_V03.gz', 's3://unidata-nexrad-level2/2010/01/28/KOKX/KOKX20100128_003302_V03.gz']"
T,BE35,ROA UUA /OV ROA135020 /TM 1759 /FL065 /TP BE35 /TB SEV,SEV,,6500.0,37.081518807702295,-79.67728284550827,2010-01-02 17:59:00,5.0,L,"('KFCX', 'KRAX', 'KRLX', 'KAKQ', 'KLWX')","['s3://unidata-nexrad-level2/2010/01/02/KFCX/KFCX20100102_175345_V03.gz', 's3://unidata-nexrad-level2/2010/01/02/KRAX/KRAX20100102_175417_V03.gz', 's3://unidata-nexrad-level2/2010/01/02/KRLX/KRLX20100102_175159_V03.gz', 's3://unidata-nexrad-level2/2010/01/02/KAKQ/KAKQ20100102_175439_V03.gz', 's3://unidata-nexrad-level2/2010/01/02/KLWX/KLWX20100102_175136_V03.gz']"
F,B763,MYNN UA /OV ZFP360050/TM 2055/FL370/TP B763/TB MOD/RM CWSU ZMA,MOD,,37000.0,27.33340083340084,-78.78,2010-01-11 20:55:00,3.0,H,"('KMLB', 'KAMX', 'KAMX', 'KTBW', 'KBYX')","['s3://unidata-nexrad-level2/2010/01/11/KMLB/KMLB20100111_205414_V03.gz', 's3://unidata-nexrad-level2/2010/01/11/KAMX/KAMX20100111_205111_V03.gz', 's3://unidata-nexrad-level2/2010/01/11/KAMX/KAMX20100111_205111_V03.gz', 's3://unidata-nexrad-level2/2010/01/11/KTBW/KTBW20100111_205225_V03.gz', 's3://unidata-nexrad-level2/2010/01/11/KBYX/KBYX20100111_204856_V03.gz']"
F,CRJ,DCA UA /OV BRV200020/TM 1748/FL100/TP CRJ/TB SEV,SEV,,10000.0,38.02674375467857,-77.49536481805177,2010-01-30 17:48:00,5.0,M,"('KLWX', 'KAKQ', 'KDOX', 'KRAX', 'KCCX')","['s3://unidata-nexrad-level2/2010/01/30/KLWX/KLWX20100130_174603_V03.gz', 's3://unidata-nexrad-level2/2010/01/30/KAKQ/KAKQ20100130_174631_V03.gz', 's3://unidata-nexrad-level2/2010/01/30/KDOX/KDOX20100130_174724_V04.gz', 's3://unidata-nexrad-level2/2010/01/30/KRAX/KRAX20100130_174351_V03.gz', 's3://unidata-nexrad-level2/2010/01/30/KCCX/KCCX20100130_174512_V03.gz']"
F,DV20,UA /OV CYYC 247040 /TM 1701 /FL105 /TP DV20 /TB MDT-SEV,MDT-SEV,,10500.0,50.85338148150511,-114.9978917604629,2010-01-17 17:01:00,5.0,L,"('KMSX', 'KOTX', 'KTFX', 'KPDT', 'KCBX')","['s3://unidata-nexrad-level2/2010/01/17/KMSX/KMSX20100117_165636_V04.gz', 's3://unidata-nexrad-level2/2010/01/17/KOTX/KOTX20100117_165843_V03.gz', 's3://unidata-nexrad-level2/2010/01/17/KTFX/KTFX20100117_165354_V03.gz', 's3://unidata-nexrad-level2/2010/01/17/KPDT/KPDT20100117_165602_V03.gz', 's3://unidata-nexrad-level2/2010/01/17/KCBX/KCBX20100117_170002_V03.gz']"
T,C182,40J UUA /OV CTY315055 /TM 0250 /FL070 /TP C182 /TB SEV,SEV,201001170300-KMSC-UBUS01-PIREP,7000.0,30.248233718818675,-83.79552903855063,2010-01-17 02:50:00,5.0,L,"('KTLH', 'KVAX', 'KJAX', 'KEVX', 'KEOX')","['s3://unidata-nexrad-level2/2010/01/17/KTLH/KTLH20100117_024836_V03.gz', 's3://unidata-nexrad-level2/2010/01/17/KJAX/KJAX20100117_024620_V03.gz', 's3://unidata-nexrad-level2/2010/01/17/KEVX/KEVX20100117_024638_V04.gz']"
F,B737,ABY UA /OV MCN190045/TM 1337/FL360/TP B737/TB CONT LT OCNL MOD CHOP/RM AWC-WEB:SWA,CONT LT OCNL MOD CHOP,201001211345-KWBC-UBGA90-PIREP,36000.0,31.951334358110017,-83.80475986154993,2010-01-21 13:37:00,3.0,M,"('KJGX', 'KTLH', 'KVAX', 'KEOX', 'KFFC')","['s3://unidata-nexrad-level2/2010/01/21/KJGX/KJGX20100121_133609_V04.gz', 's3://unidata-nexrad-level2/2010/01/21/KTLH/KTLH20100121_133420_V03.gz', 's3://unidata-nexrad-level2/2010/01/21/KFFC/KFFC20100121_133503_V03.gz']"
T,C560,ILG UUA /OV DQO/TM 0041/FL230/TP C560/TB SEV,SEV,,23000.0,39.68,-75.61,2010-01-18 00:41:00,5.0,M,"('KDOX', 'KDIX', 'KLWX', 'KCCX', 'KOKX')","['s3://unidata-nexrad-level2/2010/01/18/KDOX/KDOX20100118_004008_V04.gz', 's3://unidata-nexrad-level2/2010/01/18/KDIX/KDIX20100118_003914_V03.gz', 's3://unidata-nexrad-level2/2010/01/18/KLWX/KLWX20100118_004059_V03.gz', 's3://unidata-nexrad-level2/2010/01/18/KCCX/KCCX20100118_003758_V03.gz', 's3://unidata-nexrad-level2/2010/01/18/KOKX/KOKX20100118_003541_V03.gz']"
F,B737,PDX UA /OV BTG080050/TM 2300/FL310/TP B737/TB CONT LGT OCNL MODCHOP/RM ..ZSE,CONT LGT OCNL MODCHOP,,31000.0,45.89471853598616,-121.41380220233135,2010-01-21 23:00:00,1.0,M,"('KRTX', 'KPDT', 'KATX', 'KLGX', 'KOTX')","['s3://unidata-nexrad-level2/2010/01/21/KRTX/KRTX20100121_225447_V03.gz', 's3://unidata-nexrad-level2/2010/01/21/KPDT/KPDT20100121_225201_V03.gz', 's3://unidata-nexrad-level2/2010/01/21/KATX/KATX20100121_225931_V03.gz', 's3://unidata-nexrad-level2/2010/01/21/KOTX/KOTX20100121_225645_V03.gz']"
F,NUMRS,STL UA /OV STL/TM 2031/FL360/TP NUMRS/TB MOD CHOP/RM CWSU ZKC.,MOD CHOP,201001202000-KMSC-UBUS01-PIREP,36000.0,38.86,-90.48,2010-01-20 20:31:00,3.0,U,"('KLSX', 'KILX', 'KVWX', 'KPAH', 'KEAX')","['s3://unidata-nexrad-level2/2010/01/20/KLSX/KLSX20100120_202335_V03.gz', 's3://unidata-nexrad-level2/2010/01/20/KILX/KILX20100120_203059_V03.gz', 's3://unidata-nexrad-level2/2010/01/20/KVWX/KVWX20100120_202944_V03.gz', 's3://unidata-nexrad-level2/2010/01/20/KPAH/KPAH20100120_202937_V03.gz', 's3://unidata-nexrad-level2/2010/01/20/KEAX/KEAX20100120_202804_V03.gz']"
F,C172,ONT UA /OV BNG-ONT /TM 2339 /FL065 /TP C172 /TB NEG 055-065,NEG 055-065,,6500.0,33.988,-117.225595,2010-01-02 23:39:00,0.0,L,"('KSOX', 'KNKX', 'KEYX', 'KVTX', 'KESX')","['s3://unidata-nexrad-level2/2010/01/02/KSOX/KSOX20100102_233235_V03.gz', 's3://unidata-nexrad-level2/2010/01/02/KNKX/KNKX20100102_233601_V03.gz', 's3://unidata-nexrad-level2/2010/01/02/KVTX/KVTX20100102_233346_V03.gz', 's3://unidata-nexrad-level2/2010/01/02/KESX/KESX20100102_233242_V03.gz']"
F,BE40,FHU UA /OV AVQ-TUS090050 /TM 1840 /FL220 /TP BE40 /SK OVC010-TOP220 /TA 05 /TB LGT CHOP /IC LGT 020 /RM DURC AVQ / TOPS RAGGED,LGT CHOP,,22000.0,31.58833,-110.34417,2010-01-28 18:40:00,1.0,M,"('KEMX', 'KIWA', 'KFSX', 'KFSX', 'KEPZ')","['s3://unidata-nexrad-level2/2010/01/28/KEMX/KEMX20100128_183715_V03.gz', 's3://unidata-nexrad-level2/2010/01/28/KIWA/KIWA20100128_183533_V03.gz', 's3://unidata-nexrad-level2/2010/01/28/KFSX/KFSX20100128_183610_V03.gz', 's3://unidata-nexrad-level2/2010/01/28/KFSX/KFSX20100128_183610_V03.gz', 's3://unidata-nexrad-level2/2010/01/28/KEPZ/KEPZ20100128_183655_V03.gz']"
F,DH8D,SEA UA /OV SEA072070/TM 0515/FL250/TP DH8D/TB CONT LGT CHOP/RM ..ZSE,CONT LGT CHOP,201001140525-KWBC-UBWA90-PIREP,25000.0,47.80054902890594,-120.66937566734852,2010-01-14 05:15:00,1.0,M,"('KATX', 'KOTX', 'KLGX', 'KPDT', 'KRTX')","['s3://unidata-nexrad-level2/2010/01/14/KATX/KATX20100114_051246_V03.gz', 's3://unidata-nexrad-level2/2010/01/14/KOTX/KOTX20100114_051422_V03.gz', 's3://unidata-nexrad-level2/2010/01/14/KPDT/KPDT20100114_051045_V03.gz', 's3://unidata-nexrad-level2/2010/01/14/KRTX/KRTX20100114_051018_V03.gz']"
