URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,Plane Weight
F,MD82,CRW UA /OV HVQ/TM 1455/FL320/TP MD82/TB MOD,MOD,,32000.0,38.35,-81.77,2009-03-16 14:55:00,3.0,M
F,C185,SMN UA /OV SMN360015 /TM 0200 /FL100 /TP C185 /SK OVC100 /WX FV20SM /TA M04 /TB NEG /RM LOST TRAIL PASS,NEG,200903190205-KWBC-UBID90-PIREP,10000.0,45.37002025002025,-113.88,2009-03-19 02:00:00,0.0,L
T,GLF5,LSV UUA /OV BLD030045/TM 1930/FL470/TP GLF5/TB SEV/RM ZLA CWSU,SEV,,47000.0,36.64957166393422,-114.3964369628352,2009-03-22 19:30:00,5.0,M
T,LJ55,CMA UUA /OV FIM310015/TM 1945/FL130/TP LJ55/TB SEV/RM DURD. ZLA CWSU,SEV,,13000.0,34.520709918883746,-119.11201069946692,2009-03-04 19:45:00,5.0,M
F,E170,STJ UA /OV STJ 025025/TM 0114/FL190/TP E170/TB MOD FL220-190/RM FM ZKC,MOD FL220-190,200903240205-KWBC-UBMO90-PIREP,19000.0,40.33765883251701,-94.70024551534316,2009-03-24 01:14:00,3.0,U
T,B737,CMA UUA /OV FIM300012 /TM 1402 /FL117 /TP B737 /TB SEV /RM DURD MOD 100 LGT 090 OVR FIM,SEV,,11700.0,34.460008100008096,-119.0898334231054,2009-03-26 14:02:00,5.0,M
F,B738,ACV UA /OV 43N131W/TM 1645/FL360/TP B738/SK UNDERCAST/TA M56/WV 320060KT/TB NEG/RM SEA-OGG AWC-WEB:ASA,NEG,,36000.0,43.0,-131.0,2009-03-26 16:45:00,0.0,M
F,B733,MGE UA /OV KATL350050/TM 1347/FL360/TP B733/TB CONT MOD 360/RM AWC-WEB:SWA,CONT MOD 360,200903131355-KWBC-UBGA90-PIREP,36000.0,34.45073960209998,-84.61380865164972,2009-03-13 13:47:00,3.0,M
F,B734,ANC UA /OV ANC270010 /TM 0509 /FL125 /TP B734 /SK OVC075 /TB LGT 000-070 /IC LGT RIME 000-050,LGT 000-070,200903050525-KWBC-UBAK90-PIREP,12500.0,61.15,-150.55543808377402,2009-03-05 05:09:00,1.0,M
T,C172,NJK UUA /OV CXL270020 /TM 2220 /FL045 /TP C172 /TA 06 /WV 33017KT /TB MOD SEV,MOD SEV,,4500.0,32.66,-115.90596767978614,2009-03-09 22:20:00,4.0,L
